unix,date,symbol,open,high,low,close,Volume BTT,Volume USDT,tradecount
1591833600000,2020-06-11 00:00:00,BTT/USDT,0.00032120,0.00032500,0.00028360,0.00028550,6418121175.00000000,1975560.59491740,15908
1591747200000,2020-06-10 00:00:00,BTT/USDT,0.00032280,0.00032400,0.00031500,0.00032110,4701788701.00000000,1506306.16905250,12551
1591660800000,2020-06-09 00:00:00,BTT/USDT,0.00032630,0.00033470,0.00031670,0.00032270,4424036788.00000000,1430816.93415660,13455
1591574400000,2020-06-08 00:00:00,BTT/USDT,0.00032490,0.00032940,0.00031860,0.00032630,3334652449.00000000,1078353.23262860,13208
1591488000000,2020-06-07 00:00:00,BTT/USDT,0.00032690,0.00033020,0.00030670,0.00032490,4491215361.00000000,1439154.37574130,15383
1591401600000,2020-06-06 00:00:00,BTT/USDT,0.00032870,0.00033170,0.00032090,0.00032690,3408538093.00000000,1109346.63631260,13443
1591315200000,2020-06-05 00:00:00,BTT/USDT,0.00031470,0.00033990,0.00031440,0.00032870,6193380860.00000000,2034590.56611360,17507
1591228800000,2020-06-04 00:00:00,BTT/USDT,0.00030130,0.00032000,0.00030090,0.00031470,5955011492.00000000,1856155.42892550,17881
1591142400000,2020-06-03 00:00:00,BTT/USDT,0.00029700,0.00030970,0.00028770,0.00030130,4757076758.00000000,1418322.87462070,14182
1591056000000,2020-06-02 00:00:00,BTT/USDT,0.00030950,0.00031320,0.00028730,0.00029720,7216645405.00000000,2198839.56851590,15773
1590969600000,2020-06-01 00:00:00,BTT/USDT,0.00029850,0.00031280,0.00029650,0.00031020,4734231380.00000000,1437294.62174470,13741
1590883200000,2020-05-31 00:00:00,BTT/USDT,0.00030200,0.00031490,0.00029510,0.00029850,5396980093.00000000,1641682.22852850,16819
1590796800000,2020-05-30 00:00:00,BTT/USDT,0.00029010,0.00030740,0.00028640,0.00030200,6355736948.00000000,1886280.46505320,16598
1590710400000,2020-05-29 00:00:00,BTT/USDT,0.00029030,0.00029920,0.00028620,0.00029000,5881347044.00000000,1715811.11131150,14578
1590624000000,2020-05-28 00:00:00,BTT/USDT,0.00028130,0.00029060,0.00027890,0.00028990,6426770543.00000000,1836532.07779550,13876
1590537600000,2020-05-27 00:00:00,BTT/USDT,0.00028050,0.00028500,0.00027780,0.00028140,6400386170.00000000,1802220.01967740,13672
1590451200000,2020-05-26 00:00:00,BTT/USDT,0.00027960,0.00028420,0.00027610,0.00028040,4986546855.00000000,1394406.50729400,13769
1590364800000,2020-05-25 00:00:00,BTT/USDT,0.00026760,0.00028180,0.00026520,0.00027970,5870644173.00000000,1614392.83706900,14963
1590278400000,2020-05-24 00:00:00,BTT/USDT,0.00027000,0.00029200,0.00026490,0.00026750,7342989206.00000000,2037753.92579540,17202
1590192000000,2020-05-23 00:00:00,BTT/USDT,0.00026850,0.00027430,0.00026250,0.00027000,4216712396.00000000,1139005.02788700,13152
1590105600000,2020-05-22 00:00:00,BTT/USDT,0.00025930,0.00026950,0.00025460,0.00026850,4131330642.00000000,1092144.55845930,13287
1590019200000,2020-05-21 00:00:00,BTT/USDT,0.00026920,0.00027140,0.00025000,0.00025930,6549629338.00000000,1699421.17341300,13627
1589932800000,2020-05-20 00:00:00,BTT/USDT,0.00027520,0.00027780,0.00026640,0.00026920,5342025554.00000000,1452736.67535290,12418
1589846400000,2020-05-19 00:00:00,BTT/USDT,0.00027440,0.00027690,0.00027030,0.00027510,6214006368.00000000,1701996.14064950,11379
1589760000000,2020-05-18 00:00:00,BTT/USDT,0.00027080,0.00027780,0.00027050,0.00027440,5137850138.00000000,1409776.13962770,10217
1589673600000,2020-05-17 00:00:00,BTT/USDT,0.00026990,0.00027430,0.00026940,0.00027070,3708116567.00000000,1006917.33616360,9911
1589587200000,2020-05-16 00:00:00,BTT/USDT,0.00026630,0.00027340,0.00026450,0.00026990,3411980155.00000000,923567.59076490,10890
1589500800000,2020-05-15 00:00:00,BTT/USDT,0.00027300,0.00027550,0.00026440,0.00026610,5853960068.00000000,1591646.69773460,12014
1589414400000,2020-05-14 00:00:00,BTT/USDT,0.00027460,0.00027670,0.00026790,0.00027300,6360842837.00000000,1732867.12945310,12600
1589328000000,2020-05-13 00:00:00,BTT/USDT,0.00026400,0.00027490,0.00026250,0.00027440,3963302772.00000000,1062836.28377630,12113
1589241600000,2020-05-12 00:00:00,BTT/USDT,0.00025500,0.00026760,0.00025350,0.00026410,4345832260.00000000,1139725.83810900,12862
1589155200000,2020-05-11 00:00:00,BTT/USDT,0.00025470,0.00026820,0.00024460,0.00025510,7386259715.00000000,1899527.03671810,16302
1589068800000,2020-05-10 00:00:00,BTT/USDT,0.00028540,0.00028640,0.00024260,0.00025470,7641831945.00000000,1975289.97095600,19356
1588982400000,2020-05-09 00:00:00,BTT/USDT,0.00029080,0.00029930,0.00028450,0.00028540,4986525815.00000000,1448962.13986790,14303
1588896000000,2020-05-08 00:00:00,BTT/USDT,0.00029160,0.00029780,0.00028370,0.00029080,6490723229.00000000,1889291.18268500,13617
1588809600000,2020-05-07 00:00:00,BTT/USDT,0.00028550,0.00029450,0.00028020,0.00029160,6951743329.00000000,1994335.09104750,15303
1588723200000,2020-05-06 00:00:00,BTT/USDT,0.00029750,0.00029930,0.00028280,0.00028550,6169668354.00000000,1821901.97917260,14391
1588636800000,2020-05-05 00:00:00,BTT/USDT,0.00029790,0.00030560,0.00028970,0.00029740,4412104688.00000000,1310776.69881320,15002
1588550400000,2020-05-04 00:00:00,BTT/USDT,0.00029680,0.00031390,0.00027510,0.00029790,9290340730.00000000,2748818.30762020,20702
1588464000000,2020-05-03 00:00:00,BTT/USDT,0.00029370,0.00030390,0.00027350,0.00029650,8631735422.00000000,2514300.81514450,18867
1588377600000,2020-05-02 00:00:00,BTT/USDT,0.00027420,0.00029470,0.00027020,0.00029370,5131923662.00000000,1433574.12136910,14324
1588291200000,2020-05-01 00:00:00,BTT/USDT,0.00025660,0.00028040,0.00025640,0.00027380,7096998298.00000000,1934596.00922960,18886
1588204800000,2020-04-30 00:00:00,BTT/USDT,0.00026690,0.00028330,0.00025260,0.00025660,7603653113.00000000,2030878.22281620,24823
1588118400000,2020-04-29 00:00:00,BTT/USDT,0.00024910,0.00026780,0.00024760,0.00026700,8550691686.00000000,2188808.15437760,16106
1588032000000,2020-04-28 00:00:00,BTT/USDT,0.00024140,0.00025550,0.00023740,0.00024890,4649481276.00000000,1147334.40710160,13699
1587945600000,2020-04-27 00:00:00,BTT/USDT,0.00024960,0.00025130,0.00023540,0.00024140,7558112535.00000000,1844841.62176770,16688
1587859200000,2020-04-26 00:00:00,BTT/USDT,0.00024420,0.00025430,0.00024320,0.00024930,5973699980.00000000,1476831.80027950,19565
1587772800000,2020-04-25 00:00:00,BTT/USDT,0.00023960,0.00024990,0.00023740,0.00024420,3701006265.00000000,907164.11526250,11902
1587686400000,2020-04-24 00:00:00,BTT/USDT,0.00023160,0.00024910,0.00023070,0.00023960,6705997080.00000000,1616470.33616490,21724
1587600000000,2020-04-23 00:00:00,BTT/USDT,0.00022570,0.00023800,0.00022250,0.00023160,6900638070.00000000,1594162.22616390,17023
1587513600000,2020-04-22 00:00:00,BTT/USDT,0.00021840,0.00023000,0.00021700,0.00022570,5322794729.00000000,1196924.88568770,16326
1587427200000,2020-04-21 00:00:00,BTT/USDT,0.00022000,0.00022240,0.00021640,0.00021830,5374733995.00000000,1180701.42238410,15178
1587340800000,2020-04-20 00:00:00,BTT/USDT,0.00022770,0.00023190,0.00021800,0.00022030,6984889257.00000000,1577543.92137260,16936
1587254400000,2020-04-19 00:00:00,BTT/USDT,0.00023350,0.00023600,0.00022580,0.00022770,4303412786.00000000,991678.24594180,14764
1587168000000,2020-04-18 00:00:00,BTT/USDT,0.00022760,0.00023590,0.00022760,0.00023370,4741740587.00000000,1098395.70175590,15234
1587081600000,2020-04-17 00:00:00,BTT/USDT,0.00023000,0.00023200,0.00022380,0.00022760,4206143991.00000000,960988.07546190,16334
1586995200000,2020-04-16 00:00:00,BTT/USDT,0.00021690,0.00023300,0.00021120,0.00023000,7359884534.00000000,1642574.26602030,20778
1586908800000,2020-04-15 00:00:00,BTT/USDT,0.00022580,0.00022690,0.00021550,0.00021690,5335663743.00000000,1184300.56077290,16918
1586822400000,2020-04-14 00:00:00,BTT/USDT,0.00022530,0.00022960,0.00022260,0.00022580,6175440184.00000000,1395408.39079610,18244
1586736000000,2020-04-13 00:00:00,BTT/USDT,0.00023100,0.00023100,0.00021980,0.00022560,5360493320.00000000,1198508.35363690,20416
1586649600000,2020-04-12 00:00:00,BTT/USDT,0.00022580,0.00023800,0.00022220,0.00023100,5179653038.00000000,1196286.89228330,15668
1586563200000,2020-04-11 00:00:00,BTT/USDT,0.00022710,0.00023210,0.00022050,0.00022580,4378457989.00000000,988764.02945980,17956
1586476800000,2020-04-10 00:00:00,BTT/USDT,0.00024690,0.00024890,0.00021980,0.00022710,7427306609.00000000,1713205.86004680,20309
1586390400000,2020-04-09 00:00:00,BTT/USDT,0.00025130,0.00025430,0.00024160,0.00024700,4512967579.00000000,1118190.36161460,17566
1586304000000,2020-04-08 00:00:00,BTT/USDT,0.00024210,0.00025200,0.00024100,0.00025120,5546047188.00000000,1373863.65755470,13631
1586217600000,2020-04-07 00:00:00,BTT/USDT,0.00025130,0.00026500,0.00023880,0.00024110,5535581026.00000000,1396307.59090460,13140
1586131200000,2020-04-06 00:00:00,BTT/USDT,0.00023310,0.00025200,0.00023250,0.00025160,7694746865.00000000,1868697.30518810,20263
1586044800000,2020-04-05 00:00:00,BTT/USDT,0.00022740,0.00024520,0.00022350,0.00023310,5026858494.00000000,1171099.22324250,18904
1585958400000,2020-04-04 00:00:00,BTT/USDT,0.00022500,0.00022920,0.00022170,0.00022710,4591696919.00000000,1033237.48080800,18797
1585872000000,2020-04-03 00:00:00,BTT/USDT,0.00022690,0.00023070,0.00022150,0.00022500,7329121406.00000000,1658266.16163260,20408
1585785600000,2020-04-02 00:00:00,BTT/USDT,0.00022130,0.00023500,0.00021930,0.00022690,7450917606.00000000,1665625.32812870,21546
1585699200000,2020-04-01 00:00:00,BTT/USDT,0.00022180,0.00022220,0.00021350,0.00022130,5977200141.00000000,1304828.71502900,19477
1585612800000,2020-03-31 00:00:00,BTT/USDT,0.00022210,0.00022400,0.00021540,0.00022180,4824448608.00000000,1066303.43860880,19592
1585526400000,2020-03-30 00:00:00,BTT/USDT,0.00020390,0.00022490,0.00020340,0.00022210,7248894706.00000000,1564887.88448920,21476
1585440000000,2020-03-29 00:00:00,BTT/USDT,0.00021610,0.00021720,0.00020360,0.00020390,4837505111.00000000,1029584.74576830,18714
1585353600000,2020-03-28 00:00:00,BTT/USDT,0.00021370,0.00021610,0.00020750,0.00021610,5616659168.00000000,1193071.15276450,18731
1585267200000,2020-03-27 00:00:00,BTT/USDT,0.00022380,0.00022530,0.00020730,0.00021360,4624364663.00000000,1015972.78585050,19413
1585180800000,2020-03-26 00:00:00,BTT/USDT,0.00021810,0.00022400,0.00021090,0.00022380,4788839347.00000000,1042927.44414070,18241
1585094400000,2020-03-25 00:00:00,BTT/USDT,0.00021880,0.00022320,0.00021260,0.00021830,6029450423.00000000,1309115.34591130,18961
1585008000000,2020-03-24 00:00:00,BTT/USDT,0.00021830,0.00022680,0.00021540,0.00021880,6522694201.00000000,1439280.86180680,21047
1584921600000,2020-03-23 00:00:00,BTT/USDT,0.00020400,0.00022390,0.00020060,0.00021830,6051598458.00000000,1282818.35818360,21518
1584835200000,2020-03-22 00:00:00,BTT/USDT,0.00022350,0.00022890,0.00020250,0.00020370,4550077294.00000000,972388.66509220,20264
1584748800000,2020-03-21 00:00:00,BTT/USDT,0.00022310,0.00023270,0.00021200,0.00022350,5241898863.00000000,1164119.16611120,21228
1584662400000,2020-03-20 00:00:00,BTT/USDT,0.00023020,0.00032600,0.00020770,0.00022290,7389891397.00000000,1723284.65999740,27509
1584576000000,2020-03-19 00:00:00,BTT/USDT,0.00020020,0.00023710,0.00019900,0.00023020,6912322964.00000000,1497153.38121220,23763
1584489600000,2020-03-18 00:00:00,BTT/USDT,0.00020340,0.00020550,0.00019120,0.00020020,4956526942.00000000,986138.66537920,22056
1584403200000,2020-03-17 00:00:00,BTT/USDT,0.00019240,0.00020790,0.00019020,0.00020340,6045027229.00000000,1219745.05974490,22877
1584316800000,2020-03-16 00:00:00,BTT/USDT,0.00021290,0.00021290,0.00016910,0.00019240,7776876151.00000000,1484703.15790080,28242
1584230400000,2020-03-15 00:00:00,BTT/USDT,0.00019730,0.00022520,0.00019530,0.00021280,5513908564.00000000,1146031.59470470,29704
1584144000000,2020-03-14 00:00:00,BTT/USDT,0.00020590,0.00021950,0.00019140,0.00019730,7088166007.00000000,1468014.91985760,33292
1584057600000,2020-03-13 00:00:00,BTT/USDT,0.00017790,0.00021710,0.00012480,0.00020600,14265646894.00000000,2622843.25893290,46339
1583971200000,2020-03-12 00:00:00,BTT/USDT,0.00031430,0.00031570,0.00017100,0.00017860,10844819405.00000000,2616442.86640810,41281
1583884800000,2020-03-11 00:00:00,BTT/USDT,0.00031860,0.00032290,0.00030050,0.00031430,7548132462.00000000,2333464.41395700,22007
1583798400000,2020-03-10 00:00:00,BTT/USDT,0.00032410,0.00032840,0.00031170,0.00031860,7996359902.00000000,2560206.97282360,20611
1583712000000,2020-03-09 00:00:00,BTT/USDT,0.00031880,0.00032540,0.00030060,0.00032410,7748765820.00000000,2438461.34401260,24000
1583625600000,2020-03-08 00:00:00,BTT/USDT,0.00037010,0.00037020,0.00031520,0.00031870,8354073349.00000000,2882894.67594520,24179
1583539200000,2020-03-07 00:00:00,BTT/USDT,0.00039030,0.00039640,0.00036530,0.00037010,5766762677.00000000,2184513.81195720,19491
1583452800000,2020-03-06 00:00:00,BTT/USDT,0.00037810,0.00039040,0.00037630,0.00039030,5901732702.00000000,2253650.93113580,18638
1583366400000,2020-03-05 00:00:00,BTT/USDT,0.00036760,0.00038800,0.00036710,0.00037810,6883676383.00000000,2597069.48800080,22270
1583280000000,2020-03-04 00:00:00,BTT/USDT,0.00036800,0.00037570,0.00035700,0.00036760,4343307642.00000000,1587789.47631390,20109
1583193600000,2020-03-03 00:00:00,BTT/USDT,0.00037950,0.00037950,0.00036510,0.00036800,6221952672.00000000,2306296.42021360,17414
1583107200000,2020-03-02 00:00:00,BTT/USDT,0.00035970,0.00038900,0.00035560,0.00037930,3551723131.00000000,1324089.41125400,8999
1583020800000,2020-03-01 00:00:00,BTT/USDT,0.00035710,0.00037000,0.00035170,0.00035970,3348611471.00000000,1210684.16900440,8708
1582934400000,2020-02-29 00:00:00,BTT/USDT,0.00037200,0.00037790,0.00035540,0.00035780,2820041421.00000000,1029151.35376390,9673
1582848000000,2020-02-28 00:00:00,BTT/USDT,0.00037960,0.00039520,0.00034750,0.00037220,4987704849.00000000,1831497.14300490,12859
1582761600000,2020-02-27 00:00:00,BTT/USDT,0.00036310,0.00041850,0.00034290,0.00037960,7056386876.00000000,2666037.39246930,15473
1582675200000,2020-02-26 00:00:00,BTT/USDT,0.00041390,0.00041910,0.00034550,0.00036320,7472118671.00000000,2816211.03925270,22857
1582588800000,2020-02-25 00:00:00,BTT/USDT,0.00046450,0.00046690,0.00040780,0.00041390,7118552766.00000000,3041245.40090050,29689
1582502400000,2020-02-24 00:00:00,BTT/USDT,0.00049120,0.00049240,0.00045010,0.00046450,7014914387.00000000,3298978.91232260,26013
1582416000000,2020-02-23 00:00:00,BTT/USDT,0.00047990,0.00049660,0.00047790,0.00049070,4250853100.00000000,2074688.59876750,17836
1582329600000,2020-02-22 00:00:00,BTT/USDT,0.00049410,0.00049720,0.00046850,0.00047990,3927551379.00000000,1875743.79264470,18371
1582243200000,2020-02-21 00:00:00,BTT/USDT,0.00047780,0.00049740,0.00047050,0.00049410,4097320247.00000000,1992927.30882860,20811
1582156800000,2020-02-20 00:00:00,BTT/USDT,0.00049920,0.00051060,0.00046090,0.00047810,5887436020.00000000,2843587.92826960,26895
1582070400000,2020-02-19 00:00:00,BTT/USDT,0.00054610,0.00054610,0.00049310,0.00049920,3775128417.00000000,1971536.61445060,19326
1581984000000,2020-02-18 00:00:00,BTT/USDT,0.00053450,0.00055460,0.00050630,0.00054580,4939232593.00000000,2637266.43932900,24826
1581897600000,2020-02-17 00:00:00,BTT/USDT,0.00055330,0.00055490,0.00048310,0.00053400,7242215451.00000000,3725980.69263010,28914
1581811200000,2020-02-16 00:00:00,BTT/USDT,0.00054940,0.00058660,0.00049710,0.00055460,7874097997.00000000,4294311.22822570,31667
1581724800000,2020-02-15 00:00:00,BTT/USDT,0.00057700,0.00063000,0.00053020,0.00054940,11386196372.00000000,6636589.27653820,37805
1581638400000,2020-02-14 00:00:00,BTT/USDT,0.00051190,0.00058500,0.00049850,0.00057700,8420639286.00000000,4572851.39511880,29349
1581552000000,2020-02-13 00:00:00,BTT/USDT,0.00049680,0.00053610,0.00048900,0.00051260,8695985370.00000000,4430117.39892200,31217
1581465600000,2020-02-12 00:00:00,BTT/USDT,0.00046830,0.00050500,0.00046800,0.00049660,7457190102.00000000,3639695.07663210,23602
1581379200000,2020-02-11 00:00:00,BTT/USDT,0.00045770,0.00047800,0.00043910,0.00046830,5691787021.00000000,2622619.13219180,19955
1581292800000,2020-02-10 00:00:00,BTT/USDT,0.00047300,0.00047390,0.00044000,0.00045730,5986769037.00000000,2716783.91592150,20701
1581206400000,2020-02-09 00:00:00,BTT/USDT,0.00046540,0.00049930,0.00045980,0.00047270,5390495816.00000000,2563677.19644810,20688
1581120000000,2020-02-08 00:00:00,BTT/USDT,0.00048710,0.00048760,0.00044190,0.00046560,6306528142.00000000,2948210.62482810,27205
1581033600000,2020-02-07 00:00:00,BTT/USDT,0.00047180,0.00050310,0.00046300,0.00048700,11440153144.00000000,5526677.39294200,36302
1580947200000,2020-02-06 00:00:00,BTT/USDT,0.00041440,0.00047200,0.00041230,0.00047160,11551747960.00000000,5108749.99223650,35376
1580860800000,2020-02-05 00:00:00,BTT/USDT,0.00039730,0.00042090,0.00039500,0.00041460,11984685015.00000000,4910569.17646480,28408
1580774400000,2020-02-04 00:00:00,BTT/USDT,0.00038860,0.00039760,0.00037400,0.00039730,11798743048.00000000,4550214.75245830,24166
1580688000000,2020-02-03 00:00:00,BTT/USDT,0.00039420,0.00041010,0.00038410,0.00038860,11639374999.00000000,4584164.02044100,23041
1580601600000,2020-02-02 00:00:00,BTT/USDT,0.00038020,0.00040490,0.00037180,0.00039400,11813633037.00000000,4626435.62966970,24908
1580515200000,2020-02-01 00:00:00,BTT/USDT,0.00037350,0.00038800,0.00037050,0.00037990,10465042338.00000000,3962876.75492640,20584
1580428800000,2020-01-31 00:00:00,BTT/USDT,0.00036970,0.00038030,0.00036310,0.00037280,11763898781.00000000,4386607.74412540,21936
1580342400000,2020-01-30 00:00:00,BTT/USDT,0.00036460,0.00037560,0.00035270,0.00036970,11954906174.00000000,4388128.39111450,23840
1580256000000,2020-01-29 00:00:00,BTT/USDT,0.00037180,0.00038170,0.00036420,0.00036460,11811314061.00000000,4398585.42636130,23408
1580169600000,2020-01-28 00:00:00,BTT/USDT,0.00035600,0.00037380,0.00035550,0.00037140,11929647153.00000000,4329326.77165780,25954
1580083200000,2020-01-27 00:00:00,BTT/USDT,0.00034820,0.00036020,0.00034720,0.00035620,11918882056.00000000,4210545.61395420,24759
1579996800000,2020-01-26 00:00:00,BTT/USDT,0.00034370,0.00034860,0.00033810,0.00034820,10659958182.00000000,3671220.67897520,19472
1579910400000,2020-01-25 00:00:00,BTT/USDT,0.00034680,0.00034710,0.00033710,0.00034370,9844250137.00000000,3367607.02777680,18101
1579824000000,2020-01-24 00:00:00,BTT/USDT,0.00035110,0.00035150,0.00033260,0.00034680,11840558257.00000000,4082547.93696390,25180
1579737600000,2020-01-23 00:00:00,BTT/USDT,0.00037300,0.00037350,0.00034020,0.00035080,11887260247.00000000,4213439.80061920,24922
1579651200000,2020-01-22 00:00:00,BTT/USDT,0.00037230,0.00037980,0.00036990,0.00037300,10553710282.00000000,3939624.81795360,19915
1579564800000,2020-01-21 00:00:00,BTT/USDT,0.00036010,0.00037360,0.00035810,0.00037220,11069529160.00000000,4001443.63772080,23072
1579478400000,2020-01-20 00:00:00,BTT/USDT,0.00035280,0.00036330,0.00035040,0.00036010,10799761127.00000000,3856351.88437470,21316
1579392000000,2020-01-19 00:00:00,BTT/USDT,0.00037700,0.00038300,0.00034930,0.00035290,12076057884.00000000,4463027.48072700,27571
1579305600000,2020-01-18 00:00:00,BTT/USDT,0.00037750,0.00040000,0.00036900,0.00037720,10793126090.00000000,4098459.47186880,26078
1579219200000,2020-01-17 00:00:00,BTT/USDT,0.00036320,0.00038800,0.00035700,0.00037750,12518166381.00000000,4696014.90535740,29905
1579132800000,2020-01-16 00:00:00,BTT/USDT,0.00037530,0.00037810,0.00034500,0.00036320,12091207182.00000000,4322263.72720570,25765
1579046400000,2020-01-15 00:00:00,BTT/USDT,0.00034950,0.00038530,0.00033840,0.00037460,12417445427.00000000,4561333.37620970,28097
1578960000000,2020-01-14 00:00:00,BTT/USDT,0.00031040,0.00035020,0.00031030,0.00034960,21783304228.00000000,7337441.25340740,36366
1578873600000,2020-01-13 00:00:00,BTT/USDT,0.00032650,0.00032700,0.00030170,0.00031040,23050743752.00000000,7193858.29175700,21578
1578787200000,2020-01-12 00:00:00,BTT/USDT,0.00029510,0.00032650,0.00029300,0.00032630,27012211871.00000000,8400164.69706070,24788
1578700800000,2020-01-11 00:00:00,BTT/USDT,0.00029760,0.00030280,0.00029010,0.00029510,21536476610.00000000,6384603.08683750,17749
1578614400000,2020-01-10 00:00:00,BTT/USDT,0.00028760,0.00030070,0.00028390,0.00029760,34338513389.00000000,9943998.33685340,18345
1578528000000,2020-01-09 00:00:00,BTT/USDT,0.00029440,0.00029450,0.00028540,0.00028760,15655975012.00000000,4553796.30232360,8593
1578441600000,2020-01-08 00:00:00,BTT/USDT,0.00029220,0.00030650,0.00028630,0.00029410,23436618132.00000000,7003707.26514540,12239
1578355200000,2020-01-07 00:00:00,BTT/USDT,0.00030960,0.00031020,0.00028620,0.00029160,12234176219.00000000,3659026.30887520,10635
1578268800000,2020-01-06 00:00:00,BTT/USDT,0.00028800,0.00030980,0.00028770,0.00030960,32574617789.00000000,9626124.90491570,15617
1578182400000,2020-01-05 00:00:00,BTT/USDT,0.00028720,0.00030240,0.00028600,0.00028810,33846765280.00000000,10066050.06011600,18996
1578096000000,2020-01-04 00:00:00,BTT/USDT,0.00028590,0.00029100,0.00028310,0.00028700,1433685651.00000000,412246.50236250,3881
1578009600000,2020-01-03 00:00:00,BTT/USDT,0.00027350,0.00029190,0.00027110,0.00028590,38846071625.00000000,11086888.75118690,19644
1577923200000,2020-01-02 00:00:00,BTT/USDT,0.00028420,0.00028570,0.00027100,0.00027340,18913967321.00000000,5283069.77748650,12590
1577836800000,2020-01-01 00:00:00,BTT/USDT,0.00028720,0.00029370,0.00028300,0.00028450,19561213798.00000000,5677570.89123840,11755
1577750400000,2019-12-31 00:00:00,BTT/USDT,0.00029870,0.00030760,0.00028510,0.00028720,19382829792.00000000,5714204.04691230,14147
1577664000000,2019-12-30 00:00:00,BTT/USDT,0.00028900,0.00032600,0.00028890,0.00029870,21936235938.00000000,6786175.51700890,25360
1577577600000,2019-12-29 00:00:00,BTT/USDT,0.00027710,0.00029760,0.00027210,0.00028900,18577153823.00000000,5144558.70329090,15452
1577491200000,2019-12-28 00:00:00,BTT/USDT,0.00027080,0.00027850,0.00027030,0.00027710,18018416561.00000000,4935457.22556400,12758
1577404800000,2019-12-27 00:00:00,BTT/USDT,0.00027400,0.00027930,0.00026570,0.00027040,18000841547.00000000,4938115.07051060,15634
1577318400000,2019-12-26 00:00:00,BTT/USDT,0.00027880,0.00028480,0.00027180,0.00027420,17999027286.00000000,5024075.09871110,14402
1577232000000,2019-12-25 00:00:00,BTT/USDT,0.00028000,0.00028260,0.00027510,0.00027890,17963491257.00000000,4991733.95351430,12971
1577145600000,2019-12-24 00:00:00,BTT/USDT,0.00028380,0.00028380,0.00027510,0.00027980,17998003193.00000000,5060308.76913530,14812
1577059200000,2019-12-23 00:00:00,BTT/USDT,0.00030140,0.00030470,0.00028210,0.00028350,18000818474.00000000,5324667.07493140,19502
1576972800000,2019-12-22 00:00:00,BTT/USDT,0.00028200,0.00030500,0.00028130,0.00030120,24633406681.00000000,7232116.62187190,23897
1576886400000,2019-12-21 00:00:00,BTT/USDT,0.00028760,0.00028770,0.00028040,0.00028220,23333263700.00000000,6596762.99522490,21697
1576800000000,2019-12-20 00:00:00,BTT/USDT,0.00028300,0.00028770,0.00027400,0.00028770,24503092746.00000000,6935406.54777890,20429
1576713600000,2019-12-19 00:00:00,BTT/USDT,0.00029220,0.00029720,0.00027810,0.00028280,12756461974.00000000,3618461.91470060,14806
1576627200000,2019-12-18 00:00:00,BTT/USDT,0.00027170,0.00029300,0.00026380,0.00029300,21868950085.00000000,6070145.31747260,23192
1576540800000,2019-12-17 00:00:00,BTT/USDT,0.00028640,0.00028850,0.00026170,0.00027160,22404153033.00000000,6171699.25239620,19349
1576454400000,2019-12-16 00:00:00,BTT/USDT,0.00031330,0.00031450,0.00028390,0.00028640,19200509161.00000000,5842395.07838930,18273
1576368000000,2019-12-15 00:00:00,BTT/USDT,0.00030830,0.00032790,0.00030150,0.00031310,17993298078.00000000,5685710.28001060,17164
1576281600000,2019-12-14 00:00:00,BTT/USDT,0.00030070,0.00033960,0.00030020,0.00030830,29304577276.00000000,9388884.01879740,28797
1576195200000,2019-12-13 00:00:00,BTT/USDT,0.00028200,0.00030600,0.00027920,0.00030120,51720117262.00000000,14991148.94912060,23102
1576108800000,2019-12-12 00:00:00,BTT/USDT,0.00029080,0.00029240,0.00027560,0.00028200,12488031616.00000000,3537864.40504960,16022
1576022400000,2019-12-11 00:00:00,BTT/USDT,0.00029040,0.00029630,0.00028630,0.00029050,10183563873.00000000,2953010.22386990,13671
1575936000000,2019-12-10 00:00:00,BTT/USDT,0.00030830,0.00031350,0.00028330,0.00029040,12924258079.00000000,3780680.95186750,17483
1575849600000,2019-12-09 00:00:00,BTT/USDT,0.00032050,0.00032050,0.00030520,0.00030850,11897553240.00000000,3705623.17331310,14719
1575763200000,2019-12-08 00:00:00,BTT/USDT,0.00031400,0.00032610,0.00030600,0.00032050,10484012351.00000000,3292545.18099490,14404
1575676800000,2019-12-07 00:00:00,BTT/USDT,0.00030720,0.00031840,0.00030720,0.00031400,10525512310.00000000,3305215.10099200,14092
1575590400000,2019-12-06 00:00:00,BTT/USDT,0.00030350,0.00030850,0.00029720,0.00030710,13019950981.00000000,3939735.23073310,14405
1575504000000,2019-12-05 00:00:00,BTT/USDT,0.00030060,0.00030510,0.00029790,0.00030330,13728422097.00000000,4136053.79253240,11693
1575417600000,2019-12-04 00:00:00,BTT/USDT,0.00030840,0.00031320,0.00029650,0.00030030,8552804653.00000000,2595432.25752130,9373
1575331200000,2019-12-03 00:00:00,BTT/USDT,0.00029950,0.00031440,0.00029930,0.00030920,8828183463.00000000,2720218.10607010,9039
1575244800000,2019-12-02 00:00:00,BTT/USDT,0.00030850,0.00031500,0.00029580,0.00029930,8152848787.00000000,2471834.92614010,8308
1575158400000,2019-12-01 00:00:00,BTT/USDT,0.00030910,0.00031390,0.00029780,0.00030850,8230204094.00000000,2507090.36142540,8237
1575072000000,2019-11-30 00:00:00,BTT/USDT,0.00032870,0.00033030,0.00030490,0.00030910,7929624003.00000000,2498525.56682420,8499
1574985600000,2019-11-29 00:00:00,BTT/USDT,0.00031600,0.00032900,0.00031590,0.00032880,6058678644.00000000,1958582.75980250,8463
