unix,date,symbol,open,high,low,close,Volume LINK,Volume USDT,tradecount
1583798400000,2020-03-10 00:00:00,LINK/USDT,4.120,4.200,3.913,4.080,36483260.51,148060112.80248,187840
1583712000000,2020-03-09 00:00:00,LINK/USDT,4.059,4.371,3.600,4.120,62199105.65,250653883.92342,271514
1583625600000,2020-03-08 00:00:00,LINK/USDT,4.342,4.398,3.834,4.059,48713759.73,203716934.70302,198993
1583539200000,2020-03-07 00:00:00,LINK/USDT,4.683,4.688,4.310,4.342,23882647.15,108044913.49841,137053
1583452800000,2020-03-06 00:00:00,LINK/USDT,4.710,4.748,4.538,4.683,22760436.87,105646272.83346,136505
1583366400000,2020-03-05 00:00:00,LINK/USDT,4.634,4.900,4.617,4.707,27195074.19,129411630.56484,150853
1583280000000,2020-03-04 00:00:00,LINK/USDT,4.591,4.953,4.535,4.635,41814186.91,197884503.97712,285604
1583193600000,2020-03-03 00:00:00,LINK/USDT,4.242,4.680,4.131,4.591,31643156.84,138112155.38221,203528
1583107200000,2020-03-02 00:00:00,LINK/USDT,3.862,4.327,3.816,4.242,25221263.83,104164011.44294,134109
1583020800000,2020-03-01 00:00:00,LINK/USDT,4.056,4.240,3.756,3.858,27557121.23,110010817.57406,165273
1582934400000,2020-02-29 00:00:00,LINK/USDT,4.161,4.347,4.052,4.062,24864103.87,104867244.03232,124589
1582848000000,2020-02-28 00:00:00,LINK/USDT,3.956,4.246,3.736,4.161,29404884.64,117100937.67557,146630
1582761600000,2020-02-27 00:00:00,LINK/USDT,3.564,4.116,3.410,3.956,28829556.63,110000390.49091,153761
1582675200000,2020-02-26 00:00:00,LINK/USDT,3.490,3.850,3.312,3.564,33762852.07,120328941.26179,150275
1582588800000,2020-02-25 00:00:00,LINK/USDT,3.923,3.964,3.478,3.491,21775940.01,80529163.54203,115127
1582502400000,2020-02-24 00:00:00,LINK/USDT,4.239,4.295,3.801,3.923,17653202.98,70972065.43254,94447
1582416000000,2020-02-23 00:00:00,LINK/USDT,4.105,4.378,4.072,4.236,12543473.13,53348404.71812,72905
1582329600000,2020-02-22 00:00:00,LINK/USDT,4.276,4.348,4.052,4.105,13391901.76,55927552.89178,91318
1582243200000,2020-02-21 00:00:00,LINK/USDT,4.268,4.510,4.180,4.275,14439042.63,62753120.25094,72757
1582156800000,2020-02-20 00:00:00,LINK/USDT,4.386,4.481,4.066,4.267,17990206.45,76620260.75259,112069
1582070400000,2020-02-19 00:00:00,LINK/USDT,4.560,4.869,4.172,4.386,22940583.81,106394232.85321,128265
1581984000000,2020-02-18 00:00:00,LINK/USDT,4.308,4.656,4.139,4.564,22201270.68,98623863.46759,115975
1581897600000,2020-02-17 00:00:00,LINK/USDT,4.450,4.567,3.854,4.302,29599801.05,123703898.05274,169492
1581811200000,2020-02-16 00:00:00,LINK/USDT,4.327,4.884,4.000,4.454,36234506.95,163125205.46949,140909
1581724800000,2020-02-15 00:00:00,LINK/USDT,4.434,4.632,4.050,4.328,25198236.75,110588683.66441,133255
1581638400000,2020-02-14 00:00:00,LINK/USDT,3.877,4.494,3.797,4.430,16408846.63,68503920.94191,83211
1581552000000,2020-02-13 00:00:00,LINK/USDT,3.996,4.141,3.669,3.878,15384991.48,60731868.18432,64603
1581465600000,2020-02-12 00:00:00,LINK/USDT,3.992,4.200,3.861,3.988,21463540.02,86826634.52592,100878
1581379200000,2020-02-11 00:00:00,LINK/USDT,3.389,3.999,3.353,3.989,20242362.25,74548717.47831,75307
1581292800000,2020-02-10 00:00:00,LINK/USDT,3.503,3.511,3.272,3.388,12794908.32,43418524.12255,49850
1581206400000,2020-02-09 00:00:00,LINK/USDT,3.419,3.525,3.232,3.504,10618619.75,35813340.69914,38497
1581120000000,2020-02-08 00:00:00,LINK/USDT,3.310,3.480,3.110,3.420,13960201.73,46362591.52324,54174
1581033600000,2020-02-07 00:00:00,LINK/USDT,2.902,3.365,2.900,3.311,21498629.65,68850706.69227,71514
1580947200000,2020-02-06 00:00:00,LINK/USDT,2.843,2.970,2.794,2.902,6810869.82,19712674.37223,21822
1580860800000,2020-02-05 00:00:00,LINK/USDT,2.743,2.891,2.732,2.843,6672109.53,18900536.46915,22807
1580774400000,2020-02-04 00:00:00,LINK/USDT,2.780,2.806,2.676,2.741,4986574.63,13644207.64028,17959
1580688000000,2020-02-03 00:00:00,LINK/USDT,2.832,2.884,2.747,2.782,3581271.52,10037299.89042,16967
1580601600000,2020-02-02 00:00:00,LINK/USDT,2.840,2.894,2.737,2.832,3802570.97,10810858.43364,18795
1580515200000,2020-02-01 00:00:00,LINK/USDT,2.830,2.888,2.737,2.841,2911735.11,8196149.88420,12378
1580428800000,2020-01-31 00:00:00,LINK/USDT,2.917,2.929,2.762,2.825,3932003.60,11247269.86853,16776
1580342400000,2020-01-30 00:00:00,LINK/USDT,2.781,2.950,2.706,2.914,6791645.62,19451691.89007,28002
1580256000000,2020-01-29 00:00:00,LINK/USDT,2.659,2.839,2.644,2.781,5033997.71,13801884.94774,20584
1580169600000,2020-01-28 00:00:00,LINK/USDT,2.610,2.678,2.588,2.656,3230957.43,8507284.78084,13645
1580083200000,2020-01-27 00:00:00,LINK/USDT,2.579,2.683,2.561,2.608,3819200.89,10004663.89104,16970
1579996800000,2020-01-26 00:00:00,LINK/USDT,2.449,2.582,2.429,2.575,1798455.47,4519267.92872,11369
1579910400000,2020-01-25 00:00:00,LINK/USDT,2.506,2.515,2.436,2.448,2024211.40,4994751.19487,12765
1579824000000,2020-01-24 00:00:00,LINK/USDT,2.470,2.542,2.350,2.504,3786409.71,9314780.46289,17604
1579737600000,2020-01-23 00:00:00,LINK/USDT,2.656,2.659,2.430,2.471,5259106.64,13164039.29156,24001
1579651200000,2020-01-22 00:00:00,LINK/USDT,2.675,2.694,2.626,2.654,3308776.35,8813676.45578,23590
1579564800000,2020-01-21 00:00:00,LINK/USDT,2.694,2.745,2.561,2.673,5857502.02,15706662.17502,26735
1579478400000,2020-01-20 00:00:00,LINK/USDT,2.623,2.745,2.544,2.695,7244721.52,19123342.09899,51894
1579392000000,2020-01-19 00:00:00,LINK/USDT,2.777,2.854,2.519,2.623,9414962.40,25247536.95095,62742
1579305600000,2020-01-18 00:00:00,LINK/USDT,2.696,2.799,2.560,2.774,7920982.41,21440910.55910,56256
1579219200000,2020-01-17 00:00:00,LINK/USDT,2.669,2.896,2.592,2.696,8174258.39,22425934.89725,36920
1579132800000,2020-01-16 00:00:00,LINK/USDT,2.39910000,2.51000000,2.29320000,2.49250000,4944704.42000000,11961158.69569000,36913
1579046400000,2020-01-15 00:00:00,LINK/USDT,2.37510000,2.56040000,2.33320000,2.39530000,6414464.86000000,15725822.57076700,47821
1578960000000,2020-01-14 00:00:00,LINK/USDT,2.19040000,2.47010000,2.17920000,2.37510000,7062307.44000000,16495572.98558500,50544
1578873600000,2020-01-13 00:00:00,LINK/USDT,2.23820000,2.23820000,2.15610000,2.19010000,1977335.23000000,4316436.04998500,15616
1578787200000,2020-01-12 00:00:00,LINK/USDT,2.27300000,2.32120000,2.21200000,2.23830000,2502624.23000000,5654985.97115800,20502
1578700800000,2020-01-11 00:00:00,LINK/USDT,2.22550000,2.34500000,2.21800000,2.27340000,4347105.06000000,9937638.52470200,32828
1578614400000,2020-01-10 00:00:00,LINK/USDT,2.18670000,2.24890000,2.14550000,2.22570000,4235526.03000000,9348490.02932800,26861
1578528000000,2020-01-09 00:00:00,LINK/USDT,2.18770000,2.23440000,2.09770000,2.18860000,5099844.97000000,11033777.87820100,29874
1578441600000,2020-01-08 00:00:00,LINK/USDT,2.10060000,2.34950000,2.10060000,2.18920000,12147661.70000000,27023850.83035200,72150
1578355200000,2020-01-07 00:00:00,LINK/USDT,1.93730000,2.13980000,1.89930000,2.10330000,6873503.39000000,14001167.44069100,45381
1578268800000,2020-01-06 00:00:00,LINK/USDT,1.79540000,1.93860000,1.79250000,1.93740000,3301261.66000000,6220041.88110200,19197
1578182400000,2020-01-05 00:00:00,LINK/USDT,1.82430000,1.84130000,1.78500000,1.79570000,1524717.40000000,2772110.96159300,9712
1578096000000,2020-01-04 00:00:00,LINK/USDT,1.80300000,1.84460000,1.78400000,1.82420000,1241322.81000000,2252857.63654300,7721
1578009600000,2020-01-03 00:00:00,LINK/USDT,1.73660000,1.82920000,1.70130000,1.80400000,1789613.99000000,3187182.29000800,11588
1577923200000,2020-01-02 00:00:00,LINK/USDT,1.81090000,1.81640000,1.70650000,1.73660000,1422992.29000000,2504308.00848000,9180
1577836800000,2020-01-01 00:00:00,LINK/USDT,1.76780000,1.85480000,1.76060000,1.81110000,1158748.32000000,2106254.74259000,8288
1577750400000,2019-12-31 00:00:00,LINK/USDT,1.82150000,1.82920000,1.75400000,1.76730000,1637649.28000000,2932500.92263900,9333
1577664000000,2019-12-30 00:00:00,LINK/USDT,1.89800000,1.89800000,1.80720000,1.82430000,1099037.99000000,2036388.79395400,6555
1577577600000,2019-12-29 00:00:00,LINK/USDT,1.87160000,1.92000000,1.84440000,1.89760000,1411417.05000000,2639603.91652500,8079
1577491200000,2019-12-28 00:00:00,LINK/USDT,1.87770000,1.89940000,1.85550000,1.87460000,1269364.70000000,2384012.45877700,7050
1577404800000,2019-12-27 00:00:00,LINK/USDT,1.85380000,1.92990000,1.84350000,1.87510000,2417432.93000000,4554211.72895700,13900
1577318400000,2019-12-26 00:00:00,LINK/USDT,1.78360000,1.96040000,1.77020000,1.85390000,2674255.35000000,4968900.80664200,15044
1577232000000,2019-12-25 00:00:00,LINK/USDT,1.84340000,1.84620000,1.76000000,1.78260000,1580097.40000000,2850096.33644900,8849
1577145600000,2019-12-24 00:00:00,LINK/USDT,1.86380000,1.88540000,1.81540000,1.84350000,2279849.44000000,4213545.30820700,11562
1577059200000,2019-12-23 00:00:00,LINK/USDT,1.91670000,1.95320000,1.84600000,1.86290000,2832932.76000000,5427329.28527000,14572
1576972800000,2019-12-22 00:00:00,LINK/USDT,1.85630000,1.94000000,1.85300000,1.91810000,2959721.12000000,5644600.76416000,13312
1576886400000,2019-12-21 00:00:00,LINK/USDT,1.91820000,1.92040000,1.85440000,1.85750000,2246207.92000000,4254205.46933600,11445
1576800000000,2019-12-20 00:00:00,LINK/USDT,1.80500000,1.92380000,1.78490000,1.91820000,3285479.38000000,6091824.33837100,17052
1576713600000,2019-12-19 00:00:00,LINK/USDT,1.87030000,1.89010000,1.74900000,1.80500000,5045402.58000000,9133713.96581900,23213
1576627200000,2019-12-18 00:00:00,LINK/USDT,1.75940000,1.89950000,1.59960000,1.87030000,8597518.31000000,15257212.51211800,41668
1576540800000,2019-12-17 00:00:00,LINK/USDT,1.97050000,2.00250000,1.70000000,1.75980000,7385844.66000000,13404189.60377900,35498
1576454400000,2019-12-16 00:00:00,LINK/USDT,2.07220000,2.08730000,1.96700000,1.97510000,2569583.57000000,5163335.70393800,15171
1576368000000,2019-12-15 00:00:00,LINK/USDT,1.99470000,2.11680000,1.96060000,2.07080000,2576084.24000000,5298548.40683700,16580
1576281600000,2019-12-14 00:00:00,LINK/USDT,2.07130000,2.09330000,1.97000000,1.99460000,1752984.19000000,3558852.03290700,11719
1576195200000,2019-12-13 00:00:00,LINK/USDT,2.10370000,2.12100000,2.05750000,2.07090000,1963976.04000000,4103172.48588600,11418
1576108800000,2019-12-12 00:00:00,LINK/USDT,2.17840000,2.19510000,2.01970000,2.10560000,4784990.28000000,10011804.87854300,24560
1576022400000,2019-12-11 00:00:00,LINK/USDT,2.26550000,2.30420000,2.14700000,2.17860000,4814219.68000000,10700085.69416500,25204
1575936000000,2019-12-10 00:00:00,LINK/USDT,2.09830000,2.28620000,2.06110000,2.26570000,10814539.15000000,23756741.18396700,56331
1575849600000,2019-12-09 00:00:00,LINK/USDT,2.05200000,2.09850000,2.01510000,2.09840000,2777749.05000000,5692654.63008100,14866
1575763200000,2019-12-08 00:00:00,LINK/USDT,2.04020000,2.08500000,2.00120000,2.05280000,2020725.98000000,4133361.36485600,11251
1575676800000,2019-12-07 00:00:00,LINK/USDT,2.09180000,2.11140000,2.03460000,2.04400000,2405401.82000000,4979102.43787800,12720
1575590400000,2019-12-06 00:00:00,LINK/USDT,2.00590000,2.10420000,1.96850000,2.09430000,3859727.30000000,7884108.64455900,19452
1575504000000,2019-12-05 00:00:00,LINK/USDT,2.02820000,2.07400000,1.95830000,2.00680000,5364919.99000000,10777462.94947500,26649
1575417600000,2019-12-04 00:00:00,LINK/USDT,2.12220000,2.17000000,2.00000000,2.02900000,6597003.71000000,13621672.23409500,32272
1575331200000,2019-12-03 00:00:00,LINK/USDT,2.09130000,2.18910000,2.05800000,2.12220000,3779139.53000000,8035197.92547500,24675
1575244800000,2019-12-02 00:00:00,LINK/USDT,2.16340000,2.16600000,2.05240000,2.09110000,3655978.97000000,7690564.31459800,21679
1575158400000,2019-12-01 00:00:00,LINK/USDT,2.23600000,2.23850000,2.12740000,2.16380000,3517483.43000000,7624553.06535200,23647
1575072000000,2019-11-30 00:00:00,LINK/USDT,2.34030000,2.34370000,2.19430000,2.23730000,2921785.10000000,6609497.05174100,18720
1574985600000,2019-11-29 00:00:00,LINK/USDT,2.27160000,2.37630000,2.26110000,2.34030000,4135940.21000000,9593827.72675200,24600
1574899200000,2019-11-28 00:00:00,LINK/USDT,2.22160000,2.32480000,2.17110000,2.27020000,4774519.93000000,10686163.32083800,26825
1574812800000,2019-11-27 00:00:00,LINK/USDT,2.24370000,2.28820000,2.10020000,2.22420000,7877612.52000000,17482571.17231600,35057
1574726400000,2019-11-26 00:00:00,LINK/USDT,2.25540000,2.35780000,2.14590000,2.24240000,7541215.92000000,16895075.12084300,35072
1574640000000,2019-11-25 00:00:00,LINK/USDT,2.22180000,2.39760000,2.02000000,2.25230000,8169446.39000000,18067328.57459800,40360
1574553600000,2019-11-24 00:00:00,LINK/USDT,2.42720000,2.45330000,2.20000000,2.22160000,4491218.33000000,10364009.31287800,29752
1574467200000,2019-11-23 00:00:00,LINK/USDT,2.34340000,2.46210000,2.26040000,2.42660000,4841617.12000000,11394019.11891900,32856
1574380800000,2019-11-22 00:00:00,LINK/USDT,2.54560000,2.59520000,2.10000000,2.34660000,10793729.34000000,25155731.53520200,58641
1574294400000,2019-11-21 00:00:00,LINK/USDT,2.69830000,2.71530000,2.47100000,2.54560000,4566589.41000000,11822351.34076000,26547
1574208000000,2019-11-20 00:00:00,LINK/USDT,2.72790000,2.79570000,2.63000000,2.69820000,3588766.35000000,9788974.06077200,23815
1574121600000,2019-11-19 00:00:00,LINK/USDT,2.78860000,2.80690000,2.58000000,2.72550000,4538639.68000000,12210133.54529700,30645
1574035200000,2019-11-18 00:00:00,LINK/USDT,2.91000000,2.96100000,2.69770000,2.78850000,3495345.66000000,9896687.15699200,26345
1573948800000,2019-11-17 00:00:00,LINK/USDT,2.98930000,2.98940000,2.86440000,2.91000000,1638489.88000000,4777241.25614900,16371
1573862400000,2019-11-16 00:00:00,LINK/USDT,3.03720000,3.04350000,2.91150000,2.98940000,1973143.82000000,5875410.74861700,18613
1573776000000,2019-11-15 00:00:00,LINK/USDT,3.03700000,3.07000000,2.79700000,3.03890000,5650698.64000000,16687015.24894700,38836
1573689600000,2019-11-14 00:00:00,LINK/USDT,3.01890000,3.16000000,2.96660000,3.03900000,6594266.26000000,20357505.65153400,45504
1573603200000,2019-11-13 00:00:00,LINK/USDT,2.81770000,3.08940000,2.78510000,3.02000000,6541016.76000000,19407023.30134100,38592
1573516800000,2019-11-12 00:00:00,LINK/USDT,2.74380000,2.87330000,2.73110000,2.81520000,3219733.00000000,9014693.33417000,22541
1573430400000,2019-11-11 00:00:00,LINK/USDT,2.77730000,2.77770000,2.66550000,2.74400000,2141763.75000000,5828171.10370000,16052
1573344000000,2019-11-10 00:00:00,LINK/USDT,2.80080000,2.83700000,2.73620000,2.77700000,2619550.08000000,7305469.52470500,19449
1573257600000,2019-11-09 00:00:00,LINK/USDT,2.70910000,2.84970000,2.70310000,2.80090000,4656993.44000000,12964192.96665000,33961
1573171200000,2019-11-08 00:00:00,LINK/USDT,2.67580000,2.73330000,2.62100000,2.71000000,2932879.67000000,7872219.38325300,23387
1573084800000,2019-11-07 00:00:00,LINK/USDT,2.74460000,2.75490000,2.60220000,2.67570000,3498869.77000000,9378925.72675200,22454
1572998400000,2019-11-06 00:00:00,LINK/USDT,2.67430000,2.82000000,2.64790000,2.74480000,3174248.63000000,8633537.38242000,23369
1572912000000,2019-11-05 00:00:00,LINK/USDT,2.67460000,2.69470000,2.63220000,2.67460000,1985221.73000000,5293153.90661100,14031
1572825600000,2019-11-04 00:00:00,LINK/USDT,2.65940000,2.73000000,2.62670000,2.67460000,2315985.74000000,6212035.89578500,16273
1572739200000,2019-11-03 00:00:00,LINK/USDT,2.70150000,2.71040000,2.62020000,2.66050000,1676754.85000000,4469114.69431500,11434
1572652800000,2019-11-02 00:00:00,LINK/USDT,2.70920000,2.73990000,2.68280000,2.69730000,1945703.47000000,5268003.21884800,12497
1572566400000,2019-11-01 00:00:00,LINK/USDT,2.72330000,2.79520000,2.64280000,2.70910000,3786813.42000000,10249112.15861600,23310
1572480000000,2019-10-31 00:00:00,LINK/USDT,2.60440000,2.75730000,2.53650000,2.72190000,4136829.05000000,10990946.46598300,26574
1572393600000,2019-10-30 00:00:00,LINK/USDT,2.66100000,2.67680000,2.51070000,2.60930000,3975481.96000000,10291062.33242000,25034
1572307200000,2019-10-29 00:00:00,LINK/USDT,2.66010000,2.76900000,2.63210000,2.66200000,3559236.65000000,9594968.28406500,23066
1572220800000,2019-10-28 00:00:00,LINK/USDT,2.67070000,2.88590000,2.66000000,2.66110000,7839146.77000000,21718242.27941100,46631
1572134400000,2019-10-27 00:00:00,LINK/USDT,2.73230000,2.76200000,2.65110000,2.66460000,5974202.16000000,16107491.70117600,37703
1572048000000,2019-10-26 00:00:00,LINK/USDT,2.83740000,2.99770000,2.66400000,2.73480000,13344088.09000000,37577155.68970000,71109
1571961600000,2019-10-25 00:00:00,LINK/USDT,2.72010000,3.00630000,2.61650000,2.83740000,14004511.97000000,39183456.51506600,69140
1571875200000,2019-10-24 00:00:00,LINK/USDT,2.60710000,2.77480000,2.60200000,2.72000000,9751557.57000000,26208747.16147000,55785
1571788800000,2019-10-23 00:00:00,LINK/USDT,2.60730000,2.68400000,2.37170000,2.60550000,14101549.77000000,35925377.40228800,69350
1571702400000,2019-10-22 00:00:00,LINK/USDT,2.62160000,2.81780000,2.56190000,2.60740000,11209530.78000000,30378844.91182400,57438
1571616000000,2019-10-21 00:00:00,LINK/USDT,2.44430000,2.69000000,2.43470000,2.62230000,11337672.86000000,29229981.87171600,52727
1571529600000,2019-10-20 00:00:00,LINK/USDT,2.35130000,2.45100000,2.27800000,2.44440000,4491335.27000000,10590364.05911500,22436
1571443200000,2019-10-19 00:00:00,LINK/USDT,2.35210000,2.39100000,2.29140000,2.35210000,4513732.32000000,10576298.58708200,19706
1571356800000,2019-10-18 00:00:00,LINK/USDT,2.41900000,2.49990000,2.31640000,2.35460000,7264838.28000000,17402268.00934800,34363
1571270400000,2019-10-17 00:00:00,LINK/USDT,2.37360000,2.49000000,2.27400000,2.41240000,10565628.71000000,25329634.62549600,44977
1571184000000,2019-10-16 00:00:00,LINK/USDT,2.39490000,2.41430000,2.18200000,2.37170000,11864805.05000000,27206709.26852700,51766
1571097600000,2019-10-15 00:00:00,LINK/USDT,2.53150000,2.59700000,2.33200000,2.39740000,6236112.72000000,15365785.89597300,31702
1571011200000,2019-10-14 00:00:00,LINK/USDT,2.48500000,2.67410000,2.45270000,2.53240000,5833573.38000000,14946710.64980600,29915
1570924800000,2019-10-13 00:00:00,LINK/USDT,2.59750000,2.64430000,2.43510000,2.48600000,5534063.18000000,14028108.10792900,27207
1570838400000,2019-10-12 00:00:00,LINK/USDT,2.74430000,2.75720000,2.55190000,2.59750000,6182391.51000000,16335299.92887800,34477
1570752000000,2019-10-11 00:00:00,LINK/USDT,2.62930000,2.79360000,2.56190000,2.74810000,11417701.51000000,30788011.38610100,60458
1570665600000,2019-10-10 00:00:00,LINK/USDT,2.79770000,2.80580000,2.46500000,2.62790000,15341951.10000000,40234731.69543400,78819
1570579200000,2019-10-09 00:00:00,LINK/USDT,2.57700000,2.95000000,2.50100000,2.80110000,21792384.08000000,59920511.49308800,113313
1570492800000,2019-10-08 00:00:00,LINK/USDT,2.39630000,2.65000000,2.26800000,2.57650000,16096459.09000000,39941066.73436400,80741
1570406400000,2019-10-07 00:00:00,LINK/USDT,2.16690000,2.48990000,2.09710000,2.39630000,12795782.67000000,29801791.51998300,62512
1570320000000,2019-10-06 00:00:00,LINK/USDT,1.96240000,2.26590000,1.95310000,2.16690000,9778198.66000000,20769400.45685700,47092
1570233600000,2019-10-05 00:00:00,LINK/USDT,1.96630000,1.97750000,1.91130000,1.96240000,2233660.20000000,4352706.76124700,12252
1570147200000,2019-10-04 00:00:00,LINK/USDT,1.94430000,1.99490000,1.88800000,1.96630000,3422137.61000000,6616268.43562100,17892
1570060800000,2019-10-03 00:00:00,LINK/USDT,2.01340000,2.03380000,1.88000000,1.94420000,7013380.23000000,13738006.09532600,32086
1569974400000,2019-10-02 00:00:00,LINK/USDT,1.82850000,2.02330000,1.81210000,2.01100000,5790547.34000000,11112247.03184100,29219
1569888000000,2019-10-01 00:00:00,LINK/USDT,1.76770000,1.88200000,1.75220000,1.82860000,4084117.04000000,7423999.32283200,23205
1569801600000,2019-09-30 00:00:00,LINK/USDT,1.70040000,1.76900000,1.64040000,1.76770000,3573550.83000000,6091950.81525000,17595
1569715200000,2019-09-29 00:00:00,LINK/USDT,1.67480000,1.74920000,1.64410000,1.70020000,3307432.07000000,5630013.41834700,18956
1569628800000,2019-09-28 00:00:00,LINK/USDT,1.65930000,1.70170000,1.62840000,1.67420000,2378769.19000000,3966341.32487300,12491
1569542400000,2019-09-27 00:00:00,LINK/USDT,1.65120000,1.67860000,1.55730000,1.65900000,4337039.06000000,6997435.26280100,20123
1569456000000,2019-09-26 00:00:00,LINK/USDT,1.74760000,1.75840000,1.52760000,1.65120000,6950205.76000000,11469705.43874400,35628
1569369600000,2019-09-25 00:00:00,LINK/USDT,1.71350000,1.92860000,1.62490000,1.74430000,8910418.88000000,15541919.87932700,47780
1569283200000,2019-09-24 00:00:00,LINK/USDT,1.80340000,2.06570000,1.46120000,1.71600000,16495451.14000000,30520015.62132000,77463
1569196800000,2019-09-23 00:00:00,LINK/USDT,1.81490000,1.88000000,1.77990000,1.80480000,2670201.16000000,4898382.21204400,17268
1569110400000,2019-09-22 00:00:00,LINK/USDT,1.88480000,1.88680000,1.77110000,1.81570000,2311848.65000000,4207056.96439900,13996
1569024000000,2019-09-21 00:00:00,LINK/USDT,1.82150000,1.88880000,1.78810000,1.88550000,2773787.16000000,5105903.21197200,16606
1568937600000,2019-09-20 00:00:00,LINK/USDT,1.87430000,1.87720000,1.75100000,1.82450000,3503491.24000000,6350663.86090100,19417
1568851200000,2019-09-19 00:00:00,LINK/USDT,1.79940000,1.90750000,1.70790000,1.87440000,8590087.52000000,15710104.15257000,51360
1568764800000,2019-09-18 00:00:00,LINK/USDT,1.62400000,1.84620000,1.62400000,1.80100000,8269809.73000000,14349788.10568300,37964
1568678400000,2019-09-17 00:00:00,LINK/USDT,1.58060000,1.67650000,1.55320000,1.62400000,5393985.89000000,8714835.38577800,21318
1568592000000,2019-09-16 00:00:00,LINK/USDT,1.61100000,1.63550000,1.54500000,1.58060000,3549602.58000000,5624544.16306100,13797
1568505600000,2019-09-15 00:00:00,LINK/USDT,1.56340000,1.64580000,1.56000000,1.61040000,4049102.77000000,6482781.43909300,15329
1568419200000,2019-09-14 00:00:00,LINK/USDT,1.57610000,1.63750000,1.52390000,1.56340000,5719166.79000000,9072573.98801800,22397
1568332800000,2019-09-13 00:00:00,LINK/USDT,1.70730000,1.70990000,1.51000000,1.57590000,6639098.35000000,10598044.80206200,28807
1568246400000,2019-09-12 00:00:00,LINK/USDT,1.73010000,1.74580000,1.69180000,1.70730000,2229068.92000000,3823973.62240800,9598
1568160000000,2019-09-11 00:00:00,LINK/USDT,1.79880000,1.82580000,1.71360000,1.73010000,2229727.06000000,3918515.82239500,11755
1568073600000,2019-09-10 00:00:00,LINK/USDT,1.78830000,1.83260000,1.77300000,1.79980000,2713368.74000000,4891387.97557600,11896
1567987200000,2019-09-09 00:00:00,LINK/USDT,1.82900000,1.87310000,1.76100000,1.78720000,3483191.16000000,6323682.30308700,16969
1567900800000,2019-09-08 00:00:00,LINK/USDT,1.76720000,1.90540000,1.76100000,1.82750000,3504716.50000000,6430515.62267600,17352
1567814400000,2019-09-07 00:00:00,LINK/USDT,1.72220000,1.80600000,1.70850000,1.76720000,2404181.98000000,4219207.72427100,11440
1567728000000,2019-09-06 00:00:00,LINK/USDT,1.79190000,1.86000000,1.67670000,1.72260000,3184048.39000000,5630495.56650500,15071
1567641600000,2019-09-05 00:00:00,LINK/USDT,1.77930000,1.86240000,1.76800000,1.79210000,2744215.93000000,4979721.83957800,15051
1567555200000,2019-09-04 00:00:00,LINK/USDT,1.84860000,1.87000000,1.71670000,1.77840000,3579394.12000000,6383418.41110400,18905
1567468800000,2019-09-03 00:00:00,LINK/USDT,1.83070000,1.94240000,1.81470000,1.84900000,3208754.39000000,5997210.32793300,18617
1567382400000,2019-09-02 00:00:00,LINK/USDT,1.76960000,1.89000000,1.72720000,1.82870000,3044387.69000000,5527140.17378700,16202
1567296000000,2019-09-01 00:00:00,LINK/USDT,1.77880000,1.80000000,1.71700000,1.76860000,1332701.68000000,2343808.99375600,8320
1567209600000,2019-08-31 00:00:00,LINK/USDT,1.79580000,1.85350000,1.74000000,1.77910000,1831969.16000000,3279132.27125700,11731
1567123200000,2019-08-30 00:00:00,LINK/USDT,1.77630000,1.89130000,1.73650000,1.79600000,2660522.10000000,4851727.81889500,16311
1567036800000,2019-08-29 00:00:00,LINK/USDT,1.89560000,1.89560000,1.72530000,1.77440000,4211077.18000000,7603993.45590300,21640
1566950400000,2019-08-28 00:00:00,LINK/USDT,2.10980000,2.11340000,1.87500000,1.89570000,3217225.93000000,6406247.92948100,20709
1566864000000,2019-08-27 00:00:00,LINK/USDT,2.07370000,2.17880000,2.00500000,2.11280000,3009068.12000000,6305881.12343200,20777
1566777600000,2019-08-26 00:00:00,LINK/USDT,2.07830000,2.15460000,2.04500000,2.07390000,2291314.91000000,4803942.75219100,15387
1566691200000,2019-08-25 00:00:00,LINK/USDT,2.17040000,2.18040000,2.02550000,2.07800000,2772672.99000000,5849427.10692300,17646
1566604800000,2019-08-24 00:00:00,LINK/USDT,2.23400000,2.25450000,2.15370000,2.16810000,1634146.80000000,3584393.34438800,12880
1566518400000,2019-08-23 00:00:00,LINK/USDT,2.22310000,2.29500000,2.17230000,2.23330000,4173130.85000000,9343956.83611400,26802
1566432000000,2019-08-22 00:00:00,LINK/USDT,2.20580000,2.28960000,2.13500000,2.22270000,2981137.74000000,6619741.31298100,20005
1566345600000,2019-08-21 00:00:00,LINK/USDT,2.36220000,2.37100000,2.15000000,2.20540000,4952696.55000000,11108904.23785900,27515
1566259200000,2019-08-20 00:00:00,LINK/USDT,2.49430000,2.54010000,2.33540000,2.36240000,3477390.83000000,8399786.43647100,19755
1566172800000,2019-08-19 00:00:00,LINK/USDT,2.50550000,2.60000000,2.45080000,2.49580000,4288720.33000000,10873902.29275000,23900
1566086400000,2019-08-18 00:00:00,LINK/USDT,2.40500000,2.56570000,2.37290000,2.50510000,3610567.41000000,8910268.69130900,22491
1566000000000,2019-08-17 00:00:00,LINK/USDT,2.30460000,2.41900000,2.28200000,2.40360000,2035414.39000000,4797115.85159500,14017
