unix,date,symbol,open,high,low,close,Volume FIL,Volume USDT,tradecount
1604966400000,2020-11-10 00:00:00,FIL/USDT,31.172,31.380,30.243,30.366,1655533.9,50940420.6481,143945
1604880000000,2020-11-09 00:00:00,FIL/USDT,30.714,32.171,30.180,31.187,1805987.1,56191859.3552,150211
1604793600000,2020-11-08 00:00:00,FIL/USDT,29.890,31.999,29.500,30.722,1262322.5,38492253.6279,126588
1604707200000,2020-11-07 00:00:00,FIL/USDT,31.675,33.372,29.221,29.889,3912790.0,121991020.9067,265525
1604620800000,2020-11-06 00:00:00,FIL/USDT,29.351,33.291,29.152,31.677,3567553.9,111367920.3987,245701
1604534400000,2020-11-05 00:00:00,FIL/USDT,28.817,30.262,28.300,29.356,2072858.1,60544194.7234,137282
1604448000000,2020-11-04 00:00:00,FIL/USDT,28.825,29.466,28.015,28.823,2333022.3,66855031.8301,157248
1604361600000,2020-11-03 00:00:00,FIL/USDT,29.556,29.649,27.847,28.820,2336767.6,66724211.0662,163499
1604275200000,2020-11-02 00:00:00,FIL/USDT,31.526,31.960,29.305,29.557,2761232.8,83291037.3092,193740
1604188800000,2020-11-01 00:00:00,FIL/USDT,31.190,31.852,30.473,31.544,2423092.2,75234216.1688,169846
1604102400000,2020-10-31 00:00:00,FIL/USDT,29.100,32.738,28.100,31.201,4003763.8,121118702.5749,280972
1604016000000,2020-10-30 00:00:00,FIL/USDT,32.452,32.471,28.400,29.100,5550097.7,166362858.3972,438283
1603929600000,2020-10-29 00:00:00,FIL/USDT,33.450,33.969,31.131,32.452,4289565.0,140838985.3235,325286
1603843200000,2020-10-28 00:00:00,FIL/USDT,34.917,35.900,31.800,33.459,5975538.9,201489749.4280,498057
1603756800000,2020-10-27 00:00:00,FIL/USDT,28.678,37.000,27.880,34.903,8331819.0,273598849.2451,696137
1603670400000,2020-10-26 00:00:00,FIL/USDT,32.925,34.480,27.129,28.649,11686127.2,360911700.4385,933777
1603584000000,2020-10-25 00:00:00,FIL/USDT,24.514,37.240,24.065,32.900,17588994.7,525810944.5202,1330671
1603497600000,2020-10-24 00:00:00,FIL/USDT,23.766,25.550,21.660,24.486,8507454.6,199853354.0584,655530
1603411200000,2020-10-23 00:00:00,FIL/USDT,23.031,25.899,19.765,23.760,9244732.0,206355311.5720,663207
1603324800000,2020-10-22 00:00:00,FIL/USDT,26.400,26.591,22.055,23.058,5930854.4,146009356.3757,496632
1603238400000,2020-10-21 00:00:00,FIL/USDT,29.816,31.517,26.400,26.400,3981233.7,115780131.4823,369429
1603152000000,2020-10-20 00:00:00,FIL/USDT,30.025,30.500,27.834,29.800,3611696.2,105217043.0360,353224
1603065600000,2020-10-19 00:00:00,FIL/USDT,31.527,31.850,26.660,30.080,7205885.4,205525691.5206,671671
1602979200000,2020-10-18 00:00:00,FIL/USDT,34.620,35.590,30.711,31.570,3993747.3,130954874.1909,451871
1602892800000,2020-10-17 00:00:00,FIL/USDT,30.205,37.500,28.100,34.700,6897928.6,223079303.1589,744041
1602806400000,2020-10-16 00:00:00,FIL/USDT,60.455,60.462,24.500,30.318,10257406.6,370397964.5961,890007
