unix,date,symbol,open,high,low,close,Volume ETC,Volume USDT,tradecount
1560643200000,2019-06-16 00:00:00,ETC/USDT,8.57120000,8.89310000,8.47090000,8.68270000,875815.05000000,7610312.51073300,19681
1560556800000,2019-06-15 00:00:00,ETC/USDT,8.53920000,8.69000000,8.36560000,8.58490000,464001.29000000,3967601.90768600,10769
1560470400000,2019-06-14 00:00:00,ETC/USDT,8.53130000,8.57800000,8.10000000,8.54080000,578079.57000000,4835065.21352800,13259
1560384000000,2019-06-13 00:00:00,ETC/USDT,8.61860000,8.72530000,8.44130000,8.53390000,587022.48000000,5028932.68134500,13099
1560297600000,2019-06-12 00:00:00,ETC/USDT,8.24000000,8.80000000,8.09020000,8.62030000,741866.85000000,6205804.91294700,17089
1560211200000,2019-06-11 00:00:00,ETC/USDT,8.30340000,8.32960000,8.00000000,8.22670000,467077.76000000,3805939.50275100,10269
1560124800000,2019-06-10 00:00:00,ETC/USDT,8.11720000,8.38470000,7.88700000,8.31240000,674050.25000000,5505717.47015300,15846
1560038400000,2019-06-09 00:00:00,ETC/USDT,8.40530000,8.51120000,7.83320000,8.11710000,629703.84000000,5137097.13997900,15390
1559952000000,2019-06-08 00:00:00,ETC/USDT,8.21150000,8.82000000,8.02210000,8.39930000,716708.61000000,6014091.94913900,16764
1559865600000,2019-06-07 00:00:00,ETC/USDT,7.94380000,8.36850000,7.77090000,8.20670000,737072.49000000,5924546.94610900,16310
1559779200000,2019-06-06 00:00:00,ETC/USDT,8.10120000,8.18030000,7.30710000,7.93740000,1029487.65000000,8006602.80559100,23260
1559692800000,2019-06-05 00:00:00,ETC/USDT,8.26900000,8.39000000,7.75980000,8.09640000,1338134.08000000,10785693.32926500,30091
1559606400000,2019-06-04 00:00:00,ETC/USDT,9.33760000,9.33760000,7.52740000,8.26030000,1829964.35000000,15562825.96113200,45133
1559520000000,2019-06-03 00:00:00,ETC/USDT,9.53450000,9.86990000,9.00000000,9.35290000,1355386.92000000,12875324.96886800,33927
1559433600000,2019-06-02 00:00:00,ETC/USDT,8.56280000,9.63940000,8.54890000,9.52870000,1014387.21000000,9338993.69980400,26337
1559347200000,2019-06-01 00:00:00,ETC/USDT,8.66130000,8.89490000,8.42610000,8.56980000,809162.90000000,7008564.46332300,20431
1559260800000,2019-05-31 00:00:00,ETC/USDT,8.08470000,8.74650000,7.87990000,8.66140000,779959.47000000,6457230.51369400,19314
1559174400000,2019-05-30 00:00:00,ETC/USDT,8.17700000,8.89970000,7.76270000,8.06650000,1367223.89000000,11529419.72642900,30891
1559088000000,2019-05-29 00:00:00,ETC/USDT,8.23890000,8.40870000,7.64610000,8.19540000,624282.74000000,5070732.98822500,16251
1559001600000,2019-05-28 00:00:00,ETC/USDT,8.12640000,8.46980000,8.00000000,8.22960000,841159.80000000,6938202.58364300,20648
1558915200000,2019-05-27 00:00:00,ETC/USDT,7.60050000,8.33000000,7.53150000,8.13160000,828149.55000000,6489665.11420900,21396
1558828800000,2019-05-26 00:00:00,ETC/USDT,7.27180000,7.74490000,7.07660000,7.60040000,448532.73000000,3301624.92147000,11421
1558742400000,2019-05-25 00:00:00,ETC/USDT,7.28550000,7.35500000,7.14850000,7.27630000,331602.00000000,2403874.87421200,7208
1558656000000,2019-05-24 00:00:00,ETC/USDT,7.04840000,7.41470000,6.94000000,7.29250000,604479.88000000,4358277.07310400,13959
1558569600000,2019-05-23 00:00:00,ETC/USDT,6.90070000,7.10200000,6.66000000,7.05520000,412174.62000000,2827252.62456600,9860
1558483200000,2019-05-22 00:00:00,ETC/USDT,7.37790000,7.48880000,6.78100000,6.90250000,587427.53000000,4211702.56154000,13914
1558396800000,2019-05-21 00:00:00,ETC/USDT,7.36610000,7.62000000,7.19700000,7.38500000,650276.97000000,4802560.89946100,15230
1558310400000,2019-05-20 00:00:00,ETC/USDT,7.75560000,7.77160000,7.10210000,7.36470000,702177.88000000,5188658.57219200,18612
1558224000000,2019-05-19 00:00:00,ETC/USDT,7.15030000,7.88560000,7.13440000,7.76500000,772081.00000000,5905914.35038200,19992
1558137600000,2019-05-18 00:00:00,ETC/USDT,7.26660000,7.45930000,7.05000000,7.16000000,581186.47000000,4217915.20153700,14778
1558051200000,2019-05-17 00:00:00,ETC/USDT,7.65450000,7.80970000,6.81530000,7.26590000,1275334.59000000,9128236.83887800,32506
1557964800000,2019-05-16 00:00:00,ETC/USDT,7.62760000,8.51990000,6.91040000,7.65050000,1825141.63000000,14265939.52502500,43602
1557878400000,2019-05-15 00:00:00,ETC/USDT,6.54280000,7.68320000,6.47000000,7.62800000,559302.04000000,4054706.64760400,14869
1557792000000,2019-05-14 00:00:00,ETC/USDT,6.05000000,6.67420000,6.04280000,6.53990000,716803.09000000,4594959.34609300,17584
1557705600000,2019-05-13 00:00:00,ETC/USDT,5.83030000,6.25160000,5.78450000,6.04960000,500761.57000000,3036895.38457700,10842
1557619200000,2019-05-12 00:00:00,ETC/USDT,5.98590000,6.22790000,5.69810000,5.83190000,632167.22000000,3766170.35856200,12537
1557532800000,2019-05-11 00:00:00,ETC/USDT,5.64070000,6.33960000,5.59150000,5.95560000,1117309.69000000,6679880.03590200,17596
1557446400000,2019-05-10 00:00:00,ETC/USDT,5.58300000,5.69790000,5.50390000,5.63920000,452103.88000000,2529664.01016600,8211
1557360000000,2019-05-09 00:00:00,ETC/USDT,5.71590000,5.78960000,5.50610000,5.58210000,285020.48000000,1610426.74384900,5356
1557273600000,2019-05-08 00:00:00,ETC/USDT,5.66510000,5.78810000,5.60000000,5.70700000,320309.59000000,1822649.71092800,5150
1557187200000,2019-05-07 00:00:00,ETC/USDT,5.69580000,5.91240000,5.61000000,5.66030000,488374.97000000,2826839.29055000,8657
1557100800000,2019-05-06 00:00:00,ETC/USDT,5.72430000,5.78800000,5.48740000,5.69120000,425428.11000000,2403095.38173800,8206
1557014400000,2019-05-05 00:00:00,ETC/USDT,5.83030000,5.87260000,5.65010000,5.72130000,360593.87000000,2077544.09281700,6861
1556928000000,2019-05-04 00:00:00,ETC/USDT,6.06000000,6.16320000,5.66630000,5.83060000,710407.69000000,4206242.76223100,11185
1556841600000,2019-05-03 00:00:00,ETC/USDT,5.78010000,6.15820000,5.75260000,6.06120000,1165067.83000000,6872372.98889000,15488
1556755200000,2019-05-02 00:00:00,ETC/USDT,5.80870000,5.84200000,5.74000000,5.77890000,569426.19000000,3296463.95290200,7923
1556668800000,2019-05-01 00:00:00,ETC/USDT,5.88600000,5.94090000,5.73310000,5.81030000,288784.13000000,1688068.94733000,6055
1556582400000,2019-04-30 00:00:00,ETC/USDT,5.58360000,5.90000000,5.58010000,5.88600000,516042.37000000,2965722.15561300,9862
1556496000000,2019-04-29 00:00:00,ETC/USDT,5.62600000,5.74880000,5.45870000,5.59080000,559541.13000000,3152805.49103500,10358
1556409600000,2019-04-28 00:00:00,ETC/USDT,5.53900000,5.70720000,5.47920000,5.62960000,284336.90000000,1589468.75122400,6164
1556323200000,2019-04-27 00:00:00,ETC/USDT,5.47910000,5.63750000,5.45540000,5.54640000,299534.27000000,1660974.51329200,6435
1556236800000,2019-04-26 00:00:00,ETC/USDT,5.43360000,5.62580000,5.30390000,5.48350000,458539.91000000,2495050.97343900,12545
1556150400000,2019-04-25 00:00:00,ETC/USDT,5.55420000,5.68350000,5.27790000,5.43690000,579913.74000000,3207831.52271300,13967
1556064000000,2019-04-24 00:00:00,ETC/USDT,5.87000000,5.88980000,5.20000000,5.55080000,813953.17000000,4493328.84431500,20986
1555977600000,2019-04-23 00:00:00,ETC/USDT,5.89380000,6.07570000,5.83000000,5.87150000,521129.02000000,3104844.90330500,10991
1555891200000,2019-04-22 00:00:00,ETC/USDT,5.87860000,5.94190000,5.77360000,5.89440000,388097.43000000,2278783.67795900,8679
1555804800000,2019-04-21 00:00:00,ETC/USDT,6.20860000,6.21770000,5.66080000,5.88220000,417262.45000000,2440809.34739800,12343
1555718400000,2019-04-20 00:00:00,ETC/USDT,6.25620000,6.30000000,6.13880000,6.21310000,180682.28000000,1124988.93633400,6025
1555632000000,2019-04-19 00:00:00,ETC/USDT,6.32770000,6.33930000,6.18250000,6.25280000,322154.82000000,2009781.44846200,9151
1555545600000,2019-04-18 00:00:00,ETC/USDT,6.18690000,6.38870000,6.15970000,6.32180000,451794.65000000,2828231.82909600,11174
1555459200000,2019-04-17 00:00:00,ETC/USDT,6.24010000,6.32660000,6.10190000,6.18610000,296536.37000000,1834367.94195800,9056
1555372800000,2019-04-16 00:00:00,ETC/USDT,6.16260000,6.27610000,6.01680000,6.23930000,464617.42000000,2861338.10295100,13429
1555286400000,2019-04-15 00:00:00,ETC/USDT,6.41790000,6.52330000,5.91120000,6.16260000,455760.72000000,2851463.76871900,13468
1555200000000,2019-04-14 00:00:00,ETC/USDT,6.29000000,6.41720000,6.14650000,6.41240000,250680.40000000,1571297.52474900,8069
1555113600000,2019-04-13 00:00:00,ETC/USDT,6.30220000,6.40250000,6.12790000,6.29170000,321467.76000000,2016816.12344500,9097
1555027200000,2019-04-12 00:00:00,ETC/USDT,6.24100000,6.46960000,5.82060000,6.31000000,695681.20000000,4309111.72679900,17405
1554940800000,2019-04-11 00:00:00,ETC/USDT,7.03520000,7.04390000,5.90000000,6.24110000,1203420.89000000,7656689.24924100,29724
1554854400000,2019-04-10 00:00:00,ETC/USDT,6.92460000,7.20000000,6.88220000,7.02640000,936639.88000000,6594043.21137200,23617
1554768000000,2019-04-09 00:00:00,ETC/USDT,7.11750000,7.35000000,6.63480000,6.92480000,1360172.06000000,9429179.33753300,30192
1554681600000,2019-04-08 00:00:00,ETC/USDT,7.66870000,7.91220000,6.76010000,7.11690000,2497328.29000000,18043845.62940100,55422
1554595200000,2019-04-07 00:00:00,ETC/USDT,5.99300000,7.98750000,5.98710000,7.66270000,5659840.25000000,40503474.48725600,108216
1554508800000,2019-04-06 00:00:00,ETC/USDT,5.72560000,6.04890000,5.49210000,5.99320000,830985.14000000,4844126.52700200,18854
1554422400000,2019-04-05 00:00:00,ETC/USDT,5.32620000,5.92470000,5.32620000,5.72680000,721348.69000000,4073740.13884400,16536
1554336000000,2019-04-04 00:00:00,ETC/USDT,5.40990000,5.59340000,5.19600000,5.32850000,835750.37000000,4530390.95492700,19656
1554249600000,2019-04-03 00:00:00,ETC/USDT,5.42890000,6.12200000,5.02430000,5.40510000,2011097.06000000,11459796.72906100,45145
1554163200000,2019-04-02 00:00:00,ETC/USDT,4.80990000,5.44510000,4.75360000,5.42880000,1619131.99000000,8219074.67730100,34637
1554076800000,2019-04-01 00:00:00,ETC/USDT,4.82460000,4.84830000,4.77800000,4.80950000,351296.02000000,1691348.77164900,5445
1553990400000,2019-03-31 00:00:00,ETC/USDT,4.78410000,4.84480000,4.74480000,4.82450000,158345.18000000,759436.32613800,3421
1553904000000,2019-03-30 00:00:00,ETC/USDT,4.87230000,4.91710000,4.70400000,4.78430000,326001.65000000,1569596.13653500,6592
1553817600000,2019-03-29 00:00:00,ETC/USDT,4.70520000,4.97000000,4.70420000,4.87220000,508131.23000000,2456254.43210800,8922
1553731200000,2019-03-28 00:00:00,ETC/USDT,4.79630000,4.82190000,4.68290000,4.70550000,272546.66000000,1290605.01058000,5090
1553644800000,2019-03-27 00:00:00,ETC/USDT,4.66640000,4.83030000,4.64060000,4.79620000,432091.13000000,2057450.39942200,8427
1553558400000,2019-03-26 00:00:00,ETC/USDT,4.69360000,4.71280000,4.57410000,4.66630000,229707.39000000,1064844.28830300,5298
1553472000000,2019-03-25 00:00:00,ETC/USDT,4.81940000,4.82630000,4.59990000,4.69010000,340967.07000000,1603319.18333900,7420
1553385600000,2019-03-24 00:00:00,ETC/USDT,4.87160000,4.89460000,4.73000000,4.82340000,293702.22000000,1408938.53630200,6174
1553299200000,2019-03-23 00:00:00,ETC/USDT,4.84790000,4.90430000,4.79530000,4.87400000,353220.78000000,1714501.49196500,7264
1553212800000,2019-03-22 00:00:00,ETC/USDT,4.76000000,4.98000000,4.74590000,4.85190000,888068.56000000,4334036.03465700,15334
1553126400000,2019-03-21 00:00:00,ETC/USDT,4.65400000,4.89290000,4.46840000,4.75930000,1227953.82000000,5816097.18163100,19011
1553040000000,2019-03-20 00:00:00,ETC/USDT,4.59590000,4.71360000,4.48320000,4.65060000,658461.35000000,3025667.68196500,11604
1552953600000,2019-03-19 00:00:00,ETC/USDT,4.39220000,4.65980000,4.36010000,4.59560000,609169.51000000,2756153.47704500,10445
1552867200000,2019-03-18 00:00:00,ETC/USDT,4.41700000,4.48910000,4.30850000,4.39270000,356593.81000000,1568224.98282400,6681
1552780800000,2019-03-17 00:00:00,ETC/USDT,4.48490000,4.49110000,4.35340000,4.41480000,319005.25000000,1407720.81722200,6305
1552694400000,2019-03-16 00:00:00,ETC/USDT,4.39890000,4.62340000,4.39520000,4.48360000,618973.63000000,2797905.55115900,11690
1552608000000,2019-03-15 00:00:00,ETC/USDT,4.29600000,4.44200000,4.29550000,4.39950000,475775.52000000,2085528.45605100,8425
1552521600000,2019-03-14 00:00:00,ETC/USDT,4.21550000,4.35520000,4.18000000,4.29600000,460437.21000000,1967474.60528900,8688
1552435200000,2019-03-13 00:00:00,ETC/USDT,4.27170000,4.29190000,4.17300000,4.21560000,355403.56000000,1505294.37385500,6176
1552348800000,2019-03-12 00:00:00,ETC/USDT,4.19910000,4.31440000,4.16100000,4.27040000,270579.40000000,1150819.58140100,5704
1552262400000,2019-03-11 00:00:00,ETC/USDT,4.31150000,4.34750000,4.18170000,4.19920000,501458.56000000,2126954.40281400,8508
1552176000000,2019-03-10 00:00:00,ETC/USDT,4.24390000,4.35370000,4.16890000,4.30940000,391315.81000000,1660604.91876500,7489
1552089600000,2019-03-09 00:00:00,ETC/USDT,4.18710000,4.32430000,4.17820000,4.24320000,469295.09000000,1999219.64377900,9217
1552003200000,2019-03-08 00:00:00,ETC/USDT,4.35150000,4.39660000,4.09010000,4.18920000,511593.33000000,2192236.25171800,9716
1551916800000,2019-03-07 00:00:00,ETC/USDT,4.26350000,4.47890000,4.23800000,4.35420000,724122.69000000,3160298.86731200,12334
1551830400000,2019-03-06 00:00:00,ETC/USDT,4.26610000,4.37380000,4.16000000,4.26500000,528435.10000000,2244513.45316300,9476
1551744000000,2019-03-05 00:00:00,ETC/USDT,4.08280000,4.35000000,4.06300000,4.26640000,648403.33000000,2729765.72590200,10705
1551657600000,2019-03-04 00:00:00,ETC/USDT,4.24230000,4.26740000,3.90000000,4.08550000,620131.94000000,2534368.56592600,11009
1551571200000,2019-03-03 00:00:00,ETC/USDT,4.23230000,4.29110000,4.19370000,4.24230000,307919.83000000,1306676.69699800,5957
1551484800000,2019-03-02 00:00:00,ETC/USDT,4.22800000,4.41200000,4.16970000,4.23000000,684546.47000000,2924912.09124300,11512
1551398400000,2019-03-01 00:00:00,ETC/USDT,4.21990000,4.29380000,4.19010000,4.23120000,389750.56000000,1654960.61341500,6978
1551312000000,2019-02-28 00:00:00,ETC/USDT,4.28380000,4.34240000,4.18120000,4.21710000,416571.17000000,1770819.64265300,8521
1551225600000,2019-02-27 00:00:00,ETC/USDT,4.25610000,4.38550000,4.10900000,4.28540000,541668.49000000,2315273.07349300,9188
1551139200000,2019-02-26 00:00:00,ETC/USDT,4.23720000,4.33170000,4.18570000,4.25450000,489956.82000000,2078674.68804700,8294
1551052800000,2019-02-25 00:00:00,ETC/USDT,4.08040000,4.34950000,4.08040000,4.23660000,644256.17000000,2703446.38357000,9860
1550966400000,2019-02-24 00:00:00,ETC/USDT,4.81290000,4.96200000,4.08000000,4.08620000,1218578.79000000,5463647.68530300,18329
1550880000000,2019-02-23 00:00:00,ETC/USDT,4.67890000,4.88800000,4.58800000,4.80670000,669516.25000000,3165328.59827900,10259
1550793600000,2019-02-22 00:00:00,ETC/USDT,4.49910000,4.79860000,4.45360000,4.67620000,601173.65000000,2766457.74639500,8948
1550707200000,2019-02-21 00:00:00,ETC/USDT,4.67820000,4.69180000,4.38920000,4.49200000,597484.33000000,2696669.68841300,8855
1550620800000,2019-02-20 00:00:00,ETC/USDT,4.53680000,4.75600000,4.41000000,4.67270000,828459.26000000,3808764.43544000,12491
1550534400000,2019-02-19 00:00:00,ETC/USDT,4.37770000,4.82180000,4.37530000,4.53630000,1376246.94000000,6340603.75241000,17850
1550448000000,2019-02-18 00:00:00,ETC/USDT,4.18170000,4.44040000,4.14710000,4.38570000,846434.07000000,3636170.40569900,12268
1550361600000,2019-02-17 00:00:00,ETC/USDT,4.07030000,4.19720000,4.06570000,4.17380000,311100.00000000,1280554.94394100,5246
1550275200000,2019-02-16 00:00:00,ETC/USDT,4.09020000,4.14440000,4.06220000,4.07580000,216517.83000000,890206.01492500,3676
1550188800000,2019-02-15 00:00:00,ETC/USDT,4.10430000,4.21560000,4.03740000,4.09370000,376492.88000000,1547671.52693200,5491
1550102400000,2019-02-14 00:00:00,ETC/USDT,4.09640000,4.17000000,4.04690000,4.10650000,348463.88000000,1430705.02308200,4928
1550016000000,2019-02-13 00:00:00,ETC/USDT,4.06750000,4.16520000,4.04080000,4.09820000,249334.48000000,1021682.79329800,4234
1549929600000,2019-02-12 00:00:00,ETC/USDT,4.07030000,4.18910000,4.01430000,4.06850000,311770.28000000,1274118.98757200,5847
1549843200000,2019-02-11 00:00:00,ETC/USDT,4.15970000,4.16540000,3.96600000,4.06970000,530008.64000000,2154113.77618200,7409
1549756800000,2019-02-10 00:00:00,ETC/USDT,4.07610000,4.16580000,3.91900000,4.15840000,500903.44000000,2010700.86210900,6663
1549670400000,2019-02-09 00:00:00,ETC/USDT,4.13650000,4.16320000,4.00000000,4.07610000,518535.40000000,2125275.55855800,7623
1549584000000,2019-02-08 00:00:00,ETC/USDT,3.85020000,4.27750000,3.81550000,4.13550000,822518.93000000,3306812.37202700,10910
1549497600000,2019-02-07 00:00:00,ETC/USDT,3.74490000,3.88720000,3.71000000,3.84060000,334728.43000000,1275342.66774900,5029
1549411200000,2019-02-06 00:00:00,ETC/USDT,3.86380000,3.87330000,3.65360000,3.74500000,398113.02000000,1486090.43749300,6984
1549324800000,2019-02-05 00:00:00,ETC/USDT,3.87450000,3.90700000,3.85260000,3.85820000,150705.02000000,584344.65688200,2408
1549238400000,2019-02-04 00:00:00,ETC/USDT,3.89680000,3.93000000,3.85970000,3.87460000,180689.11000000,704441.98869400,3008
1549152000000,2019-02-03 00:00:00,ETC/USDT,3.98530000,4.00110000,3.85010000,3.89830000,371140.77000000,1455634.18062200,4858
1549065600000,2019-02-02 00:00:00,ETC/USDT,3.90390000,4.00000000,3.88050000,3.98210000,216130.81000000,847783.26250500,3476
1548979200000,2019-02-01 00:00:00,ETC/USDT,3.93760000,3.98630000,3.85410000,3.90460000,307626.01000000,1200470.33983900,4542
1548892800000,2019-01-31 00:00:00,ETC/USDT,3.97390000,4.04740000,3.87820000,3.92870000,240697.41000000,947521.54964900,4051
1548806400000,2019-01-30 00:00:00,ETC/USDT,3.86890000,4.03350000,3.84050000,3.97300000,317251.07000000,1247536.84072000,5181
1548720000000,2019-01-29 00:00:00,ETC/USDT,3.90430000,3.96610000,3.80220000,3.86890000,267499.97000000,1043532.62134500,4654
1548633600000,2019-01-28 00:00:00,ETC/USDT,4.20510000,4.23060000,3.76570000,3.90670000,400015.96000000,1579954.38377300,6919
1548547200000,2019-01-27 00:00:00,ETC/USDT,4.26740000,4.29740000,4.12550000,4.20640000,188753.10000000,795103.29527700,3632
1548460800000,2019-01-26 00:00:00,ETC/USDT,4.32190000,4.40020000,4.26610000,4.27040000,148590.76000000,642419.63270800,2914
1548374400000,2019-01-25 00:00:00,ETC/USDT,4.26390000,4.37430000,4.21000000,4.31590000,224297.62000000,964355.94550600,4521
1548288000000,2019-01-24 00:00:00,ETC/USDT,4.25080000,4.29890000,4.18540000,4.26370000,227116.33000000,962332.32050200,4169
1548201600000,2019-01-23 00:00:00,ETC/USDT,4.27610000,4.34620000,4.22420000,4.24670000,258792.12000000,1108419.92283500,5452
1548115200000,2019-01-22 00:00:00,ETC/USDT,4.22370000,4.31960000,4.11220000,4.27760000,300367.23000000,1271686.79631700,5648
1548028800000,2019-01-21 00:00:00,ETC/USDT,4.21810000,4.33170000,4.18280000,4.22310000,372056.05000000,1580402.65793900,5765
1547942400000,2019-01-20 00:00:00,ETC/USDT,4.34100000,4.40420000,4.13970000,4.20980000,581342.35000000,2471681.89433400,8371
1547856000000,2019-01-19 00:00:00,ETC/USDT,4.31890000,4.53750000,4.31870000,4.34100000,503740.90000000,2236062.81927400,7953
1547769600000,2019-01-18 00:00:00,ETC/USDT,4.40900000,4.41060000,4.24310000,4.31530000,330775.91000000,1425867.39581300,6090
1547683200000,2019-01-17 00:00:00,ETC/USDT,4.25490000,4.54250000,4.20190000,4.41370000,545145.10000000,2362937.15511400,9050
1547596800000,2019-01-16 00:00:00,ETC/USDT,4.12120000,4.33470000,4.11520000,4.25160000,639690.87000000,2708533.57021500,9506
1547510400000,2019-01-15 00:00:00,ETC/USDT,4.29010000,4.35000000,4.05230000,4.12150000,616369.69000000,2585255.82222000,10181
1547424000000,2019-01-14 00:00:00,ETC/USDT,4.14150000,4.41690000,4.13160000,4.29130000,539152.54000000,2307143.52452700,8394
1547337600000,2019-01-13 00:00:00,ETC/USDT,4.45910000,4.49600000,4.06890000,4.13950000,638457.77000000,2754368.03499800,10664
1547251200000,2019-01-12 00:00:00,ETC/USDT,4.37130000,4.71000000,4.33250000,4.45930000,904201.24000000,4074201.41542900,13178
1547164800000,2019-01-11 00:00:00,ETC/USDT,4.33390000,4.48000000,4.27420000,4.37990000,951763.77000000,4166710.63994200,15035
1547078400000,2019-01-10 00:00:00,ETC/USDT,4.90880000,5.00560000,4.12760000,4.33160000,1247852.87000000,5601491.77124900,19815
1546992000000,2019-01-09 00:00:00,ETC/USDT,4.88520000,5.01330000,4.85860000,4.90590000,939966.02000000,4644312.55517600,16335
1546905600000,2019-01-08 00:00:00,ETC/USDT,4.80710000,5.07560000,4.75000000,4.88520000,1405439.81000000,6890406.12769600,24110
1546819200000,2019-01-07 00:00:00,ETC/USDT,5.38480000,5.40910000,4.77000000,4.80990000,1458082.44000000,7327995.37556900,22884
1546732800000,2019-01-06 00:00:00,ETC/USDT,5.05110000,5.54220000,5.01990000,5.38500000,866622.36000000,4578581.79430700,12238
1546646400000,2019-01-05 00:00:00,ETC/USDT,5.19260000,5.25670000,5.03010000,5.05640000,477500.67000000,2454584.30808600,8261
1546560000000,2019-01-04 00:00:00,ETC/USDT,4.99820000,5.25490000,4.95260000,5.18940000,531334.29000000,2695282.86345800,9575
1546473600000,2019-01-03 00:00:00,ETC/USDT,5.32160000,5.33930000,4.93140000,4.99820000,407582.57000000,2076030.92083000,9650
1546387200000,2019-01-02 00:00:00,ETC/USDT,5.23540000,5.38320000,5.10720000,5.32000000,482203.79000000,2538294.34678500,9502
1546300800000,2019-01-01 00:00:00,ETC/USDT,4.98300000,5.25200000,4.92540000,5.25200000,261033.68000000,1321405.06099200,6415
1546214400000,2018-12-31 00:00:00,ETC/USDT,5.20480000,5.23710000,4.84810000,4.97980000,358689.51000000,1821421.76593100,8565
1546128000000,2018-12-30 00:00:00,ETC/USDT,5.02540000,5.30660000,4.93590000,5.20480000,503533.09000000,2593413.43093500,11198
1546041600000,2018-12-29 00:00:00,ETC/USDT,5.17130000,5.34170000,4.92000000,5.03140000,832896.39000000,4324778.53568700,15553
1545955200000,2018-12-28 00:00:00,ETC/USDT,4.70350000,5.37890000,4.59430000,5.17750000,1437661.81000000,7147510.80141100,23652
1545868800000,2018-12-27 00:00:00,ETC/USDT,5.42020000,5.67880000,4.58840000,4.70490000,3302033.51000000,16966899.07207500,40970
1545782400000,2018-12-26 00:00:00,ETC/USDT,4.65530000,5.49000000,4.58950000,5.42070000,1390201.81000000,7017016.03140800,20299
1545696000000,2018-12-25 00:00:00,ETC/USDT,5.04410000,5.07220000,4.42230000,4.64700000,955402.50000000,4413193.91170500,14584
1545609600000,2018-12-24 00:00:00,ETC/USDT,4.84010000,5.45970000,4.83450000,5.06420000,1214838.32000000,6314179.02352400,16930
1545523200000,2018-12-23 00:00:00,ETC/USDT,4.60900000,4.93140000,4.56970000,4.84270000,804784.20000000,3867800.49550300,11093
1545436800000,2018-12-22 00:00:00,ETC/USDT,4.47880000,4.67330000,4.26960000,4.61510000,529133.29000000,2349599.12185500,7939
1545350400000,2018-12-21 00:00:00,ETC/USDT,4.70550000,4.81740000,4.43940000,4.47140000,590490.03000000,2713428.08978600,8680
1545264000000,2018-12-20 00:00:00,ETC/USDT,4.30150000,4.87740000,4.28360000,4.70630000,1029715.67000000,4739713.50001000,15277
1545177600000,2018-12-19 00:00:00,ETC/USDT,4.16390000,4.73200000,4.10130000,4.30310000,1126660.43000000,4956130.90400100,17266
1545091200000,2018-12-18 00:00:00,ETC/USDT,3.95670000,4.20700000,3.81760000,4.16420000,962208.54000000,3829335.73900700,13133
1545004800000,2018-12-17 00:00:00,ETC/USDT,3.61140000,4.11150000,3.58740000,3.95940000,820439.66000000,3171159.31743300,12875
1544918400000,2018-12-16 00:00:00,ETC/USDT,3.59510000,3.79200000,3.57280000,3.61100000,542048.92000000,2005958.66389700,7250
1544832000000,2018-12-15 00:00:00,ETC/USDT,3.71880000,3.73000000,3.49280000,3.59770000,539925.76000000,1945353.57826000,8855
1544745600000,2018-12-14 00:00:00,ETC/USDT,3.86000000,3.86000000,3.59410000,3.71360000,737000.70000000,2753305.93223000,11508
1544659200000,2018-12-13 00:00:00,ETC/USDT,3.85890000,3.94690000,3.71980000,3.86370000,838532.44000000,3212818.41386200,11042
1544572800000,2018-12-12 00:00:00,ETC/USDT,3.69240000,3.93060000,3.62710000,3.86210000,955597.88000000,3622254.52663800,11490
1544486400000,2018-12-11 00:00:00,ETC/USDT,3.82870000,4.09030000,3.61070000,3.69120000,1159802.56000000,4467794.25785000,15472
1544400000000,2018-12-10 00:00:00,ETC/USDT,3.90360000,4.10300000,3.69640000,3.83120000,946066.14000000,3644718.50636700,13488
1544313600000,2018-12-09 00:00:00,ETC/USDT,3.79240000,4.25050000,3.76650000,3.90690000,1606542.14000000,6304243.87038700,17650
1544227200000,2018-12-08 00:00:00,ETC/USDT,3.82800000,4.01910000,3.51260000,3.79620000,2299499.41000000,8669455.30869100,24688
1544140800000,2018-12-07 00:00:00,ETC/USDT,3.52280000,4.00930000,3.26380000,3.82850000,1270649.38000000,4580434.58291000,18391
1544054400000,2018-12-06 00:00:00,ETC/USDT,4.04040000,4.22570000,3.42920000,3.52290000,1465161.82000000,5798166.29770800,18682
1543968000000,2018-12-05 00:00:00,ETC/USDT,4.41750000,4.48650000,4.01140000,4.03930000,1273116.70000000,5397674.48482600,16096
1543881600000,2018-12-04 00:00:00,ETC/USDT,4.51620000,4.78420000,4.34690000,4.41690000,1417675.48000000,6485014.34746100,18572
1543795200000,2018-12-03 00:00:00,ETC/USDT,5.19770000,5.22960000,4.50000000,4.51620000,1307347.18000000,6301613.20650400,16944
1543708800000,2018-12-02 00:00:00,ETC/USDT,4.83550000,5.36910000,4.82070000,5.18790000,1076725.08000000,5455320.82546200,15895
1543622400000,2018-12-01 00:00:00,ETC/USDT,4.63710000,4.97570000,4.48610000,4.83960000,876214.55000000,4147113.42092300,12348
1543536000000,2018-11-30 00:00:00,ETC/USDT,4.93850000,5.03150000,4.50850000,4.62770000,1157195.48000000,5563991.06014200,14152
1543449600000,2018-11-29 00:00:00,ETC/USDT,5.00090000,5.09920000,4.78130000,4.93180000,938677.66000000,4618176.73071200,13113
1543363200000,2018-11-28 00:00:00,ETC/USDT,4.59520000,5.12620000,4.58010000,5.00110000,1496725.86000000,7243595.16338800,20023
