unix,date,symbol,open,high,low,close,Volume BNB,Volume USDT,tradecount
1550534400000,2019-02-19 00:00:00,BNB/USDT,9.61270000,11.13070000,9.48100000,10.47280000,4894965.38000000,49969717.01467900,103781
1550448000000,2019-02-18 00:00:00,BNB/USDT,9.21670000,9.69990000,9.17770000,9.61270000,2809984.65000000,26459587.70325500,61851
1550361600000,2019-02-17 00:00:00,BNB/USDT,9.09720000,9.22000000,8.89030000,9.22000000,2460188.81000000,22259140.52003600,44261
1550275200000,2019-02-16 00:00:00,BNB/USDT,9.28540000,9.33990000,9.04800000,9.10870000,2499086.40000000,22869550.90195400,40148
1550188800000,2019-02-15 00:00:00,BNB/USDT,8.76360000,9.49970000,8.72930000,9.29110000,3326003.04000000,30588883.27250400,78010
1550102400000,2019-02-14 00:00:00,BNB/USDT,8.91650000,9.05000000,8.40510000,8.76550000,2803390.01000000,24547147.48566400,62311
1550016000000,2019-02-13 00:00:00,BNB/USDT,9.27630000,9.27630000,8.71000000,8.91030000,4005598.10000000,36165479.57656800,58061
1549929600000,2019-02-12 00:00:00,BNB/USDT,9.52500000,9.90000000,8.92100000,9.27650000,4945231.46000000,46161674.26526600,91711
1549843200000,2019-02-11 00:00:00,BNB/USDT,9.16950000,9.77800000,9.01000000,9.52880000,6041136.07000000,57201203.61530100,90762
1549756800000,2019-02-10 00:00:00,BNB/USDT,8.90010000,9.29990000,8.82640000,9.16970000,5750442.06000000,52514889.98948700,78577
1549670400000,2019-02-09 00:00:00,BNB/USDT,8.59720000,8.92100000,8.40520000,8.90510000,5440051.11000000,47410868.66369800,47172
1549584000000,2019-02-08 00:00:00,BNB/USDT,7.80700000,8.83870000,7.61000000,8.59720000,4960284.84000000,40860967.43825400,78346
1549497600000,2019-02-07 00:00:00,BNB/USDT,8.13470000,8.46660000,7.67330000,7.81000000,4354792.80000000,35149002.62806900,57100
1549411200000,2019-02-06 00:00:00,BNB/USDT,7.85690000,8.48000000,7.32000000,8.13030000,5817391.76000000,46487023.09439200,101183
1549324800000,2019-02-05 00:00:00,BNB/USDT,7.10280000,7.97150000,6.95010000,7.86650000,4154631.43000000,30555459.70900900,61915
1549238400000,2019-02-04 00:00:00,BNB/USDT,6.78880000,7.18500000,6.68000000,7.10690000,3306867.31000000,23064420.68017500,42104
1549152000000,2019-02-03 00:00:00,BNB/USDT,6.86880000,6.90000000,6.61480000,6.78870000,3095048.16000000,21095885.79027100,28273
1549065600000,2019-02-02 00:00:00,BNB/USDT,6.51850000,6.90000000,6.48230000,6.86550000,3251363.16000000,21783128.78393700,22607
1548979200000,2019-02-01 00:00:00,BNB/USDT,6.22500000,6.65000000,6.11720000,6.52290000,2942865.68000000,19039053.02429400,31414
1548892800000,2019-01-31 00:00:00,BNB/USDT,6.13840000,6.26630000,5.94680000,6.22000000,2264988.86000000,13878555.84930400,33940
1548806400000,2019-01-30 00:00:00,BNB/USDT,6.13350000,6.19990000,6.00100000,6.13880000,2238811.59000000,13687184.38091300,20361
1548720000000,2019-01-29 00:00:00,BNB/USDT,6.16420000,6.25990000,5.96800000,6.16610000,2967157.36000000,18169111.04114000,30608
1548633600000,2019-01-28 00:00:00,BNB/USDT,7.03990000,7.13980000,5.94000000,6.16480000,4950985.69000000,32288204.50195700,72468
1548547200000,2019-01-27 00:00:00,BNB/USDT,6.94530000,7.21570000,6.79190000,7.03960000,2776887.68000000,19399583.76741900,36398
1548460800000,2019-01-26 00:00:00,BNB/USDT,6.68900000,6.97860000,6.61960000,6.94630000,2734629.11000000,18598393.81759600,23293
1548374400000,2019-01-25 00:00:00,BNB/USDT,6.45550000,6.75020000,6.44080000,6.68990000,2583153.38000000,17021668.77919700,17668
1548288000000,2019-01-24 00:00:00,BNB/USDT,6.49630000,6.49630000,6.39150000,6.45880000,1514319.91000000,9750589.96584800,11955
1548201600000,2019-01-23 00:00:00,BNB/USDT,6.47800000,6.53000000,6.34990000,6.49690000,1928704.72000000,12474449.05930600,13645
1548115200000,2019-01-22 00:00:00,BNB/USDT,6.46810000,6.50880000,6.25000000,6.47360000,1854629.75000000,11938849.63923300,17562
1548028800000,2019-01-21 00:00:00,BNB/USDT,6.40690000,6.51500000,6.27880000,6.47240000,1851048.49000000,11908754.85807400,14852
1547942400000,2019-01-20 00:00:00,BNB/USDT,6.52210000,6.62950000,6.24010000,6.40080000,1778376.93000000,11481466.26242900,21670
1547856000000,2019-01-19 00:00:00,BNB/USDT,6.48870000,6.64000000,6.24350000,6.51990000,2269437.98000000,14687340.30665300,21884
1547769600000,2019-01-18 00:00:00,BNB/USDT,6.31520000,6.58790000,6.21320000,6.48670000,2495447.22000000,15985247.05995400,27081
1547683200000,2019-01-17 00:00:00,BNB/USDT,6.09410000,6.33000000,5.96040000,6.32660000,2312287.74000000,14193314.65233800,23754
1547596800000,2019-01-16 00:00:00,BNB/USDT,5.80070000,6.18170000,5.77410000,6.09110000,2164639.90000000,12960434.72984200,21239
1547510400000,2019-01-15 00:00:00,BNB/USDT,6.05650000,6.06490000,5.66010000,5.81110000,1366715.25000000,8031293.15406300,19343
1547424000000,2019-01-14 00:00:00,BNB/USDT,5.46880000,6.06200000,5.45860000,6.05830000,2330172.48000000,13521000.24942300,23190
1547337600000,2019-01-13 00:00:00,BNB/USDT,5.86290000,5.88840000,5.37330000,5.46880000,1420692.05000000,8108312.42236400,18672
1547251200000,2019-01-12 00:00:00,BNB/USDT,5.95520000,5.96570000,5.80000000,5.85940000,1743319.31000000,10235285.05837300,21978
1547164800000,2019-01-11 00:00:00,BNB/USDT,5.84400000,6.11980000,5.68530000,5.95950000,2559930.81000000,15157433.65293700,32732
1547078400000,2019-01-10 00:00:00,BNB/USDT,6.55110000,6.57640000,5.65000000,5.84490000,3348790.03000000,20367712.10709900,45834
1546992000000,2019-01-09 00:00:00,BNB/USDT,6.51970000,6.85400000,6.33860000,6.55110000,4167653.69000000,27575766.44091900,45910
1546905600000,2019-01-08 00:00:00,BNB/USDT,6.19790000,6.79840000,6.13810000,6.51280000,3946905.61000000,25730037.88708400,46110
1546819200000,2019-01-07 00:00:00,BNB/USDT,6.26810000,6.30940000,6.00610000,6.20090000,1683858.68000000,10428760.41715200,24993
1546732800000,2019-01-06 00:00:00,BNB/USDT,5.96260000,6.38880000,5.92500000,6.26880000,2511301.27000000,15355552.56477700,33867
1546646400000,2019-01-05 00:00:00,BNB/USDT,5.96880000,6.10430000,5.91880000,5.96250000,1636284.99000000,9826475.87796500,26399
1546560000000,2019-01-04 00:00:00,BNB/USDT,5.79470000,5.99000000,5.74020000,5.96920000,1657441.74000000,9772290.64511800,26252
1546473600000,2019-01-03 00:00:00,BNB/USDT,6.04450000,6.06200000,5.77390000,5.79790000,1524726.37000000,8984033.71578600,22785
1546387200000,2019-01-02 00:00:00,BNB/USDT,5.99100000,6.09390000,5.83710000,6.05100000,2130127.00000000,12667352.24098500,44315
1546300800000,2019-01-01 00:00:00,BNB/USDT,6.11390000,6.12280000,5.77350000,5.99100000,1412914.18000000,8379611.86242200,22331
1546214400000,2018-12-31 00:00:00,BNB/USDT,5.90000000,6.24330000,5.83040000,6.11110000,2388899.23000000,14438039.45458500,26537
1546128000000,2018-12-30 00:00:00,BNB/USDT,5.67000000,5.91860000,5.55800000,5.89390000,1394241.09000000,8065674.63195500,14345
1546041600000,2018-12-29 00:00:00,BNB/USDT,5.88030000,6.00000000,5.61000000,5.66000000,1232874.45000000,7206376.83348300,18389
1545955200000,2018-12-28 00:00:00,BNB/USDT,5.18180000,5.89950000,5.10030000,5.88110000,1505031.24000000,8318661.35734400,20473
1545868800000,2018-12-27 00:00:00,BNB/USDT,5.60620000,5.65590000,5.10000000,5.17910000,1148939.37000000,6200387.82249100,14487
1545782400000,2018-12-26 00:00:00,BNB/USDT,5.44320000,5.68400000,5.37000000,5.60290000,1351072.48000000,7510239.89003800,17628
1545696000000,2018-12-25 00:00:00,BNB/USDT,6.09750000,6.09940000,5.31270000,5.45000000,1443517.22000000,7946748.59959600,22373
1545609600000,2018-12-24 00:00:00,BNB/USDT,5.95880000,6.47350000,5.93000000,6.09790000,2058385.46000000,12800612.44623600,31130
1545523200000,2018-12-23 00:00:00,BNB/USDT,5.83990000,6.13180000,5.75890000,5.95900000,1878151.13000000,11203811.27891600,21992
1545436800000,2018-12-22 00:00:00,BNB/USDT,5.47660000,5.88020000,5.39500000,5.83980000,1775214.59000000,10028050.95440200,20543
1545350400000,2018-12-21 00:00:00,BNB/USDT,5.67610000,5.78970000,5.31660000,5.47660000,1592262.74000000,8888728.77333600,26333
1545264000000,2018-12-20 00:00:00,BNB/USDT,5.36270000,5.79000000,5.23690000,5.67660000,2160302.61000000,12060645.66753400,36885
1545177600000,2018-12-19 00:00:00,BNB/USDT,5.53490000,5.83310000,5.28470000,5.36330000,1805892.76000000,9964231.85042700,32458
1545091200000,2018-12-18 00:00:00,BNB/USDT,5.06500000,5.53620000,4.90000000,5.53080000,1906857.24000000,9864772.82084900,24487
1545004800000,2018-12-17 00:00:00,BNB/USDT,4.61930000,5.12710000,4.60100000,5.06500000,1507154.37000000,7344673.59091600,21998
1544918400000,2018-12-16 00:00:00,BNB/USDT,4.54790000,4.70640000,4.50890000,4.61600000,1069563.77000000,4963613.54189700,13405
1544832000000,2018-12-15 00:00:00,BNB/USDT,4.51480000,4.59900000,4.44360000,4.55310000,969833.44000000,4387901.29796500,12556
1544745600000,2018-12-14 00:00:00,BNB/USDT,4.63990000,4.75000000,4.43000000,4.52110000,946936.19000000,4370044.40583400,16085
1544659200000,2018-12-13 00:00:00,BNB/USDT,4.98200000,4.99330000,4.55630000,4.63840000,1003196.18000000,4804678.85047100,18307
1544572800000,2018-12-12 00:00:00,BNB/USDT,4.89360000,5.15000000,4.73900000,4.98150000,1196552.29000000,5925304.97509200,21077
1544486400000,2018-12-11 00:00:00,BNB/USDT,4.62970000,4.92950000,4.50000000,4.89730000,1232098.43000000,5766708.75824900,16272
1544400000000,2018-12-10 00:00:00,BNB/USDT,4.76930000,4.93980000,4.46980000,4.62760000,928495.85000000,4361795.73957400,18346
1544313600000,2018-12-09 00:00:00,BNB/USDT,4.62800000,5.00030000,4.51670000,4.76930000,1505537.64000000,7177505.61208600,19784
1544227200000,2018-12-08 00:00:00,BNB/USDT,4.51180000,4.80090000,4.30010000,4.63610000,1260790.70000000,5751093.24138700,21307
1544140800000,2018-12-07 00:00:00,BNB/USDT,4.89770000,4.99970000,4.12000000,4.51600000,2250208.53000000,10282558.54160300,41769
1544054400000,2018-12-06 00:00:00,BNB/USDT,6.06890000,6.10900000,4.85000000,4.90230000,3033034.77000000,16605405.77189100,49168
1543968000000,2018-12-05 00:00:00,BNB/USDT,5.90200000,6.62000000,5.72250000,6.07270000,4208247.78000000,25915024.89164200,57457
1543881600000,2018-12-04 00:00:00,BNB/USDT,5.12940000,6.36490000,5.08560000,5.90200000,2238490.16000000,12882498.12217415,39339
1543795200000,2018-12-03 00:00:00,BNB/USDT,5.28310000,5.29560000,5.01000000,5.12660000,673983.38000000,3451158.98000100,13470
1543708800000,2018-12-02 00:00:00,BNB/USDT,5.27870000,5.43570000,5.20500000,5.28880000,853331.61000000,4534872.24393800,13209
1543622400000,2018-12-01 00:00:00,BNB/USDT,5.11220000,5.40060000,5.00720000,5.28990000,925388.42000000,4874052.81019000,12032
1543536000000,2018-11-30 00:00:00,BNB/USDT,5.39020000,5.44800000,4.95340000,5.11500000,709284.02000000,3662427.82362600,16592
1543449600000,2018-11-29 00:00:00,BNB/USDT,5.34980000,5.63440000,5.12430000,5.38050000,1018322.99000000,5461031.12111400,19242
1543363200000,2018-11-28 00:00:00,BNB/USDT,4.98400000,5.46030000,4.98400000,5.34990000,1144816.80000000,6061490.26084900,23126
1543276800000,2018-11-27 00:00:00,BNB/USDT,5.06300000,5.06300000,4.70450000,4.98400000,701759.11000000,3434036.23095900,16891
1543190400000,2018-11-26 00:00:00,BNB/USDT,5.28000000,5.40000000,4.75680000,5.06310000,852519.37000000,4333954.59344800,25440
1543104000000,2018-11-25 00:00:00,BNB/USDT,5.19900000,5.38000000,4.53200000,5.28730000,1003892.67000000,4998073.75982500,27420
1543017600000,2018-11-24 00:00:00,BNB/USDT,5.65250000,5.80550000,4.76320000,5.19300000,917700.21000000,4844925.91476800,20652
1542931200000,2018-11-23 00:00:00,BNB/USDT,5.77550000,5.83960000,5.45000000,5.66110000,598556.90000000,3357369.28344700,16553
1542844800000,2018-11-22 00:00:00,BNB/USDT,6.28960000,6.37270000,5.71720000,5.77000000,630372.07000000,3840547.08243400,13379
1542758400000,2018-11-21 00:00:00,BNB/USDT,5.94190000,6.32300000,5.65020000,6.28940000,842731.41000000,5084237.94552700,23368
1542672000000,2018-11-20 00:00:00,BNB/USDT,6.70400000,6.90500000,5.61200000,5.92000000,1624846.64000000,9912905.06840900,44289
1542585600000,2018-11-19 00:00:00,BNB/USDT,8.08330000,8.09180000,6.64530000,6.68440000,1052222.08000000,7512579.85324500,27340
1542499200000,2018-11-18 00:00:00,BNB/USDT,7.84930000,8.16600000,7.83010000,8.08320000,604839.75000000,4838054.11495700,9747
1542412800000,2018-11-17 00:00:00,BNB/USDT,8.00970000,8.01920000,7.68460000,7.84940000,752867.47000000,5865731.48547200,10520
1542326400000,2018-11-16 00:00:00,BNB/USDT,8.37930000,8.40490000,7.80000000,8.01000000,901842.25000000,7292373.45122000,13399
1542240000000,2018-11-15 00:00:00,BNB/USDT,8.68960000,8.73420000,7.80000000,8.37930000,822045.10000000,6802948.92531300,21883
1542153600000,2018-11-14 00:00:00,BNB/USDT,9.38700000,9.44530000,8.33590000,8.68110000,672611.06000000,5964449.98530900,25343
1542067200000,2018-11-13 00:00:00,BNB/USDT,9.48620000,9.58910000,9.36020000,9.39360000,658735.46000000,6227393.41576600,12891
1541980800000,2018-11-12 00:00:00,BNB/USDT,9.55860000,9.58910000,9.33100000,9.48620000,723363.63000000,6843645.61595600,12398
1541894400000,2018-11-11 00:00:00,BNB/USDT,9.58980000,9.62100000,9.35000000,9.56110000,755404.21000000,7180788.71018200,11338
1541808000000,2018-11-10 00:00:00,BNB/USDT,9.61320000,9.68960000,9.56720000,9.58980000,782308.04000000,7533998.38668400,10139
1541721600000,2018-11-09 00:00:00,BNB/USDT,9.68680000,9.74970000,9.51690000,9.61410000,735975.45000000,7091790.46407600,11910
1541635200000,2018-11-08 00:00:00,BNB/USDT,9.89700000,9.92680000,9.65030000,9.68600000,798983.44000000,7826431.10844000,13441
1541548800000,2018-11-07 00:00:00,BNB/USDT,9.87180000,9.97760000,9.81000000,9.89700000,865071.56000000,8556329.62521900,14774
1541462400000,2018-11-06 00:00:00,BNB/USDT,9.75090000,9.88910000,9.67030000,9.88100000,887223.82000000,8677224.60093600,15614
1541376000000,2018-11-05 00:00:00,BNB/USDT,9.80840000,9.82940000,9.66030000,9.73330000,836650.91000000,8131267.11615500,11277
1541289600000,2018-11-04 00:00:00,BNB/USDT,9.58800000,9.89740000,9.50000000,9.81900000,934579.30000000,9056755.74170800,14063
1541203200000,2018-11-03 00:00:00,BNB/USDT,9.66070000,9.74400000,9.48880000,9.58890000,812589.61000000,7781309.31153400,9647
1541116800000,2018-11-02 00:00:00,BNB/USDT,9.61060000,9.71920000,9.54670000,9.64210000,850927.50000000,8194490.46636400,10504
1541030400000,2018-11-01 00:00:00,BNB/USDT,9.48370000,9.66000000,9.43030000,9.61920000,791111.48000000,7528202.69593000,9077
1540944000000,2018-10-31 00:00:00,BNB/USDT,9.45130000,9.55460000,9.28110000,9.48070000,707061.59000000,6671089.90895800,10378
1540857600000,2018-10-30 00:00:00,BNB/USDT,9.45160000,9.53860000,9.40030000,9.45210000,719748.66000000,6803212.35128100,9462
1540771200000,2018-10-29 00:00:00,BNB/USDT,9.72070000,9.73170000,9.37480000,9.44500000,788866.57000000,7525106.64317600,13573
1540684800000,2018-10-28 00:00:00,BNB/USDT,9.72850000,9.76380000,9.60220000,9.72070000,838913.92000000,8136588.44204000,8316
1540598400000,2018-10-27 00:00:00,BNB/USDT,9.82970000,9.83470000,9.69720000,9.73310000,854497.86000000,8349812.95882900,8332
1540512000000,2018-10-26 00:00:00,BNB/USDT,9.80500000,9.91210000,9.75000000,9.82960000,1023388.17000000,10042937.84263600,9417
1540425600000,2018-10-25 00:00:00,BNB/USDT,9.88160000,9.92500000,9.75020000,9.80560000,1005134.42000000,9866549.40137000,10109
1540339200000,2018-10-24 00:00:00,BNB/USDT,9.92090000,9.99000000,9.85550000,9.88370000,1041867.67000000,10327342.77089200,10015
1540252800000,2018-10-23 00:00:00,BNB/USDT,9.88010000,10.07880000,9.80990000,9.92980000,1217218.93000000,12076606.91857700,12361
1540166400000,2018-10-22 00:00:00,BNB/USDT,9.91230000,9.98000000,9.81000000,9.89320000,1037552.21000000,10252902.78318800,10106
1540080000000,2018-10-21 00:00:00,BNB/USDT,9.92310000,10.02720000,9.87000000,9.93110000,1194348.93000000,11904852.88888600,10465
1539993600000,2018-10-20 00:00:00,BNB/USDT,9.91340000,9.99700000,9.82200000,9.93650000,1168946.63000000,11606230.13693500,9940
1539907200000,2018-10-19 00:00:00,BNB/USDT,9.92200000,9.97970000,9.83000000,9.90010000,1105829.66000000,10965218.63677200,9131
1539820800000,2018-10-18 00:00:00,BNB/USDT,10.23380000,10.28560000,9.81000000,9.92200000,1262694.44000000,12731504.18301100,15316
1539734400000,2018-10-17 00:00:00,BNB/USDT,10.26430000,10.35000000,10.09000000,10.23380000,1403015.56000000,14349325.14791600,15865
1539648000000,2018-10-16 00:00:00,BNB/USDT,10.55090000,10.57100000,10.10610000,10.27710000,1279998.81000000,13174396.94833000,17813
1539561600000,2018-10-15 00:00:00,BNB/USDT,9.58830000,11.00000000,9.51060000,10.56550000,2340805.31000000,24403410.27838900,51068
1539475200000,2018-10-14 00:00:00,BNB/USDT,9.67000000,9.80000000,9.51010000,9.58950000,963458.08000000,9343646.06923900,10928
1539388800000,2018-10-13 00:00:00,BNB/USDT,9.55010000,9.72990000,9.52270000,9.68100000,1060777.94000000,10217008.31696800,10132
1539302400000,2018-10-12 00:00:00,BNB/USDT,9.36180000,9.74970000,9.24710000,9.55510000,1040252.28000000,9969773.60442600,16081
1539216000000,2018-10-11 00:00:00,BNB/USDT,10.38770000,10.39910000,9.22000000,9.35990000,1016540.93000000,9920124.52838600,30906
1539129600000,2018-10-10 00:00:00,BNB/USDT,10.41130000,10.43510000,10.22000000,10.36140000,1024931.25000000,10626150.95807900,13347
1539043200000,2018-10-09 00:00:00,BNB/USDT,10.59090000,10.62970000,10.27000000,10.41130000,1061689.04000000,11129170.34836600,14487
1538956800000,2018-10-08 00:00:00,BNB/USDT,10.58520000,10.69290000,10.49380000,10.59110000,1241326.98000000,13139669.29537600,15420
1538870400000,2018-10-07 00:00:00,BNB/USDT,10.40850000,10.60000000,10.26020000,10.58520000,1287321.50000000,13442716.80722100,11105
1538784000000,2018-10-06 00:00:00,BNB/USDT,10.66220000,10.75000000,10.32320000,10.42890000,1222752.32000000,12837946.63770600,12395
1538697600000,2018-10-05 00:00:00,BNB/USDT,10.27350000,10.77000000,10.22700000,10.67560000,1625888.50000000,17155400.87629900,19238
1538611200000,2018-10-04 00:00:00,BNB/USDT,10.28510000,10.43930000,10.20100000,10.29820000,1396583.15000000,14416384.71974800,14898
1538524800000,2018-10-03 00:00:00,BNB/USDT,10.30000000,10.49000000,10.01030000,10.31360000,1515533.08000000,15575635.98875200,28971
1538438400000,2018-10-02 00:00:00,BNB/USDT,9.98110000,10.69000000,9.85000000,10.37110000,1656057.34000000,16879602.91536800,25290
1538352000000,2018-10-01 00:00:00,BNB/USDT,10.01720000,10.07610000,9.85000000,9.98110000,948775.10000000,9447959.53541600,14768
1538265600000,2018-09-30 00:00:00,BNB/USDT,10.00000000,10.07610000,9.82030000,10.01720000,1008085.64000000,10044300.56575200,18975
1538179200000,2018-09-29 00:00:00,BNB/USDT,9.96070000,10.07730000,9.72000000,10.01180000,1033613.12000000,10290818.87320400,19074
1538092800000,2018-09-28 00:00:00,BNB/USDT,10.05990000,10.28000000,9.80490000,9.99110000,1023374.46000000,10300532.41984200,25461
1538006400000,2018-09-27 00:00:00,BNB/USDT,9.72860000,10.11180000,9.63640000,10.05990000,1097707.95000000,10874757.19083200,23119
1537920000000,2018-09-26 00:00:00,BNB/USDT,9.84980000,9.94170000,9.55140000,9.71200000,664048.34000000,6476644.42215700,23174
1537833600000,2018-09-25 00:00:00,BNB/USDT,10.02950000,10.05830000,9.36120000,9.87450000,670520.95000000,6467310.14693100,24026
1537747200000,2018-09-24 00:00:00,BNB/USDT,10.30000000,10.35990000,9.90820000,10.05880000,717884.93000000,7260639.48621600,21180
1537660800000,2018-09-23 00:00:00,BNB/USDT,10.25340000,10.42580000,10.10250000,10.29070000,861934.49000000,8854976.30862300,21732
1537574400000,2018-09-22 00:00:00,BNB/USDT,10.47610000,10.60000000,9.98500000,10.29110000,856764.16000000,8803410.61503100,24149
1537488000000,2018-09-21 00:00:00,BNB/USDT,10.01260000,10.48000000,9.90910000,10.48000000,1435072.62000000,14609742.49519000,39100
1537401600000,2018-09-20 00:00:00,BNB/USDT,9.62040000,10.08000000,9.56820000,10.03880000,1120353.35000000,10930645.33946700,20877
1537315200000,2018-09-19 00:00:00,BNB/USDT,9.53100000,9.79970000,9.23100000,9.63990000,980606.47000000,9381890.35949900,23475
1537228800000,2018-09-18 00:00:00,BNB/USDT,9.36260000,9.65330000,9.22000000,9.55990000,893224.31000000,8479042.45445900,20738
1537142400000,2018-09-17 00:00:00,BNB/USDT,9.92810000,10.03210000,9.25420000,9.36260000,861322.40000000,8384256.23262200,27126
1537056000000,2018-09-16 00:00:00,BNB/USDT,10.06260000,10.13810000,9.70000000,9.93990000,796456.32000000,7871452.19164500,18232
1536969600000,2018-09-15 00:00:00,BNB/USDT,9.88420000,10.24200000,9.84000000,10.09990000,1111177.17000000,11217374.32550000,24614
1536883200000,2018-09-14 00:00:00,BNB/USDT,9.59110000,10.09970000,9.48090000,9.92680000,1066223.53000000,10431829.29677300,28271
1536796800000,2018-09-13 00:00:00,BNB/USDT,9.20810000,9.71460000,9.19940000,9.59110000,1020417.71000000,9707635.05213800,25922
1536710400000,2018-09-12 00:00:00,BNB/USDT,9.37960000,9.48220000,9.01000000,9.20810000,717494.09000000,6586263.73855700,23112
1536624000000,2018-09-11 00:00:00,BNB/USDT,9.50780000,9.60000000,9.10130000,9.36880000,776611.24000000,7292638.31912100,21707
1536537600000,2018-09-10 00:00:00,BNB/USDT,9.49990000,9.73810000,9.25000000,9.50800000,410304.23000000,3907007.98504200,15595
1536451200000,2018-09-09 00:00:00,BNB/USDT,9.51100000,9.76780000,9.15350000,9.53990000,576769.81000000,5481832.39716800,19585
1536364800000,2018-09-08 00:00:00,BNB/USDT,9.94800000,10.14970000,9.27150000,9.52240000,591172.18000000,5765529.18765100,18386
1536278400000,2018-09-07 00:00:00,BNB/USDT,10.26990000,10.29940000,9.63000000,9.94010000,543939.79000000,5437853.87189200,17791
1536192000000,2018-09-06 00:00:00,BNB/USDT,9.99780000,10.38200000,9.53490000,10.28880000,861725.78000000,8508375.03375600,28052
1536105600000,2018-09-05 00:00:00,BNB/USDT,11.43990000,11.58860000,9.90000000,9.96640000,1179038.29000000,12709076.72652500,36509
1536019200000,2018-09-04 00:00:00,BNB/USDT,11.32990000,11.44940000,11.21060000,11.42170000,630068.09000000,7161798.61039900,17018
1535932800000,2018-09-03 00:00:00,BNB/USDT,11.36600000,11.48000000,11.04600000,11.32940000,641282.32000000,7241099.57347900,17512
1535846400000,2018-09-02 00:00:00,BNB/USDT,11.48000000,11.50430000,11.07000000,11.36840000,708884.77000000,8001144.01119200,21497
1535760000000,2018-09-01 00:00:00,BNB/USDT,10.98970000,11.57000000,10.94360000,11.48000000,1044220.23000000,11858401.65900500,28045
1535673600000,2018-08-31 00:00:00,BNB/USDT,10.78990000,10.99350000,10.55480000,10.98990000,823324.38000000,8904059.69222600,17495
1535587200000,2018-08-30 00:00:00,BNB/USDT,11.15470000,11.19990000,10.35010000,10.78990000,754752.58000000,8050603.70855800,24219
1535500800000,2018-08-29 00:00:00,BNB/USDT,11.51880000,11.51880000,10.70000000,11.18880000,1152277.38000000,12816786.61457600,31353
1535414400000,2018-08-28 00:00:00,BNB/USDT,11.16900000,11.54890000,10.76000000,11.51880000,1547932.24000000,17325480.93057700,34520
1535328000000,2018-08-27 00:00:00,BNB/USDT,10.20820000,11.31350000,10.10230000,11.18880000,1520413.76000000,16342711.98436700,35229
1535241600000,2018-08-26 00:00:00,BNB/USDT,10.09970000,10.25780000,9.72980000,10.21580000,743828.68000000,7498417.68559400,17497
1535155200000,2018-08-25 00:00:00,BNB/USDT,10.20370000,10.30000000,9.91150000,10.10580000,679508.10000000,6865462.07883900,16821
1535068800000,2018-08-24 00:00:00,BNB/USDT,9.74750000,10.23130000,9.55000000,10.20380000,782216.94000000,7724105.84319800,19385
1534982400000,2018-08-23 00:00:00,BNB/USDT,9.51050000,9.78810000,9.32010000,9.75870000,652574.85000000,6249555.55177000,14394
1534896000000,2018-08-22 00:00:00,BNB/USDT,9.73960000,10.25000000,9.18030000,9.58880000,933905.05000000,9165730.01963400,29002
1534809600000,2018-08-21 00:00:00,BNB/USDT,9.63770000,9.84990000,9.35260000,9.73990000,467018.57000000,4485427.98794100,15065
1534723200000,2018-08-20 00:00:00,BNB/USDT,10.13040000,10.20810000,9.55050000,9.63770000,675185.06000000,6634719.51837700,20423
1534636800000,2018-08-19 00:00:00,BNB/USDT,9.88070000,10.29990000,9.65010000,10.13880000,900659.79000000,9034520.16136700,17767
1534550400000,2018-08-18 00:00:00,BNB/USDT,10.87660000,10.98000000,9.45180000,9.88070000,1129707.13000000,11487200.21168600,33124
1534464000000,2018-08-17 00:00:00,BNB/USDT,9.77790000,10.88000000,9.70080000,10.88000000,1343630.43000000,13760725.79322800,35482
1534377600000,2018-08-16 00:00:00,BNB/USDT,9.50480000,10.00000000,9.35490000,9.78880000,1015018.47000000,9841969.12205500,29383
1534291200000,2018-08-15 00:00:00,BNB/USDT,9.39990000,10.65000000,9.33280000,9.50490000,2056703.08000000,20575226.45721400,52106
1534204800000,2018-08-14 00:00:00,BNB/USDT,10.29300000,10.32850000,8.53180000,9.39990000,1778627.02000000,16293912.25213100,42939
1534118400000,2018-08-13 00:00:00,BNB/USDT,11.79990000,11.88990000,10.11000000,10.25760000,1263311.00000000,14186384.03956500,32532
1534032000000,2018-08-12 00:00:00,BNB/USDT,11.69000000,11.87350000,11.35030000,11.79990000,827641.80000000,9652628.11456000,22247
1533945600000,2018-08-11 00:00:00,BNB/USDT,12.13870000,12.16660000,11.30000000,11.69720000,951206.61000000,11161621.54809800,32017
1533859200000,2018-08-10 00:00:00,BNB/USDT,12.76980000,12.82490000,11.69120000,12.14720000,1321748.93000000,16351283.75629100,36511
1533772800000,2018-08-09 00:00:00,BNB/USDT,12.14890000,12.87690000,12.04080000,12.76540000,1392084.49000000,17358341.58013800,31892
1533686400000,2018-08-08 00:00:00,BNB/USDT,13.14860000,13.16880000,11.95000000,12.14890000,1477830.56000000,18318248.31766000,42614
1533600000000,2018-08-07 00:00:00,BNB/USDT,13.69880000,13.85000000,13.07350000,13.14880000,1138776.83000000,15401942.95313500,32888
1533513600000,2018-08-06 00:00:00,BNB/USDT,13.64070000,13.97500000,13.46880000,13.69980000,1401653.22000000,19146597.27427300,26233
1533427200000,2018-08-05 00:00:00,BNB/USDT,13.86630000,13.94990000,13.22240000,13.64000000,1181522.98000000,16025447.51918100,23803
1533340800000,2018-08-04 00:00:00,BNB/USDT,14.12510000,14.47000000,13.55000000,13.86630000,1675328.62000000,23504937.17289000,35349
