unix,date,symbol,open,high,low,close,Volume TUSD,Volume USDT,tradecount
1558137600000,2019-05-18 00:00:00,TUSD/USDT,0.99850000,1.00190000,0.99510000,0.99870000,10521787.52000000,10497176.21841100,31779
1558051200000,2019-05-17 00:00:00,TUSD/USDT,0.99910000,1.01480000,0.99510000,0.99830000,24375588.12000000,24449714.54096100,81201
1557964800000,2019-05-16 00:00:00,TUSD/USDT,0.99550000,1.00390000,0.99250000,0.99910000,21813323.59000000,21794105.48947600,71139
1557878400000,2019-05-15 00:00:00,TUSD/USDT,0.99710000,1.00230000,0.99300000,0.99560000,9199856.04000000,9162470.46320600,34083
1557792000000,2019-05-14 00:00:00,TUSD/USDT,0.99810000,1.00400000,0.99060000,0.99700000,15079519.19000000,15044965.89013400,64117
1557705600000,2019-05-13 00:00:00,TUSD/USDT,1.00340000,1.01040000,0.98900000,0.99830000,14583157.11000000,14551053.45776800,53809
1557619200000,2019-05-12 00:00:00,TUSD/USDT,1.00110000,1.01900000,0.99000000,1.00340000,18879587.58000000,18942235.11236300,57795
1557532800000,2019-05-11 00:00:00,TUSD/USDT,1.00880000,1.01450000,0.99680000,1.00110000,16882297.41000000,16942065.48716600,48223
1557446400000,2019-05-10 00:00:00,TUSD/USDT,1.00990000,1.01400000,1.00610000,1.00880000,5912782.21000000,5967775.98604800,21072
1557360000000,2019-05-09 00:00:00,TUSD/USDT,1.00900000,1.01640000,1.00700000,1.00980000,5224373.82000000,5278238.74941600,15161
1557273600000,2019-05-08 00:00:00,TUSD/USDT,1.01760000,1.02300000,1.00700000,1.00900000,4384811.10000000,4444481.57802900,13289
1557187200000,2019-05-07 00:00:00,TUSD/USDT,1.01030000,1.01900000,1.00610000,1.01760000,7354559.61000000,7431930.04035600,16178
1557100800000,2019-05-06 00:00:00,TUSD/USDT,1.00990000,1.01800000,1.00860000,1.01030000,5524789.15000000,5587738.73335800,14717
1557014400000,2019-05-05 00:00:00,TUSD/USDT,1.01090000,1.01300000,1.00770000,1.00980000,3574145.26000000,3612160.85149500,11075
1556928000000,2019-05-04 00:00:00,TUSD/USDT,1.01920000,1.02610000,1.00650000,1.01060000,6593306.16000000,6687681.10204700,16243
1556841600000,2019-05-03 00:00:00,TUSD/USDT,1.01990000,1.03110000,1.00910000,1.01920000,10199076.08000000,10361551.53554100,24589
1556755200000,2019-05-02 00:00:00,TUSD/USDT,1.01520000,1.02430000,1.01060000,1.02010000,8751379.95000000,8901114.56454200,13614
1556668800000,2019-05-01 00:00:00,TUSD/USDT,1.00980000,1.01820000,1.00520000,1.01500000,6278410.95000000,6350417.23885600,11032
1556582400000,2019-04-30 00:00:00,TUSD/USDT,1.01920000,1.02040000,1.00800000,1.00960000,5770429.49000000,5851696.79507900,13075
1556496000000,2019-04-29 00:00:00,TUSD/USDT,1.03130000,1.03180000,1.01570000,1.01920000,5838955.73000000,5984652.75708700,11117
1556409600000,2019-04-28 00:00:00,TUSD/USDT,1.02600000,1.03280000,1.02450000,1.03160000,4253117.06000000,4372926.60706300,7236
1556323200000,2019-04-27 00:00:00,TUSD/USDT,1.04230000,1.04420000,1.02240000,1.02550000,5705945.72000000,5889176.33700500,11809
1556236800000,2019-04-26 00:00:00,TUSD/USDT,1.01880000,1.05860000,1.01790000,1.04260000,18717233.26000000,19433825.95269100,37936
1556150400000,2019-04-25 00:00:00,TUSD/USDT,0.99470000,1.07000000,0.99410000,1.01910000,14631875.78000000,14838399.49003200,25286
1556064000000,2019-04-24 00:00:00,TUSD/USDT,0.99330000,0.99540000,0.99070000,0.99470000,7441679.07000000,7390087.39088200,17599
1555977600000,2019-04-23 00:00:00,TUSD/USDT,0.99410000,0.99610000,0.99170000,0.99340000,5283414.33000000,5253185.09829300,14456
1555891200000,2019-04-22 00:00:00,TUSD/USDT,0.99190000,0.99490000,0.99050000,0.99430000,4112430.83000000,4083547.67249700,12051
1555804800000,2019-04-21 00:00:00,TUSD/USDT,0.99390000,0.99530000,0.98920000,0.99210000,5841163.49000000,5799105.25439000,14386
1555718400000,2019-04-20 00:00:00,TUSD/USDT,0.99450000,0.99620000,0.99310000,0.99450000,3993377.16000000,3970721.84199700,10047
1555632000000,2019-04-19 00:00:00,TUSD/USDT,0.99470000,0.99830000,0.99400000,0.99440000,3966366.52000000,3950673.01810200,12152
1555545600000,2019-04-18 00:00:00,TUSD/USDT,0.99550000,0.99780000,0.99370000,0.99470000,2845431.94000000,2833217.79362300,10495
1555459200000,2019-04-17 00:00:00,TUSD/USDT,0.99410000,0.99710000,0.99270000,0.99560000,2569384.70000000,2555138.86972800,7976
1555372800000,2019-04-16 00:00:00,TUSD/USDT,0.99910000,0.99980000,0.99300000,0.99410000,3528436.37000000,3518963.18988200,9629
1555286400000,2019-04-15 00:00:00,TUSD/USDT,0.99400000,1.00000000,0.99360000,0.99930000,5617721.17000000,5599658.57036500,14486
1555200000000,2019-04-14 00:00:00,TUSD/USDT,0.99520000,0.99660000,0.99300000,0.99440000,2265479.58000000,2254211.48726300,6364
1555113600000,2019-04-13 00:00:00,TUSD/USDT,0.99440000,0.99590000,0.99110000,0.99530000,1906767.77000000,1894418.13144300,6184
1555027200000,2019-04-12 00:00:00,TUSD/USDT,0.99440000,0.99670000,0.99070000,0.99460000,3511243.79000000,3487053.68272800,13721
1554940800000,2019-04-11 00:00:00,TUSD/USDT,0.99600000,0.99770000,0.98800000,0.99450000,8931999.58000000,8865796.99142900,28896
1554854400000,2019-04-10 00:00:00,TUSD/USDT,0.99250000,0.99840000,0.98780000,0.99570000,5364273.74000000,5323886.99457600,14946
1554768000000,2019-04-09 00:00:00,TUSD/USDT,0.99000000,0.99370000,0.98340000,0.99250000,5606295.31000000,5540748.19700300,18545
1554681600000,2019-04-08 00:00:00,TUSD/USDT,0.99510000,0.99770000,0.98180000,0.99090000,8702941.22000000,8621609.46661100,25982
1554595200000,2019-04-07 00:00:00,TUSD/USDT,0.99960000,1.00000000,0.99220000,0.99520000,6230753.20000000,6217476.63423000,15631
1554508800000,2019-04-06 00:00:00,TUSD/USDT,0.99350000,1.00170000,0.99190000,0.99910000,6081833.29000000,6060119.01224200,17341
1554422400000,2019-04-05 00:00:00,TUSD/USDT,0.99750000,1.00180000,0.99190000,0.99350000,5588466.35000000,5572848.21113200,16675
1554336000000,2019-04-04 00:00:00,TUSD/USDT,0.99290000,1.00000000,0.98870000,0.99740000,8611877.93000000,8576965.16810200,37132
1554249600000,2019-04-03 00:00:00,TUSD/USDT,0.99080000,0.99900000,0.98470000,0.99340000,21117470.23000000,20933473.18438500,66302
1554163200000,2019-04-02 00:00:00,TUSD/USDT,1.00160000,1.01330000,0.96750000,0.99170000,16576573.38000000,16492847.11804300,49010
1554076800000,2019-04-01 00:00:00,TUSD/USDT,1.00230000,1.00440000,0.99970000,1.00160000,4704645.18000000,4714740.11080800,7748
1553990400000,2019-03-31 00:00:00,TUSD/USDT,1.00260000,1.00400000,1.00130000,1.00240000,1749874.53000000,1754053.38147800,3827
1553904000000,2019-03-30 00:00:00,TUSD/USDT,1.00240000,1.00340000,1.00110000,1.00260000,1755471.76000000,1759512.02297500,4265
1553817600000,2019-03-29 00:00:00,TUSD/USDT,1.00370000,1.00490000,1.00160000,1.00240000,2648271.56000000,2657211.96354000,5599
1553731200000,2019-03-28 00:00:00,TUSD/USDT,1.00260000,1.00450000,1.00140000,1.00370000,2455161.53000000,2462771.73212900,5052
1553644800000,2019-03-27 00:00:00,TUSD/USDT,1.00560000,1.00700000,1.00140000,1.00260000,4451335.96000000,4466377.66992600,9423
1553558400000,2019-03-26 00:00:00,TUSD/USDT,1.00650000,1.00740000,1.00300000,1.00560000,3036106.65000000,3052517.30943500,6491
1553472000000,2019-03-25 00:00:00,TUSD/USDT,1.00410000,1.00690000,1.00300000,1.00640000,5101897.51000000,5127097.74467700,8271
1553385600000,2019-03-24 00:00:00,TUSD/USDT,1.00460000,1.00600000,1.00290000,1.00440000,4366074.98000000,4384804.65911100,7895
1553299200000,2019-03-23 00:00:00,TUSD/USDT,1.00190000,1.00600000,1.00050000,1.00490000,4286159.92000000,4301242.29023100,8116
1553212800000,2019-03-22 00:00:00,TUSD/USDT,1.00140000,1.00290000,1.00000000,1.00200000,3878754.18000000,3886356.08056000,6823
1553126400000,2019-03-21 00:00:00,TUSD/USDT,1.00270000,1.00390000,0.99530000,1.00130000,7925094.77000000,7935335.33632100,13872
1553040000000,2019-03-20 00:00:00,TUSD/USDT,1.00460000,1.00580000,1.00180000,1.00270000,5552653.77000000,5576207.00787900,8878
1552953600000,2019-03-19 00:00:00,TUSD/USDT,1.00420000,1.00610000,1.00340000,1.00450000,4896685.35000000,4920657.38528600,7864
1552867200000,2019-03-18 00:00:00,TUSD/USDT,1.00510000,1.00680000,1.00300000,1.00420000,3818515.88000000,3837753.68065000,7332
1552780800000,2019-03-17 00:00:00,TUSD/USDT,1.00510000,1.00770000,1.00430000,1.00500000,4519065.51000000,4545055.17859600,8134
1552694400000,2019-03-16 00:00:00,TUSD/USDT,1.00730000,1.00980000,1.00400000,1.00510000,5763341.27000000,5797644.79390500,10469
1552608000000,2019-03-15 00:00:00,TUSD/USDT,1.00680000,1.01040000,1.00590000,1.00730000,6338220.21000000,6392493.77920000,10109
1552521600000,2019-03-14 00:00:00,TUSD/USDT,1.00370000,1.00850000,1.00120000,1.00680000,10792617.75000000,10857801.50685200,16066
1552435200000,2019-03-13 00:00:00,TUSD/USDT,1.00520000,1.00620000,1.00300000,1.00350000,3594105.29000000,3610598.86898300,7844
1552348800000,2019-03-12 00:00:00,TUSD/USDT,1.00480000,1.00680000,1.00300000,1.00510000,4514481.37000000,4539207.03689700,9384
1552262400000,2019-03-11 00:00:00,TUSD/USDT,1.00450000,1.00700000,1.00350000,1.00510000,3816587.33000000,3835401.51142800,8384
1552176000000,2019-03-10 00:00:00,TUSD/USDT,1.00590000,1.00620000,1.00310000,1.00510000,2491818.24000000,2503662.72873900,7245
1552089600000,2019-03-09 00:00:00,TUSD/USDT,1.00610000,1.00800000,1.00300000,1.00590000,3480161.76000000,3499343.65790500,8945
1552003200000,2019-03-08 00:00:00,TUSD/USDT,1.00420000,1.00870000,1.00230000,1.00620000,5406935.96000000,5434775.59047300,10044
1551916800000,2019-03-07 00:00:00,TUSD/USDT,1.00330000,1.00500000,1.00200000,1.00400000,4921118.02000000,4938158.50590800,9438
1551830400000,2019-03-06 00:00:00,TUSD/USDT,1.00270000,1.00410000,1.00000000,1.00350000,6557140.29000000,6574432.34734700,11566
1551744000000,2019-03-05 00:00:00,TUSD/USDT,1.00420000,1.00580000,1.00080000,1.00280000,8583496.17000000,8611171.20914400,15893
1551657600000,2019-03-04 00:00:00,TUSD/USDT,1.00500000,1.00590000,1.00000000,1.00400000,6837407.52000000,6857091.26176200,16523
1551571200000,2019-03-03 00:00:00,TUSD/USDT,1.00350000,1.00570000,1.00250000,1.00500000,2570155.46000000,2579878.38145200,6119
1551484800000,2019-03-02 00:00:00,TUSD/USDT,1.00460000,1.00670000,1.00110000,1.00330000,3985284.95000000,3999799.70964800,9329
1551398400000,2019-03-01 00:00:00,TUSD/USDT,1.00560000,1.00780000,1.00310000,1.00430000,4826784.03000000,4851300.08166800,10021
1551312000000,2019-02-28 00:00:00,TUSD/USDT,1.00480000,1.00590000,1.00050000,1.00550000,5194170.45000000,5212892.07070500,12368
1551225600000,2019-02-27 00:00:00,TUSD/USDT,1.00360000,1.00840000,1.00190000,1.00480000,6127967.66000000,6155399.42072700,12775
1551139200000,2019-02-26 00:00:00,TUSD/USDT,1.00310000,1.00600000,1.00120000,1.00370000,6150023.54000000,6173941.04842100,15302
1551052800000,2019-02-25 00:00:00,TUSD/USDT,1.00330000,1.00840000,1.00100000,1.00290000,11262564.25000000,11315837.43480000,25904
1550966400000,2019-02-24 00:00:00,TUSD/USDT,1.00150000,1.00870000,0.99800000,1.00340000,14758635.54000000,14810212.70534400,41596
1550880000000,2019-02-23 00:00:00,TUSD/USDT,1.00610000,1.00730000,0.99940000,1.00140000,8099651.01000000,8120415.71756000,18892
1550793600000,2019-02-22 00:00:00,TUSD/USDT,1.00890000,1.01040000,1.00570000,1.00610000,3652202.47000000,3680784.77499800,14108
1550707200000,2019-02-21 00:00:00,TUSD/USDT,1.00670000,1.01100000,1.00530000,1.00870000,7288010.63000000,7341038.23284900,20481
1550620800000,2019-02-20 00:00:00,TUSD/USDT,1.00480000,1.01020000,1.00100000,1.00670000,9455959.27000000,9508108.85287000,28356
1550534400000,2019-02-19 00:00:00,TUSD/USDT,1.00830000,1.01020000,1.00190000,1.00450000,10720101.30000000,10778199.81658500,33497
1550448000000,2019-02-18 00:00:00,TUSD/USDT,1.01250000,1.01560000,1.00100000,1.00830000,15452409.05000000,15579411.43273200,43145
1550361600000,2019-02-17 00:00:00,TUSD/USDT,1.01020000,1.01360000,1.00860000,1.01240000,7777655.12000000,7866080.23268300,17887
1550275200000,2019-02-16 00:00:00,TUSD/USDT,1.01010000,1.01110000,1.00750000,1.01020000,4216722.76000000,4255623.04189800,11121
1550188800000,2019-02-15 00:00:00,TUSD/USDT,1.00930000,1.01210000,1.00640000,1.01020000,7216369.96000000,7285662.68389400,17261
1550102400000,2019-02-14 00:00:00,TUSD/USDT,1.01020000,1.01200000,1.00740000,1.00910000,5855997.14000000,5914255.49405300,13575
1550016000000,2019-02-13 00:00:00,TUSD/USDT,1.01160000,1.01280000,1.00910000,1.01020000,4756909.39000000,4808564.95878300,11311
1549929600000,2019-02-12 00:00:00,TUSD/USDT,1.01130000,1.01520000,1.00950000,1.01220000,7032726.66000000,7115188.94566000,17201
1549843200000,2019-02-11 00:00:00,TUSD/USDT,1.00910000,1.01350000,1.00720000,1.01120000,3173130.29000000,3207998.24446900,8788
1549756800000,2019-02-10 00:00:00,TUSD/USDT,1.01230000,1.01280000,1.00840000,1.00910000,4045074.16000000,4087748.93567200,10124
1549670400000,2019-02-09 00:00:00,TUSD/USDT,1.01150000,1.01900000,1.00940000,1.01210000,4364810.68000000,4420130.41947300,16458
1549584000000,2019-02-08 00:00:00,TUSD/USDT,1.01180000,1.01790000,1.00290000,1.01160000,9148899.15000000,9256194.30974200,22818
1549497600000,2019-02-07 00:00:00,TUSD/USDT,1.01220000,1.01370000,1.01110000,1.01150000,2793266.91000000,2827775.73368500,6762
1549411200000,2019-02-06 00:00:00,TUSD/USDT,1.01170000,1.01600000,1.01050000,1.01210000,7032744.08000000,7120795.38108500,15993
1549324800000,2019-02-05 00:00:00,TUSD/USDT,1.01440000,1.01550000,1.01050000,1.01170000,4249998.44000000,4305890.43496200,9240
1549238400000,2019-02-04 00:00:00,TUSD/USDT,1.01330000,1.01500000,1.01090000,1.01460000,3613444.24000000,3661066.75519800,8023
1549152000000,2019-02-03 00:00:00,TUSD/USDT,1.01120000,1.01360000,1.00940000,1.01330000,3031013.21000000,3065794.54324900,7134
1549065600000,2019-02-02 00:00:00,TUSD/USDT,1.00900000,1.01140000,1.00830000,1.01120000,3254686.99000000,3286540.29316600,7631
1548979200000,2019-02-01 00:00:00,TUSD/USDT,1.00690000,1.01330000,1.00570000,1.00940000,5372989.19000000,5427442.03818800,10425
1548892800000,2019-01-31 00:00:00,TUSD/USDT,1.00630000,1.00900000,1.00440000,1.00620000,4754577.23000000,4787177.21062400,10518
1548806400000,2019-01-30 00:00:00,TUSD/USDT,1.00450000,1.00830000,1.00300000,1.00630000,4416592.43000000,4440517.16017100,10770
1548720000000,2019-01-29 00:00:00,TUSD/USDT,1.00220000,1.00620000,1.00010000,1.00490000,4739120.87000000,4753995.70533800,11760
1548633600000,2019-01-28 00:00:00,TUSD/USDT,1.00600000,1.00760000,1.00070000,1.00240000,8669495.40000000,8710120.56165300,18168
1548547200000,2019-01-27 00:00:00,TUSD/USDT,1.00400000,1.00760000,1.00170000,1.00540000,4777005.09000000,4796516.67682300,9947
1548460800000,2019-01-26 00:00:00,TUSD/USDT,1.00150000,1.00400000,0.99920000,1.00400000,3136294.17000000,3141692.15739500,6602
1548374400000,2019-01-25 00:00:00,TUSD/USDT,1.00030000,1.00390000,0.99960000,1.00120000,2698238.09000000,2702498.50892700,6510
1548288000000,2019-01-24 00:00:00,TUSD/USDT,1.00020000,1.00250000,0.99880000,1.00080000,2432517.12000000,2433686.18914400,5893
1548201600000,2019-01-23 00:00:00,TUSD/USDT,0.99950000,1.00150000,0.99830000,1.00020000,3530836.61000000,3530559.67076000,8868
1548115200000,2019-01-22 00:00:00,TUSD/USDT,0.99980000,1.00300000,0.99800000,0.99910000,4198317.28000000,4199208.30328400,9632
1548028800000,2019-01-21 00:00:00,TUSD/USDT,1.00010000,1.00200000,0.99680000,1.00050000,4030736.21000000,4029646.03830100,11643
1547942400000,2019-01-20 00:00:00,TUSD/USDT,0.99620000,1.00110000,0.99500000,1.00010000,4038107.38000000,4030595.61759000,9978
1547856000000,2019-01-19 00:00:00,TUSD/USDT,0.99670000,0.99790000,0.99310000,0.99610000,3842280.63000000,3824777.65078700,8375
1547769600000,2019-01-18 00:00:00,TUSD/USDT,0.99540000,0.99830000,0.99330000,0.99640000,2994372.94000000,2982348.85150300,8417
1547683200000,2019-01-17 00:00:00,TUSD/USDT,0.99600000,0.99810000,0.99370000,0.99460000,5014709.87000000,4994153.99606500,12383
1547596800000,2019-01-16 00:00:00,TUSD/USDT,0.99360000,0.99760000,0.99080000,0.99590000,3972045.84000000,3949903.74087000,11654
1547510400000,2019-01-15 00:00:00,TUSD/USDT,0.98990000,0.99550000,0.98690000,0.99350000,6063611.53000000,6011282.94800700,14352
1547424000000,2019-01-14 00:00:00,TUSD/USDT,0.99300000,0.99430000,0.98520000,0.98990000,6204633.44000000,6146119.09894500,16708
1547337600000,2019-01-13 00:00:00,TUSD/USDT,0.99150000,1.00240000,0.98610000,0.99300000,3687801.94000000,3663371.31916200,9127
1547251200000,2019-01-12 00:00:00,TUSD/USDT,0.99210000,0.99320000,0.98410000,0.99140000,2782191.14000000,2755001.50100900,6415
1547164800000,2019-01-11 00:00:00,TUSD/USDT,0.99010000,0.99280000,0.98590000,0.99260000,5397305.02000000,5341070.10434700,11870
1547078400000,2019-01-10 00:00:00,TUSD/USDT,0.99150000,0.99420000,0.98060000,0.99070000,9047852.55000000,8957854.32856200,27237
1546992000000,2019-01-09 00:00:00,TUSD/USDT,0.99170000,0.99410000,0.98960000,0.99220000,4165852.05000000,4132896.35833100,9765
1546905600000,2019-01-08 00:00:00,TUSD/USDT,0.99220000,0.99380000,0.98900000,0.99130000,5751098.40000000,5704871.79149600,11553
1546819200000,2019-01-07 00:00:00,TUSD/USDT,0.98770000,0.99300000,0.98590000,0.99240000,4307724.19000000,4265054.82136700,8851
1546732800000,2019-01-06 00:00:00,TUSD/USDT,0.99340000,0.99600000,0.98360000,0.98760000,5846934.03000000,5794257.74409300,12814
1546646400000,2019-01-05 00:00:00,TUSD/USDT,0.99210000,0.99380000,0.98710000,0.99330000,4429635.69000000,4389335.50542700,9286
1546560000000,2019-01-04 00:00:00,TUSD/USDT,0.99470000,0.99650000,0.99110000,0.99210000,3500941.02000000,3479376.80162900,7620
1546473600000,2019-01-03 00:00:00,TUSD/USDT,0.99170000,0.99600000,0.99050000,0.99510000,3507490.29000000,3482513.98366000,7387
1546387200000,2019-01-02 00:00:00,TUSD/USDT,0.99340000,0.99690000,0.99050000,0.99250000,4834124.83000000,4804505.21700400,10555
1546300800000,2019-01-01 00:00:00,TUSD/USDT,1.00110000,1.00370000,0.99130000,0.99320000,2488217.52000000,2485169.76065900,7780
1546214400000,2018-12-31 00:00:00,TUSD/USDT,0.99260000,1.00150000,0.98800000,1.00120000,4711715.92000000,4686238.84283200,8475
1546128000000,2018-12-30 00:00:00,TUSD/USDT,0.99100000,0.99470000,0.98880000,0.99300000,4501226.54000000,4466091.35431100,10332
1546041600000,2018-12-29 00:00:00,TUSD/USDT,0.98790000,0.99230000,0.98300000,0.99070000,6316219.02000000,6236784.42012900,12612
1545955200000,2018-12-28 00:00:00,TUSD/USDT,0.99280000,0.99400000,0.98150000,0.98780000,6504213.85000000,6434565.21927800,12643
1545868800000,2018-12-27 00:00:00,TUSD/USDT,0.99260000,0.99700000,0.98810000,0.99270000,5955439.37000000,5916711.25718800,12239
1545782400000,2018-12-26 00:00:00,TUSD/USDT,0.99090000,0.99640000,0.98760000,0.99260000,6842504.02000000,6789922.65668900,16625
1545696000000,2018-12-25 00:00:00,TUSD/USDT,0.99450000,0.99800000,0.98500000,0.99020000,8594094.00000000,8539090.15954100,21135
1545609600000,2018-12-24 00:00:00,TUSD/USDT,0.99540000,0.99790000,0.98840000,0.99450000,8766719.64000000,8706822.08163700,18173
1545523200000,2018-12-23 00:00:00,TUSD/USDT,0.99300000,0.99760000,0.99070000,0.99550000,5090109.96000000,5058921.02559700,11344
1545436800000,2018-12-22 00:00:00,TUSD/USDT,1.00020000,1.00200000,0.99010000,0.99370000,4493017.51000000,4483957.71569600,10843
1545350400000,2018-12-21 00:00:00,TUSD/USDT,0.99400000,1.00850000,0.99050000,1.00020000,8173022.52000000,8142854.93125000,19745
1545264000000,2018-12-20 00:00:00,TUSD/USDT,0.99560000,0.99980000,0.98550000,0.99430000,10359837.55000000,10275201.43269200,24604
1545177600000,2018-12-19 00:00:00,TUSD/USDT,0.99740000,1.00000000,0.98760000,0.99480000,9011133.30000000,8972417.66834800,24465
1545091200000,2018-12-18 00:00:00,TUSD/USDT,1.00300000,1.00530000,0.99610000,0.99700000,5331988.35000000,5339250.49400600,13044
1545004800000,2018-12-17 00:00:00,TUSD/USDT,1.00950000,1.01170000,1.00030000,1.00300000,4705163.26000000,4727371.23158500,12026
1544918400000,2018-12-16 00:00:00,TUSD/USDT,1.01030000,1.01290000,1.00700000,1.00950000,3407506.81000000,3443195.87997500,7501
1544832000000,2018-12-15 00:00:00,TUSD/USDT,1.00990000,1.01310000,1.00860000,1.01030000,3979230.68000000,4021838.80377600,8537
1544745600000,2018-12-14 00:00:00,TUSD/USDT,1.01170000,1.01460000,1.00500000,1.00980000,4755599.85000000,4811717.16331400,9674
1544659200000,2018-12-13 00:00:00,TUSD/USDT,1.00640000,1.01490000,1.00430000,1.01170000,5367987.46000000,5410288.16299800,9888
1544572800000,2018-12-12 00:00:00,TUSD/USDT,1.00880000,1.01110000,1.00220000,1.00640000,3373552.58000000,3400883.28716400,6985
1544486400000,2018-12-11 00:00:00,TUSD/USDT,1.00690000,1.01190000,1.00570000,1.00950000,3886353.40000000,3920924.85615600,8673
1544400000000,2018-12-10 00:00:00,TUSD/USDT,1.00410000,1.00930000,1.00220000,1.00690000,5151719.69000000,5182127.51104200,10102
1544313600000,2018-12-09 00:00:00,TUSD/USDT,1.00410000,1.00830000,1.00170000,1.00410000,8388385.12000000,8426825.27346700,14064
1544227200000,2018-12-08 00:00:00,TUSD/USDT,1.00830000,1.01220000,0.99920000,1.00390000,8109998.46000000,8146645.93579100,18256
1544140800000,2018-12-07 00:00:00,TUSD/USDT,1.02100000,1.02230000,1.00450000,1.00850000,9950126.87000000,10056225.40307100,22412
1544054400000,2018-12-06 00:00:00,TUSD/USDT,1.01880000,1.02160000,1.01020000,1.02090000,6597001.13000000,6704494.71812000,15588
1543968000000,2018-12-05 00:00:00,TUSD/USDT,1.01340000,1.03310000,1.00970000,1.01880000,5230968.89000000,5320592.97793100,10862
1543881600000,2018-12-04 00:00:00,TUSD/USDT,1.01520000,1.01990000,1.01120000,1.01240000,3995824.42000000,4050904.02551300,10231
1543795200000,2018-12-03 00:00:00,TUSD/USDT,1.01620000,1.02300000,1.00810000,1.01640000,4477154.93000000,4555792.05519100,9644
1543708800000,2018-12-02 00:00:00,TUSD/USDT,1.01430000,1.02090000,1.00850000,1.01520000,2213192.33000000,2247782.87340600,7821
1543622400000,2018-12-01 00:00:00,TUSD/USDT,1.01720000,1.02460000,1.00900000,1.01430000,3512049.73000000,3565018.84612900,13978
1543536000000,2018-11-30 00:00:00,TUSD/USDT,1.01490000,1.02870000,1.00880000,1.01730000,4956602.03000000,5038648.98012200,17505
1543449600000,2018-11-29 00:00:00,TUSD/USDT,1.01200000,1.02100000,1.00760000,1.01490000,6848663.27000000,6934375.40155100,17951
1543363200000,2018-11-28 00:00:00,TUSD/USDT,1.02930000,1.03190000,1.01000000,1.01370000,12090326.24000000,12318111.57442200,20815
1543276800000,2018-11-27 00:00:00,TUSD/USDT,1.03710000,1.03930000,1.02780000,1.02920000,6856254.69000000,7083545.27448200,14289
1543190400000,2018-11-26 00:00:00,TUSD/USDT,1.04040000,1.04930000,1.03110000,1.03580000,11420651.74000000,11857252.46881500,22459
1543104000000,2018-11-25 00:00:00,TUSD/USDT,1.03980000,1.06000000,1.02500000,1.04010000,13774339.66000000,14319994.03368500,33926
1543017600000,2018-11-24 00:00:00,TUSD/USDT,1.03170000,1.06000000,1.02830000,1.03990000,10393881.60000000,10837125.74379000,22495
1542931200000,2018-11-23 00:00:00,TUSD/USDT,1.02620000,1.03990000,1.02420000,1.03140000,7671876.57000000,7909913.55207800,15592
1542844800000,2018-11-22 00:00:00,TUSD/USDT,1.02770000,1.03940000,1.02250000,1.02620000,4899926.49000000,5037572.98263400,9880
1542758400000,2018-11-21 00:00:00,TUSD/USDT,1.04940000,1.05300000,1.02360000,1.02770000,10432118.73000000,10801362.00315100,20792
1542672000000,2018-11-20 00:00:00,TUSD/USDT,1.03500000,1.09500000,1.02240000,1.04940000,16316275.68000000,17062859.90225800,36495
1542585600000,2018-11-19 00:00:00,TUSD/USDT,1.01870000,1.04860000,1.01360000,1.03620000,9688878.45000000,9966889.97925400,20497
1542499200000,2018-11-18 00:00:00,TUSD/USDT,1.02410000,1.02630000,1.01870000,1.01880000,1921347.82000000,1963478.55050400,3498
1542412800000,2018-11-17 00:00:00,TUSD/USDT,1.02940000,1.02950000,1.02090000,1.02390000,2376433.28000000,2433990.05310400,4849
1542326400000,2018-11-16 00:00:00,TUSD/USDT,1.03410000,1.03440000,1.02030000,1.02940000,5882728.48000000,6037900.96744200,8770
1542240000000,2018-11-15 00:00:00,TUSD/USDT,1.05090000,1.05990000,1.03000000,1.03420000,9168030.59000000,9507808.05065100,18946
1542153600000,2018-11-14 00:00:00,TUSD/USDT,1.03150000,1.10000000,1.02000000,1.04970000,10777489.64000000,11264842.25470700,23411
1542067200000,2018-11-13 00:00:00,TUSD/USDT,1.01960000,1.03720000,1.01810000,1.03130000,3208932.45000000,3296194.49434700,5543
1541980800000,2018-11-12 00:00:00,TUSD/USDT,1.01460000,1.02160000,1.00800000,1.01950000,2391842.52000000,2425878.19899400,3402
1541894400000,2018-11-11 00:00:00,TUSD/USDT,1.01210000,1.01500000,1.00910000,1.01370000,1253516.40000000,1268582.82912800,2600
1541808000000,2018-11-10 00:00:00,TUSD/USDT,1.01310000,1.01500000,1.01090000,1.01220000,1280566.71000000,1296466.19757300,2060
1541721600000,2018-11-09 00:00:00,TUSD/USDT,1.01000000,1.01510000,1.00700000,1.01310000,2242105.70000000,2268551.11359100,2847
1541635200000,2018-11-08 00:00:00,TUSD/USDT,1.00870000,1.01210000,1.00620000,1.01020000,3204695.53000000,3234701.85651900,4018
1541548800000,2018-11-07 00:00:00,TUSD/USDT,1.00610000,1.01140000,1.00390000,1.00910000,3571192.90000000,3598436.68767600,4243
1541462400000,2018-11-06 00:00:00,TUSD/USDT,1.00690000,1.00870000,1.00410000,1.00640000,5693748.75000000,5730193.75172300,6467
1541376000000,2018-11-05 00:00:00,TUSD/USDT,1.00550000,1.00800000,1.00360000,1.00660000,4924369.28000000,4951596.93248500,5525
1541289600000,2018-11-04 00:00:00,TUSD/USDT,1.00490000,1.00800000,1.00370000,1.00550000,6170049.38000000,6205710.32252600,6487
