unix,date,symbol,open,high,low,close,Volume XRP,Volume USDT,tradecount
1557187200000,2019-05-07 00:00:00,XRP/USDT,0.30284000,0.30726000,0.29712000,0.29819000,57173886.20000000,17309502.39334100,69373
1557100800000,2019-05-06 00:00:00,XRP/USDT,0.30044000,0.30751000,0.29479000,0.30283000,51001442.80000000,15374911.61646100,62586
1557014400000,2019-05-05 00:00:00,XRP/USDT,0.30293000,0.30500000,0.29892000,0.30044000,30103928.80000000,9074790.74068300,52064
1556928000000,2019-05-04 00:00:00,XRP/USDT,0.30792000,0.31856000,0.29634000,0.30305000,66819936.90000000,20447567.12462700,78431
1556841600000,2019-05-03 00:00:00,XRP/USDT,0.30206000,0.31053000,0.30030000,0.30784000,69197287.90000000,21177888.50879800,79973
1556755200000,2019-05-02 00:00:00,XRP/USDT,0.30313000,0.30478000,0.30072000,0.30205000,33326988.70000000,10088286.68650900,51512
1556668800000,2019-05-01 00:00:00,XRP/USDT,0.30855000,0.31000000,0.29992000,0.30304000,48514885.70000000,14743040.14074500,62998
1556582400000,2019-04-30 00:00:00,XRP/USDT,0.29313000,0.31249000,0.29154000,0.30870000,79732128.90000000,24312231.56951500,84159
1556496000000,2019-04-29 00:00:00,XRP/USDT,0.29948000,0.30161000,0.28959000,0.29323000,40369249.30000000,11919113.75962700,50409
1556409600000,2019-04-28 00:00:00,XRP/USDT,0.29942000,0.30278000,0.29535000,0.29946000,27792665.60000000,8317449.55942800,39891
1556323200000,2019-04-27 00:00:00,XRP/USDT,0.30340000,0.30499000,0.29750000,0.29928000,32921334.60000000,9887345.47026300,44419
1556236800000,2019-04-26 00:00:00,XRP/USDT,0.29162000,0.30491000,0.28839000,0.30350000,72046167.90000000,21424107.74647800,76073
1556150400000,2019-04-25 00:00:00,XRP/USDT,0.29971000,0.30581000,0.28455000,0.29161000,89489236.10000000,26604585.69460000,84302
1556064000000,2019-04-24 00:00:00,XRP/USDT,0.31802000,0.31989000,0.28880000,0.29963000,117021557.40000000,35150213.66800100,104260
1555977600000,2019-04-23 00:00:00,XRP/USDT,0.32232000,0.32647000,0.31684000,0.31807000,54953934.00000000,17746937.16993200,62109
1555891200000,2019-04-22 00:00:00,XRP/USDT,0.31972000,0.33060000,0.31624000,0.32252000,66794738.70000000,21587169.33202300,65901
1555804800000,2019-04-21 00:00:00,XRP/USDT,0.32673000,0.32815000,0.31356000,0.31963000,56724369.40000000,18142346.66476300,61037
1555718400000,2019-04-20 00:00:00,XRP/USDT,0.33008000,0.33241000,0.32100000,0.32668000,50641661.90000000,16621332.27096800,51440
1555632000000,2019-04-19 00:00:00,XRP/USDT,0.33525000,0.33537000,0.32606000,0.32999000,56599475.80000000,18667104.94731500,54644
1555545600000,2019-04-18 00:00:00,XRP/USDT,0.33435000,0.34671000,0.33116000,0.33533000,89265139.50000000,30166552.68147000,74098
1555459200000,2019-04-17 00:00:00,XRP/USDT,0.32400000,0.34100000,0.31900000,0.33436000,104205590.30000000,34394029.83578800,85665
1555372800000,2019-04-16 00:00:00,XRP/USDT,0.31889000,0.32500000,0.31541000,0.32379000,43657398.10000000,13974983.00273200,38362
1555286400000,2019-04-15 00:00:00,XRP/USDT,0.32761000,0.33184000,0.31311000,0.31905000,60520268.30000000,19512733.39088700,54094
1555200000000,2019-04-14 00:00:00,XRP/USDT,0.32459000,0.33000000,0.32121000,0.32762000,36641180.90000000,11897726.92004000,38224
1555113600000,2019-04-13 00:00:00,XRP/USDT,0.32314000,0.33590000,0.31936000,0.32458000,67170066.40000000,21933335.56195800,59615
1555027200000,2019-04-12 00:00:00,XRP/USDT,0.32710000,0.32820000,0.31391000,0.32325000,72144027.40000000,23275540.85103900,66068
1554940800000,2019-04-11 00:00:00,XRP/USDT,0.35350000,0.35377000,0.31910000,0.32705000,141965465.90000000,46956927.98473700,113160
1554854400000,2019-04-10 00:00:00,XRP/USDT,0.34728000,0.35780000,0.34608000,0.35345000,75219953.70000000,26594313.52442000,75488
1554768000000,2019-04-09 00:00:00,XRP/USDT,0.35558000,0.35574000,0.34385000,0.34732000,68738132.80000000,23969116.47816300,72785
1554681600000,2019-04-08 00:00:00,XRP/USDT,0.36149000,0.37012000,0.34365000,0.35568000,128130260.70000000,45648808.49944500,120076
1554595200000,2019-04-07 00:00:00,XRP/USDT,0.35267000,0.36700000,0.35041000,0.36120000,110132996.90000000,39597409.58767200,99902
1554508800000,2019-04-06 00:00:00,XRP/USDT,0.36118000,0.36224000,0.34610000,0.35264000,127333234.40000000,45233281.72160200,112820
1554422400000,2019-04-05 00:00:00,XRP/USDT,0.32996000,0.37999000,0.32994000,0.36130000,277642035.50000000,100621892.66541700,216258
1554336000000,2019-04-04 00:00:00,XRP/USDT,0.34022000,0.34669000,0.32500000,0.32996000,142045982.40000000,47714820.70192600,134293
1554249600000,2019-04-03 00:00:00,XRP/USDT,0.35050000,0.37050000,0.32354000,0.34022000,317885933.00000000,113046169.78591100,242363
1554163200000,2019-04-02 00:00:00,XRP/USDT,0.31249000,0.35571000,0.31150000,0.35050000,254825056.80000000,84753414.78029300,184258
1554076800000,2019-04-01 00:00:00,XRP/USDT,0.30889000,0.31455000,0.30739000,0.31248000,43573420.60000000,13587510.97830900,45109
1553990400000,2019-03-31 00:00:00,XRP/USDT,0.31092000,0.31168000,0.30718000,0.30889000,31804560.00000000,9842096.87546400,37012
1553904000000,2019-03-30 00:00:00,XRP/USDT,0.30775000,0.31834000,0.30687000,0.31107000,66842364.50000000,20896399.78371000,62859
1553817600000,2019-03-29 00:00:00,XRP/USDT,0.30603000,0.31042000,0.30475000,0.30774000,52565413.40000000,16151708.19328100,52467
1553731200000,2019-03-28 00:00:00,XRP/USDT,0.30986000,0.31012000,0.30418000,0.30604000,33354763.40000000,10226441.23692700,39530
1553644800000,2019-03-27 00:00:00,XRP/USDT,0.30300000,0.31097000,0.30055000,0.31012000,55385680.10000000,16995861.10966800,57231
1553558400000,2019-03-26 00:00:00,XRP/USDT,0.30296000,0.30384000,0.29400000,0.30302000,45108158.90000000,13503616.09055400,49269
1553472000000,2019-03-25 00:00:00,XRP/USDT,0.30792000,0.30800000,0.30000000,0.30310000,47533457.40000000,14470205.12785300,50480
1553385600000,2019-03-24 00:00:00,XRP/USDT,0.31174000,0.31186000,0.30471000,0.30787000,34884060.50000000,10758082.15291000,39103
1553299200000,2019-03-23 00:00:00,XRP/USDT,0.31041000,0.31264000,0.30883000,0.31182000,35555914.10000000,11050754.52793200,39272
1553212800000,2019-03-22 00:00:00,XRP/USDT,0.30965000,0.31262000,0.30642000,0.31041000,40997646.80000000,12708277.25171800,47521
1553126400000,2019-03-21 00:00:00,XRP/USDT,0.31780000,0.31915000,0.29000000,0.30965000,68244170.40000000,21207636.16249700,67223
1553040000000,2019-03-20 00:00:00,XRP/USDT,0.31581000,0.32275000,0.31150000,0.31779000,61071284.00000000,19305865.14656200,58354
1552953600000,2019-03-19 00:00:00,XRP/USDT,0.31451000,0.31660000,0.31250000,0.31594000,37937661.90000000,11923966.97091200,43894
1552867200000,2019-03-18 00:00:00,XRP/USDT,0.31546000,0.32000000,0.31135000,0.31452000,46830749.70000000,14758458.44135000,48291
1552780800000,2019-03-17 00:00:00,XRP/USDT,0.31866000,0.31892000,0.31400000,0.31540000,33510613.20000000,10588464.50303500,40297
1552694400000,2019-03-16 00:00:00,XRP/USDT,0.31485000,0.32300000,0.31465000,0.31868000,59414487.20000000,18942070.27813700,64557
1552608000000,2019-03-15 00:00:00,XRP/USDT,0.31131000,0.31678000,0.31070000,0.31473000,40022943.70000000,12556120.53481300,45084
1552521600000,2019-03-14 00:00:00,XRP/USDT,0.31345000,0.31654000,0.30585000,0.31131000,54311189.10000000,16915000.62376300,57351
1552435200000,2019-03-13 00:00:00,XRP/USDT,0.31030000,0.32555000,0.30733000,0.31332000,78566025.50000000,24765674.35071800,70639
1552348800000,2019-03-12 00:00:00,XRP/USDT,0.30991000,0.31204000,0.30766000,0.31031000,34008792.90000000,10562743.78460900,37834
1552262400000,2019-03-11 00:00:00,XRP/USDT,0.31279000,0.31500000,0.30658000,0.30992000,51679569.60000000,16045274.78968600,53810
1552176000000,2019-03-10 00:00:00,XRP/USDT,0.31395000,0.31705000,0.30905000,0.31289000,43024192.80000000,13461275.94103500,49031
1552089600000,2019-03-09 00:00:00,XRP/USDT,0.30780000,0.31900000,0.30680000,0.31389000,60052162.00000000,18838307.47623500,64710
1552003200000,2019-03-08 00:00:00,XRP/USDT,0.31324000,0.31600000,0.30500000,0.30775000,52311973.00000000,16277504.81389300,57754
1551916800000,2019-03-07 00:00:00,XRP/USDT,0.31628000,0.31936000,0.31240000,0.31311000,51060315.90000000,16092143.11109200,59083
1551830400000,2019-03-06 00:00:00,XRP/USDT,0.31473000,0.32186000,0.30950000,0.31629000,69108469.90000000,21761325.64485700,68602
1551744000000,2019-03-05 00:00:00,XRP/USDT,0.30197000,0.31787000,0.30080000,0.31471000,65812161.60000000,20428224.51056700,65306
1551657600000,2019-03-04 00:00:00,XRP/USDT,0.31115000,0.31222000,0.29728000,0.30207000,54554165.30000000,16547698.38438800,57629
1551571200000,2019-03-03 00:00:00,XRP/USDT,0.31389000,0.31542000,0.30800000,0.31114000,35107981.00000000,10959710.19837300,39242
1551484800000,2019-03-02 00:00:00,XRP/USDT,0.31565000,0.31819000,0.30993000,0.31382000,49884108.00000000,15647042.14625600,56696
1551398400000,2019-03-01 00:00:00,XRP/USDT,0.31386000,0.32354000,0.31146000,0.31564000,82928007.70000000,26450566.42987500,75705
1551312000000,2019-02-28 00:00:00,XRP/USDT,0.31054000,0.31771000,0.30602000,0.31390000,82235972.70000000,25649682.96648800,79418
1551225600000,2019-02-27 00:00:00,XRP/USDT,0.31663000,0.31874000,0.30076000,0.31067000,86042683.70000000,26836386.60622700,81307
1551139200000,2019-02-26 00:00:00,XRP/USDT,0.32740000,0.33502000,0.31334000,0.31658000,156768298.40000000,50296752.48987900,139027
1551052800000,2019-02-25 00:00:00,XRP/USDT,0.29757000,0.33975000,0.29672000,0.32731000,198793053.80000000,63766205.88395100,157915
1550966400000,2019-02-24 00:00:00,XRP/USDT,0.33201000,0.34345000,0.29371000,0.29757000,168785982.40000000,53774945.90482600,140982
1550880000000,2019-02-23 00:00:00,XRP/USDT,0.32102000,0.33395000,0.31753000,0.33201000,65573265.40000000,21374994.01681100,64349
1550793600000,2019-02-22 00:00:00,XRP/USDT,0.32064000,0.32333000,0.31352000,0.32105000,47070036.80000000,15075900.28710500,58278
1550707200000,2019-02-21 00:00:00,XRP/USDT,0.33139000,0.33297000,0.31688000,0.32070000,74728496.60000000,24112948.13815900,78855
1550620800000,2019-02-20 00:00:00,XRP/USDT,0.32250000,0.33476000,0.31660000,0.33150000,103063793.80000000,33620034.42423200,115042
1550534400000,2019-02-19 00:00:00,XRP/USDT,0.32188000,0.34777000,0.31807000,0.32238000,198102626.40000000,65840466.21950900,178712
1550448000000,2019-02-18 00:00:00,XRP/USDT,0.30310000,0.32862000,0.30177000,0.32194000,172763975.20000000,54465043.94512500,151258
1550361600000,2019-02-17 00:00:00,XRP/USDT,0.30084000,0.30800000,0.29849000,0.30318000,49930873.10000000,15070219.15356800,47749
1550275200000,2019-02-16 00:00:00,XRP/USDT,0.30195000,0.30408000,0.29970000,0.30077000,31126221.90000000,9391385.05038100,39518
1550188800000,2019-02-15 00:00:00,XRP/USDT,0.30082000,0.30646000,0.29600000,0.30194000,35931398.30000000,10832503.23143200,47728
1550102400000,2019-02-14 00:00:00,XRP/USDT,0.30387000,0.30556000,0.29975000,0.30081000,38757408.10000000,11729954.91742200,47821
1550016000000,2019-02-13 00:00:00,XRP/USDT,0.30510000,0.31373000,0.30113000,0.30382000,54722420.40000000,16721771.67407400,61469
1549929600000,2019-02-12 00:00:00,XRP/USDT,0.30243000,0.30842000,0.29625000,0.30514000,50915657.10000000,15358313.91676300,57603
1549843200000,2019-02-11 00:00:00,XRP/USDT,0.30985000,0.31030000,0.30136000,0.30255000,41900510.20000000,12728464.01740800,62422
1549756800000,2019-02-10 00:00:00,XRP/USDT,0.31218000,0.31286000,0.29829000,0.30988000,65487258.00000000,19934978.57051000,76282
1549670400000,2019-02-09 00:00:00,XRP/USDT,0.31195000,0.31640000,0.30719000,0.31215000,65169202.20000000,20290088.69950700,77622
1549584000000,2019-02-08 00:00:00,XRP/USDT,0.29146000,0.32129000,0.28908000,0.31205000,93896197.00000000,28641390.67090700,99364
1549497600000,2019-02-07 00:00:00,XRP/USDT,0.28934000,0.29469000,0.28913000,0.29145000,32936661.60000000,9626719.69091700,45452
1549411200000,2019-02-06 00:00:00,XRP/USDT,0.29972000,0.30101000,0.28809000,0.28940000,60630230.60000000,17718861.63508800,69378
1549324800000,2019-02-05 00:00:00,XRP/USDT,0.29932000,0.30225000,0.29642000,0.29972000,53121022.00000000,15853498.12943500,54759
1549238400000,2019-02-04 00:00:00,XRP/USDT,0.30204000,0.30566000,0.29736000,0.29939000,44235957.50000000,13325536.77321400,51641
1549152000000,2019-02-03 00:00:00,XRP/USDT,0.31042000,0.31215000,0.28900000,0.30219000,55823769.60000000,16968204.21758900,59432
1549065600000,2019-02-02 00:00:00,XRP/USDT,0.30628000,0.31377000,0.30428000,0.31030000,44389361.10000000,13640816.09883100,53361
1548979200000,2019-02-01 00:00:00,XRP/USDT,0.30920000,0.31197000,0.29500000,0.30624000,87742017.50000000,26700174.28348300,93872
1548892800000,2019-01-31 00:00:00,XRP/USDT,0.32118000,0.33580000,0.30349000,0.30911000,173326720.70000000,54812345.82635900,148816
1548806400000,2019-01-30 00:00:00,XRP/USDT,0.28694000,0.32646000,0.28447000,0.32109000,135161854.00000000,42202164.51630400,114127
1548720000000,2019-01-29 00:00:00,XRP/USDT,0.29223000,0.29400000,0.28126000,0.28693000,46228128.90000000,13311591.58311100,57922
1548633600000,2019-01-28 00:00:00,XRP/USDT,0.30653000,0.30767000,0.28089000,0.29223000,86788557.00000000,25369158.23339600,84364
1548547200000,2019-01-27 00:00:00,XRP/USDT,0.31260000,0.31409000,0.30272000,0.30646000,40448660.60000000,12492573.53713100,46839
1548460800000,2019-01-26 00:00:00,XRP/USDT,0.31400000,0.31887000,0.31190000,0.31258000,27927773.90000000,8782194.11050800,37734
1548374400000,2019-01-25 00:00:00,XRP/USDT,0.31584000,0.31698000,0.31000000,0.31384000,23989294.40000000,7528099.41936400,36598
1548288000000,2019-01-24 00:00:00,XRP/USDT,0.31422000,0.31795000,0.31255000,0.31593000,27176617.30000000,8561556.63377700,38617
1548201600000,2019-01-23 00:00:00,XRP/USDT,0.31762000,0.31933000,0.31200000,0.31415000,37351681.30000000,11800940.36567000,47968
1548115200000,2019-01-22 00:00:00,XRP/USDT,0.31766000,0.32020000,0.30611000,0.31762000,51740083.20000000,16317684.23289200,60138
1548028800000,2019-01-21 00:00:00,XRP/USDT,0.31697000,0.32163000,0.31270000,0.31767000,29721620.10000000,9416171.52438500,43779
1547942400000,2019-01-20 00:00:00,XRP/USDT,0.32672000,0.32861000,0.31089000,0.31680000,40593702.60000000,12957741.16748100,48146
1547856000000,2019-01-19 00:00:00,XRP/USDT,0.32042000,0.33250000,0.31927000,0.32670000,43414969.40000000,14172186.90698800,50888
1547769600000,2019-01-18 00:00:00,XRP/USDT,0.32468000,0.32548000,0.31610000,0.32036000,31990322.90000000,10280587.41606400,44455
1547683200000,2019-01-17 00:00:00,XRP/USDT,0.32580000,0.32840000,0.31926000,0.32489000,46482575.60000000,15050768.28915600,58968
1547596800000,2019-01-16 00:00:00,XRP/USDT,0.32154000,0.33196000,0.32010000,0.32570000,48151576.20000000,15670242.94567300,59556
1547510400000,2019-01-15 00:00:00,XRP/USDT,0.32860000,0.33176000,0.31606000,0.32150000,54164499.20000000,17587679.75548800,64871
1547424000000,2019-01-14 00:00:00,XRP/USDT,0.31139000,0.33593000,0.31115000,0.32871000,65175057.40000000,21107405.23463100,71026
1547337600000,2019-01-13 00:00:00,XRP/USDT,0.32554000,0.32953000,0.30796000,0.31132000,56198037.60000000,17845500.58100100,59856
1547251200000,2019-01-12 00:00:00,XRP/USDT,0.32580000,0.32977000,0.32071000,0.32557000,38674176.10000000,12579459.68976000,54644
1547164800000,2019-01-11 00:00:00,XRP/USDT,0.32464000,0.33418000,0.31559000,0.32580000,74955650.20000000,24412830.44948900,94037
1547078400000,2019-01-10 00:00:00,XRP/USDT,0.36479000,0.37963000,0.31500000,0.32464000,182432057.40000000,63015215.63774000,152574
1546992000000,2019-01-09 00:00:00,XRP/USDT,0.36073000,0.36919000,0.35775000,0.36480000,67288168.80000000,24400079.83897500,71907
1546905600000,2019-01-08 00:00:00,XRP/USDT,0.36015000,0.36796000,0.35450000,0.36073000,67790037.40000000,24413973.84411900,69400
1546819200000,2019-01-07 00:00:00,XRP/USDT,0.36042000,0.37218000,0.35701000,0.36022000,70715569.00000000,25665344.45998200,73648
1546732800000,2019-01-06 00:00:00,XRP/USDT,0.34851000,0.36446000,0.34542000,0.36042000,63015691.40000000,22444101.91147400,66421
1546646400000,2019-01-05 00:00:00,XRP/USDT,0.35303000,0.35981000,0.34500000,0.34851000,53463920.90000000,18885957.00993700,60623
1546560000000,2019-01-04 00:00:00,XRP/USDT,0.35255000,0.35800000,0.34385000,0.35308000,51976479.90000000,18261381.09001400,58174
1546473600000,2019-01-03 00:00:00,XRP/USDT,0.36860000,0.36910000,0.34778000,0.35240000,61459149.90000000,21962305.23587700,64440
1546387200000,2019-01-02 00:00:00,XRP/USDT,0.36057000,0.37450000,0.35350000,0.36882000,74162520.50000000,27033811.66807200,73217
1546300800000,2019-01-01 00:00:00,XRP/USDT,0.34864000,0.36111000,0.34533000,0.36080000,41061397.60000000,14481148.63099300,44289
1546214400000,2018-12-31 00:00:00,XRP/USDT,0.36488000,0.36932000,0.34350000,0.34849000,70308054.10000000,24879457.06860100,68146
1546128000000,2018-12-30 00:00:00,XRP/USDT,0.35622000,0.36578000,0.35080000,0.36489000,66395531.20000000,23862549.57203500,73672
1546041600000,2018-12-29 00:00:00,XRP/USDT,0.37017000,0.37913000,0.35103000,0.35593000,105406488.50000000,38674353.09933700,100154
1545955200000,2018-12-28 00:00:00,XRP/USDT,0.33370000,0.37559000,0.32823000,0.36997000,133220344.30000000,47303924.00140400,112497
1545868800000,2018-12-27 00:00:00,XRP/USDT,0.37298000,0.37500000,0.32500000,0.33368000,113118482.10000000,39617938.88585600,95303
1545782400000,2018-12-26 00:00:00,XRP/USDT,0.37599000,0.38942000,0.35327000,0.37253000,115977475.40000000,43003343.74799400,108072
1545696000000,2018-12-25 00:00:00,XRP/USDT,0.40075000,0.40399000,0.36000000,0.37598000,190479475.60000000,71154490.38717000,159217
1545609600000,2018-12-24 00:00:00,XRP/USDT,0.36691000,0.45000000,0.36665000,0.40092000,308763465.20000000,127757382.97235400,232374
1545523200000,2018-12-23 00:00:00,XRP/USDT,0.35645000,0.37784000,0.35407000,0.36690000,83342114.30000000,30424677.06743000,76601
1545436800000,2018-12-22 00:00:00,XRP/USDT,0.35405000,0.36000000,0.34383000,0.35644000,68501560.80000000,24066090.37510500,63823
1545350400000,2018-12-21 00:00:00,XRP/USDT,0.37228000,0.38300000,0.34584000,0.35428000,141255512.30000000,51393412.28770100,114072
1545264000000,2018-12-20 00:00:00,XRP/USDT,0.34468000,0.38368000,0.33900000,0.37228000,190801771.60000000,69774455.41829500,150844
1545177600000,2018-12-19 00:00:00,XRP/USDT,0.34979000,0.39265000,0.34165000,0.34468000,238920130.50000000,87014869.30560600,176074
1545091200000,2018-12-18 00:00:00,XRP/USDT,0.32721000,0.34980000,0.32149000,0.34979000,166459905.10000000,55469101.62734200,127305
1545004800000,2018-12-17 00:00:00,XRP/USDT,0.28669000,0.33700000,0.28500000,0.32721000,129250477.50000000,40390343.94336800,90715
1544918400000,2018-12-16 00:00:00,XRP/USDT,0.28421000,0.29540000,0.28312000,0.28669000,43951184.10000000,12725450.06509300,35222
1544832000000,2018-12-15 00:00:00,XRP/USDT,0.28803000,0.29149000,0.28050000,0.28422000,38261672.50000000,10918212.32652700,33453
1544745600000,2018-12-14 00:00:00,XRP/USDT,0.29916000,0.30080000,0.28312000,0.28816000,47556494.80000000,13894996.76860000,38394
1544659200000,2018-12-13 00:00:00,XRP/USDT,0.30463000,0.30569000,0.29558000,0.29934000,42978785.00000000,12946520.96869500,31266
1544572800000,2018-12-12 00:00:00,XRP/USDT,0.29905000,0.31064000,0.29710000,0.30463000,48158835.80000000,14652586.08751200,37265
1544486400000,2018-12-11 00:00:00,XRP/USDT,0.29950000,0.31000000,0.29396000,0.29904000,52196740.00000000,15657313.10893300,39647
1544400000000,2018-12-10 00:00:00,XRP/USDT,0.30944000,0.31377000,0.29424000,0.29956000,59077810.90000000,17855538.98262300,42343
1544313600000,2018-12-09 00:00:00,XRP/USDT,0.30247000,0.31965000,0.29830000,0.30914000,63609809.90000000,19615781.37952300,44521
1544227200000,2018-12-08 00:00:00,XRP/USDT,0.30114000,0.32500000,0.29117000,0.30247000,91555422.90000000,27867470.99010800,63846
1544140800000,2018-12-07 00:00:00,XRP/USDT,0.30959000,0.31200000,0.28650000,0.30114000,128448766.20000000,38612235.21127200,87129
1544054400000,2018-12-06 00:00:00,XRP/USDT,0.33906000,0.34550000,0.30671000,0.30919000,83574815.00000000,27575889.96326900,58042
1543968000000,2018-12-05 00:00:00,XRP/USDT,0.35235000,0.36100000,0.33800000,0.33950000,56281559.40000000,19480367.07754400,41717
1543881600000,2018-12-04 00:00:00,XRP/USDT,0.34827000,0.36255000,0.33913000,0.35231000,59867337.70000000,21146929.51640939,49309
1543795200000,2018-12-03 00:00:00,XRP/USDT,0.36974000,0.37100000,0.34553000,0.34827000,57538980.40000000,20563351.65554300,43290
1543708800000,2018-12-02 00:00:00,XRP/USDT,0.37200000,0.37990000,0.36600000,0.36963000,43193884.20000000,16049727.05435300,36328
1543622400000,2018-12-01 00:00:00,XRP/USDT,0.36492000,0.37900000,0.35617000,0.37205000,58583664.80000000,21666243.08264200,49368
1543536000000,2018-11-30 00:00:00,XRP/USDT,0.38148000,0.38331000,0.35500000,0.36466000,82213339.60000000,30275595.92929500,56516
1543449600000,2018-11-29 00:00:00,XRP/USDT,0.39220000,0.39500000,0.37072000,0.38149000,106959084.60000000,40905765.74289400,75894
1543363200000,2018-11-28 00:00:00,XRP/USDT,0.36476000,0.40319000,0.36476000,0.39203000,157732401.00000000,60683360.70951900,91369
1543276800000,2018-11-27 00:00:00,XRP/USDT,0.36340000,0.37600000,0.34634000,0.36500000,149919921.10000000,53689154.84310200,87519
1543190400000,2018-11-26 00:00:00,XRP/USDT,0.38186000,0.39999000,0.34625000,0.36354000,267557884.20000000,99598875.40784100,145831
1543104000000,2018-11-25 00:00:00,XRP/USDT,0.37977000,0.39639000,0.32802000,0.38200000,322162714.60000000,115190759.74528400,175085
1543017600000,2018-11-24 00:00:00,XRP/USDT,0.41461000,0.42878000,0.37001000,0.37982000,160389596.00000000,64453203.54957100,99431
1542931200000,2018-11-23 00:00:00,XRP/USDT,0.42766000,0.44376000,0.39674000,0.41447000,161040318.20000000,66739393.24073000,104172
1542844800000,2018-11-22 00:00:00,XRP/USDT,0.45345000,0.45785000,0.42400000,0.42831000,91671173.80000000,40666439.23708500,64541
1542758400000,2018-11-21 00:00:00,XRP/USDT,0.44285000,0.46947000,0.41933000,0.45367000,189645261.10000000,84499550.41639600,123793
1542672000000,2018-11-20 00:00:00,XRP/USDT,0.48235000,0.50865000,0.40950000,0.44285000,325286452.60000000,150503910.82494100,221361
1542585600000,2018-11-19 00:00:00,XRP/USDT,0.51608000,0.51695000,0.46450000,0.48250000,245733373.50000000,120441930.49485600,157260
1542499200000,2018-11-18 00:00:00,XRP/USDT,0.49815000,0.53200000,0.49537000,0.51611000,133560299.20000000,68787303.15953800,96328
1542412800000,2018-11-17 00:00:00,XRP/USDT,0.47805000,0.50500000,0.46939000,0.49813000,95437797.30000000,46418055.30028400,66323
1542326400000,2018-11-16 00:00:00,XRP/USDT,0.48931000,0.49568000,0.46382000,0.47765000,114883969.70000000,54906996.34871100,80023
1542240000000,2018-11-15 00:00:00,XRP/USDT,0.48461000,0.49470000,0.43110000,0.48931000,176221131.00000000,82146492.14235900,122599
1542153600000,2018-11-14 00:00:00,XRP/USDT,0.51817000,0.52012000,0.42200000,0.48460000,158164446.30000000,74598758.62179600,105991
1542067200000,2018-11-13 00:00:00,XRP/USDT,0.52403000,0.53464000,0.51111000,0.51736000,66199009.70000000,34723582.97170400,52170
1541980800000,2018-11-12 00:00:00,XRP/USDT,0.51018000,0.53499000,0.50521000,0.52450000,51147716.50000000,26656295.26483600,40657
1541894400000,2018-11-11 00:00:00,XRP/USDT,0.50941000,0.51233000,0.49764000,0.51019000,28362231.80000000,14359756.77252700,21970
1541808000000,2018-11-10 00:00:00,XRP/USDT,0.50463000,0.51748000,0.50270000,0.50956000,33178374.50000000,16924543.91242100,27480
1541721600000,2018-11-09 00:00:00,XRP/USDT,0.49713000,0.52270000,0.49600000,0.50440000,61996751.70000000,31436298.02457000,46795
1541635200000,2018-11-08 00:00:00,XRP/USDT,0.54090000,0.54680000,0.49200000,0.49694000,91511954.50000000,47140761.34087100,66746
1541548800000,2018-11-07 00:00:00,XRP/USDT,0.55460000,0.55550000,0.52751000,0.54090000,83021151.00000000,44669952.83975500,60477
1541462400000,2018-11-06 00:00:00,XRP/USDT,0.50220000,0.56878000,0.50053000,0.55523000,165152551.20000000,88002414.58841000,124811
1541376000000,2018-11-05 00:00:00,XRP/USDT,0.46999000,0.50644000,0.46100000,0.50220000,76939385.10000000,37157243.65075400,51511
1541289600000,2018-11-04 00:00:00,XRP/USDT,0.45706000,0.47959000,0.44955000,0.46999000,50696119.70000000,23552335.65847600,34635
1541203200000,2018-11-03 00:00:00,XRP/USDT,0.46281000,0.46449000,0.45433000,0.45713000,28318009.20000000,12982479.36890700,16664
1541116800000,2018-11-02 00:00:00,XRP/USDT,0.46137000,0.46899000,0.45901000,0.46300000,35704076.70000000,16544229.85945300,23077
1541030400000,2018-11-01 00:00:00,XRP/USDT,0.45418000,0.46200000,0.44850000,0.46141000,28279669.60000000,12870451.82088900,18865
1540944000000,2018-10-31 00:00:00,XRP/USDT,0.44734000,0.46097000,0.43750000,0.45418000,34928585.50000000,15682781.88160300,24072
1540857600000,2018-10-30 00:00:00,XRP/USDT,0.44554000,0.45500000,0.44400000,0.44749000,28201734.60000000,12642203.42129200,19797
1540771200000,2018-10-29 00:00:00,XRP/USDT,0.46483000,0.46516000,0.43430000,0.44506000,48934076.30000000,21992327.24905200,31507
1540684800000,2018-10-28 00:00:00,XRP/USDT,0.46010000,0.46695000,0.45800000,0.46472000,36212879.30000000,16701624.47066000,18212
1540598400000,2018-10-27 00:00:00,XRP/USDT,0.46657000,0.46810000,0.45760000,0.46012000,35912703.00000000,16602118.64557900,21200
1540512000000,2018-10-26 00:00:00,XRP/USDT,0.46351000,0.47100000,0.45923000,0.46657000,38006244.60000000,17679448.15415100,24187
1540425600000,2018-10-25 00:00:00,XRP/USDT,0.46401000,0.47310000,0.45688000,0.46351000,34586029.50000000,16056625.64538000,25920
1540339200000,2018-10-24 00:00:00,XRP/USDT,0.47005000,0.47800000,0.46000000,0.46402000,36421466.10000000,17124032.95069900,27432
1540252800000,2018-10-23 00:00:00,XRP/USDT,0.46163000,0.48649000,0.44400000,0.47006000,58195282.80000000,26921368.90895700,49333
1540166400000,2018-10-22 00:00:00,XRP/USDT,0.46458000,0.46901000,0.45475000,0.46192000,41455391.50000000,19174006.37567400,34288
1540080000000,2018-10-21 00:00:00,XRP/USDT,0.46772000,0.47476000,0.46350000,0.46458000,48975343.90000000,22991998.32916800,27796
