unix,date,symbol,open,high,low,close,Volume NEAR,Volume USDT,tradecount
1607558400000,2020-12-10 00:00:00,NEAR/USDT,0.99730000,1.04720000,0.95490000,0.95590000,4119437.54000000,4132047.20856300,15494
1607472000000,2020-12-09 00:00:00,NEAR/USDT,0.93370000,1.01410000,0.91080000,0.99500000,8365300.39000000,8113099.99727500,32304
1607385600000,2020-12-08 00:00:00,NEAR/USDT,1.01200000,1.02250000,0.91500000,0.93310000,6386378.59000000,6162985.47059600,22790
1607299200000,2020-12-07 00:00:00,NEAR/USDT,1.03410000,1.05340000,1.01070000,1.01180000,3922032.87000000,4023743.25624600,23459
1607212800000,2020-12-06 00:00:00,NEAR/USDT,1.11250000,1.12500000,1.00910000,1.03390000,5619258.43000000,5940299.70084500,18778
1607126400000,2020-12-05 00:00:00,NEAR/USDT,1.10120000,1.14290000,1.02000000,1.11260000,12921855.77000000,13790389.78853400,41209
1607040000000,2020-12-04 00:00:00,NEAR/USDT,1.15380000,1.22220000,1.09270000,1.10170000,8285495.26000000,9592958.24009000,28441
1606953600000,2020-12-03 00:00:00,NEAR/USDT,1.17560000,1.19240000,1.13500000,1.15490000,3890967.36000000,4507541.33741600,15655
1606867200000,2020-12-02 00:00:00,NEAR/USDT,1.06080000,1.21110000,1.04000000,1.17680000,6566709.72000000,7534134.68581000,22605
1606780800000,2020-12-01 00:00:00,NEAR/USDT,1.07800000,1.13020000,0.98500000,1.06000000,11870429.60000000,12611125.49874400,31887
1606694400000,2020-11-30 00:00:00,NEAR/USDT,1.01440000,1.09670000,1.01440000,1.07790000,6761105.84000000,7162260.31839700,21421
1606608000000,2020-11-29 00:00:00,NEAR/USDT,1.02130000,1.04480000,0.99120000,1.01380000,3067057.95000000,3117957.71004800,11414
1606521600000,2020-11-28 00:00:00,NEAR/USDT,0.99680000,1.03780000,0.95930000,1.02030000,4140746.93000000,4170396.26603700,12540
1606435200000,2020-11-27 00:00:00,NEAR/USDT,1.01030000,1.05100000,0.94040000,0.99590000,7154563.85000000,7117176.01961300,22034
1606348800000,2020-11-26 00:00:00,NEAR/USDT,1.10420000,1.13030000,0.89720000,1.01010000,21683145.88000000,21361120.61541000,58493
1606262400000,2020-11-25 00:00:00,NEAR/USDT,1.24280000,1.30000000,1.07660000,1.10510000,12384099.77000000,14654057.55930100,39579
1606176000000,2020-11-24 00:00:00,NEAR/USDT,1.17030000,1.29140000,1.14100000,1.24340000,11175741.71000000,13531143.89119500,37889
1606089600000,2020-11-23 00:00:00,NEAR/USDT,1.07790000,1.22180000,1.05730000,1.17060000,9126478.63000000,10464919.13285000,31128
1606003200000,2020-11-22 00:00:00,NEAR/USDT,1.18650000,1.18900000,0.99700000,1.07710000,14640406.97000000,15903951.39727900,42901
1605916800000,2020-11-21 00:00:00,NEAR/USDT,0.94850000,1.21730000,0.94330000,1.18530000,28382281.81000000,31136618.71290400,75042
1605830400000,2020-11-20 00:00:00,NEAR/USDT,0.84620000,0.95000000,0.83610000,0.94710000,9790299.47000000,8855667.12336400,27752
1605744000000,2020-11-19 00:00:00,NEAR/USDT,0.83320000,0.87690000,0.80880000,0.84540000,7734588.68000000,6520600.44496400,19945
1605657600000,2020-11-18 00:00:00,NEAR/USDT,0.93190000,0.94550000,0.80060000,0.83240000,12874991.28000000,10990062.75756900,33250
1605571200000,2020-11-17 00:00:00,NEAR/USDT,0.86570000,0.98450000,0.86430000,0.93130000,14355276.12000000,13325111.29224200,39101
1605484800000,2020-11-16 00:00:00,NEAR/USDT,0.82930000,0.89940000,0.81670000,0.86600000,11032347.85000000,9537489.68588800,27898
1605398400000,2020-11-15 00:00:00,NEAR/USDT,0.86850000,0.88670000,0.79780000,0.82960000,13102922.31000000,10960269.49059400,28131
1605312000000,2020-11-14 00:00:00,NEAR/USDT,0.89920000,0.90390000,0.82130000,0.86810000,12151278.59000000,10430670.90949800,30009
1605225600000,2020-11-13 00:00:00,NEAR/USDT,0.78960000,0.91800000,0.77900000,0.89810000,13561690.91000000,11594802.91290800,33132
1605139200000,2020-11-12 00:00:00,NEAR/USDT,0.85990000,0.87960000,0.76030000,0.78930000,10143967.50000000,8312708.98126300,25184
1605052800000,2020-11-11 00:00:00,NEAR/USDT,0.94560000,0.99230000,0.85710000,0.86040000,11130743.46000000,10244005.46917100,29811
1604966400000,2020-11-10 00:00:00,NEAR/USDT,0.92950000,0.97440000,0.88200000,0.94560000,13205405.01000000,12169109.50302200,35252
1604880000000,2020-11-09 00:00:00,NEAR/USDT,0.81650000,0.92890000,0.79720000,0.92890000,10185871.67000000,8641832.28681400,25419
1604793600000,2020-11-08 00:00:00,NEAR/USDT,0.69570000,0.82970000,0.68200000,0.81690000,7575217.10000000,5838969.54742700,16970
1604707200000,2020-11-07 00:00:00,NEAR/USDT,0.71980000,0.79320000,0.66970000,0.69610000,14821653.13000000,10773907.59172300,26205
1604620800000,2020-11-06 00:00:00,NEAR/USDT,0.69140000,0.76500000,0.68810000,0.71930000,12581256.17000000,9126908.72808100,30518
1604534400000,2020-11-05 00:00:00,NEAR/USDT,0.53420000,0.71790000,0.53360000,0.69120000,14869185.28000000,9410691.61119100,34301
1604448000000,2020-11-04 00:00:00,NEAR/USDT,0.56290000,0.56440000,0.52460000,0.53380000,6931955.77000000,3764805.73709000,13770
1604361600000,2020-11-03 00:00:00,NEAR/USDT,0.60590000,0.61230000,0.55730000,0.56210000,5823630.76000000,3378452.93262300,9604
1604275200000,2020-11-02 00:00:00,NEAR/USDT,0.63610000,0.65170000,0.59760000,0.60640000,16305764.58000000,10207170.21380500,24467
1604188800000,2020-11-01 00:00:00,NEAR/USDT,0.63860000,0.65680000,0.60000000,0.63500000,8584893.91000000,5405751.16062600,17799
1604102400000,2020-10-31 00:00:00,NEAR/USDT,0.63040000,0.65640000,0.61840000,0.63850000,4194888.74000000,2674466.73012200,9764
1604016000000,2020-10-30 00:00:00,NEAR/USDT,0.69000000,0.70420000,0.61270000,0.63060000,7402852.45000000,4770414.76441100,14446
1603929600000,2020-10-29 00:00:00,NEAR/USDT,0.70060000,0.72460000,0.67020000,0.68950000,5560173.67000000,3905474.75520500,13072
1603843200000,2020-10-28 00:00:00,NEAR/USDT,0.76090000,0.77850000,0.68100000,0.70000000,5748696.55000000,4153622.71254600,19862
1603756800000,2020-10-27 00:00:00,NEAR/USDT,0.78030000,0.80680000,0.74470000,0.75980000,4825820.98000000,3753670.20996300,22170
1603670400000,2020-10-26 00:00:00,NEAR/USDT,0.84560000,0.85670000,0.73960000,0.77840000,7675162.26000000,6068472.53445100,30725
1603584000000,2020-10-25 00:00:00,NEAR/USDT,0.73890000,0.85810000,0.72900000,0.84440000,11721841.25000000,9388049.63125300,37979
1603497600000,2020-10-24 00:00:00,NEAR/USDT,0.72630000,0.75850000,0.70520000,0.73910000,3236181.66000000,2361460.31027200,15464
1603411200000,2020-10-23 00:00:00,NEAR/USDT,0.74790000,0.75350000,0.68620000,0.72710000,3774042.75000000,2737399.39167800,14437
1603324800000,2020-10-22 00:00:00,NEAR/USDT,0.70450000,0.78810000,0.70420000,0.74840000,5704822.90000000,4294101.16457000,22932
1603238400000,2020-10-21 00:00:00,NEAR/USDT,0.67740000,0.74750000,0.67310000,0.70440000,7268329.25000000,5178823.68433500,24964
1603152000000,2020-10-20 00:00:00,NEAR/USDT,0.79930000,0.81000000,0.67000000,0.67570000,7513041.18000000,5480522.41939500,24941
1603065600000,2020-10-19 00:00:00,NEAR/USDT,0.87030000,0.87100000,0.76500000,0.79930000,5584352.53000000,4574068.94630800,19570
1602979200000,2020-10-18 00:00:00,NEAR/USDT,0.80740000,0.87530000,0.80070000,0.86920000,5960006.25000000,4953300.26056900,20094
1602892800000,2020-10-17 00:00:00,NEAR/USDT,0.81710000,0.86490000,0.72000000,0.80730000,11674014.53000000,9195278.38447600,41288
1602806400000,2020-10-16 00:00:00,NEAR/USDT,1.12220000,1.15240000,0.81200000,0.81710000,18486274.59000000,17374515.72730700,61270
1602720000000,2020-10-15 00:00:00,NEAR/USDT,1.16850000,1.25220000,1.07920000,1.12090000,11332956.19000000,13125074.45466700,50562
1602633600000,2020-10-14 00:00:00,NEAR/USDT,1.30000000,1.88000000,1.05000000,1.16850000,33930218.86000000,41481573.24398600,94666
