unix,date,symbol,open,high,low,close,Volume VET,Volume USDT,tradecount
1604188800000,2020-11-01 00:00:00,VET/USDT,0.009899,0.010609,0.009819,0.010515,1085909046,11163979.065164,58402
1604102400000,2020-10-31 00:00:00,VET/USDT,0.010086,0.010368,0.009831,0.009900,684110836,6927653.805186,40961
1604016000000,2020-10-30 00:00:00,VET/USDT,0.010193,0.010360,0.009513,0.010088,1228491178,12248986.728519,77654
1603929600000,2020-10-29 00:00:00,VET/USDT,0.010654,0.010850,0.009912,0.010187,980092049,10175945.907184,58610
1603843200000,2020-10-28 00:00:00,VET/USDT,0.011379,0.011471,0.010419,0.010653,1099121600,12062879.353162,61199
1603756800000,2020-10-27 00:00:00,VET/USDT,0.011374,0.011679,0.011060,0.011380,1142131239,13017582.324596,56067
1603670400000,2020-10-26 00:00:00,VET/USDT,0.011806,0.011995,0.011135,0.011381,1093051427,12686563.673620,53052
1603584000000,2020-10-25 00:00:00,VET/USDT,0.012299,0.012610,0.011755,0.011802,1108686885,13431122.483380,47853
1603497600000,2020-10-24 00:00:00,VET/USDT,0.012242,0.012467,0.012018,0.012309,958374865,11730643.513747,45638
1603411200000,2020-10-23 00:00:00,VET/USDT,0.012167,0.012594,0.011688,0.012238,1415792689,17194403.342977,97667
1603324800000,2020-10-22 00:00:00,VET/USDT,0.011354,0.012457,0.011176,0.012180,1850182251,22082769.491812,119875
1603238400000,2020-10-21 00:00:00,VET/USDT,0.010791,0.011529,0.010751,0.011357,1283846715,14415810.156893,58565
1603152000000,2020-10-20 00:00:00,VET/USDT,0.011414,0.011416,0.010713,0.010793,1006903904,11076186.815316,52636
1603065600000,2020-10-19 00:00:00,VET/USDT,0.011642,0.011814,0.011312,0.011412,1063970019,12268669.108051,47175
1602979200000,2020-10-18 00:00:00,VET/USDT,0.011000,0.011918,0.010971,0.011646,1031750102,11891845.710310,58002
1602892800000,2020-10-17 00:00:00,VET/USDT,0.010607,0.011063,0.010496,0.010992,687893890,7468567.562481,37521
1602806400000,2020-10-16 00:00:00,VET/USDT,0.010968,0.011078,0.010326,0.010599,576313617,6166668.672243,34727
1602720000000,2020-10-15 00:00:00,VET/USDT,0.011143,0.011305,0.010697,0.010971,864497723,9496453.162181,44668
1602633600000,2020-10-14 00:00:00,VET/USDT,0.011500,0.011590,0.010801,0.011143,991036042,11111778.421331,52564
1602547200000,2020-10-13 00:00:00,VET/USDT,0.011388,0.011785,0.011326,0.011489,903309086,10389847.098660,45743
1602460800000,2020-10-12 00:00:00,VET/USDT,0.011426,0.011842,0.010918,0.011397,1543240042,17610684.164562,73498
1602374400000,2020-10-11 00:00:00,VET/USDT,0.011400,0.011957,0.011245,0.011428,1123661320,12995306.165369,53601
1602288000000,2020-10-10 00:00:00,VET/USDT,0.011471,0.012074,0.011297,0.011407,1197788154,14057146.595651,54017
1602201600000,2020-10-09 00:00:00,VET/USDT,0.011018,0.011803,0.010790,0.011471,1348458557,15308113.297506,63409
1602115200000,2020-10-08 00:00:00,VET/USDT,0.011237,0.011471,0.010440,0.011014,1828217224,19986931.931680,86986
1602028800000,2020-10-07 00:00:00,VET/USDT,0.010119,0.011290,0.009687,0.011229,2030488752,21391937.329655,97244
1601942400000,2020-10-06 00:00:00,VET/USDT,0.011398,0.011486,0.010042,0.010112,1734683134,18619767.011491,86362
1601856000000,2020-10-05 00:00:00,VET/USDT,0.011677,0.011903,0.011252,0.011393,874632781,10081617.558539,54285
1601769600000,2020-10-04 00:00:00,VET/USDT,0.011748,0.011882,0.011333,0.011671,851183001,9903286.838260,57827
1601683200000,2020-10-03 00:00:00,VET/USDT,0.011862,0.012184,0.011711,0.011746,818857447,9749848.683007,44451
1601596800000,2020-10-02 00:00:00,VET/USDT,0.012739,0.012895,0.011525,0.011860,1256832708,15133649.240999,73692
1601510400000,2020-10-01 00:00:00,VET/USDT,0.013542,0.013669,0.012465,0.012729,863719992,11354838.030076,46105
1601424000000,2020-09-30 00:00:00,VET/USDT,0.013179,0.013600,0.012650,0.013532,1150891827,15098220.853273,68006
1601337600000,2020-09-29 00:00:00,VET/USDT,0.012777,0.013200,0.012322,0.013174,1318303748,16828466.808540,73756
1601251200000,2020-09-28 00:00:00,VET/USDT,0.012750,0.013595,0.012732,0.012779,1192001666,15790288.298204,71132
1601164800000,2020-09-27 00:00:00,VET/USDT,0.012859,0.013068,0.012275,0.012737,945912042,11947922.410090,47925
1601078400000,2020-09-26 00:00:00,VET/USDT,0.012927,0.013367,0.012443,0.012858,996807575,12824307.459089,52459
1600992000000,2020-09-25 00:00:00,VET/USDT,0.012388,0.013293,0.011838,0.012913,1622875196,20585866.918480,86336
1600905600000,2020-09-24 00:00:00,VET/USDT,0.011370,0.012640,0.011213,0.012389,1317451455,15756582.121396,66164
1600819200000,2020-09-23 00:00:00,VET/USDT,0.012351,0.012406,0.011100,0.011369,1816110172,21428439.712240,86734
1600732800000,2020-09-22 00:00:00,VET/USDT,0.012617,0.013041,0.011994,0.012344,1293367427,16262867.403160,58835
1600646400000,2020-09-21 00:00:00,VET/USDT,0.014458,0.014779,0.012160,0.012593,2136598218,28334128.572282,118156
1600560000000,2020-09-20 00:00:00,VET/USDT,0.015258,0.015897,0.013825,0.014462,1460511555,21699657.752441,94343
1600473600000,2020-09-19 00:00:00,VET/USDT,0.014419,0.015467,0.013837,0.015258,1378293309,20162044.506028,84217
1600387200000,2020-09-18 00:00:00,VET/USDT,0.013524,0.015328,0.013368,0.014423,2231554529,32195271.925907,122271
1600300800000,2020-09-17 00:00:00,VET/USDT,0.012466,0.013786,0.012380,0.013510,1615943412,21178663.447335,79233
1600214400000,2020-09-16 00:00:00,VET/USDT,0.012574,0.012676,0.012082,0.012460,1048894274,12979369.801882,55744
1600128000000,2020-09-15 00:00:00,VET/USDT,0.012859,0.013451,0.012541,0.012578,1171622480,15231778.257958,65575
1600041600000,2020-09-14 00:00:00,VET/USDT,0.012811,0.013250,0.012435,0.012851,937885448,12094020.391737,53499
1599955200000,2020-09-13 00:00:00,VET/USDT,0.013434,0.013848,0.012229,0.012811,1431180676,18622253.156240,78782
1599868800000,2020-09-12 00:00:00,VET/USDT,0.013250,0.013467,0.012861,0.013433,891414638,11728364.420005,52377
1599782400000,2020-09-11 00:00:00,VET/USDT,0.012985,0.013380,0.012431,0.013238,1195055376,15446011.234619,70672
1599696000000,2020-09-10 00:00:00,VET/USDT,0.012851,0.013684,0.012802,0.012985,1296985389,17087359.254409,69024
1599609600000,2020-09-09 00:00:00,VET/USDT,0.012131,0.013249,0.011610,0.012837,1499730767,18786157.691890,83896
1599523200000,2020-09-08 00:00:00,VET/USDT,0.012216,0.013449,0.011738,0.012118,2321208316,28786643.463181,127909
1599436800000,2020-09-07 00:00:00,VET/USDT,0.012345,0.012610,0.011000,0.012202,1936031865,22737161.401300,107598
1599350400000,2020-09-06 00:00:00,VET/USDT,0.012095,0.013000,0.010993,0.012355,2031251435,24624232.767225,110607
1599264000000,2020-09-05 00:00:00,VET/USDT,0.014264,0.014706,0.010775,0.012095,3065335642,39212981.103078,170378
1599177600000,2020-09-04 00:00:00,VET/USDT,0.012343,0.014740,0.011701,0.014280,3742322653,49999749.077777,224764
1599091200000,2020-09-03 00:00:00,VET/USDT,0.016011,0.016926,0.011178,0.012357,3311813120,49233045.178938,193979
1599004800000,2020-09-02 00:00:00,VET/USDT,0.017010,0.017300,0.015117,0.016005,1583569944,25586011.243237,120550
1598918400000,2020-09-01 00:00:00,VET/USDT,0.017421,0.017676,0.016787,0.017013,1619780074,27972142.091807,94070
1598832000000,2020-08-31 00:00:00,VET/USDT,0.017143,0.018716,0.017036,0.017421,2372341981,42573565.683675,161266
1598745600000,2020-08-30 00:00:00,VET/USDT,0.016759,0.017460,0.016681,0.017141,1444226586,24718765.759977,81105
1598659200000,2020-08-29 00:00:00,VET/USDT,0.016344,0.017226,0.016015,0.016751,1113448483,18598873.192033,59248
1598572800000,2020-08-28 00:00:00,VET/USDT,0.015960,0.016856,0.015687,0.016335,876591666,14318980.817499,59572
1598486400000,2020-08-27 00:00:00,VET/USDT,0.017133,0.017290,0.015288,0.015957,1321840076,21557831.072178,90494
1598400000000,2020-08-26 00:00:00,VET/USDT,0.016887,0.017545,0.016568,0.017136,1067780973,18232133.591633,100119
1598313600000,2020-08-25 00:00:00,VET/USDT,0.018209,0.018249,0.016264,0.016887,1323624926,22822751.397445,123532
1598227200000,2020-08-24 00:00:00,VET/USDT,0.017920,0.018777,0.017625,0.018199,857832438,15689717.697060,62802
1598140800000,2020-08-23 00:00:00,VET/USDT,0.018167,0.018333,0.017749,0.017920,744571061,13426465.549059,48146
1598054400000,2020-08-22 00:00:00,VET/USDT,0.017985,0.018474,0.017251,0.018178,1176721277,21150743.803448,82637
1597968000000,2020-08-21 00:00:00,VET/USDT,0.019409,0.019986,0.017858,0.017985,1453269082,27528036.893850,120186
1597881600000,2020-08-20 00:00:00,VET/USDT,0.017885,0.019448,0.017825,0.019410,1445435214,26979733.938586,121513
1597795200000,2020-08-19 00:00:00,VET/USDT,0.019139,0.019553,0.016877,0.017887,2244450796,41436155.102487,185322
1597708800000,2020-08-18 00:00:00,VET/USDT,0.020069,0.020394,0.018548,0.019141,1750503430,34207095.147473,130060
1597622400000,2020-08-17 00:00:00,VET/USDT,0.019860,0.021450,0.019487,0.020062,2250328235,45865908.900971,163929
1597536000000,2020-08-16 00:00:00,VET/USDT,0.019600,0.020185,0.019052,0.019857,1343220359,26321522.941177,102522
1597449600000,2020-08-15 00:00:00,VET/USDT,0.020543,0.020687,0.019098,0.019598,1198789452,23834998.916967,88154
1597363200000,2020-08-14 00:00:00,VET/USDT,0.019651,0.021105,0.019530,0.020535,1570352841,31983272.708141,102983
1597276800000,2020-08-13 00:00:00,VET/USDT,0.020476,0.020850,0.018850,0.019638,1619948514,32171663.726516,103147
1597190400000,2020-08-12 00:00:00,VET/USDT,0.019974,0.020897,0.018469,0.020466,1543323190,30809005.188119,98407
1597104000000,2020-08-11 00:00:00,VET/USDT,0.021460,0.021896,0.019012,0.019979,1866259217,38146369.891217,120524
1597017600000,2020-08-10 00:00:00,VET/USDT,0.021963,0.022170,0.020025,0.021471,2285381365,48523849.370165,149691
1596931200000,2020-08-09 00:00:00,VET/USDT,0.020874,0.023053,0.020278,0.021957,2615926014,56937265.567503,185735
1596844800000,2020-08-08 00:00:00,VET/USDT,0.018689,0.021236,0.018447,0.020865,2000214696,39950696.069775,135800
1596758400000,2020-08-07 00:00:00,VET/USDT,0.019750,0.020344,0.017875,0.018689,2601600520,50264368.616898,138240
1596672000000,2020-08-06 00:00:00,VET/USDT,0.018819,0.020300,0.018531,0.019762,3054110471,59652394.018921,192792
1596585600000,2020-08-05 00:00:00,VET/USDT,0.018755,0.019413,0.017910,0.018817,3049002718,57057262.038737,201265
1596499200000,2020-08-04 00:00:00,VET/USDT,0.016722,0.018955,0.016602,0.018755,2566120763,45717297.133990,206634
1596412800000,2020-08-03 00:00:00,VET/USDT,0.016229,0.016865,0.015973,0.016720,1211170644,20011570.442049,83191
1596326400000,2020-08-02 00:00:00,VET/USDT,0.017388,0.017547,0.014765,0.016237,2913053672,47802168.527769,141718
1596240000000,2020-08-01 00:00:00,VET/USDT,0.017237,0.017674,0.016800,0.017384,2638481888,45244846.481352,123202
1596153600000,2020-07-31 00:00:00,VET/USDT,0.017324,0.018400,0.016761,0.017244,3276478361,57420981.403860,177229
1596067200000,2020-07-30 00:00:00,VET/USDT,0.015589,0.017800,0.015338,0.017327,2801099755,46766796.653919,171405
1595980800000,2020-07-29 00:00:00,VET/USDT,0.015988,0.016426,0.015411,0.015587,1890892489,30048055.899515,96878
1595894400000,2020-07-28 00:00:00,VET/USDT,0.015682,0.016676,0.015488,0.016000,1965446864,31414816.587761,111366
1595808000000,2020-07-27 00:00:00,VET/USDT,0.017582,0.017690,0.014868,0.015681,3857322636,61995312.270946,218060
1595721600000,2020-07-26 00:00:00,VET/USDT,0.018271,0.018512,0.017264,0.017588,1566143114,28025274.323619,86036
1595635200000,2020-07-25 00:00:00,VET/USDT,0.017000,0.018416,0.016913,0.018276,2056792637,36651652.929198,114253
1595548800000,2020-07-24 00:00:00,VET/USDT,0.017402,0.017448,0.016730,0.017000,1212547399,20701729.682732,74758
1595462400000,2020-07-23 00:00:00,VET/USDT,0.017491,0.017955,0.017204,0.017403,1795510698,31534809.917609,99614
1595376000000,2020-07-22 00:00:00,VET/USDT,0.017509,0.017769,0.017019,0.017491,1913364472,33159235.718390,106109
1595289600000,2020-07-21 00:00:00,VET/USDT,0.016100,0.018244,0.015877,0.017508,3797770363,65765650.096479,203935
1595203200000,2020-07-20 00:00:00,VET/USDT,0.018033,0.018086,0.015866,0.016100,3416966971,57543588.760102,179936
1595116800000,2020-07-19 00:00:00,VET/USDT,0.018177,0.018377,0.017290,0.018028,1937445442,34679148.024061,91885
1595030400000,2020-07-18 00:00:00,VET/USDT,0.018212,0.018661,0.017887,0.018160,1501784580,27476329.520507,70606
1594944000000,2020-07-17 00:00:00,VET/USDT,0.018047,0.019129,0.017801,0.018212,2428154351,45060264.295630,120807
1594857600000,2020-07-16 00:00:00,VET/USDT,0.018998,0.019389,0.017000,0.018037,3848921404,70183072.724070,171503
1594771200000,2020-07-15 00:00:00,VET/USDT,0.018452,0.019895,0.018429,0.018995,4577786279,87724396.015618,190507
1594684800000,2020-07-14 00:00:00,VET/USDT,0.018436,0.018828,0.017300,0.018435,3432173243,62036863.997999,151710
1594598400000,2020-07-13 00:00:00,VET/USDT,0.018155,0.019814,0.017956,0.018450,5939027044,112688655.811572,253759
1594512000000,2020-07-12 00:00:00,VET/USDT,0.018496,0.018698,0.017325,0.018152,3318539914,59707641.627575,140073
1594425600000,2020-07-11 00:00:00,VET/USDT,0.017103,0.018720,0.016600,0.018491,5713846182,101331380.319963,238742
1594339200000,2020-07-10 00:00:00,VET/USDT,0.018259,0.019398,0.015000,0.017110,11584145668,195613724.691162,436272
1594252800000,2020-07-09 00:00:00,VET/USDT,0.019916,0.019916,0.016950,0.018241,9937451009,182262399.793110,377824
1594166400000,2020-07-08 00:00:00,VET/USDT,0.017320,0.021907,0.016723,0.019887,17326591773,334762130.191008,691189
1594080000000,2020-07-07 00:00:00,VET/USDT,0.014426,0.017829,0.014390,0.017316,7959820089,125319059.519775,332026
1593993600000,2020-07-06 00:00:00,VET/USDT,0.014296,0.015949,0.014059,0.014424,10495491429,155900537.390296,434699
1593907200000,2020-07-05 00:00:00,VET/USDT,0.012528,0.017061,0.011930,0.014309,19873049331,282017999.450034,734823
1593820800000,2020-07-04 00:00:00,VET/USDT,0.010195,0.012822,0.010144,0.012528,9125270244,106704616.318923,362315
1593734400000,2020-07-03 00:00:00,VET/USDT,0.009549,0.010477,0.009484,0.010193,4968240218,50267444.173701,181725
1593648000000,2020-07-02 00:00:00,VET/USDT,0.009427,0.009755,0.009109,0.009547,3992114644,37698871.503089,174076
1593561600000,2020-07-01 00:00:00,VET/USDT,0.008834,0.009516,0.008665,0.009427,2703764992,24719405.468150,106327
1593475200000,2020-06-30 00:00:00,VET/USDT,0.008683,0.008864,0.008567,0.008828,1306595019,11413586.997442,76786
1593388800000,2020-06-29 00:00:00,VET/USDT,0.008673,0.008844,0.008456,0.008680,1938266348,16771403.521892,85574
1593302400000,2020-06-28 00:00:00,VET/USDT,0.008600,0.008794,0.008355,0.008673,1732770203,14939904.018571,81232
1593216000000,2020-06-27 00:00:00,VET/USDT,0.008938,0.009152,0.008200,0.008600,2250027446,19759003.575673,109652
1593129600000,2020-06-26 00:00:00,VET/USDT,0.008870,0.009037,0.008746,0.008937,1689074720,14995386.167421,84852
1593043200000,2020-06-25 00:00:00,VET/USDT,0.008990,0.009188,0.008563,0.008871,2612392798,23294743.642070,121599
1592956800000,2020-06-24 00:00:00,VET/USDT,0.008900,0.009266,0.008644,0.008989,3036695647,27094472.756226,128396
1592870400000,2020-06-23 00:00:00,VET/USDT,0.009272,0.009350,0.008851,0.008899,3096031879,28005003.768957,113411
1592784000000,2020-06-22 00:00:00,VET/USDT,0.008620,0.009447,0.008577,0.009271,4053801765,36834657.800693,138771
1592697600000,2020-06-21 00:00:00,VET/USDT,0.008296,0.008888,0.008296,0.008620,3292789677,28131722.572876,112780
1592611200000,2020-06-20 00:00:00,VET/USDT,0.008381,0.008470,0.008084,0.008299,2671368743,22076347.771926,96341
1592524800000,2020-06-19 00:00:00,VET/USDT,0.008658,0.008698,0.008309,0.008383,3204617663,27269083.419857,117024
1592438400000,2020-06-18 00:00:00,VET/USDT,0.009014,0.009056,0.008359,0.008658,3483777174,30467454.774041,132169
1592352000000,2020-06-17 00:00:00,VET/USDT,0.009051,0.009242,0.008615,0.009014,5230179736,46716812.786773,168538
1592265600000,2020-06-16 00:00:00,VET/USDT,0.008996,0.009400,0.008775,0.009054,6671269652,60746100.695082,247880
1592179200000,2020-06-15 00:00:00,VET/USDT,0.008644,0.009250,0.007682,0.008996,12054124764,100450438.060829,440324
1592092800000,2020-06-14 00:00:00,VET/USDT,0.009600,0.009625,0.008437,0.008646,7198101197,63745328.949519,248830
1592006400000,2020-06-13 00:00:00,VET/USDT,0.009695,0.009848,0.009250,0.009602,3918472447,37499667.541319,174688
1591920000000,2020-06-12 00:00:00,VET/USDT,0.008751,0.009898,0.008622,0.009695,8298730338,78807901.867410,317879
1591833600000,2020-06-11 00:00:00,VET/USDT,0.008992,0.010661,0.008650,0.008751,21615374013,208325492.615966,638579
1591747200000,2020-06-10 00:00:00,VET/USDT,0.008156,0.009176,0.007900,0.008991,9020224485,75705179.610997,243912
1591660800000,2020-06-09 00:00:00,VET/USDT,0.007781,0.008270,0.007590,0.008157,4201568132,33022225.855135,151135
1591574400000,2020-06-08 00:00:00,VET/USDT,0.007235,0.007801,0.007161,0.007779,2833545145,21301282.639593,94360
1591488000000,2020-06-07 00:00:00,VET/USDT,0.007299,0.007454,0.006910,0.007234,3622273222,25910422.689744,94019
1591401600000,2020-06-06 00:00:00,VET/USDT,0.006696,0.007350,0.006611,0.007301,5582356860,38908084.225247,133851
1591315200000,2020-06-05 00:00:00,VET/USDT,0.006751,0.007051,0.006655,0.006696,2478334835,16949942.027646,79877
1591228800000,2020-06-04 00:00:00,VET/USDT,0.007104,0.007255,0.006585,0.006751,3459064867,23799041.279605,107027
1591142400000,2020-06-03 00:00:00,VET/USDT,0.007263,0.007500,0.006813,0.007103,3986770606,28428388.042798,122767
1591056000000,2020-06-02 00:00:00,VET/USDT,0.006680,0.007743,0.006369,0.007259,7450538414,53943645.174671,216531
1590969600000,2020-06-01 00:00:00,VET/USDT,0.006237,0.006885,0.006181,0.006683,4143509860,27286785.272018,138161
1590883200000,2020-05-31 00:00:00,VET/USDT,0.006222,0.006951,0.006005,0.006238,5810652346,37825978.976043,169145
1590796800000,2020-05-30 00:00:00,VET/USDT,0.005548,0.006250,0.005498,0.006225,3175753318,18537336.598043,87373
1590710400000,2020-05-29 00:00:00,VET/USDT,0.005509,0.005637,0.005278,0.005548,2509855937,13752903.168115,70180
1590624000000,2020-05-28 00:00:00,VET/USDT,0.004900,0.005565,0.004872,0.005507,3653367073,19313041.870489,95648
1590537600000,2020-05-27 00:00:00,VET/USDT,0.004872,0.005002,0.004781,0.004899,1843041829,9013688.350146,52099
1590451200000,2020-05-26 00:00:00,VET/USDT,0.005063,0.005085,0.004701,0.004871,2948810489,14399586.937029,75398
1590364800000,2020-05-25 00:00:00,VET/USDT,0.004466,0.005122,0.004408,0.005064,3955035901,19219277.821001,108231
1590278400000,2020-05-24 00:00:00,VET/USDT,0.004602,0.004800,0.004458,0.004459,1744793399,8083828.793164,43339
1590192000000,2020-05-23 00:00:00,VET/USDT,0.004645,0.004794,0.004532,0.004602,1281621771,5938597.120933,35454
1590105600000,2020-05-22 00:00:00,VET/USDT,0.004236,0.004755,0.004182,0.004644,2261504339,10235205.533347,60012
1590019200000,2020-05-21 00:00:00,VET/USDT,0.004529,0.004582,0.004087,0.004237,1602290954,6951825.928658,42318
1589932800000,2020-05-20 00:00:00,VET/USDT,0.004541,0.004658,0.004362,0.004529,1143470722,5185202.934081,32774
1589846400000,2020-05-19 00:00:00,VET/USDT,0.004496,0.004546,0.004380,0.004539,1194459813,5344243.448743,36384
1589760000000,2020-05-18 00:00:00,VET/USDT,0.004432,0.004645,0.004414,0.004495,1293727538,5878292.701907,46374
1589673600000,2020-05-17 00:00:00,VET/USDT,0.004460,0.004597,0.004378,0.004431,743603377,3351854.439311,27830
1589587200000,2020-05-16 00:00:00,VET/USDT,0.004387,0.004494,0.004361,0.004459,644673365,2864782.425347,26217
1589500800000,2020-05-15 00:00:00,VET/USDT,0.004502,0.004566,0.004363,0.004387,927305530,4145139.326793,36726
1589414400000,2020-05-14 00:00:00,VET/USDT,0.004459,0.004569,0.004362,0.004502,1445012811,6482768.584733,46950
1589328000000,2020-05-13 00:00:00,VET/USDT,0.004251,0.004555,0.004178,0.004460,1214173085,5291440.301207,40522
1589241600000,2020-05-12 00:00:00,VET/USDT,0.004119,0.004299,0.004006,0.004251,1588642575,6602074.132488,56763
1589155200000,2020-05-11 00:00:00,VET/USDT,0.004174,0.004267,0.003871,0.004114,2139082475,8728651.446686,79088
1589068800000,2020-05-10 00:00:00,VET/USDT,0.004556,0.004567,0.003704,0.004174,2748896772,11289177.348269,89648
1588982400000,2020-05-09 00:00:00,VET/USDT,0.004795,0.004966,0.004484,0.004554,1877824118,8876334.235582,51284
1588896000000,2020-05-08 00:00:00,VET/USDT,0.004509,0.004875,0.004505,0.004791,1911169720,8931460.090084,47021
1588809600000,2020-05-07 00:00:00,VET/USDT,0.004236,0.004595,0.004167,0.004506,2266254063,10018649.870420,56856
1588723200000,2020-05-06 00:00:00,VET/USDT,0.004418,0.004522,0.004200,0.004238,1695129427,7479311.720478,43960
1588636800000,2020-05-05 00:00:00,VET/USDT,0.004454,0.004489,0.004215,0.004417,1646545187,7194871.175494,41488
1588550400000,2020-05-04 00:00:00,VET/USDT,0.004332,0.004735,0.004031,0.004451,3088399398,13655526.024962,77935
1588464000000,2020-05-03 00:00:00,VET/USDT,0.004521,0.004609,0.004250,0.004334,1182509023,5226543.654188,48041
1588377600000,2020-05-02 00:00:00,VET/USDT,0.004442,0.004553,0.004396,0.004521,765299407,3428477.349677,51760
1588291200000,2020-05-01 00:00:00,VET/USDT,0.004359,0.004665,0.004359,0.004443,1530238037,6894755.363963,49874
1588204800000,2020-04-30 00:00:00,VET/USDT,0.004766,0.004868,0.004204,0.004364,2553687315,11508040.728272,64417
1588118400000,2020-04-29 00:00:00,VET/USDT,0.004292,0.004884,0.004280,0.004765,1820161132,8296520.319481,39854
1588032000000,2020-04-28 00:00:00,VET/USDT,0.004353,0.004449,0.004284,0.004294,585367426,2554917.956629,15422
1587945600000,2020-04-27 00:00:00,VET/USDT,0.004481,0.004533,0.004220,0.004354,866678085,3796138.717524,20348
1587859200000,2020-04-26 00:00:00,VET/USDT,0.004216,0.004522,0.004172,0.004478,1128557582,4953389.053257,25107
1587772800000,2020-04-25 00:00:00,VET/USDT,0.004089,0.004308,0.004018,0.004216,995389939,4157422.369298,24070
1587686400000,2020-04-24 00:00:00,VET/USDT,0.003958,0.004151,0.003916,0.004088,853705101,3458208.110880,18778
1587600000000,2020-04-23 00:00:00,VET/USDT,0.003898,0.004108,0.003776,0.003956,989935177,3899950.173916,24318
1587513600000,2020-04-22 00:00:00,VET/USDT,0.003675,0.003947,0.003661,0.003896,595146016,2289773.836337,15460
1587427200000,2020-04-21 00:00:00,VET/USDT,0.003644,0.003776,0.003613,0.003676,829889985,3068100.161905,21851
1587340800000,2020-04-20 00:00:00,VET/USDT,0.003907,0.004043,0.003577,0.003648,851857445,3259802.294154,24167
1587254400000,2020-04-19 00:00:00,VET/USDT,0.003969,0.004020,0.003822,0.003906,606317617,2384029.007010,20074
1587168000000,2020-04-18 00:00:00,VET/USDT,0.003780,0.004029,0.003775,0.003967,635109568,2487734.242987,19259
1587081600000,2020-04-17 00:00:00,VET/USDT,0.003827,0.003871,0.003742,0.003781,391817960,1492211.603662,17101
1586995200000,2020-04-16 00:00:00,VET/USDT,0.003656,0.003890,0.003518,0.003827,813466436,3025338.820626,34072
1586908800000,2020-04-15 00:00:00,VET/USDT,0.003671,0.003897,0.003572,0.003658,775562030,2886401.735273,29984
1586822400000,2020-04-14 00:00:00,VET/USDT,0.003608,0.003764,0.003529,0.003670,725316922,2656686.795391,32387
1586736000000,2020-04-13 00:00:00,VET/USDT,0.003679,0.003680,0.003445,0.003610,701260665,2478533.888874,27479
1586649600000,2020-04-12 00:00:00,VET/USDT,0.003677,0.003852,0.003565,0.003682,592203306,2210197.998133,21156
1586563200000,2020-04-11 00:00:00,VET/USDT,0.003612,0.003752,0.003554,0.003676,649777484,2385276.397154,23826
1586476800000,2020-04-10 00:00:00,VET/USDT,0.003867,0.003870,0.003459,0.003611,624726144,2243312.679357,27491
1586390400000,2020-04-09 00:00:00,VET/USDT,0.003983,0.004010,0.003741,0.003867,707446963,2761234.429532,20651
1586304000000,2020-04-08 00:00:00,VET/USDT,0.003871,0.004040,0.003814,0.003982,758115679,2973264.538299,19413
1586217600000,2020-04-07 00:00:00,VET/USDT,0.003634,0.004669,0.003555,0.003873,1920381516,7680437.966571,41434
1586131200000,2020-04-06 00:00:00,VET/USDT,0.003224,0.003660,0.003224,0.003639,743444992,2589678.570858,18231
1586044800000,2020-04-05 00:00:00,VET/USDT,0.003243,0.003280,0.003160,0.003227,254402397,819436.641997,9144
1585958400000,2020-04-04 00:00:00,VET/USDT,0.003260,0.003302,0.003170,0.003243,377192849,1218864.463095,11484
1585872000000,2020-04-03 00:00:00,VET/USDT,0.003223,0.003294,0.003168,0.003261,405880540,1311882.370815,12390
1585785600000,2020-04-02 00:00:00,VET/USDT,0.003140,0.003449,0.003090,0.003225,638534044,2056432.130492,16399
1585699200000,2020-04-01 00:00:00,VET/USDT,0.003101,0.003175,0.002939,0.003139,618397474,1880722.338448,17580
1585612800000,2020-03-31 00:00:00,VET/USDT,0.002926,0.003265,0.002905,0.003102,865523026,2713421.431006,21933
1585526400000,2020-03-30 00:00:00,VET/USDT,0.002718,0.003033,0.002698,0.002926,600391787,1741657.071085,18093
1585440000000,2020-03-29 00:00:00,VET/USDT,0.002961,0.002970,0.002700,0.002716,349302011,1001072.840504,10735
1585353600000,2020-03-28 00:00:00,VET/USDT,0.002997,0.003038,0.002832,0.002962,495816959,1468458.582460,16754
1585267200000,2020-03-27 00:00:00,VET/USDT,0.003076,0.003529,0.002950,0.002997,1270485381,4203053.512142,28195
1585180800000,2020-03-26 00:00:00,VET/USDT,0.003053,0.003103,0.002995,0.003074,188855041,575777.937003,8962
1585094400000,2020-03-25 00:00:00,VET/USDT,0.003054,0.003197,0.002938,0.003053,395773162,1201678.900906,16046
1585008000000,2020-03-24 00:00:00,VET/USDT,0.002853,0.003082,0.002819,0.003056,322505989,940301.629816,10501
1584921600000,2020-03-23 00:00:00,VET/USDT,0.002597,0.002940,0.002536,0.002850,390345832,1071732.126903,13568
1584835200000,2020-03-22 00:00:00,VET/USDT,0.002888,0.003031,0.002560,0.002598,316684162,885972.824552,10876
1584748800000,2020-03-21 00:00:00,VET/USDT,0.002833,0.002990,0.002665,0.002891,247367142,697081.118178,12130
1584662400000,2020-03-20 00:00:00,VET/USDT,0.002905,0.003128,0.002594,0.002833,468261454,1369630.205180,16143
1584576000000,2020-03-19 00:00:00,VET/USDT,0.002537,0.003045,0.002521,0.002904,528767830,1456990.505261,14499
1584489600000,2020-03-18 00:00:00,VET/USDT,0.002467,0.002540,0.002279,0.002538,500512153,1203666.759586,17767
1584403200000,2020-03-17 00:00:00,VET/USDT,0.002259,0.002580,0.002193,0.002473,864487001,2111256.621496,37184
