unix,date,symbol,open,high,low,close,Volume USDC,Volume USDT,tradecount
1607212800000,2020-12-06 00:00:00,USDC/USDT,0.99940000,0.99980000,0.99920000,0.99940000,24908361.54000000,24895696.73589400,22570
1607126400000,2020-12-05 00:00:00,USDC/USDT,0.99970000,0.99990000,0.99900000,0.99950000,27982930.64000000,27964141.29820000,29538
1607040000000,2020-12-04 00:00:00,USDC/USDT,0.99910000,0.99980000,0.99900000,0.99970000,41288058.98000000,41263702.36488400,35992
1606953600000,2020-12-03 00:00:00,USDC/USDT,0.99940000,1.00000000,0.99900000,0.99910000,40491676.23000000,40467665.30036900,35179
1606867200000,2020-12-02 00:00:00,USDC/USDT,0.99920000,1.00020000,0.99910000,0.99940000,39834260.03000000,39823697.02322900,37820
1606780800000,2020-12-01 00:00:00,USDC/USDT,0.99960000,1.00030000,0.99850000,0.99930000,52310084.05000000,52285512.98759800,43881
1606694400000,2020-11-30 00:00:00,USDC/USDT,0.99910000,1.00080000,0.99790000,0.99950000,53073132.39000000,53042650.29900800,39033
1606608000000,2020-11-29 00:00:00,USDC/USDT,0.99910000,0.99990000,0.99890000,0.99910000,22953138.60000000,22936728.82624400,21328
1606521600000,2020-11-28 00:00:00,USDC/USDT,0.99950000,1.00000000,0.99870000,0.99920000,32279038.49000000,32256697.77633100,33245
1606435200000,2020-11-27 00:00:00,USDC/USDT,0.99910000,1.00060000,0.99890000,0.99950000,42403206.49000000,42392419.53659000,45113
1606348800000,2020-11-26 00:00:00,USDC/USDT,0.99980000,1.00070000,0.99850000,0.99910000,81134320.67000000,81115326.29640700,83485
1606262400000,2020-11-25 00:00:00,USDC/USDT,0.99910000,1.00020000,0.99870000,0.99980000,46536173.16000000,46508767.47285600,41187
1606176000000,2020-11-24 00:00:00,USDC/USDT,0.99900000,0.99970000,0.99760000,0.99910000,63376372.48000000,63310457.03871400,55557
1606089600000,2020-11-23 00:00:00,USDC/USDT,0.99870000,0.99960000,0.99850000,0.99900000,45087779.05000000,45048851.67912400,38918
1606003200000,2020-11-22 00:00:00,USDC/USDT,0.99920000,0.99990000,0.99860000,0.99880000,31625093.12000000,31605214.12143400,31669
1605916800000,2020-11-21 00:00:00,USDC/USDT,0.99930000,0.99990000,0.99840000,0.99910000,32709523.98000000,32679483.96600300,31173
1605830400000,2020-11-20 00:00:00,USDC/USDT,0.99890000,0.99970000,0.99870000,0.99930000,35627213.32000000,35597761.47455800,26126
1605744000000,2020-11-19 00:00:00,USDC/USDT,0.99920000,0.99980000,0.99860000,0.99900000,23484328.18000000,23465581.46494600,20243
1605657600000,2020-11-18 00:00:00,USDC/USDT,0.99910000,0.99970000,0.99850000,0.99920000,39072357.94000000,39039077.01732400,36281
1605571200000,2020-11-17 00:00:00,USDC/USDT,0.99950000,1.00000000,0.99870000,0.99910000,36782810.15000000,36756660.75859900,31642
1605484800000,2020-11-16 00:00:00,USDC/USDT,0.99920000,0.99990000,0.99890000,0.99950000,26153764.20000000,26138722.28372700,26246
1605398400000,2020-11-15 00:00:00,USDC/USDT,0.99910000,0.99970000,0.99900000,0.99920000,18251077.87000000,18236871.11266400,14586
1605312000000,2020-11-14 00:00:00,USDC/USDT,0.99900000,0.99950000,0.99880000,0.99910000,17214660.93000000,17200302.33231700,15601
1605225600000,2020-11-13 00:00:00,USDC/USDT,0.99900000,0.99940000,0.99840000,0.99890000,29178309.92000000,29147395.02242800,25125
1605139200000,2020-11-12 00:00:00,USDC/USDT,0.99900000,0.99920000,0.99810000,0.99900000,32318223.15000000,32279876.42550800,29271
1605052800000,2020-11-11 00:00:00,USDC/USDT,0.99900000,0.99940000,0.99830000,0.99900000,31091894.92000000,31058207.82765400,27988
1604966400000,2020-11-10 00:00:00,USDC/USDT,0.99930000,0.99960000,0.99850000,0.99900000,31218406.66000000,31189826.66852200,26724
1604880000000,2020-11-09 00:00:00,USDC/USDT,0.99940000,0.99970000,0.99860000,0.99930000,39695817.64000000,39662561.11685100,36280
1604793600000,2020-11-08 00:00:00,USDC/USDT,0.99880000,0.99960000,0.99860000,0.99940000,18474950.53000000,18457559.55205000,14969
1604707200000,2020-11-07 00:00:00,USDC/USDT,0.99870000,0.99970000,0.99810000,0.99880000,30062551.89000000,30028742.65490600,25400
1604620800000,2020-11-06 00:00:00,USDC/USDT,0.99840000,0.99940000,0.99790000,0.99870000,31964275.45000000,31925626.09544000,26869
1604534400000,2020-11-05 00:00:00,USDC/USDT,0.99900000,0.99970000,0.99830000,0.99850000,34283929.57000000,34248194.02168600,30458
1604448000000,2020-11-04 00:00:00,USDC/USDT,0.99940000,0.99990000,0.99890000,0.99890000,25737768.58000000,25719978.27781000,25227
1604361600000,2020-11-03 00:00:00,USDC/USDT,0.99920000,1.00000000,0.99910000,0.99940000,23132990.76000000,23120678.02403400,22295
1604275200000,2020-11-02 00:00:00,USDC/USDT,0.99940000,1.00010000,0.99880000,0.99910000,33457159.47000000,33434949.61930400,25096
1604188800000,2020-11-01 00:00:00,USDC/USDT,0.99900000,0.99980000,0.99880000,0.99940000,16409809.04000000,16396796.40226700,14182
1604102400000,2020-10-31 00:00:00,USDC/USDT,0.99940000,0.99980000,0.99900000,0.99900000,14549142.93000000,14538847.98374200,12500
1604016000000,2020-10-30 00:00:00,USDC/USDT,0.99930000,1.00000000,0.99890000,0.99940000,28478742.60000000,28458771.03640200,25681
1603929600000,2020-10-29 00:00:00,USDC/USDT,0.99960000,1.00020000,0.99910000,0.99940000,30582186.27000000,30567200.04552300,21502
1603843200000,2020-10-28 00:00:00,USDC/USDT,0.99960000,1.00010000,0.99930000,0.99960000,26166158.41000000,26158369.56753700,21439
1603756800000,2020-10-27 00:00:00,USDC/USDT,0.99890000,0.99990000,0.99880000,0.99960000,31458217.24000000,31436731.10180900,24990
1603670400000,2020-10-26 00:00:00,USDC/USDT,0.99910000,0.99980000,0.99870000,0.99880000,30115477.67000000,30093382.90328800,20222
1603584000000,2020-10-25 00:00:00,USDC/USDT,0.99890000,0.99950000,0.99860000,0.99900000,11639801.17000000,11628708.34235400,10971
1603497600000,2020-10-24 00:00:00,USDC/USDT,0.99910000,0.99980000,0.99860000,0.99900000,15712888.23000000,15697512.59524300,16356
1603411200000,2020-10-23 00:00:00,USDC/USDT,0.99890000,0.99990000,0.99830000,0.99910000,30179168.29000000,30156373.97219700,24927
1603324800000,2020-10-22 00:00:00,USDC/USDT,0.99820000,0.99970000,0.99810000,0.99880000,29525689.92000000,29491148.37491700,22026
1603238400000,2020-10-21 00:00:00,USDC/USDT,0.99910000,1.00010000,0.99700000,0.99820000,44113819.98000000,44057550.71681400,31244
1603152000000,2020-10-20 00:00:00,USDC/USDT,0.99960000,1.00010000,0.99910000,0.99910000,29442529.40000000,29428227.17931400,22062
1603065600000,2020-10-19 00:00:00,USDC/USDT,0.99940000,1.00030000,0.99930000,0.99950000,27600594.72000000,27594132.15877200,23116
1602979200000,2020-10-18 00:00:00,USDC/USDT,0.99960000,1.00000000,0.99930000,0.99950000,8487418.73000000,8483794.77157000,7018
1602892800000,2020-10-17 00:00:00,USDC/USDT,0.99940000,1.00000000,0.99920000,0.99970000,11522640.00000000,11517020.84596700,10037
1602806400000,2020-10-16 00:00:00,USDC/USDT,0.99940000,1.01000000,0.99650000,0.99940000,38213391.51000000,38204911.09793900,25513
1602720000000,2020-10-15 00:00:00,USDC/USDT,0.99940000,0.99990000,0.99910000,0.99940000,25839937.20000000,25826957.71343100,22412
1602633600000,2020-10-14 00:00:00,USDC/USDT,0.99950000,0.99990000,0.99910000,0.99940000,19513438.23000000,19503975.26140300,17604
1602547200000,2020-10-13 00:00:00,USDC/USDT,0.99940000,0.99990000,0.99900000,0.99950000,30799115.52000000,30785288.35483000,30555
1602460800000,2020-10-12 00:00:00,USDC/USDT,0.99980000,1.00020000,0.99900000,0.99940000,28740439.86000000,28730911.75336200,28300
1602374400000,2020-10-11 00:00:00,USDC/USDT,0.99940000,1.00010000,0.99920000,0.99970000,21071809.11000000,21067136.80846600,21544
1602288000000,2020-10-10 00:00:00,USDC/USDT,0.99940000,1.00020000,0.99800000,0.99940000,27073567.20000000,27061102.33119700,22504
1602201600000,2020-10-09 00:00:00,USDC/USDT,0.99960000,1.00000000,0.99910000,0.99950000,28232769.81000000,28221633.48220500,22362
1602115200000,2020-10-08 00:00:00,USDC/USDT,0.99990000,1.00060000,0.99950000,0.99970000,30816435.30000000,30812101.57459000,26995
1602028800000,2020-10-07 00:00:00,USDC/USDT,1.00020000,1.00060000,0.99960000,0.99990000,24437170.85000000,24436988.76422400,21398
1601942400000,2020-10-06 00:00:00,USDC/USDT,0.99980000,1.00110000,0.99960000,1.00010000,35860170.37000000,35864392.39241800,28260
1601856000000,2020-10-05 00:00:00,USDC/USDT,0.99970000,1.00020000,0.99960000,0.99990000,19772805.17000000,19768656.32430600,17920
1601769600000,2020-10-04 00:00:00,USDC/USDT,0.99970000,1.00030000,0.99960000,0.99980000,18288701.08000000,18284671.03328700,17227
1601683200000,2020-10-03 00:00:00,USDC/USDT,0.99990000,1.00060000,0.99970000,0.99970000,17507728.49000000,17505169.90547700,12953
1601596800000,2020-10-02 00:00:00,USDC/USDT,1.00020000,1.00100000,0.99900000,0.99980000,35174198.51000000,35179106.76318100,26819
1601510400000,2020-10-01 00:00:00,USDC/USDT,0.99990000,1.00120000,0.99960000,1.00030000,41869323.64000000,41881318.98252200,26526
1601424000000,2020-09-30 00:00:00,USDC/USDT,1.00010000,1.00070000,0.99970000,0.99990000,28060807.73000000,28067498.93683700,24317
1601337600000,2020-09-29 00:00:00,USDC/USDT,1.00020000,1.00060000,0.99970000,1.00000000,28037730.56000000,28045032.62779200,20398
1601251200000,2020-09-28 00:00:00,USDC/USDT,0.99990000,1.00040000,0.99940000,1.00030000,20041326.97000000,20038477.77471400,17172
1601164800000,2020-09-27 00:00:00,USDC/USDT,0.99980000,1.00040000,0.99950000,0.99990000,16472036.01000000,16468756.44457100,13530
1601078400000,2020-09-26 00:00:00,USDC/USDT,0.99960000,1.00010000,0.99950000,0.99980000,18647086.97000000,18641054.16104300,14386
1600992000000,2020-09-25 00:00:00,USDC/USDT,0.99970000,1.00070000,0.99950000,0.99950000,29962481.18000000,29958871.96201300,23023
1600905600000,2020-09-24 00:00:00,USDC/USDT,1.00040000,1.00100000,0.99970000,0.99980000,30956911.76000000,30960401.61744800,21757
1600819200000,2020-09-23 00:00:00,USDC/USDT,0.99990000,1.00510000,0.99950000,1.00040000,44609564.90000000,44642978.95980300,30032
1600732800000,2020-09-22 00:00:00,USDC/USDT,1.00010000,1.00070000,0.99980000,0.99990000,25456071.49000000,25459563.73461500,19198
1600646400000,2020-09-21 00:00:00,USDC/USDT,1.00010000,1.00250000,0.99950000,1.00010000,40208646.77000000,40218099.36910500,31496
1600560000000,2020-09-20 00:00:00,USDC/USDT,0.99990000,1.00200000,0.99950000,1.00010000,29558171.99000000,29566073.97126700,22171
1600473600000,2020-09-19 00:00:00,USDC/USDT,0.99990000,1.00050000,0.99950000,0.99990000,25124569.28000000,25124334.90337900,19985
1600387200000,2020-09-18 00:00:00,USDC/USDT,0.99990000,1.00250000,0.99920000,0.99990000,41329791.99000000,41327586.07294800,29507
1600300800000,2020-09-17 00:00:00,USDC/USDT,1.00000000,1.00100000,0.99900000,0.99990000,41911955.72000000,41912331.29342500,26943
1600214400000,2020-09-16 00:00:00,USDC/USDT,1.00010000,1.00060000,0.99940000,1.00000000,41535280.48000000,41531723.87650400,33717
1600128000000,2020-09-15 00:00:00,USDC/USDT,0.99980000,1.00080000,0.99950000,1.00000000,32282360.52000000,32279417.96699600,27255
1600041600000,2020-09-14 00:00:00,USDC/USDT,0.99990000,1.00090000,0.99930000,0.99980000,44963569.59000000,44957353.32359200,36779
1599955200000,2020-09-13 00:00:00,USDC/USDT,0.99980000,1.00150000,0.99910000,0.99990000,33325056.06000000,33323553.35625300,31218
1599868800000,2020-09-12 00:00:00,USDC/USDT,0.99950000,1.00100000,0.99910000,0.99990000,29099519.04000000,29098383.49152500,27301
1599782400000,2020-09-11 00:00:00,USDC/USDT,0.99970000,1.00110000,0.99910000,0.99940000,37911344.60000000,37907434.52869500,31079
1599696000000,2020-09-10 00:00:00,USDC/USDT,0.99970000,1.00090000,0.99860000,0.99970000,38385579.75000000,38367889.88510500,34998
1599609600000,2020-09-09 00:00:00,USDC/USDT,1.00030000,1.00100000,0.99930000,0.99980000,36331842.10000000,36331957.84120700,35253
1599523200000,2020-09-08 00:00:00,USDC/USDT,1.00000000,1.00060000,0.99630000,1.00020000,31528730.07000000,31526841.11486800,32576
1599436800000,2020-09-07 00:00:00,USDC/USDT,0.99980000,1.00280000,0.99920000,1.00000000,32572957.46000000,32573122.05025000,35137
1599350400000,2020-09-06 00:00:00,USDC/USDT,0.99990000,1.00300000,0.99460000,0.99990000,32808100.91000000,32806317.15959100,40759
1599264000000,2020-09-05 00:00:00,USDC/USDT,0.99930000,1.00290000,0.99800000,0.99990000,39653607.41000000,39651651.69484200,45661
1599177600000,2020-09-04 00:00:00,USDC/USDT,0.99850000,1.00010000,0.99730000,0.99930000,53497949.41000000,53449535.20361000,52293
1599091200000,2020-09-03 00:00:00,USDC/USDT,0.99920000,1.00470000,0.99800000,0.99850000,49737435.72000000,49702956.95000800,53563
1599004800000,2020-09-02 00:00:00,USDC/USDT,0.99960000,1.00090000,0.99770000,0.99920000,42966831.14000000,42944139.91071600,43879
1598918400000,2020-09-01 00:00:00,USDC/USDT,0.99970000,1.00020000,0.99770000,0.99960000,43140829.52000000,43111670.40481300,40905
1598832000000,2020-08-31 00:00:00,USDC/USDT,1.00000000,1.00150000,0.99900000,0.99970000,27641577.28000000,27634622.21576100,26544
1598745600000,2020-08-30 00:00:00,USDC/USDT,0.99960000,1.00100000,0.99950000,0.99990000,24346810.46000000,24346629.76885600,26020
1598659200000,2020-08-29 00:00:00,USDC/USDT,0.99950000,1.00090000,0.99870000,0.99960000,22087285.31000000,22080386.83814800,23699
1598572800000,2020-08-28 00:00:00,USDC/USDT,1.00010000,1.00150000,0.99900000,0.99950000,27451308.39000000,27440347.54485500,26082
1598486400000,2020-08-27 00:00:00,USDC/USDT,0.99940000,1.00070000,0.99900000,1.00000000,26636374.26000000,26629129.44709300,26924
1598400000000,2020-08-26 00:00:00,USDC/USDT,0.99960000,1.00150000,0.99660000,0.99940000,29682063.81000000,29671558.73605000,30165
1598313600000,2020-08-25 00:00:00,USDC/USDT,0.99980000,1.00090000,0.99940000,0.99960000,27345602.72000000,27343969.49388400,28255
1598227200000,2020-08-24 00:00:00,USDC/USDT,0.99960000,1.00120000,0.99930000,0.99980000,19636615.79000000,19633656.33133600,22296
1598140800000,2020-08-23 00:00:00,USDC/USDT,0.99950000,1.00000000,0.99930000,0.99960000,17317380.89000000,17310867.66074600,21021
1598054400000,2020-08-22 00:00:00,USDC/USDT,1.00020000,1.00080000,0.99830000,0.99950000,26786785.35000000,26782815.60838600,32435
1597968000000,2020-08-21 00:00:00,USDC/USDT,0.99940000,1.00300000,0.99700000,1.00020000,38913002.90000000,38909150.60509700,46058
1597881600000,2020-08-20 00:00:00,USDC/USDT,0.99970000,1.00100000,0.99870000,0.99940000,28867543.90000000,28855950.93099000,31444
1597795200000,2020-08-19 00:00:00,USDC/USDT,0.99920000,1.00130000,0.99840000,0.99970000,31240684.23000000,31232383.79838700,38552
1597708800000,2020-08-18 00:00:00,USDC/USDT,0.99870000,1.00070000,0.99830000,0.99930000,36070796.36000000,36052915.00826200,37479
1597622400000,2020-08-17 00:00:00,USDC/USDT,0.99970000,1.00100000,0.99710000,0.99870000,39355888.22000000,39322414.51284500,43838
1597536000000,2020-08-16 00:00:00,USDC/USDT,0.99940000,1.00090000,0.99910000,0.99970000,26350617.94000000,26343090.57709000,32121
1597449600000,2020-08-15 00:00:00,USDC/USDT,0.99880000,1.00010000,0.99820000,0.99940000,28239364.33000000,28218682.55272000,36797
1597363200000,2020-08-14 00:00:00,USDC/USDT,0.99870000,0.99970000,0.99710000,0.99880000,34535050.79000000,34489687.62391600,39007
1597276800000,2020-08-13 00:00:00,USDC/USDT,0.99970000,1.00140000,0.99830000,0.99870000,39500062.05000000,39481074.70796300,43861
1597190400000,2020-08-12 00:00:00,USDC/USDT,1.00040000,1.00120000,0.99840000,0.99970000,33507026.49000000,33496578.13122200,38639
1597104000000,2020-08-11 00:00:00,USDC/USDT,0.99920000,1.00120000,0.99860000,1.00040000,39255192.61000000,39240735.55273500,42714
1597017600000,2020-08-10 00:00:00,USDC/USDT,0.99940000,0.99970000,0.99700000,0.99910000,29883632.42000000,29846965.07146700,36905
1596931200000,2020-08-09 00:00:00,USDC/USDT,0.99940000,1.00000000,0.99760000,0.99940000,19236551.85000000,19220131.25886700,31003
1596844800000,2020-08-08 00:00:00,USDC/USDT,0.99890000,1.00020000,0.99800000,0.99940000,22625787.26000000,22603331.57519400,31384
1596758400000,2020-08-07 00:00:00,USDC/USDT,0.99920000,1.00010000,0.99850000,0.99890000,21674526.46000000,21660609.18469900,28598
1596672000000,2020-08-06 00:00:00,USDC/USDT,0.99900000,0.99980000,0.99730000,0.99920000,17878209.23000000,17861105.21712300,24426
1596585600000,2020-08-05 00:00:00,USDC/USDT,0.99950000,1.00070000,0.99000000,0.99890000,23141174.58000000,23121590.76460400,29968
1596499200000,2020-08-04 00:00:00,USDC/USDT,0.99900000,1.00010000,0.99880000,0.99950000,23601645.21000000,23590559.57863700,32532
1596412800000,2020-08-03 00:00:00,USDC/USDT,1.00010000,1.00060000,0.99840000,0.99900000,26995544.33000000,26981402.86925500,36766
1596326400000,2020-08-02 00:00:00,USDC/USDT,0.99870000,1.00020000,0.99200000,1.00000000,35454411.61000000,35430666.80315000,46734
1596240000000,2020-08-01 00:00:00,USDC/USDT,0.99850000,1.00000000,0.99650000,0.99870000,37137905.45000000,37086625.79971900,48357
1596153600000,2020-07-31 00:00:00,USDC/USDT,0.99870000,1.00000000,0.99760000,0.99840000,28938170.63000000,28903836.95742100,35420
1596067200000,2020-07-30 00:00:00,USDC/USDT,0.99910000,1.00010000,0.99770000,0.99880000,26846167.39000000,26825262.37518700,39923
1595980800000,2020-07-29 00:00:00,USDC/USDT,0.99790000,1.00000000,0.99100000,0.99920000,25820219.62000000,25797599.88668000,38237
1595894400000,2020-07-28 00:00:00,USDC/USDT,0.99830000,1.00000000,0.99770000,0.99790000,31320568.48000000,31281413.46187900,46431
1595808000000,2020-07-27 00:00:00,USDC/USDT,0.99900000,1.00050000,0.97640000,0.99840000,47735966.50000000,47668885.59838200,62615
1595721600000,2020-07-26 00:00:00,USDC/USDT,0.99890000,1.00050000,0.99290000,0.99900000,26862272.40000000,26832492.19080500,40288
1595635200000,2020-07-25 00:00:00,USDC/USDT,0.99870000,0.99950000,0.99700000,0.99890000,14907372.41000000,14889249.25951600,24644
1595548800000,2020-07-24 00:00:00,USDC/USDT,0.99910000,0.99950000,0.99750000,0.99870000,16791805.54000000,16774032.37300000,25399
1595462400000,2020-07-23 00:00:00,USDC/USDT,0.99820000,0.99980000,0.99750000,0.99910000,20295008.02000000,20269307.84903400,25447
1595376000000,2020-07-22 00:00:00,USDC/USDT,0.99940000,1.00000000,0.99760000,0.99810000,17197258.63000000,17184871.72963500,23126
1595289600000,2020-07-21 00:00:00,USDC/USDT,0.99970000,1.00090000,0.99880000,0.99940000,16893821.87000000,16887496.25420100,22681
1595203200000,2020-07-20 00:00:00,USDC/USDT,0.99960000,1.00050000,0.99950000,0.99970000,12028731.02000000,12028553.69626900,15672
1595116800000,2020-07-19 00:00:00,USDC/USDT,0.99990000,1.00020000,0.99930000,0.99950000,11881704.70000000,11878993.71141600,15237
1595030400000,2020-07-18 00:00:00,USDC/USDT,1.00030000,1.00050000,0.99950000,0.99990000,13770388.36000000,13769417.88899000,17805
1594944000000,2020-07-17 00:00:00,USDC/USDT,1.00060000,1.00150000,0.99990000,1.00030000,13960816.59000000,13969778.45837900,17792
1594857600000,2020-07-16 00:00:00,USDC/USDT,1.00090000,1.00180000,1.00030000,1.00050000,17497564.53000000,17516433.96470300,24725
1594771200000,2020-07-15 00:00:00,USDC/USDT,0.99990000,1.01000000,0.99990000,1.00100000,15767255.05000000,15781001.51175500,21568
1594684800000,2020-07-14 00:00:00,USDC/USDT,1.00070000,1.00160000,0.99940000,1.00000000,18420577.55000000,18428139.85154300,22646
1594598400000,2020-07-13 00:00:00,USDC/USDT,1.00000000,1.00160000,0.99990000,1.00070000,16414495.08000000,16419869.99517200,23006
1594512000000,2020-07-12 00:00:00,USDC/USDT,1.00000000,1.01000000,0.99940000,1.00010000,13721415.19000000,13721561.82180900,20934
1594425600000,2020-07-11 00:00:00,USDC/USDT,1.00000000,1.00060000,0.99940000,1.00000000,10664897.54000000,10665479.06096000,15519
1594339200000,2020-07-10 00:00:00,USDC/USDT,1.00010000,1.00150000,0.99970000,1.00000000,14703323.90000000,14711618.56457600,19698
1594252800000,2020-07-09 00:00:00,USDC/USDT,0.99970000,1.00150000,0.99900000,1.00000000,13925138.54000000,13925377.32132900,21914
1594166400000,2020-07-08 00:00:00,USDC/USDT,1.00020000,1.00610000,0.99900000,0.99980000,31656048.26000000,31681447.30532000,34183
1594080000000,2020-07-07 00:00:00,USDC/USDT,0.99980000,1.00090000,0.99900000,1.00010000,12792450.41000000,12793278.92846300,20286
1593993600000,2020-07-06 00:00:00,USDC/USDT,0.99970000,1.00060000,0.99940000,0.99960000,13630089.19000000,13629285.85497400,20871
1593907200000,2020-07-05 00:00:00,USDC/USDT,0.99990000,1.00200000,0.99920000,0.99970000,8630422.35000000,8629981.07274900,12348
1593820800000,2020-07-04 00:00:00,USDC/USDT,0.99990000,1.00050000,0.99940000,0.99970000,8882972.08000000,8881886.17288700,13029
1593734400000,2020-07-03 00:00:00,USDC/USDT,0.99980000,1.00090000,0.99960000,0.99990000,16502048.77000000,16502327.05794100,17380
1593648000000,2020-07-02 00:00:00,USDC/USDT,0.99950000,1.00180000,0.99930000,0.99990000,16251729.17000000,16254043.54546400,17306
1593561600000,2020-07-01 00:00:00,USDC/USDT,1.00010000,1.00170000,0.99920000,0.99950000,17106981.39000000,17105023.98816400,20261
1593475200000,2020-06-30 00:00:00,USDC/USDT,1.00040000,1.00200000,0.99910000,1.00010000,8679056.28000000,8682424.06223400,9847
1593388800000,2020-06-29 00:00:00,USDC/USDT,1.00060000,1.00270000,0.99890000,1.00040000,10092976.86000000,10100584.74463900,12340
1593302400000,2020-06-28 00:00:00,USDC/USDT,1.00090000,1.00180000,1.00000000,1.00060000,6445116.84000000,6449840.75685000,8535
1593216000000,2020-06-27 00:00:00,USDC/USDT,1.00080000,1.00280000,0.99990000,1.00100000,11998452.80000000,12012148.59299300,17819
1593129600000,2020-06-26 00:00:00,USDC/USDT,1.00080000,1.00260000,1.00000000,1.00100000,11347671.11000000,11362522.55693500,16822
1593043200000,2020-06-25 00:00:00,USDC/USDT,1.00120000,1.00250000,1.00000000,1.00080000,13516628.80000000,13532011.36983800,19384
1592956800000,2020-06-24 00:00:00,USDC/USDT,1.00050000,1.00220000,1.00000000,1.00120000,15561446.38000000,15579690.02534800,19324
1592870400000,2020-06-23 00:00:00,USDC/USDT,0.99990000,1.00120000,0.99920000,1.00050000,10693608.65000000,10695931.77230600,14855
1592784000000,2020-06-22 00:00:00,USDC/USDT,1.00130000,1.00160000,0.99920000,1.00000000,16242094.87000000,16249644.33176100,19802
1592697600000,2020-06-21 00:00:00,USDC/USDT,1.00050000,1.00180000,1.00020000,1.00150000,10418293.44000000,10428194.16691000,10570
1592611200000,2020-06-20 00:00:00,USDC/USDT,1.00170000,1.00200000,1.00020000,1.00040000,11073008.95000000,11083616.85905800,15939
1592524800000,2020-06-19 00:00:00,USDC/USDT,1.00120000,1.00220000,1.00060000,1.00170000,14227888.83000000,14246952.73760600,14189
1592438400000,2020-06-18 00:00:00,USDC/USDT,1.00100000,1.00180000,1.00050000,1.00120000,9937949.93000000,9948486.86618900,15023
1592352000000,2020-06-17 00:00:00,USDC/USDT,1.00030000,1.00270000,1.00000000,1.00100000,12560351.01000000,12573638.58682600,16714
1592265600000,2020-06-16 00:00:00,USDC/USDT,0.99960000,1.00120000,0.99920000,1.00040000,13428842.62000000,13432835.31399800,14898
1592179200000,2020-06-15 00:00:00,USDC/USDT,1.00090000,1.00250000,0.99920000,0.99970000,13218210.37000000,13226613.88987100,23522
1592092800000,2020-06-14 00:00:00,USDC/USDT,1.00000000,1.00130000,0.99970000,1.00090000,4596560.87000000,4598807.68910400,10961
1592006400000,2020-06-13 00:00:00,USDC/USDT,1.00020000,1.00090000,0.99960000,0.99980000,5492348.08000000,5493326.81036400,25893
1591920000000,2020-06-12 00:00:00,USDC/USDT,1.00120000,1.00210000,0.99900000,1.00020000,7183341.25000000,7189293.89455800,13906
1591833600000,2020-06-11 00:00:00,USDC/USDT,0.99950000,1.00300000,0.99900000,1.00120000,15477956.16000000,15494616.04235200,27676
1591747200000,2020-06-10 00:00:00,USDC/USDT,0.99930000,1.00030000,0.99790000,0.99940000,10387806.52000000,10383918.34236300,17280
1591660800000,2020-06-09 00:00:00,USDC/USDT,0.99950000,1.00050000,0.99870000,0.99950000,9287252.33000000,9283999.55128800,16484
1591574400000,2020-06-08 00:00:00,USDC/USDT,0.99940000,1.00160000,0.99860000,0.99950000,8651475.56000000,8649522.53683700,13330
1591488000000,2020-06-07 00:00:00,USDC/USDT,1.00020000,1.00100000,0.99860000,0.99950000,9953941.17000000,9954157.49673600,15582
1591401600000,2020-06-06 00:00:00,USDC/USDT,1.00070000,1.00160000,0.99970000,1.00010000,5989606.17000000,5991965.04926900,10775
1591315200000,2020-06-05 00:00:00,USDC/USDT,1.00010000,1.00090000,0.99970000,1.00070000,7487958.80000000,7489953.78730500,11828
1591228800000,2020-06-04 00:00:00,USDC/USDT,0.99990000,1.00110000,0.99940000,1.00010000,9894049.12000000,9893920.20245200,15139
1591142400000,2020-06-03 00:00:00,USDC/USDT,1.00000000,1.00070000,0.99950000,1.00010000,8913650.12000000,8915164.07714600,14820
1591056000000,2020-06-02 00:00:00,USDC/USDT,0.99910000,1.00250000,0.99810000,1.00000000,23132723.58000000,23138964.80706200,30625
1590969600000,2020-06-01 00:00:00,USDC/USDT,1.00070000,1.00300000,0.98900000,0.99920000,14552967.37000000,14546804.53538800,21176
1590883200000,2020-05-31 00:00:00,USDC/USDT,0.99980000,1.00170000,0.99940000,1.00070000,8067729.29000000,8069872.47955800,15722
1590796800000,2020-05-30 00:00:00,USDC/USDT,1.00040000,1.00080000,0.99840000,0.99980000,15805536.81000000,15803556.04827400,20694
1590710400000,2020-05-29 00:00:00,USDC/USDT,0.99970000,1.00120000,0.99960000,1.00030000,7211268.30000000,7214583.72301100,11295
1590624000000,2020-05-28 00:00:00,USDC/USDT,1.00010000,1.00140000,0.99800000,0.99980000,11769095.08000000,11766185.47823900,17631
1590537600000,2020-05-27 00:00:00,USDC/USDT,1.00030000,1.00120000,0.99920000,1.00010000,10625188.73000000,10625609.19629800,17960
1590451200000,2020-05-26 00:00:00,USDC/USDT,1.00020000,1.00100000,0.99960000,1.00030000,7299825.11000000,7301881.77210800,13499
1590364800000,2020-05-25 00:00:00,USDC/USDT,1.00040000,1.00150000,0.99950000,1.00020000,7695770.76000000,7697238.96705400,14409
1590278400000,2020-05-24 00:00:00,USDC/USDT,0.99980000,1.00140000,0.99920000,1.00050000,7021503.34000000,7022242.72351900,15209
1590192000000,2020-05-23 00:00:00,USDC/USDT,1.00000000,1.00070000,0.99890000,0.99990000,7375871.49000000,7374396.79916000,12416
1590105600000,2020-05-22 00:00:00,USDC/USDT,1.00080000,1.00180000,0.99960000,1.00000000,10266091.32000000,10270690.70569000,18559
