unix,date,symbol,open,high,low,close,Volume DOT,Volume USDT,tradecount
1604102400000,2020-10-31 00:00:00,DOT/USDT,4.080,4.281,4.054,4.180,6751670.7,28292507.2557,72562
1604016000000,2020-10-30 00:00:00,DOT/USDT,4.054,4.161,3.908,4.081,10743311.6,43496924.6695,119560
1603929600000,2020-10-29 00:00:00,DOT/USDT,4.356,4.411,3.822,4.055,18536282.2,76989903.0067,169199
1603843200000,2020-10-28 00:00:00,DOT/USDT,4.677,4.784,4.230,4.358,15525273.3,69299169.7609,152054
1603756800000,2020-10-27 00:00:00,DOT/USDT,4.703,4.939,4.641,4.677,18254991.3,87174770.1364,174894
1603670400000,2020-10-26 00:00:00,DOT/USDT,4.333,4.751,4.289,4.702,23157749.7,105267836.2860,224257
1603584000000,2020-10-25 00:00:00,DOT/USDT,4.351,4.451,4.257,4.330,7512771.4,32668114.7720,74233
1603497600000,2020-10-24 00:00:00,DOT/USDT,4.265,4.439,4.242,4.352,10436586.4,45562625.2056,99485
1603411200000,2020-10-23 00:00:00,DOT/USDT,4.272,4.492,4.184,4.266,13498558.6,58427270.3668,147150
1603324800000,2020-10-22 00:00:00,DOT/USDT,4.136,4.345,4.124,4.274,11088616.7,47267837.7217,124671
1603238400000,2020-10-21 00:00:00,DOT/USDT,3.904,4.247,3.890,4.136,13125316.1,53572608.6789,145854
1603152000000,2020-10-20 00:00:00,DOT/USDT,3.988,4.150,3.863,3.903,11666325.9,46726213.2539,128705
1603065600000,2020-10-19 00:00:00,DOT/USDT,4.109,4.125,3.953,3.989,5237793.8,21162380.4796,72331
1602979200000,2020-10-18 00:00:00,DOT/USDT,3.967,4.130,3.956,4.111,4442084.6,18073012.0465,63149
1602892800000,2020-10-17 00:00:00,DOT/USDT,3.917,3.982,3.862,3.967,3942619.0,15522896.5273,65474
1602806400000,2020-10-16 00:00:00,DOT/USDT,4.102,4.161,3.790,3.916,9332072.8,36847321.3029,114533
1602720000000,2020-10-15 00:00:00,DOT/USDT,4.186,4.193,4.019,4.103,8460458.8,34825148.6164,100329
1602633600000,2020-10-14 00:00:00,DOT/USDT,4.254,4.388,4.074,4.186,11394825.4,48479022.3516,125398
1602547200000,2020-10-13 00:00:00,DOT/USDT,4.310,4.349,4.125,4.254,8263068.0,35167246.7578,111800
1602460800000,2020-10-12 00:00:00,DOT/USDT,4.248,4.455,4.178,4.311,14438897.4,62701790.3992,163900
1602374400000,2020-10-11 00:00:00,DOT/USDT,4.262,4.343,4.164,4.248,8330751.3,35447089.4873,105541
1602288000000,2020-10-10 00:00:00,DOT/USDT,4.254,4.490,4.223,4.262,11444963.4,49754388.1502,123818
1602201600000,2020-10-09 00:00:00,DOT/USDT,4.115,4.353,4.010,4.257,13744416.0,57535531.3882,131323
1602115200000,2020-10-08 00:00:00,DOT/USDT,3.849,4.160,3.621,4.117,18897243.0,73202638.6086,170798
1602028800000,2020-10-07 00:00:00,DOT/USDT,3.743,3.885,3.591,3.850,15267754.0,57443612.3339,149282
1601942400000,2020-10-06 00:00:00,DOT/USDT,4.159,4.179,3.592,3.743,17071553.3,66795807.1659,162599
1601856000000,2020-10-05 00:00:00,DOT/USDT,4.177,4.245,4.104,4.160,6958518.5,29110841.3129,70153
1601769600000,2020-10-04 00:00:00,DOT/USDT,4.061,4.198,4.006,4.178,5334150.7,21889783.1582,62032
1601683200000,2020-10-03 00:00:00,DOT/USDT,4.125,4.147,4.024,4.061,4591505.0,18760415.2078,77018
1601596800000,2020-10-02 00:00:00,DOT/USDT,4.346,4.366,3.848,4.125,12576507.8,51380513.8392,159053
1601510400000,2020-10-01 00:00:00,DOT/USDT,4.350,4.593,4.241,4.348,14286848.1,63245898.7843,170427
1601424000000,2020-09-30 00:00:00,DOT/USDT,4.499,4.505,4.237,4.350,8146297.3,35468405.2462,108747
1601337600000,2020-09-29 00:00:00,DOT/USDT,4.454,4.617,4.352,4.499,13468351.9,60493870.0906,150785
1601251200000,2020-09-28 00:00:00,DOT/USDT,4.300,4.596,4.203,4.456,16281359.8,72187753.1355,184479
1601164800000,2020-09-27 00:00:00,DOT/USDT,4.330,4.368,4.110,4.301,7868546.8,33419518.9770,89618
1601078400000,2020-09-26 00:00:00,DOT/USDT,4.417,4.485,4.224,4.331,6762111.0,29365085.7936,77748
1600992000000,2020-09-25 00:00:00,DOT/USDT,4.380,4.534,4.236,4.416,10448990.3,45590387.6859,110523
1600905600000,2020-09-24 00:00:00,DOT/USDT,4.017,4.469,3.960,4.380,16488091.9,69850988.3368,151369
1600819200000,2020-09-23 00:00:00,DOT/USDT,4.162,4.327,3.939,4.017,18670450.4,76994576.6099,161213
1600732800000,2020-09-22 00:00:00,DOT/USDT,4.069,4.210,3.900,4.164,13963592.0,57042622.5838,148926
1600646400000,2020-09-21 00:00:00,DOT/USDT,4.661,4.699,3.906,4.069,26452655.3,110950725.0304,295235
1600560000000,2020-09-20 00:00:00,DOT/USDT,4.926,4.974,4.376,4.661,13744406.2,64283026.7944,183256
1600473600000,2020-09-19 00:00:00,DOT/USDT,5.269,5.273,4.806,4.929,7722368.4,39034734.9398,121221
1600387200000,2020-09-18 00:00:00,DOT/USDT,5.338,5.465,5.091,5.268,11417450.6,60087416.0347,149500
1600300800000,2020-09-17 00:00:00,DOT/USDT,5.077,5.432,5.049,5.340,13989325.4,73501634.2594,181041
1600214400000,2020-09-16 00:00:00,DOT/USDT,5.061,5.291,4.969,5.082,12657543.0,64550748.1512,154575
1600128000000,2020-09-15 00:00:00,DOT/USDT,5.363,5.452,5.044,5.062,15695368.3,82868624.7079,198085
1600041600000,2020-09-14 00:00:00,DOT/USDT,5.330,5.584,5.089,5.365,21796482.8,116318069.6152,265678
1599955200000,2020-09-13 00:00:00,DOT/USDT,5.143,5.481,4.770,5.330,28970409.1,148730182.4715,299639
1599868800000,2020-09-12 00:00:00,DOT/USDT,4.650,5.304,4.499,5.143,23105202.5,113048249.9775,253417
1599782400000,2020-09-11 00:00:00,DOT/USDT,4.578,4.744,4.294,4.651,12384407.3,55592867.8235,163775
1599696000000,2020-09-10 00:00:00,DOT/USDT,4.707,4.900,4.442,4.577,14627909.7,67939571.3939,184207
1599609600000,2020-09-09 00:00:00,DOT/USDT,4.268,4.800,4.132,4.706,15706478.6,70547746.7001,200449
1599523200000,2020-09-08 00:00:00,DOT/USDT,4.598,4.632,4.108,4.274,15114305.5,65512831.6827,200259
1599436800000,2020-09-07 00:00:00,DOT/USDT,4.789,4.836,4.001,4.598,22395692.9,98202516.2297,275727
1599350400000,2020-09-06 00:00:00,DOT/USDT,4.145,4.946,3.726,4.789,33884882.7,149491742.3788,369997
1599264000000,2020-09-05 00:00:00,DOT/USDT,5.102,5.315,3.550,4.145,48012193.8,210720123.8437,520687
1599177600000,2020-09-04 00:00:00,DOT/USDT,5.680,5.995,4.467,5.105,46084440.4,242347855.9987,530718
1599091200000,2020-09-03 00:00:00,DOT/USDT,6.144,6.339,5.550,5.680,40503527.5,243713961.3863,486150
1599004800000,2020-09-02 00:00:00,DOT/USDT,6.254,6.460,5.510,6.136,27104128.0,162883902.2724,356624
1598918400000,2020-09-01 00:00:00,DOT/USDT,6.275,6.889,6.125,6.253,24095350.4,156488512.1252,367297
1598832000000,2020-08-31 00:00:00,DOT/USDT,5.898,6.479,5.762,6.275,22653228.3,139095930.6805,335341
1598745600000,2020-08-30 00:00:00,DOT/USDT,6.148,6.237,5.721,5.899,20792243.5,124584142.0065,290927
1598659200000,2020-08-29 00:00:00,DOT/USDT,6.186,6.571,6.018,6.144,24587097.5,155229777.9378,320667
1598572800000,2020-08-28 00:00:00,DOT/USDT,5.658,6.388,5.511,6.179,33421289.7,199764540.1280,427225
1598486400000,2020-08-27 00:00:00,DOT/USDT,6.092,6.828,5.230,5.668,75224186.8,449647538.4695,916615
1598400000000,2020-08-26 00:00:00,DOT/USDT,5.560,6.598,5.102,6.092,51031902.3,300034766.1615,718104
1598313600000,2020-08-25 00:00:00,DOT/USDT,4.585,5.776,4.492,5.560,54379664.2,274657179.7305,755276
1598227200000,2020-08-24 00:00:00,DOT/USDT,3.993,4.810,3.755,4.594,27131790.2,116315362.2400,347435
1598140800000,2020-08-23 00:00:00,DOT/USDT,4.482,4.500,3.706,3.993,23021804.0,92770491.1651,288821
1598054400000,2020-08-22 00:00:00,DOT/USDT,2.920,5.100,2.920,4.465,34281718.6,133878465.8050,415916
1597968000000,2020-08-21,DOT/USDT,2.89780000,3.09000000,2.68260000,2.83300000,9765153.74000000,28393535.85348400,50378
1597881600000,2020-08-20,DOT/USDT,2.94490000,3.11110000,2.60000000,2.90000000,11040863.60000000,31457410.86681700,53797
1597795200000,2020-08-19,DOT/USDT,3.10000000,3.19990000,2.64000000,2.95000000,15895774.92000000,47558321.63325400,75075
1597708800000,2020-08-18,DOT/USDT,2.09000000,4.44000000,2.00000000,3.10000000,6039881.97000000,18375373.39233600,22593
