unix,date,symbol,open,high,low,close,Volume XTZ,Volume USDT,tradecount
1604793600000,2020-11-08 00:00:00,XTZ/USDT,2.023,2.160,1.978,2.090,13331810.6,27810259.7735,81603
1604707200000,2020-11-07 00:00:00,XTZ/USDT,2.094,2.225,1.958,2.023,35389114.7,74277395.1080,178959
1604620800000,2020-11-06 00:00:00,XTZ/USDT,1.887,2.105,1.877,2.094,26610490.5,53777750.9980,139718
1604534400000,2020-11-05 00:00:00,XTZ/USDT,1.879,1.974,1.816,1.886,13152207.3,24906075.3103,76538
1604448000000,2020-11-04 00:00:00,XTZ/USDT,1.870,1.906,1.783,1.876,10819927.7,19903681.6105,64016
1604361600000,2020-11-03 00:00:00,XTZ/USDT,1.896,1.916,1.805,1.869,7850384.4,14613942.0257,57107
1604275200000,2020-11-02 00:00:00,XTZ/USDT,1.996,2.072,1.876,1.896,8873039.5,17399543.3807,65348
1604188800000,2020-11-01 00:00:00,XTZ/USDT,1.976,2.014,1.935,1.996,5388966.9,10630251.8418,44455
1604102400000,2020-10-31 00:00:00,XTZ/USDT,1.904,2.021,1.894,1.977,9300864.4,18211243.1307,67126
1604016000000,2020-10-30 00:00:00,XTZ/USDT,1.936,1.967,1.795,1.903,9524605.9,17749336.5452,67107
1603929600000,2020-10-29 00:00:00,XTZ/USDT,2.002,2.054,1.889,1.936,7550593.3,14836022.0858,55904
1603843200000,2020-10-28 00:00:00,XTZ/USDT,2.087,2.121,1.940,2.001,10439644.5,21135923.9374,75790
1603756800000,2020-10-27 00:00:00,XTZ/USDT,2.092,2.135,2.064,2.086,7454713.1,15667640.4708,73146
1603670400000,2020-10-26 00:00:00,XTZ/USDT,2.168,2.184,2.058,2.094,7546753.3,15997053.6508,64543
1603584000000,2020-10-25 00:00:00,XTZ/USDT,2.221,2.253,2.152,2.168,5846635.5,12854890.2038,47725
1603497600000,2020-10-24 00:00:00,XTZ/USDT,2.222,2.245,2.195,2.222,4997429.7,11107729.1065,41094
1603411200000,2020-10-23 00:00:00,XTZ/USDT,2.195,2.274,2.168,2.221,8551848.1,18969214.5535,61994
1603324800000,2020-10-22 00:00:00,XTZ/USDT,2.128,2.248,2.126,2.195,10315340.1,22695201.0689,78623
1603238400000,2020-10-21 00:00:00,XTZ/USDT,2.055,2.181,2.042,2.127,8437351.2,17999570.1725,73270
1603152000000,2020-10-20 00:00:00,XTZ/USDT,2.192,2.195,2.040,2.054,9539099.9,20207485.5589,66338
1603065600000,2020-10-19 00:00:00,XTZ/USDT,2.228,2.250,2.177,2.192,5784986.5,12799107.4731,55655
1602979200000,2020-10-18 00:00:00,XTZ/USDT,2.188,2.244,2.183,2.229,3292608.9,7296091.8018,33510
1602892800000,2020-10-17 00:00:00,XTZ/USDT,2.169,2.224,2.153,2.188,3932211.6,8625825.4605,33723
1602806400000,2020-10-16 00:00:00,XTZ/USDT,2.240,2.278,2.154,2.169,9008101.2,19842357.8971,64692
1602720000000,2020-10-15 00:00:00,XTZ/USDT,2.275,2.310,2.210,2.239,7994413.6,17979517.6144,58821
1602633600000,2020-10-14 00:00:00,XTZ/USDT,2.403,2.424,2.236,2.276,11404074.6,26567848.0066,72010
1602547200000,2020-10-13 00:00:00,XTZ/USDT,2.346,2.458,2.317,2.403,14610480.2,34864260.2105,102724
1602460800000,2020-10-12 00:00:00,XTZ/USDT,2.253,2.396,2.231,2.346,12357876.8,28569979.9748,110652
1602374400000,2020-10-11 00:00:00,XTZ/USDT,2.210,2.317,2.191,2.255,8252963.8,18630972.1594,73492
1602288000000,2020-10-10 00:00:00,XTZ/USDT,2.198,2.289,2.193,2.210,10063357.3,22577553.4400,72802
1602201600000,2020-10-09 00:00:00,XTZ/USDT,2.114,2.244,2.076,2.197,11063333.1,24026967.6366,80909
1602115200000,2020-10-08 00:00:00,XTZ/USDT,2.067,2.153,1.998,2.113,10256544.3,21339954.8676,87372
1602028800000,2020-10-07 00:00:00,XTZ/USDT,2.063,2.129,2.035,2.068,8614168.5,17997205.5305,73917
1601942400000,2020-10-06 00:00:00,XTZ/USDT,2.143,2.247,2.038,2.061,11016042.1,23459213.6603,94891
1601856000000,2020-10-05 00:00:00,XTZ/USDT,2.112,2.170,2.078,2.143,4991743.8,10614803.9100,44449
1601769600000,2020-10-04 00:00:00,XTZ/USDT,2.115,2.154,2.086,2.114,5642530.5,11978675.4695,48944
1601683200000,2020-10-03 00:00:00,XTZ/USDT,2.087,2.145,2.070,2.117,5105986.0,10782199.9524,46637
1601596800000,2020-10-02 00:00:00,XTZ/USDT,2.195,2.214,2.015,2.086,12201687.3,25459597.3682,102227
1601510400000,2020-10-01 00:00:00,XTZ/USDT,2.200,2.301,2.130,2.196,10800960.3,24073801.1714,81745
1601424000000,2020-09-30 00:00:00,XTZ/USDT,2.233,2.242,2.137,2.202,6949854.8,15198863.5888,62705
1601337600000,2020-09-29 00:00:00,XTZ/USDT,2.248,2.284,2.135,2.233,12352861.1,27390543.9729,93703
1601251200000,2020-09-28 00:00:00,XTZ/USDT,2.178,2.370,2.175,2.247,14826833.7,33705775.0882,112256
1601164800000,2020-09-27 00:00:00,XTZ/USDT,2.172,2.228,2.097,2.177,10220069.2,22087025.5272,72180
1601078400000,2020-09-26 00:00:00,XTZ/USDT,2.212,2.243,2.141,2.172,10271791.7,22440196.6849,79512
1600992000000,2020-09-25 00:00:00,XTZ/USDT,2.155,2.281,2.102,2.213,14410469.2,31551753.3650,120932
1600905600000,2020-09-24 00:00:00,XTZ/USDT,1.956,2.183,1.938,2.155,14322246.8,29763480.2149,106572
1600819200000,2020-09-23 00:00:00,XTZ/USDT,2.110,2.153,1.916,1.953,16963027.2,34271684.5257,135331
1600732800000,2020-09-22 00:00:00,XTZ/USDT,1.974,2.185,1.962,2.110,17180478.1,36100631.3969,117592
1600646400000,2020-09-21 00:00:00,XTZ/USDT,2.222,2.268,1.914,1.974,23923250.1,48841468.9612,186536
1600560000000,2020-09-20 00:00:00,XTZ/USDT,2.322,2.392,2.163,2.222,10475573.3,23923120.2717,85787
1600473600000,2020-09-19 00:00:00,XTZ/USDT,2.393,2.398,2.261,2.323,8206532.4,19013847.7207,69883
1600387200000,2020-09-18 00:00:00,XTZ/USDT,2.475,2.521,2.325,2.394,10165122.4,24726461.7066,84093
1600300800000,2020-09-17 00:00:00,XTZ/USDT,2.474,2.565,2.441,2.476,8379295.3,20862028.0577,77553
1600214400000,2020-09-16 00:00:00,XTZ/USDT,2.503,2.540,2.415,2.474,10460872.7,25937417.1757,84627
1600128000000,2020-09-15 00:00:00,XTZ/USDT,2.617,2.682,2.498,2.503,13736182.1,35472208.3133,133323
1600041600000,2020-09-14 00:00:00,XTZ/USDT,2.628,2.705,2.537,2.618,10633023.5,27862703.2485,91954
1599955200000,2020-09-13 00:00:00,XTZ/USDT,2.603,2.744,2.532,2.628,16197691.0,42592150.4708,147245
1599868800000,2020-09-12 00:00:00,XTZ/USDT,2.572,2.644,2.487,2.602,9041472.3,23152170.2664,77895
1599782400000,2020-09-11 00:00:00,XTZ/USDT,2.576,2.632,2.467,2.571,8708232.0,22067230.0394,80095
1599696000000,2020-09-10 00:00:00,XTZ/USDT,2.528,2.665,2.528,2.578,11352180.9,29449865.8216,90413
1599609600000,2020-09-09 00:00:00,XTZ/USDT,2.503,2.603,2.411,2.531,11796287.0,29746611.9777,111273
1599523200000,2020-09-08 00:00:00,XTZ/USDT,2.559,2.649,2.397,2.504,18978174.5,47413039.5208,153757
1599436800000,2020-09-07 00:00:00,XTZ/USDT,2.550,2.591,2.359,2.559,12470007.6,30789928.5708,124023
1599350400000,2020-09-06 00:00:00,XTZ/USDT,2.482,2.632,2.337,2.551,13163216.5,33037310.1707,135088
1599264000000,2020-09-05 00:00:00,XTZ/USDT,2.741,2.828,2.321,2.481,25339381.3,64109586.7860,247572
1599177600000,2020-09-04 00:00:00,XTZ/USDT,2.555,2.854,2.404,2.741,22794820.1,59903664.9843,208550
1599091200000,2020-09-03 00:00:00,XTZ/USDT,3.142,3.142,2.438,2.556,28354901.2,79918195.2618,234769
1599004800000,2020-09-02 00:00:00,XTZ/USDT,3.450,3.481,2.891,3.141,24822718.9,78036355.1568,214821
1598918400000,2020-09-01 00:00:00,XTZ/USDT,3.247,3.530,3.187,3.450,18412740.5,62251429.0402,160162
1598832000000,2020-08-31 00:00:00,XTZ/USDT,3.391,3.477,3.241,3.246,13983101.7,46928031.8385,117898
1598745600000,2020-08-30 00:00:00,XTZ/USDT,3.356,3.445,3.325,3.391,12538664.9,42408509.3114,105470
1598659200000,2020-08-29 00:00:00,XTZ/USDT,3.268,3.445,3.214,3.355,12268893.1,40858939.7959,130345
1598572800000,2020-08-28 00:00:00,XTZ/USDT,3.229,3.321,3.135,3.267,14484120.7,47088526.4127,155218
1598486400000,2020-08-27 00:00:00,XTZ/USDT,3.369,3.425,3.087,3.230,26862605.5,87117742.6629,267541
1598400000000,2020-08-26 00:00:00,XTZ/USDT,3.439,3.519,3.300,3.369,21815206.4,74479230.9524,210783
1598313600000,2020-08-25 00:00:00,XTZ/USDT,3.688,3.711,3.294,3.439,26908231.3,94157128.8202,247945
1598227200000,2020-08-24 00:00:00,XTZ/USDT,3.522,3.809,3.442,3.687,22777417.5,84041879.2704,237687
1598140800000,2020-08-23 00:00:00,XTZ/USDT,3.577,3.631,3.355,3.523,15222758.4,53201639.7875,162881
1598054400000,2020-08-22 00:00:00,XTZ/USDT,3.389,3.628,3.258,3.577,18967436.2,65726867.1881,212581
1597968000000,2020-08-21 00:00:00,XTZ/USDT,3.865,3.925,3.330,3.391,32401448.6,117361827.9389,305145
1597881600000,2020-08-20 00:00:00,XTZ/USDT,3.637,3.945,3.507,3.864,27500871.9,103499515.4476,257063
1597795200000,2020-08-19 00:00:00,XTZ/USDT,3.839,3.942,3.423,3.634,41493032.6,154882875.4083,347521
1597708800000,2020-08-18 00:00:00,XTZ/USDT,4.045,4.180,3.675,3.839,26227975.2,102942605.0131,276290
1597622400000,2020-08-17 00:00:00,XTZ/USDT,4.245,4.269,4.018,4.043,21550766.2,89440772.9754,202442
1597536000000,2020-08-16 00:00:00,XTZ/USDT,4.071,4.399,4.013,4.246,28191044.6,118601057.2933,230711
1597449600000,2020-08-15 00:00:00,XTZ/USDT,4.120,4.330,3.897,4.068,39735928.5,163870451.9281,317662
1597363200000,2020-08-14 00:00:00,XTZ/USDT,4.148,4.247,4.010,4.122,24671512.1,101361697.3396,238737
1597276800000,2020-08-13 00:00:00,XTZ/USDT,4.371,4.509,3.948,4.146,52539083.8,221535568.0499,459109
1597190400000,2020-08-12 00:00:00,XTZ/USDT,4.023,4.490,3.615,4.371,75712022.4,313327429.6799,563021
1597104000000,2020-08-11 00:00:00,XTZ/USDT,4.262,4.447,3.744,4.021,90315261.0,369522876.7723,690677
1597017600000,2020-08-10 00:00:00,XTZ/USDT,3.700,4.330,3.405,4.256,80256818.8,311632572.8699,662258
1596931200000,2020-08-09 00:00:00,XTZ/USDT,3.388,3.796,3.279,3.699,54492247.8,193901818.5559,436957
1596844800000,2020-08-08 00:00:00,XTZ/USDT,3.085,3.497,3.029,3.386,34565620.9,113803614.4703,255311
1596758400000,2020-08-07 00:00:00,XTZ/USDT,3.232,3.299,2.910,3.083,29920554.7,94040471.2021,193410
1596672000000,2020-08-06 00:00:00,XTZ/USDT,3.118,3.393,3.060,3.232,38338846.5,124380406.3961,219014
1596585600000,2020-08-05 00:00:00,XTZ/USDT,3.251,3.270,3.058,3.118,25223518.0,80331710.1837,159019
1596499200000,2020-08-04 00:00:00,XTZ/USDT,3.075,3.342,3.074,3.251,42836343.5,137679785.1957,280930
1596412800000,2020-08-03 00:00:00,XTZ/USDT,2.896,3.099,2.842,3.077,28681139.3,86474096.8571,191921
1596326400000,2020-08-02 00:00:00,XTZ/USDT,3.048,3.150,2.612,2.897,41143108.5,121192019.4226,348788
1596240000000,2020-08-01 00:00:00,XTZ/USDT,2.847,3.090,2.829,3.048,23396612.9,69265492.7001,162157
1596153600000,2020-07-31 00:00:00,XTZ/USDT,2.809,2.910,2.787,2.847,13375408.5,38200409.0267,105536
1596067200000,2020-07-30 00:00:00,XTZ/USDT,2.786,2.858,2.737,2.808,12498364.0,35006672.5339,102555
1595980800000,2020-07-29 00:00:00,XTZ/USDT,2.838,2.959,2.097,2.785,19098902.8,54304334.5586,137568
1595894400000,2020-07-28 00:00:00,XTZ/USDT,2.831,2.900,2.712,2.837,23989134.4,68226307.3987,191344
1595808000000,2020-07-27 00:00:00,XTZ/USDT,2.995,2.996,2.639,2.828,42798387.1,120682743.7001,325820
1595721600000,2020-07-26 00:00:00,XTZ/USDT,3.069,3.124,2.900,2.994,28042011.3,84976666.7697,182311
1595635200000,2020-07-25 00:00:00,XTZ/USDT,3.034,3.125,3.020,3.068,20724152.8,63685835.7504,158522
1595548800000,2020-07-24 00:00:00,XTZ/USDT,3.194,3.205,3.000,3.034,27051773.1,83784254.3021,177711
1595462400000,2020-07-23 00:00:00,XTZ/USDT,3.111,3.242,3.035,3.194,32558168.4,101912558.6468,241663
1595376000000,2020-07-22 00:00:00,XTZ/USDT,3.027,3.161,2.925,3.111,22204594.7,66859393.5240,174664
1595289600000,2020-07-21 00:00:00,XTZ/USDT,2.772,3.084,2.750,3.027,31894781.2,93834871.6169,240498
1595203200000,2020-07-20 00:00:00,XTZ/USDT,2.988,2.996,2.720,2.772,24168549.1,69492648.6527,171237
1595116800000,2020-07-19 00:00:00,XTZ/USDT,3.014,3.064,2.867,2.989,20285297.9,60174414.4035,157421
1595030400000,2020-07-18 00:00:00,XTZ/USDT,3.173,3.173,2.949,3.012,25415479.7,77610518.9182,198185
1594944000000,2020-07-17 00:00:00,XTZ/USDT,3.106,3.233,3.005,3.173,35839778.3,112073378.2445,278187
1594857600000,2020-07-16 00:00:00,XTZ/USDT,3.221,3.323,2.920,3.105,84122492.9,263370421.9274,517390
1594771200000,2020-07-15 00:00:00,XTZ/USDT,2.959,3.230,2.859,3.220,60976887.6,184758774.1932,417022
1594684800000,2020-07-14 00:00:00,XTZ/USDT,2.906,3.071,2.625,2.958,53381993.5,154458821.6549,401261
1594598400000,2020-07-13 00:00:00,XTZ/USDT,2.827,3.193,2.708,2.905,85489485.2,254407653.6219,593278
1594512000000,2020-07-12 00:00:00,XTZ/USDT,2.687,2.847,2.556,2.827,28400691.5,76621259.0947,206469
1594425600000,2020-07-11 00:00:00,XTZ/USDT,2.549,2.733,2.512,2.687,27004587.0,71315429.4933,175225
1594339200000,2020-07-10 00:00:00,XTZ/USDT,2.533,2.592,2.414,2.548,14751751.7,36767701.1085,119151
1594252800000,2020-07-09 00:00:00,XTZ/USDT,2.654,2.655,2.448,2.534,18549217.4,47261028.7330,154076
1594166400000,2020-07-08 00:00:00,XTZ/USDT,2.514,2.698,2.481,2.654,18186870.7,47675414.8375,142205
1594080000000,2020-07-07 00:00:00,XTZ/USDT,2.443,2.590,2.405,2.514,16233639.3,40605254.8847,127184
1593993600000,2020-07-06 00:00:00,XTZ/USDT,2.290,2.466,2.267,2.443,10567389.6,25120922.6422,95983
1593907200000,2020-07-05 00:00:00,XTZ/USDT,2.331,2.333,2.212,2.290,6888109.3,15661568.1842,61401
1593820800000,2020-07-04 00:00:00,XTZ/USDT,2.279,2.359,2.274,2.331,5556207.0,12907698.6998,44955
1593734400000,2020-07-03 00:00:00,XTZ/USDT,2.336,2.356,2.272,2.279,5623589.3,12986630.2763,56882
1593648000000,2020-07-02 00:00:00,XTZ/USDT,2.402,2.410,2.266,2.336,8153060.2,19094131.7333,87034
1593561600000,2020-07-01 00:00:00,XTZ/USDT,2.357,2.448,2.331,2.402,7156599.7,17170032.4521,76656
1593475200000,2020-06-30 00:00:00,XTZ/USDT,2.412,2.418,2.351,2.358,4231294.5,10072496.7549,44375
1593388800000,2020-06-29 00:00:00,XTZ/USDT,2.369,2.443,2.345,2.410,7542366.0,17990610.4022,80518
1593302400000,2020-06-28 00:00:00,XTZ/USDT,2.315,2.437,2.284,2.368,10255578.4,24341603.1076,108343
1593216000000,2020-06-27 00:00:00,XTZ/USDT,2.491,2.498,2.243,2.314,14018452.5,33289712.6932,130734
1593129600000,2020-06-26 00:00:00,XTZ/USDT,2.580,2.581,2.450,2.491,13939092.5,34880665.3455,152148
1593043200000,2020-06-25 00:00:00,XTZ/USDT,2.629,2.653,2.525,2.579,7479771.3,19424027.8526,83184
1592956800000,2020-06-24 00:00:00,XTZ/USDT,2.787,2.858,2.579,2.628,17032973.1,46219727.3360,140177
1592870400000,2020-06-23 00:00:00,XTZ/USDT,2.682,2.803,2.637,2.786,14162096.5,38730751.1187,117302
1592784000000,2020-06-22 00:00:00,XTZ/USDT,2.592,2.709,2.581,2.682,7528181.7,20049033.0600,62140
1592697600000,2020-06-21 00:00:00,XTZ/USDT,2.617,2.640,2.574,2.591,4139713.7,10801681.1498,30925
1592611200000,2020-06-20 00:00:00,XTZ/USDT,2.630,2.659,2.517,2.618,7062101.9,18408725.1234,58403
1592524800000,2020-06-19 00:00:00,XTZ/USDT,2.667,2.718,2.610,2.628,9005341.6,23991520.8097,82798
1592438400000,2020-06-18 00:00:00,XTZ/USDT,2.680,2.788,2.558,2.667,19227076.7,51252741.5817,142588
1592352000000,2020-06-17 00:00:00,XTZ/USDT,2.617,2.696,2.550,2.680,11102798.6,29243374.5423,109444
1592265600000,2020-06-16 00:00:00,XTZ/USDT,2.629,2.676,2.568,2.616,5614556.7,14708995.0936,60380
1592179200000,2020-06-15 00:00:00,XTZ/USDT,2.591,2.687,2.434,2.628,10894927.8,27791284.6403,112516
1592092800000,2020-06-14 00:00:00,XTZ/USDT,2.700,2.703,2.552,2.592,4907351.4,12909944.7368,47089
1592006400000,2020-06-13 00:00:00,XTZ/USDT,2.670,2.729,2.641,2.699,4734371.8,12747580.4651,43595
1591920000000,2020-06-12 00:00:00,XTZ/USDT,2.617,2.765,2.592,2.670,12264963.9,32958629.8916,88427
1591833600000,2020-06-11 00:00:00,XTZ/USDT,2.892,2.910,2.500,2.618,12092258.3,32952193.0837,105236
1591747200000,2020-06-10 00:00:00,XTZ/USDT,2.905,2.934,2.860,2.892,5659130.6,16368394.7942,52955
1591660800000,2020-06-09 00:00:00,XTZ/USDT,2.948,2.962,2.866,2.904,4178594.6,12129963.5141,36914
1591574400000,2020-06-08 00:00:00,XTZ/USDT,2.889,2.953,2.865,2.947,5516333.0,16084135.2970,37886
1591488000000,2020-06-07 00:00:00,XTZ/USDT,2.930,2.942,2.810,2.889,9439692.4,27141990.4170,68370
1591401600000,2020-06-06 00:00:00,XTZ/USDT,2.936,2.979,2.905,2.930,8250382.7,24226676.4878,45887
1591315200000,2020-06-05 00:00:00,XTZ/USDT,3.001,3.025,2.919,2.937,8410175.9,25039260.4367,56826
1591228800000,2020-06-04 00:00:00,XTZ/USDT,3.044,3.087,2.890,3.002,14192876.1,42675116.2013,94506
1591142400000,2020-06-03 00:00:00,XTZ/USDT,2.896,3.079,2.840,3.043,12418227.4,36685523.2477,78346
1591056000000,2020-06-02 00:00:00,XTZ/USDT,2.972,3.137,2.601,2.898,20010368.9,59017650.2928,123968
1590969600000,2020-06-01 00:00:00,XTZ/USDT,2.807,3.010,2.777,2.972,14932662.0,43546080.5647,96943
1590883200000,2020-05-31 00:00:00,XTZ/USDT,2.927,2.973,2.769,2.808,11061609.1,31825801.8132,68664
1590796800000,2020-05-30 00:00:00,XTZ/USDT,2.874,2.970,2.815,2.927,11745150.1,34039007.0143,70439
1590710400000,2020-05-29 00:00:00,XTZ/USDT,2.836,2.913,2.795,2.874,12180886.9,34804733.6452,62706
1590624000000,2020-05-28 00:00:00,XTZ/USDT,2.712,2.853,2.683,2.837,7202331.2,19899757.8129,39309
1590537600000,2020-05-27 00:00:00,XTZ/USDT,2.697,2.760,2.678,2.711,5602716.9,15221585.0039,43989
1590451200000,2020-05-26 00:00:00,XTZ/USDT,2.738,2.767,2.658,2.697,6290995.5,17048251.9322,47193
1590364800000,2020-05-25 00:00:00,XTZ/USDT,2.647,2.747,2.622,2.738,7716734.6,20933049.2725,49988
1590278400000,2020-05-24 00:00:00,XTZ/USDT,2.759,2.833,2.638,2.647,10773130.8,29658493.1093,64849
1590192000000,2020-05-23 00:00:00,XTZ/USDT,2.804,2.833,2.724,2.760,7498872.4,20784815.7208,51516
1590105600000,2020-05-22 00:00:00,XTZ/USDT,2.644,2.869,2.600,2.804,14558157.8,40280069.4916,92383
1590019200000,2020-05-21 00:00:00,XTZ/USDT,2.821,2.857,2.570,2.642,13863872.5,37606604.6763,88393
1589932800000,2020-05-20 00:00:00,XTZ/USDT,2.833,2.898,2.712,2.821,14464359.9,40852382.0788,82847
1589846400000,2020-05-19 00:00:00,XTZ/USDT,2.756,2.836,2.631,2.832,11359372.4,31127804.2882,76736
1589760000000,2020-05-18 00:00:00,XTZ/USDT,2.624,2.775,2.622,2.758,9746058.6,26543683.0981,67365
1589673600000,2020-05-17 00:00:00,XTZ/USDT,2.624,2.688,2.600,2.624,7862959.5,20812986.4001,54726
1589587200000,2020-05-16 00:00:00,XTZ/USDT,2.487,2.654,2.472,2.622,8467590.8,21811544.1717,64095
1589500800000,2020-05-15 00:00:00,XTZ/USDT,2.548,2.555,2.434,2.487,9031683.7,22611204.7386,57898
1589414400000,2020-05-14 00:00:00,XTZ/USDT,2.570,2.621,2.492,2.548,11295710.0,28843714.6984,87585
1589328000000,2020-05-13 00:00:00,XTZ/USDT,2.513,2.591,2.483,2.570,7377850.1,18792188.9264,67673
1589241600000,2020-05-12 00:00:00,XTZ/USDT,2.430,2.583,2.412,2.512,13997841.4,35367927.8346,96897
1589155200000,2020-05-11 00:00:00,XTZ/USDT,2.557,2.599,2.265,2.429,25307422.8,62174734.8248,150214
1589068800000,2020-05-10 00:00:00,XTZ/USDT,2.819,2.826,2.200,2.557,26845977.1,68598752.6387,166841
1588982400000,2020-05-09 00:00:00,XTZ/USDT,2.756,2.972,2.727,2.819,20778102.9,59293884.1772,121325
1588896000000,2020-05-08 00:00:00,XTZ/USDT,2.724,2.824,2.690,2.756,14511651.1,40008743.5677,62365
1588809600000,2020-05-07 00:00:00,XTZ/USDT,2.661,2.816,2.611,2.724,18192380.8,49484830.9199,95246
1588723200000,2020-05-06 00:00:00,XTZ/USDT,2.755,2.814,2.646,2.659,12866651.5,35370669.7819,75620
1588636800000,2020-05-05 00:00:00,XTZ/USDT,2.778,2.832,2.705,2.754,16157926.4,44673712.5571,93220
1588550400000,2020-05-04 00:00:00,XTZ/USDT,2.739,2.850,2.597,2.779,27358525.3,74786415.0860,121454
1588464000000,2020-05-03 00:00:00,XTZ/USDT,2.837,2.878,2.673,2.737,16127052.6,44716807.9434,72955
1588377600000,2020-05-02 00:00:00,XTZ/USDT,2.799,2.869,2.773,2.836,12266315.8,34601055.2228,92371
1588291200000,2020-05-01 00:00:00,XTZ/USDT,2.753,2.950,2.751,2.798,25781946.0,73279170.4085,144195
1588204800000,2020-04-30 00:00:00,XTZ/USDT,2.938,3.044,2.631,2.753,36412062.2,103710820.3110,190582
1588118400000,2020-04-29 00:00:00,XTZ/USDT,2.744,3.020,2.741,2.937,34218130.6,98166883.4690,181130
1588032000000,2020-04-28 00:00:00,XTZ/USDT,2.733,2.837,2.656,2.745,28112950.7,77342232.6327,134869
1587945600000,2020-04-27 00:00:00,XTZ/USDT,2.767,2.795,2.550,2.734,29178599.6,77729174.8934,160172
1587859200000,2020-04-26 00:00:00,XTZ/USDT,2.852,2.853,2.723,2.767,24741596.9,68929328.5662,125613
1587772800000,2020-04-25 00:00:00,XTZ/USDT,2.711,2.903,2.620,2.853,29410046.7,81592254.0261,139114
1587686400000,2020-04-24 00:00:00,XTZ/USDT,2.496,2.769,2.489,2.711,45527850.6,121645152.6986,196828
1587600000000,2020-04-23 00:00:00,XTZ/USDT,2.335,2.611,2.300,2.496,33198589.7,81099368.3734,157967
1587513600000,2020-04-22 00:00:00,XTZ/USDT,2.146,2.345,2.138,2.337,20559884.3,46772683.7356,84204
1587427200000,2020-04-21 00:00:00,XTZ/USDT,2.128,2.207,2.077,2.145,22433358.3,48323705.2628,110039
1587340800000,2020-04-20 00:00:00,XTZ/USDT,2.244,2.346,2.066,2.130,29985251.9,66258406.9363,124557
1587254400000,2020-04-19 00:00:00,XTZ/USDT,2.323,2.364,2.193,2.245,22032751.2,50236284.9677,84818
1587168000000,2020-04-18 00:00:00,XTZ/USDT,2.086,2.374,2.084,2.324,25378195.9,57101939.9500,124111
1587081600000,2020-04-17 00:00:00,XTZ/USDT,2.104,2.153,2.056,2.086,17575573.1,37057628.1548,73399
1586995200000,2020-04-16 00:00:00,XTZ/USDT,1.903,2.137,1.842,2.104,22240661.0,44621563.1864,95448
1586908800000,2020-04-15 00:00:00,XTZ/USDT,1.946,1.978,1.890,1.903,9111764.7,17577330.1233,36556
1586822400000,2020-04-14 00:00:00,XTZ/USDT,1.935,1.995,1.905,1.947,11072887.3,21602323.3636,38993
1586736000000,2020-04-13 00:00:00,XTZ/USDT,2.005,2.005,1.890,1.936,16871008.8,32614641.7118,87855
1586649600000,2020-04-12 00:00:00,XTZ/USDT,1.978,2.063,1.894,2.003,21149799.2,42187121.6111,107525
1586563200000,2020-04-11 00:00:00,XTZ/USDT,1.907,2.047,1.888,1.976,22191458.2,43735542.5650,106179
1586476800000,2020-04-10 00:00:00,XTZ/USDT,2.109,2.117,1.821,1.908,36876780.0,71908130.4417,181732
1586390400000,2020-04-09 00:00:00,XTZ/USDT,2.146,2.180,1.974,2.111,29325699.7,61819407.3344,175327
1586304000000,2020-04-08 00:00:00,XTZ/USDT,1.962,2.175,1.926,2.144,28674178.5,58768271.9353,162835
1586217600000,2020-04-07 00:00:00,XTZ/USDT,1.916,2.100,1.866,1.960,37475480.8,74689778.8791,210172
1586131200000,2020-04-06 00:00:00,XTZ/USDT,1.667,1.917,1.666,1.917,17082249.6,30941610.4313,102662
1586044800000,2020-04-05 00:00:00,XTZ/USDT,1.696,1.710,1.666,1.667,4018924.4,6775684.7268,21667
1585958400000,2020-04-04 00:00:00,XTZ/USDT,1.676,1.731,1.651,1.696,8419217.4,14221512.8132,34578
1585872000000,2020-04-03 00:00:00,XTZ/USDT,1.666,1.780,1.648,1.677,13654772.6,23278528.0099,62567
1585785600000,2020-04-02 00:00:00,XTZ/USDT,1.607,1.803,1.592,1.666,24469715.3,41498924.0472,102558
1585699200000,2020-04-01 00:00:00,XTZ/USDT,1.611,1.634,1.525,1.607,8099976.9,12792457.8714,31470
1585612800000,2020-03-31 00:00:00,XTZ/USDT,1.608,1.640,1.552,1.611,6181255.4,9875119.3270,28153
1585526400000,2020-03-30 00:00:00,XTZ/USDT,1.468,1.663,1.461,1.606,8852790.1,14034571.5428,43584
1585440000000,2020-03-29 00:00:00,XTZ/USDT,1.564,1.581,1.466,1.468,5908442.3,9067701.9204,29022
1585353600000,2020-03-28 00:00:00,XTZ/USDT,1.588,1.615,1.509,1.562,10565990.1,16527621.8070,45959
1585267200000,2020-03-27 00:00:00,XTZ/USDT,1.758,1.782,1.565,1.589,7753633.5,13161591.0696,35845
1585180800000,2020-03-26 00:00:00,XTZ/USDT,1.714,1.761,1.701,1.758,7370100.6,12712696.8403,64492
1585094400000,2020-03-25 00:00:00,XTZ/USDT,1.761,1.794,1.647,1.713,14959916.6,25626685.2606,93271
1585008000000,2020-03-24 00:00:00,XTZ/USDT,1.674,1.782,1.620,1.760,18778764.8,32199361.5276,118069
1584921600000,2020-03-23 00:00:00,XTZ/USDT,1.474,1.700,1.442,1.675,16725112.3,26550146.7217,103420
1584835200000,2020-03-22 00:00:00,XTZ/USDT,1.666,1.723,1.455,1.476,18023016.9,28896768.6844,120669
