unix,date,symbol,open,high,low,close,Volume XMR,Volume USDT,tradecount
1606953600000,2020-12-03 00:00:00,XMR/USDT,127.82000000,133.72000000,126.41000000,133.54000000,72157.98175000,9356886.34011570,31985
1606867200000,2020-12-02 00:00:00,XMR/USDT,125.79000000,129.27000000,123.70000000,127.92000000,80009.02266000,10181080.22758360,35429
1606780800000,2020-12-01 00:00:00,XMR/USDT,130.65000000,132.72000000,120.50000000,125.79000000,129097.47739000,16436755.08628340,61750
1606694400000,2020-11-30 00:00:00,XMR/USDT,123.97000000,130.77000000,121.50000000,130.65000000,92935.77272000,11698665.76347140,41882
1606608000000,2020-11-29 00:00:00,XMR/USDT,122.03000000,125.94000000,119.19000000,123.94000000,89194.22132000,10944573.43238560,38672
1606521600000,2020-11-28 00:00:00,XMR/USDT,117.33000000,124.99000000,114.32000000,122.03000000,84091.39691000,10120762.91500820,37215
1606435200000,2020-11-27 00:00:00,XMR/USDT,119.97000000,122.17000000,111.53000000,117.32000000,113857.03218000,13188053.83777210,47378
1606348800000,2020-11-26 00:00:00,XMR/USDT,128.85000000,132.37000000,108.07000000,119.98000000,280579.01746000,32917166.95319430,104759
1606262400000,2020-11-25 00:00:00,XMR/USDT,135.07000000,138.72000000,125.16000000,128.80000000,180359.32150000,24145151.86849390,82518
1606176000000,2020-11-24 00:00:00,XMR/USDT,129.86000000,142.85000000,126.32000000,135.15000000,309909.03792000,41392599.84390320,130071
1606089600000,2020-11-23 00:00:00,XMR/USDT,123.67000000,131.00000000,122.40000000,129.88000000,152118.50765000,19220884.45315750,69949
1606003200000,2020-11-22 00:00:00,XMR/USDT,128.49000000,129.72000000,119.17000000,123.65000000,146364.09470000,18206496.26844030,61428
1605916800000,2020-11-21 00:00:00,XMR/USDT,121.01000000,129.53000000,119.51000000,128.46000000,138732.15351000,17337159.37145860,57485
1605830400000,2020-11-20 00:00:00,XMR/USDT,118.44000000,123.02000000,117.95000000,121.04000000,118458.69929000,14352005.59049320,40754
1605744000000,2020-11-19 00:00:00,XMR/USDT,123.55000000,123.80000000,116.94000000,118.49000000,107567.94501000,12899352.24021700,37654
1605657600000,2020-11-18 00:00:00,XMR/USDT,125.48000000,126.50000000,118.83000000,123.51000000,143792.70839000,17674990.37109620,51149
1605571200000,2020-11-17 00:00:00,XMR/USDT,118.45000000,125.71000000,117.79000000,125.55000000,106174.35002000,12843681.66559090,40255
1605484800000,2020-11-16 00:00:00,XMR/USDT,114.62000000,119.97000000,113.49000000,118.52000000,93076.75528000,11005235.38372240,32912
1605398400000,2020-11-15 00:00:00,XMR/USDT,116.92000000,117.98000000,112.86000000,114.60000000,60211.76256000,6989560.32069970,23100
1605312000000,2020-11-14 00:00:00,XMR/USDT,114.10000000,117.63000000,113.15000000,116.89000000,82724.29824000,9528313.28257530,33528
1605225600000,2020-11-13 00:00:00,XMR/USDT,112.16000000,115.00000000,111.52000000,114.09000000,72394.10452000,8205422.94402750,28745
1605139200000,2020-11-12 00:00:00,XMR/USDT,113.12000000,115.06000000,110.09000000,112.16000000,94916.88949000,10656646.99384190,35301
1605052800000,2020-11-11 00:00:00,XMR/USDT,115.55000000,118.00000000,113.12000000,113.13000000,83359.02436000,9660854.33015300,28339
1604966400000,2020-11-10 00:00:00,XMR/USDT,115.89000000,117.94000000,114.05000000,115.54000000,57758.17237000,6703667.42455980,22795
1604880000000,2020-11-09 00:00:00,XMR/USDT,120.26000000,122.10000000,114.04000000,115.89000000,116465.70322000,13633350.59245660,41292
1604793600000,2020-11-08 00:00:00,XMR/USDT,111.03000000,120.98000000,109.61000000,120.33000000,80211.84229000,9310276.77492190,30316
1604707200000,2020-11-07 00:00:00,XMR/USDT,119.34000000,126.04000000,109.62000000,110.96000000,165912.07807000,19623367.47784510,60199
1604620800000,2020-11-06 00:00:00,XMR/USDT,119.51000000,124.26000000,116.29000000,119.37000000,127649.03125000,15418723.37652790,48056
1604534400000,2020-11-05 00:00:00,XMR/USDT,115.77000000,125.00000000,110.50000000,119.56000000,155407.85216000,17974506.45947130,56390
1604448000000,2020-11-04 00:00:00,XMR/USDT,121.18000000,121.82000000,113.60000000,115.67000000,121984.35128000,14400842.76715270,41105
1604361600000,2020-11-03 00:00:00,XMR/USDT,118.82000000,121.47000000,116.00000000,121.13000000,95292.37729000,11307213.64791160,36920
1604275200000,2020-11-02 00:00:00,XMR/USDT,127.08000000,128.30000000,115.57000000,118.82000000,116504.99356000,14069539.52371280,37617
1604188800000,2020-11-01 00:00:00,XMR/USDT,126.53000000,127.27000000,123.61000000,127.08000000,46154.30346000,5782422.74900940,16617
1604102400000,2020-10-31 00:00:00,XMR/USDT,122.96000000,128.30000000,121.29000000,126.52000000,114364.92277000,14220412.22112970,34115
1604016000000,2020-10-30 00:00:00,XMR/USDT,124.38000000,125.33000000,117.95000000,122.98000000,125530.60142000,15233422.39692820,39761
1603929600000,2020-10-29 00:00:00,XMR/USDT,126.32000000,128.65000000,121.69000000,124.38000000,117544.60749000,14758036.46656290,40801
1603843200000,2020-10-28 00:00:00,XMR/USDT,133.91000000,135.46000000,123.43000000,126.32000000,113742.98700000,14737968.47128210,38346
1603756800000,2020-10-27 00:00:00,XMR/USDT,131.35000000,138.03000000,131.18000000,133.83000000,114560.47849000,15504624.70354900,41133
1603670400000,2020-10-26 00:00:00,XMR/USDT,131.14000000,139.38000000,129.00000000,131.42000000,153558.89948000,20725087.84673170,56845
1603584000000,2020-10-25 00:00:00,XMR/USDT,129.30000000,134.24000000,127.83000000,131.08000000,90654.93906000,11869133.11783750,30566
1603497600000,2020-10-24 00:00:00,XMR/USDT,127.47000000,130.00000000,125.26000000,129.31000000,70316.55393000,8997573.62984770,24057
1603411200000,2020-10-23 00:00:00,XMR/USDT,127.62000000,127.66000000,122.41000000,127.47000000,79621.90336000,9959959.65798870,27449
1603324800000,2020-10-22 00:00:00,XMR/USDT,121.23000000,129.68000000,119.20000000,127.60000000,124422.52619000,15581926.82727160,42916
1603238400000,2020-10-21 00:00:00,XMR/USDT,118.25000000,126.35000000,116.55000000,121.24000000,137501.44444000,16814742.23867590,45118
1603152000000,2020-10-20 00:00:00,XMR/USDT,125.74000000,127.24000000,117.15000000,118.25000000,136324.66780000,16651864.66705430,44774
1603065600000,2020-10-19 00:00:00,XMR/USDT,124.37000000,130.32000000,122.48000000,125.77000000,129739.70769000,16427398.76452030,42842
1602979200000,2020-10-18 00:00:00,XMR/USDT,120.09000000,124.51000000,119.91000000,124.44000000,53838.03846000,6567168.63951690,19174
1602892800000,2020-10-17 00:00:00,XMR/USDT,120.62000000,122.84000000,118.92000000,120.10000000,65370.14601000,7876856.66749480,21833
1602806400000,2020-10-16 00:00:00,XMR/USDT,130.22000000,135.01000000,119.01000000,120.62000000,155249.71658000,19189677.07595880,44908
1602720000000,2020-10-15 00:00:00,XMR/USDT,128.44000000,132.45000000,123.55000000,130.22000000,120962.85721000,15464919.82581230,36124
1602633600000,2020-10-14 00:00:00,XMR/USDT,127.90000000,133.80000000,125.00000000,128.41000000,152115.52296000,19698081.07758190,41594
1602547200000,2020-10-13 00:00:00,XMR/USDT,129.00000000,131.91000000,123.48000000,127.97000000,143964.68321000,18324057.83116360,41345
1602460800000,2020-10-12 00:00:00,XMR/USDT,125.81000000,147.41000000,125.04000000,129.00000000,295707.60391000,38736606.99771000,83565
1602374400000,2020-10-11 00:00:00,XMR/USDT,115.81000000,129.30000000,115.39000000,125.81000000,169285.44181000,20670746.91291870,48075
1602288000000,2020-10-10 00:00:00,XMR/USDT,115.91000000,118.79000000,115.06000000,115.88000000,107677.61125000,12611220.35436260,26540
1602201600000,2020-10-09 00:00:00,XMR/USDT,111.30000000,118.14000000,108.35000000,115.92000000,190546.75779000,21672929.30586050,43768
1602115200000,2020-10-08 00:00:00,XMR/USDT,110.27000000,112.93000000,107.49000000,111.36000000,168156.87447000,18553399.49026650,42499
1602028800000,2020-10-07 00:00:00,XMR/USDT,106.44000000,112.89000000,102.15000000,110.29000000,182143.74304000,19683864.65434500,46966
1601942400000,2020-10-06 00:00:00,XMR/USDT,112.78000000,113.89000000,105.31000000,106.43000000,180700.12474000,19980392.06528780,44446
1601856000000,2020-10-05 00:00:00,XMR/USDT,105.46000000,114.52000000,104.11000000,112.73000000,145697.92787000,15711163.79597570,40032
1601769600000,2020-10-04 00:00:00,XMR/USDT,103.56000000,109.45000000,101.23000000,105.46000000,95787.39913000,10114679.03230540,24368
1601683200000,2020-10-03 00:00:00,XMR/USDT,101.66000000,103.99000000,100.62000000,103.58000000,70280.38961000,7198479.68772500,17853
1601596800000,2020-10-02 00:00:00,XMR/USDT,103.86000000,105.43000000,93.52000000,101.61000000,184975.12765000,18356732.55221030,54716
1601510400000,2020-10-01 00:00:00,XMR/USDT,108.60000000,113.36000000,101.43000000,103.74000000,270245.94694000,29186053.52484450,66600
1601424000000,2020-09-30 00:00:00,XMR/USDT,100.47000000,110.47000000,97.68000000,108.60000000,209871.01799000,21760190.38184410,44767
1601337600000,2020-09-29 00:00:00,XMR/USDT,95.11000000,101.25000000,94.25000000,100.51000000,111246.74874000,10832388.47133170,23984
1601251200000,2020-09-28 00:00:00,XMR/USDT,97.14000000,98.77000000,94.43000000,95.12000000,91779.64988000,8900730.06746260,21229
1601164800000,2020-09-27 00:00:00,XMR/USDT,94.55000000,100.00000000,93.51000000,97.09000000,127456.86482000,12356112.58545810,29434
1601078400000,2020-09-26 00:00:00,XMR/USDT,92.97000000,95.47000000,92.24000000,94.63000000,61474.28290000,5767964.79705190,13982
1600992000000,2020-09-25 00:00:00,XMR/USDT,91.81000000,94.22000000,90.23000000,92.93000000,94929.66302000,8758369.01201150,19821
1600905600000,2020-09-24 00:00:00,XMR/USDT,87.20000000,92.15000000,86.56000000,91.84000000,89982.59084000,8095850.32804960,22694
1600819200000,2020-09-23 00:00:00,XMR/USDT,92.56000000,94.17000000,86.35000000,87.17000000,63910.22929000,5783520.28326600,18349
1600732800000,2020-09-22 00:00:00,XMR/USDT,89.08000000,97.00000000,87.13000000,92.56000000,88291.06303000,8122469.31414830,28505
1600646400000,2020-09-21 00:00:00,XMR/USDT,92.65000000,94.51000000,85.58000000,89.13000000,108979.82079000,9766526.70053470,33760
1600560000000,2020-09-20 00:00:00,XMR/USDT,94.55000000,94.86000000,90.47000000,92.63000000,46679.77399000,4331336.11143560,12975
1600473600000,2020-09-19 00:00:00,XMR/USDT,92.49000000,95.39000000,91.39000000,94.61000000,45674.94371000,4279096.13058830,12588
1600387200000,2020-09-18 00:00:00,XMR/USDT,92.83000000,95.14000000,91.24000000,92.47000000,70538.07630000,6564913.91393530,19551
1600300800000,2020-09-17 00:00:00,XMR/USDT,88.21000000,94.04000000,87.38000000,92.82000000,105027.98421000,9575928.82547730,29533
1600214400000,2020-09-16 00:00:00,XMR/USDT,91.18000000,92.76000000,87.11000000,88.27000000,80232.14920000,7230637.02123800,24462
1600128000000,2020-09-15 00:00:00,XMR/USDT,91.68000000,93.17000000,88.01000000,91.16000000,105692.90687000,9553810.55318870,30822
1600041600000,2020-09-14 00:00:00,XMR/USDT,86.17000000,95.20000000,84.31000000,91.68000000,94332.20567000,8360081.83920850,27345
1599955200000,2020-09-13 00:00:00,XMR/USDT,86.72000000,90.10000000,85.04000000,86.18000000,105709.03828000,9247751.28170820,28493
1599868800000,2020-09-12 00:00:00,XMR/USDT,84.02000000,87.15000000,82.97000000,86.70000000,61834.59049000,5230241.67226430,18356
1599782400000,2020-09-11 00:00:00,XMR/USDT,85.61000000,85.92000000,83.00000000,83.95000000,52768.45523000,4429503.36693930,12938
1599696000000,2020-09-10 00:00:00,XMR/USDT,84.27000000,86.44000000,83.90000000,85.61000000,71822.28887000,6113936.20013980,18177
1599609600000,2020-09-09 00:00:00,XMR/USDT,84.11000000,85.87000000,82.20000000,84.26000000,81912.87014000,6902408.24225220,20931
1599523200000,2020-09-08 00:00:00,XMR/USDT,82.56000000,84.89000000,78.62000000,84.19000000,134249.50508000,11011218.42852930,37870
1599436800000,2020-09-07 00:00:00,XMR/USDT,80.14000000,82.99000000,76.51000000,82.56000000,85441.17199000,6798879.33129310,27563
1599350400000,2020-09-06 00:00:00,XMR/USDT,77.71000000,81.24000000,75.11000000,80.15000000,77662.35402000,6122568.42609430,24854
1599264000000,2020-09-05 00:00:00,XMR/USDT,82.08000000,83.60000000,73.93000000,77.71000000,125666.23363000,9838219.15570210,41488
1599177600000,2020-09-04 00:00:00,XMR/USDT,77.11000000,83.50000000,76.04000000,82.08000000,122965.94513000,9936828.41244080,39207
1599091200000,2020-09-03 00:00:00,XMR/USDT,91.10000000,91.59000000,75.51000000,77.10000000,112692.99628000,9539281.86206580,39679
1599004800000,2020-09-02 00:00:00,XMR/USDT,96.96000000,97.36000000,88.00000000,91.07000000,108991.25095000,9993579.51645120,30890
1598918400000,2020-09-01 00:00:00,XMR/USDT,93.14000000,97.74000000,91.50000000,96.99000000,100106.62348000,9575905.98053840,31594
1598832000000,2020-08-31 00:00:00,XMR/USDT,96.24000000,96.74000000,93.05000000,93.10000000,61803.60686000,5854015.81553580,18108
1598745600000,2020-08-30 00:00:00,XMR/USDT,92.65000000,96.36000000,92.65000000,96.25000000,73926.95650000,6982999.18519090,22281
1598659200000,2020-08-29 00:00:00,XMR/USDT,94.44000000,95.84000000,92.33000000,92.65000000,89693.80092000,8457066.07443620,24619
1598572800000,2020-08-28 00:00:00,XMR/USDT,89.71000000,95.58000000,88.66000000,94.43000000,96663.35620000,8890501.09562980,27759
1598486400000,2020-08-27 00:00:00,XMR/USDT,88.91000000,90.69000000,85.57000000,89.66000000,75690.58693000,6669445.23880870,23455
1598400000000,2020-08-26 00:00:00,XMR/USDT,88.53000000,89.81000000,87.17000000,88.93000000,62150.57896000,5513920.62413800,17193
1598313600000,2020-08-25 00:00:00,XMR/USDT,93.61000000,94.00000000,85.78000000,88.63000000,78507.89071000,7043873.18810730,22910
1598227200000,2020-08-24 00:00:00,XMR/USDT,91.25000000,94.34000000,90.25000000,93.64000000,69353.29332000,6448173.93804260,20352
1598140800000,2020-08-23 00:00:00,XMR/USDT,94.58000000,94.93000000,90.50000000,91.26000000,63583.77699000,5836393.57309280,17811
1598054400000,2020-08-22 00:00:00,XMR/USDT,92.23000000,95.03000000,88.67000000,94.50000000,87794.02814000,8061071.07853200,24574
1597968000000,2020-08-21 00:00:00,XMR/USDT,101.61000000,106.00000000,92.10000000,92.21000000,231350.61953000,23236663.20833160,59971
1597881600000,2020-08-20 00:00:00,XMR/USDT,91.27000000,101.73000000,91.23000000,101.56000000,181335.31510000,17512628.65958600,49300
1597795200000,2020-08-19 00:00:00,XMR/USDT,93.42000000,94.49000000,88.84000000,91.31000000,121114.37435000,11113997.71668130,38245
1597708800000,2020-08-18 00:00:00,XMR/USDT,93.45000000,97.26000000,91.44000000,93.43000000,139230.33581000,13039587.43792950,38007
1597622400000,2020-08-17 00:00:00,XMR/USDT,91.22000000,95.04000000,89.40000000,93.49000000,97863.25740000,9050189.62566980,25293
1597536000000,2020-08-16 00:00:00,XMR/USDT,89.81000000,91.42000000,87.98000000,91.20000000,64581.33925000,5814934.94186410,15374
1597449600000,2020-08-15 00:00:00,XMR/USDT,91.43000000,92.04000000,88.97000000,89.76000000,82519.65634000,7480752.77162840,20210
1597363200000,2020-08-14 00:00:00,XMR/USDT,92.02000000,93.63000000,89.82000000,91.42000000,102347.93680000,9359679.13092340,28449
1597276800000,2020-08-13 00:00:00,XMR/USDT,89.45000000,92.26000000,85.53000000,92.03000000,92458.86300000,8232099.01136970,26861
1597190400000,2020-08-12 00:00:00,XMR/USDT,87.33000000,89.86000000,84.07000000,89.54000000,63829.66797000,5581923.05974400,17462
1597104000000,2020-08-11 00:00:00,XMR/USDT,93.76000000,94.88000000,84.16000000,87.25000000,101082.26550000,9095188.22498880,28017
1597017600000,2020-08-10 00:00:00,XMR/USDT,92.91000000,94.50000000,88.04000000,93.76000000,77069.76802000,7155143.91253490,23649
1596931200000,2020-08-09 00:00:00,XMR/USDT,94.84000000,94.99000000,92.16000000,92.90000000,59988.61546000,5597060.06318920,14113
1596844800000,2020-08-08 00:00:00,XMR/USDT,94.01000000,95.23000000,91.71000000,94.87000000,53280.50949000,5003571.11394130,15483
1596758400000,2020-08-07 00:00:00,XMR/USDT,95.45000000,95.65000000,90.60000000,94.01000000,111836.08048000,10463095.22682760,31635
1596672000000,2020-08-06 00:00:00,XMR/USDT,90.39000000,96.52000000,88.32000000,95.49000000,129605.19828000,11967775.37629620,32512
1596585600000,2020-08-05 00:00:00,XMR/USDT,87.30000000,90.62000000,86.13000000,90.39000000,81935.42610000,7249691.94772350,21612
1596499200000,2020-08-04 00:00:00,XMR/USDT,89.06000000,89.96000000,85.30000000,87.24000000,102073.67799000,8939117.02670340,25267
1596412800000,2020-08-03 00:00:00,XMR/USDT,84.97000000,89.68000000,83.95000000,89.06000000,90141.46134000,7876664.21416550,24080
1596326400000,2020-08-02 00:00:00,XMR/USDT,89.59000000,91.04000000,77.77000000,85.00000000,177537.25147000,15105487.95218060,48968
1596240000000,2020-08-01 00:00:00,XMR/USDT,84.49000000,90.10000000,83.39000000,89.64000000,121998.23347000,10561384.96920390,36546
1596153600000,2020-07-31 00:00:00,XMR/USDT,80.92000000,84.64000000,80.27000000,84.55000000,77189.51886000,6339961.35388160,24491
1596067200000,2020-07-30 00:00:00,XMR/USDT,79.12000000,82.54000000,78.44000000,80.92000000,70729.34542000,5714291.30434440,19976
1595980800000,2020-07-29 00:00:00,XMR/USDT,81.20000000,82.78000000,78.95000000,79.11000000,103575.69790000,8440244.66452250,26063
1595894400000,2020-07-28 00:00:00,XMR/USDT,78.44000000,83.33000000,78.36000000,81.20000000,203136.31945000,16523614.29008930,47746
1595808000000,2020-07-27 00:00:00,XMR/USDT,78.15000000,79.50000000,75.03000000,78.43000000,137809.77046000,10662882.33500440,40806
1595721600000,2020-07-26 00:00:00,XMR/USDT,73.62000000,78.21000000,73.00000000,78.16000000,106938.84373000,8141257.59393180,30838
1595635200000,2020-07-25 00:00:00,XMR/USDT,71.60000000,73.96000000,71.48000000,73.61000000,60379.89890000,4410984.87366690,14424
1595548800000,2020-07-24 00:00:00,XMR/USDT,72.99000000,73.03000000,71.32000000,71.54000000,66123.78995000,4763363.85521960,14487
1595462400000,2020-07-23 00:00:00,XMR/USDT,71.45000000,74.08000000,70.72000000,73.02000000,96122.80963000,6939946.57198010,20075
1595376000000,2020-07-22 00:00:00,XMR/USDT,69.68000000,71.50000000,69.28000000,71.48000000,70904.47560000,4976067.03806080,14898
1595289600000,2020-07-21 00:00:00,XMR/USDT,69.32000000,71.67000000,69.08000000,69.63000000,91784.55089000,6480807.57884560,19424
1595203200000,2020-07-20 00:00:00,XMR/USDT,68.91000000,70.32000000,68.68000000,69.31000000,61706.15630000,4279777.21431130,13378
1595116800000,2020-07-19 00:00:00,XMR/USDT,68.38000000,69.07000000,67.64000000,68.91000000,50175.52466000,3433115.07168630,9586
1595030400000,2020-07-18 00:00:00,XMR/USDT,67.62000000,69.24000000,66.96000000,68.39000000,63492.09267000,4317207.13591000,12996
1594944000000,2020-07-17 00:00:00,XMR/USDT,67.69000000,68.36000000,67.00000000,67.64000000,55782.76937000,3775999.28214520,10455
1594857600000,2020-07-16 00:00:00,XMR/USDT,70.56000000,71.55000000,66.56000000,67.70000000,127159.85073000,8752079.72636510,25654
1594771200000,2020-07-15 00:00:00,XMR/USDT,67.84000000,72.57000000,67.38000000,70.63000000,143365.96353000,10020157.15622140,31078
1594684800000,2020-07-14 00:00:00,XMR/USDT,69.18000000,69.18000000,66.75000000,67.81000000,67397.34686000,4577538.60636600,14268
1594598400000,2020-07-13 00:00:00,XMR/USDT,69.26000000,70.08000000,67.60000000,69.26000000,87607.61178000,6072473.21459660,21025
1594512000000,2020-07-12 00:00:00,XMR/USDT,68.74000000,70.35000000,68.00000000,69.22000000,118954.66430000,8245690.11675520,26042
1594425600000,2020-07-11 00:00:00,XMR/USDT,67.29000000,69.82000000,67.12000000,68.74000000,99714.96027000,6813547.63326400,21974
1594339200000,2020-07-10 00:00:00,XMR/USDT,67.28000000,68.32000000,65.11000000,67.25000000,119226.91481000,7960450.13816040,22551
1594252800000,2020-07-09 00:00:00,XMR/USDT,66.23000000,69.32000000,65.00000000,67.28000000,111020.00235000,7442682.73046040,26608
1594166400000,2020-07-08 00:00:00,XMR/USDT,64.64000000,67.37000000,64.09000000,66.27000000,98759.86722000,6518137.31622680,25268
1594080000000,2020-07-07 00:00:00,XMR/USDT,64.91000000,65.14000000,63.71000000,64.59000000,37895.55614000,2441112.96339610,9672
1593993600000,2020-07-06 00:00:00,XMR/USDT,63.23000000,65.04000000,62.80000000,64.95000000,71963.24004000,4607655.12161640,18179
1593907200000,2020-07-05 00:00:00,XMR/USDT,64.23000000,64.64000000,61.34000000,63.33000000,115618.84926000,7312186.00926070,34033
1593820800000,2020-07-04 00:00:00,XMR/USDT,62.62000000,64.85000000,62.46000000,64.22000000,87714.30112000,5571701.94867880,20353
1593734400000,2020-07-03 00:00:00,XMR/USDT,65.20000000,67.50000000,62.41000000,62.66000000,109839.46029000,7067032.10272120,20334
1593648000000,2020-07-02 00:00:00,XMR/USDT,64.51000000,66.72000000,62.38000000,65.20000000,99637.90342000,6437117.63734380,23840
1593561600000,2020-07-01 00:00:00,XMR/USDT,63.50000000,64.86000000,63.22000000,64.52000000,53259.37691000,3409657.82667410,10361
1593475200000,2020-06-30 00:00:00,XMR/USDT,64.18000000,64.60000000,63.27000000,63.48000000,48284.17093000,3084775.84320350,9592
1593388800000,2020-06-29 00:00:00,XMR/USDT,63.31000000,64.87000000,62.47000000,64.19000000,42987.61591000,2734037.54063810,8934
1593302400000,2020-06-28 00:00:00,XMR/USDT,62.14000000,63.62000000,61.76000000,63.29000000,40556.06977000,2545923.63447100,8775
1593216000000,2020-06-27 00:00:00,XMR/USDT,64.02000000,64.34000000,60.26000000,62.08000000,56791.01934000,3543490.63302260,16119
1593129600000,2020-06-26 00:00:00,XMR/USDT,64.28000000,64.62000000,63.00000000,64.00000000,48994.17029000,3136321.47790930,8902
1593043200000,2020-06-25 00:00:00,XMR/USDT,64.88000000,65.12000000,63.08000000,64.30000000,43956.74942000,2833963.24992950,8172
1592956800000,2020-06-24 00:00:00,XMR/USDT,66.87000000,67.41000000,63.98000000,64.83000000,56430.93555000,3712061.77909450,11752
1592870400000,2020-06-23 00:00:00,XMR/USDT,66.16000000,67.33000000,65.36000000,66.87000000,60325.62158000,4015037.04298460,11619
1592784000000,2020-06-22 00:00:00,XMR/USDT,64.48000000,66.93000000,64.46000000,66.16000000,59815.29234000,3917087.03235770,11819
1592697600000,2020-06-21 00:00:00,XMR/USDT,64.09000000,65.06000000,63.84000000,64.48000000,32703.55262000,2109006.87035260,6143
1592611200000,2020-06-20 00:00:00,XMR/USDT,64.13000000,64.64000000,63.38000000,64.06000000,38798.89490000,2483043.28957080,6995
1592524800000,2020-06-19 00:00:00,XMR/USDT,64.86000000,65.34000000,63.44000000,64.09000000,50851.69336000,3277506.64440300,10150
1592438400000,2020-06-18 00:00:00,XMR/USDT,65.10000000,65.93000000,58.06000000,64.93000000,53662.26687000,3488397.89869140,13331
1592352000000,2020-06-17 00:00:00,XMR/USDT,66.01000000,66.96000000,64.63000000,65.09000000,40350.45225000,2655167.76026490,11096
1592265600000,2020-06-16 00:00:00,XMR/USDT,64.52000000,66.00000000,64.27000000,66.00000000,30699.42907000,2004156.35098510,7916
1592179200000,2020-06-15 00:00:00,XMR/USDT,65.40000000,65.66000000,61.87000000,64.53000000,60095.55967000,3810299.79616300,14738
1592092800000,2020-06-14 00:00:00,XMR/USDT,66.54000000,66.60000000,64.50000000,65.39000000,32749.56722000,2148840.76854620,7529
1592006400000,2020-06-13 00:00:00,XMR/USDT,65.70000000,66.58000000,65.03000000,66.58000000,26907.53083000,1774165.91475570,6708
1591920000000,2020-06-12 00:00:00,XMR/USDT,63.72000000,66.58000000,62.91000000,65.69000000,42444.52690000,2766922.08395390,9357
1591833600000,2020-06-11 00:00:00,XMR/USDT,69.69000000,70.07000000,63.00000000,63.71000000,66936.74356000,4470792.30496900,15857
1591747200000,2020-06-10 00:00:00,XMR/USDT,68.06000000,69.71000000,67.42000000,69.67000000,60364.50507000,4141731.30770620,14185
1591660800000,2020-06-09 00:00:00,XMR/USDT,68.28000000,68.79000000,67.08000000,67.99000000,38852.99283000,2642676.00828420,10162
1591574400000,2020-06-08 00:00:00,XMR/USDT,66.40000000,68.34000000,66.22000000,68.28000000,44730.64637000,3008585.19659180,14586
1591488000000,2020-06-07 00:00:00,XMR/USDT,67.65000000,68.14000000,64.64000000,66.39000000,66950.26871000,4433187.85764350,17747
1591401600000,2020-06-06 00:00:00,XMR/USDT,67.43000000,68.12000000,66.96000000,67.70000000,38534.43775000,2606879.70933980,8540
1591315200000,2020-06-05 00:00:00,XMR/USDT,68.13000000,69.21000000,67.17000000,67.45000000,37004.31975000,2520881.92287690,10478
1591228800000,2020-06-04 00:00:00,XMR/USDT,67.17000000,68.75000000,65.58000000,68.14000000,61016.61846000,4118763.23586080,14672
1591142400000,2020-06-03 00:00:00,XMR/USDT,66.59000000,68.21000000,66.03000000,67.16000000,37779.18493000,2538802.24085520,10664
1591056000000,2020-06-02 00:00:00,XMR/USDT,67.72000000,70.31000000,63.61000000,66.66000000,78751.55303000,5317036.13551470,25524
1590969600000,2020-06-01 00:00:00,XMR/USDT,64.92000000,68.47000000,63.30000000,67.72000000,79408.30500000,5226192.80559840,20404
1590883200000,2020-05-31 00:00:00,XMR/USDT,68.36000000,68.70000000,63.75000000,64.94000000,71165.38539000,4761858.37090110,23350
1590796800000,2020-05-30 00:00:00,XMR/USDT,66.07000000,68.80000000,65.33000000,68.36000000,70693.19836000,4753976.99945830,22872
1590710400000,2020-05-29 00:00:00,XMR/USDT,67.13000000,67.89000000,65.88000000,66.05000000,51959.26670000,3463353.21026740,12202
1590624000000,2020-05-28 00:00:00,XMR/USDT,64.50000000,67.56000000,63.16000000,67.15000000,77866.95229000,5079994.37253050,17321
1590537600000,2020-05-27 00:00:00,XMR/USDT,61.91000000,65.57000000,61.34000000,64.47000000,56913.08644000,3638101.36642540,19004
1590451200000,2020-05-26 00:00:00,XMR/USDT,61.58000000,62.36000000,60.79000000,61.91000000,41870.14645000,2585155.28152990,10588
1590364800000,2020-05-25 00:00:00,XMR/USDT,60.65000000,62.40000000,60.02000000,61.54000000,42997.96878000,2636730.16501680,9744
1590278400000,2020-05-24 00:00:00,XMR/USDT,63.46000000,63.71000000,60.58000000,60.64000000,54021.43623000,3386464.01993150,14645
1590192000000,2020-05-23 00:00:00,XMR/USDT,62.89000000,65.00000000,62.57000000,63.46000000,43248.60649000,2754514.31267350,10382
1590105600000,2020-05-22 00:00:00,XMR/USDT,61.65000000,63.54000000,61.00000000,62.89000000,61318.05756000,3825054.08527860,14549
1590019200000,2020-05-21 00:00:00,XMR/USDT,64.69000000,65.14000000,59.96000000,61.65000000,65248.26749000,4081257.43104780,13389
1589932800000,2020-05-20 00:00:00,XMR/USDT,66.71000000,67.09000000,63.01000000,64.66000000,66764.83721000,4374835.77885910,16518
1589846400000,2020-05-19 00:00:00,XMR/USDT,67.02000000,67.61000000,64.89000000,66.70000000,55491.29068000,3683226.14358820,12180
1589760000000,2020-05-18 00:00:00,XMR/USDT,65.21000000,67.78000000,65.01000000,66.96000000,59379.16460000,3952354.89736620,16895
1589673600000,2020-05-17 00:00:00,XMR/USDT,65.43000000,67.15000000,64.73000000,65.22000000,54596.30641000,3585687.90094410,14443
1589587200000,2020-05-16 00:00:00,XMR/USDT,62.73000000,65.88000000,62.03000000,65.42000000,62814.41423000,4027759.58197550,13809
