unix,date,symbol,open,high,low,close,Volume LRC,Volume USDT,tradecount
1604448000000,2020-11-04 00:00:00,LRC/USDT,0.13131,0.13131,0.11756,0.12453,16908654,2097431.21157,16279
1604361600000,2020-11-03 00:00:00,LRC/USDT,0.13904,0.13904,0.12915,0.13118,14459980,1922539.82619,15022
1604275200000,2020-11-02 00:00:00,LRC/USDT,0.14857,0.15126,0.13718,0.13884,23532371,3369282.82881,21807
1604188800000,2020-11-01 00:00:00,LRC/USDT,0.14180,0.15354,0.14018,0.14867,50974095,7466575.47505,39806
1604102400000,2020-10-31 00:00:00,LRC/USDT,0.12742,0.14340,0.12623,0.14200,25097227,3428236.62797,23224
1604016000000,2020-10-30 00:00:00,LRC/USDT,0.13364,0.13560,0.11950,0.12765,12317296,1536698.27308,14176
1603929600000,2020-10-29 00:00:00,LRC/USDT,0.14467,0.14590,0.12964,0.13353,11425735,1572700.22516,12411
1603843200000,2020-10-28 00:00:00,LRC/USDT,0.15660,0.15789,0.14045,0.14456,8974057,1321408.82751,11168
1603756800000,2020-10-27 00:00:00,LRC/USDT,0.15650,0.16053,0.15322,0.15611,6512041,1024149.79912,8538
1603670400000,2020-10-26 00:00:00,LRC/USDT,0.16445,0.16657,0.15036,0.15635,6460015,1028138.00010,10603
1603584000000,2020-10-25 00:00:00,LRC/USDT,0.16588,0.17000,0.16386,0.16404,6673214,1113379.08912,9015
1603497600000,2020-10-24 00:00:00,LRC/USDT,0.16510,0.16732,0.16288,0.16609,2904167,479890.83824,5945
1603411200000,2020-10-23 00:00:00,LRC/USDT,0.16909,0.17104,0.16135,0.16531,3567075,597328.29207,7548
1603324800000,2020-10-22 00:00:00,LRC/USDT,0.16461,0.17379,0.16461,0.16926,4506621,765078.53696,6976
1603238400000,2020-10-21 00:00:00,LRC/USDT,0.15694,0.17366,0.15646,0.16449,9683800,1604082.30875,13189
1603152000000,2020-10-20 00:00:00,LRC/USDT,0.17099,0.17580,0.15503,0.15685,12875504,2123564.94522,15476
1603065600000,2020-10-19 00:00:00,LRC/USDT,0.15500,0.18237,0.15355,0.17084,26449292,4505660.36816,31708
