unix,date,symbol,open,high,low,close,Volume ZIL,Volume USDT,tradecount
1605571200000,2020-11-17 00:00:00,ZIL/USDT,0.02194,0.02316,0.02131,0.02291,553922362,12321697.24893,72555
1605484800000,2020-11-16 00:00:00,ZIL/USDT,0.01985,0.02240,0.01960,0.02194,631539209,13390934.25905,84518
1605398400000,2020-11-15 00:00:00,ZIL/USDT,0.02016,0.02149,0.01914,0.01987,614688054,12595251.77696,77730
1605312000000,2020-11-14 00:00:00,ZIL/USDT,0.02026,0.02039,0.01945,0.02015,187807268,3742719.15924,50249
1605225600000,2020-11-13 00:00:00,ZIL/USDT,0.01919,0.02046,0.01918,0.02025,222242252,4441549.50182,45446
1605139200000,2020-11-12 00:00:00,ZIL/USDT,0.02014,0.02049,0.01902,0.01919,257543201,5078940.20343,39787
1605052800000,2020-11-11 00:00:00,ZIL/USDT,0.02014,0.02089,0.02003,0.02015,255158680,5200370.78277,37053
1604966400000,2020-11-10 00:00:00,ZIL/USDT,0.01933,0.02045,0.01904,0.02015,306426881,6122713.33678,40975
1604880000000,2020-11-09 00:00:00,ZIL/USDT,0.01922,0.01946,0.01852,0.01932,254154979,4830393.20894,35660
1604793600000,2020-11-08 00:00:00,ZIL/USDT,0.01844,0.01962,0.01822,0.01921,291595687,5557724.25838,37080
1604707200000,2020-11-07 00:00:00,ZIL/USDT,0.02048,0.02098,0.01759,0.01845,895716855,17338378.74295,82793
1604620800000,2020-11-06 00:00:00,ZIL/USDT,0.01883,0.02049,0.01857,0.02047,594527889,11566944.59645,65427
1604534400000,2020-11-05 00:00:00,ZIL/USDT,0.01748,0.01888,0.01747,0.01882,270985676,4946048.58118,41526
1604448000000,2020-11-04 00:00:00,ZIL/USDT,0.01739,0.01763,0.01670,0.01749,215033691,3692741.30137,35320
1604361600000,2020-11-03 00:00:00,ZIL/USDT,0.01719,0.01741,0.01655,0.01739,184471593,3140537.90425,33462
1604275200000,2020-11-02 00:00:00,ZIL/USDT,0.01791,0.01814,0.01709,0.01718,195864875,3450071.63237,36033
1604188800000,2020-11-01 00:00:00,ZIL/USDT,0.01764,0.01810,0.01742,0.01791,115516823,2049743.72979,33035
1604102400000,2020-10-31 00:00:00,ZIL/USDT,0.01749,0.01801,0.01731,0.01764,161157579,2841850.09321,37663
1604016000000,2020-10-30 00:00:00,ZIL/USDT,0.01754,0.01795,0.01660,0.01748,341589346,5873246.71848,36394
1603929600000,2020-10-29 00:00:00,ZIL/USDT,0.01773,0.01805,0.01730,0.01755,266326044,4716199.13066,34325
1603843200000,2020-10-28 00:00:00,ZIL/USDT,0.01860,0.01864,0.01737,0.01773,354496173,6370982.31336,41949
1603756800000,2020-10-27 00:00:00,ZIL/USDT,0.01832,0.01907,0.01824,0.01860,220976054,4104580.27655,29538
1603670400000,2020-10-26 00:00:00,ZIL/USDT,0.01895,0.01926,0.01801,0.01832,162203829,3031808.31320,23001
1603584000000,2020-10-25 00:00:00,ZIL/USDT,0.01945,0.01975,0.01885,0.01895,157284129,3039014.60931,23532
1603497600000,2020-10-24 00:00:00,ZIL/USDT,0.01973,0.02020,0.01925,0.01945,137698328,2716267.73036,23203
1603411200000,2020-10-23 00:00:00,ZIL/USDT,0.01950,0.02001,0.01908,0.01970,180777634,3538869.24819,34748
1603324800000,2020-10-22 00:00:00,ZIL/USDT,0.01858,0.01997,0.01851,0.01952,231753548,4475380.57764,27827
1603238400000,2020-10-21 00:00:00,ZIL/USDT,0.01827,0.01915,0.01814,0.01860,251178675,4683813.87370,25927
1603152000000,2020-10-20 00:00:00,ZIL/USDT,0.01971,0.02060,0.01795,0.01828,568831902,10988909.56494,46692
1603065600000,2020-10-19 00:00:00,ZIL/USDT,0.01842,0.01992,0.01773,0.01969,496631235,9483299.44177,52404
1602979200000,2020-10-18 00:00:00,ZIL/USDT,0.01809,0.01850,0.01802,0.01841,139539055,2550649.43181,17266
1602892800000,2020-10-17 00:00:00,ZIL/USDT,0.01800,0.01839,0.01774,0.01808,125983023,2279975.05580,14720
1602806400000,2020-10-16 00:00:00,ZIL/USDT,0.01861,0.01882,0.01720,0.01799,291785853,5228334.99696,29604
1602720000000,2020-10-15 00:00:00,ZIL/USDT,0.01898,0.01931,0.01833,0.01861,292936688,5513741.97274,29157
1602633600000,2020-10-14 00:00:00,ZIL/USDT,0.01999,0.02008,0.01823,0.01899,311425923,5923729.91619,30165
1602547200000,2020-10-13 00:00:00,ZIL/USDT,0.02026,0.02068,0.01963,0.01998,267003581,5361633.34954,23642
1602460800000,2020-10-12 00:00:00,ZIL/USDT,0.02056,0.02112,0.02005,0.02026,419306404,8662006.54814,49418
1602374400000,2020-10-11 00:00:00,ZIL/USDT,0.01978,0.02081,0.01931,0.02055,455864952,9158973.12539,51795
1602288000000,2020-10-10 00:00:00,ZIL/USDT,0.02016,0.02095,0.01930,0.01978,627144308,12582070.16100,56282
1602201600000,2020-10-09 00:00:00,ZIL/USDT,0.01922,0.02044,0.01848,0.02014,392179048,7660366.41326,45362
1602115200000,2020-10-08 00:00:00,ZIL/USDT,0.01882,0.01951,0.01751,0.01922,483410932,8982366.36663,50203
1602028800000,2020-10-07 00:00:00,ZIL/USDT,0.01818,0.01924,0.01742,0.01883,522848628,9537202.39735,47425
1601942400000,2020-10-06 00:00:00,ZIL/USDT,0.02066,0.02069,0.01773,0.01817,763792087,14683424.47610,80279
1601856000000,2020-10-05 00:00:00,ZIL/USDT,0.02118,0.02166,0.01996,0.02065,1108322946,22984382.00418,122230
1601769600000,2020-10-04 00:00:00,ZIL/USDT,0.01855,0.02142,0.01824,0.02118,942419931,18515175.40169,97469
1601683200000,2020-10-03 00:00:00,ZIL/USDT,0.01804,0.01962,0.01741,0.01855,594368720,11098969.69298,66141
1601596800000,2020-10-02 00:00:00,ZIL/USDT,0.01946,0.01960,0.01628,0.01803,1258667204,22511770.43182,137222
1601510400000,2020-10-01 00:00:00,ZIL/USDT,0.01954,0.02063,0.01806,0.01947,1512021183,29338898.48293,159858
1601424000000,2020-09-30 00:00:00,ZIL/USDT,0.01750,0.01990,0.01687,0.01955,1904367146,35214463.80297,195065
1601337600000,2020-09-29 00:00:00,ZIL/USDT,0.01511,0.01787,0.01501,0.01750,798665520,13295437.99934,81219
1601251200000,2020-09-28 00:00:00,ZIL/USDT,0.01552,0.01622,0.01501,0.01511,227693565,3590399.44944,25780
1601164800000,2020-09-27 00:00:00,ZIL/USDT,0.01634,0.01657,0.01507,0.01551,248182789,3869303.84220,27648
1601078400000,2020-09-26 00:00:00,ZIL/USDT,0.01595,0.01662,0.01580,0.01634,271833181,4411071.42944,29338
1600992000000,2020-09-25 00:00:00,ZIL/USDT,0.01462,0.01637,0.01438,0.01596,455724570,7000139.55423,52029
1600905600000,2020-09-24 00:00:00,ZIL/USDT,0.01388,0.01471,0.01357,0.01461,386660685,5457456.54170,37596
1600819200000,2020-09-23 00:00:00,ZIL/USDT,0.01415,0.01484,0.01291,0.01389,428121186,5960811.99068,43336
1600732800000,2020-09-22 00:00:00,ZIL/USDT,0.01378,0.01435,0.01341,0.01417,336644459,4702737.63832,37586
1600646400000,2020-09-21 00:00:00,ZIL/USDT,0.01572,0.01609,0.01266,0.01378,553564384,7849232.85094,64430
1600560000000,2020-09-20 00:00:00,ZIL/USDT,0.01689,0.01696,0.01521,0.01572,174821606,2798614.79874,25371
1600473600000,2020-09-19 00:00:00,ZIL/USDT,0.01706,0.01723,0.01644,0.01689,143419488,2416033.49400,20495
1600387200000,2020-09-18 00:00:00,ZIL/USDT,0.01664,0.01737,0.01642,0.01706,260022765,4401864.07504,33630
1600300800000,2020-09-17 00:00:00,ZIL/USDT,0.01686,0.01758,0.01614,0.01664,234269273,3915561.15964,29607
1600214400000,2020-09-16 00:00:00,ZIL/USDT,0.01566,0.01694,0.01507,0.01686,318873394,5208074.24243,41553
1600128000000,2020-09-15 00:00:00,ZIL/USDT,0.01677,0.01699,0.01558,0.01566,201734107,3267999.40846,27848
1600041600000,2020-09-14 00:00:00,ZIL/USDT,0.01669,0.01702,0.01613,0.01677,202677148,3362772.92636,27742
1599955200000,2020-09-13 00:00:00,ZIL/USDT,0.01782,0.01785,0.01602,0.01669,224002095,3787107.50449,29398
1599868800000,2020-09-12 00:00:00,ZIL/USDT,0.01726,0.01794,0.01687,0.01782,219669108,3818295.34361,29316
1599782400000,2020-09-11 00:00:00,ZIL/USDT,0.01731,0.01747,0.01650,0.01727,198738755,3393316.59222,27131
1599696000000,2020-09-10 00:00:00,ZIL/USDT,0.01648,0.01787,0.01645,0.01730,274746655,4735583.45786,32866
1599609600000,2020-09-09 00:00:00,ZIL/USDT,0.01556,0.01697,0.01524,0.01648,355206804,5811209.85483,47596
1599523200000,2020-09-08 00:00:00,ZIL/USDT,0.01532,0.01665,0.01464,0.01556,406211078,6268926.39358,41338
1599436800000,2020-09-07 00:00:00,ZIL/USDT,0.01528,0.01576,0.01395,0.01530,326706165,4871493.25588,35708
1599350400000,2020-09-06 00:00:00,ZIL/USDT,0.01494,0.01575,0.01389,0.01530,403555427,6046191.51317,41792
1599264000000,2020-09-05 00:00:00,ZIL/USDT,0.01658,0.01718,0.01322,0.01494,690721766,10557065.83146,77552
1599177600000,2020-09-04 00:00:00,ZIL/USDT,0.01585,0.01727,0.01499,0.01658,729874831,11917044.11377,84559
1599091200000,2020-09-03 00:00:00,ZIL/USDT,0.02038,0.02055,0.01419,0.01586,1014745273,18238571.54992,110273
1599004800000,2020-09-02 00:00:00,ZIL/USDT,0.02195,0.02259,0.01850,0.02038,680606799,13971287.23810,106897
1598918400000,2020-09-01 00:00:00,ZIL/USDT,0.02244,0.02334,0.02173,0.02194,572811144,12894223.15936,68722
1598832000000,2020-08-31 00:00:00,ZIL/USDT,0.02330,0.02447,0.02239,0.02244,818342364,19165947.65719,101269
1598745600000,2020-08-30 00:00:00,ZIL/USDT,0.02095,0.02336,0.02085,0.02329,485898119,10669880.26195,72081
1598659200000,2020-08-29 00:00:00,ZIL/USDT,0.02103,0.02143,0.02042,0.02096,205965445,4326709.21389,22488
1598572800000,2020-08-28 00:00:00,ZIL/USDT,0.02033,0.02123,0.01996,0.02103,265160130,5476925.42507,30602
1598486400000,2020-08-27 00:00:00,ZIL/USDT,0.02244,0.02249,0.01926,0.02030,397225116,8251827.09448,61166
1598400000000,2020-08-26 00:00:00,ZIL/USDT,0.02133,0.02260,0.02092,0.02244,402252367,8767761.86541,49937
1598313600000,2020-08-25 00:00:00,ZIL/USDT,0.02372,0.02418,0.02045,0.02133,575956627,12776736.89623,78231
1598227200000,2020-08-24 00:00:00,ZIL/USDT,0.02146,0.02440,0.02109,0.02372,544334694,12559194.84039,84766
1598140800000,2020-08-23 00:00:00,ZIL/USDT,0.02192,0.02230,0.02088,0.02145,294538584,6340087.58528,35464
1598054400000,2020-08-22 00:00:00,ZIL/USDT,0.02121,0.02210,0.02000,0.02193,539168250,11381776.59139,67595
1597968000000,2020-08-21 00:00:00,ZIL/USDT,0.02280,0.02483,0.02098,0.02119,729236692,16670140.14660,89342
1597881600000,2020-08-20 00:00:00,ZIL/USDT,0.02192,0.02321,0.02172,0.02280,337107470,7611185.00468,38671
1597795200000,2020-08-19 00:00:00,ZIL/USDT,0.02319,0.02398,0.02065,0.02190,893516621,19755701.03887,121155
1597708800000,2020-08-18 00:00:00,ZIL/USDT,0.02527,0.02589,0.02239,0.02319,623403967,15098342.85505,87284
1597622400000,2020-08-17 00:00:00,ZIL/USDT,0.02637,0.02703,0.02478,0.02522,591876528,15326720.12973,85845
1597536000000,2020-08-16 00:00:00,ZIL/USDT,0.02477,0.02750,0.02450,0.02636,762926354,19853050.79749,94572
1597449600000,2020-08-15 00:00:00,ZIL/USDT,0.02509,0.02562,0.02365,0.02477,436969812,10879985.69708,62402
1597363200000,2020-08-14 00:00:00,ZIL/USDT,0.02550,0.02660,0.02484,0.02506,565209823,14446111.02712,69113
1597276800000,2020-08-13 00:00:00,ZIL/USDT,0.02561,0.02740,0.02444,0.02551,884160066,23022835.79875,109436
1597190400000,2020-08-12 00:00:00,ZIL/USDT,0.02608,0.02690,0.02356,0.02556,784745025,19978733.56491,84651
1597104000000,2020-08-11 00:00:00,ZIL/USDT,0.02499,0.02856,0.02409,0.02608,1601399451,41910687.35423,176314
1597017600000,2020-08-10 00:00:00,ZIL/USDT,0.02522,0.02603,0.02281,0.02499,972624943,24031786.61138,93190
1596931200000,2020-08-09 00:00:00,ZIL/USDT,0.02612,0.02615,0.02336,0.02522,774872684,19154345.52808,70380
1596844800000,2020-08-08 00:00:00,ZIL/USDT,0.02188,0.02696,0.02142,0.02611,1633033715,40275658.58180,174401
1596758400000,2020-08-07 00:00:00,ZIL/USDT,0.02017,0.02278,0.02006,0.02184,1485390502,32042615.51000,139808
1596672000000,2020-08-06 00:00:00,ZIL/USDT,0.01964,0.02095,0.01933,0.02017,848923568,17200124.62393,77129
1596585600000,2020-08-05 00:00:00,ZIL/USDT,0.01846,0.01980,0.01814,0.01964,687599530,13078100.52463,66591
1596499200000,2020-08-04 00:00:00,ZIL/USDT,0.01760,0.01853,0.01759,0.01846,349246603,6296241.45774,28541
1596412800000,2020-08-03 00:00:00,ZIL/USDT,0.01786,0.01835,0.01737,0.01759,293032565,5259279.51353,26043
1596326400000,2020-08-02 00:00:00,ZIL/USDT,0.01869,0.01900,0.01400,0.01786,747856800,12799768.53459,69754
1596240000000,2020-08-01 00:00:00,ZIL/USDT,0.01801,0.01879,0.01796,0.01869,655285883,12075205.55124,51745
1596153600000,2020-07-31 00:00:00,ZIL/USDT,0.01820,0.01900,0.01785,0.01800,480893156,8877899.04703,38203
1596067200000,2020-07-30 00:00:00,ZIL/USDT,0.01768,0.01994,0.01750,0.01822,1114787863,21032342.95069,93494
1595980800000,2020-07-29 00:00:00,ZIL/USDT,0.01803,0.01850,0.01759,0.01768,456441848,8218282.34904,37981
1595894400000,2020-07-28 00:00:00,ZIL/USDT,0.01696,0.01806,0.01678,0.01801,471386593,8214219.20603,39183
1595808000000,2020-07-27 00:00:00,ZIL/USDT,0.01804,0.01810,0.01625,0.01697,862949085,14862118.81394,79344
1595721600000,2020-07-26 00:00:00,ZIL/USDT,0.01861,0.01871,0.01765,0.01804,345587410,6295653.80850,31194
1595635200000,2020-07-25 00:00:00,ZIL/USDT,0.01845,0.01877,0.01835,0.01861,317723144,5899237.44799,30004
1595548800000,2020-07-24 00:00:00,ZIL/USDT,0.01969,0.01969,0.01826,0.01846,366615190,6893939.47971,42363
1595462400000,2020-07-23 00:00:00,ZIL/USDT,0.01886,0.01977,0.01860,0.01967,524835154,10094125.21058,60403
1595376000000,2020-07-22 00:00:00,ZIL/USDT,0.01799,0.01888,0.01760,0.01885,395411577,7204108.41162,31628
1595289600000,2020-07-21 00:00:00,ZIL/USDT,0.01724,0.01825,0.01723,0.01799,424302237,7599241.99062,38420
1595203200000,2020-07-20 00:00:00,ZIL/USDT,0.01794,0.01803,0.01678,0.01726,354784078,6227297.76004,27941
1595116800000,2020-07-19 00:00:00,ZIL/USDT,0.01793,0.01826,0.01750,0.01793,333180887,5950272.41022,30072
1595030400000,2020-07-18 00:00:00,ZIL/USDT,0.01813,0.01826,0.01773,0.01792,202587754,3649603.77299,18304
1594944000000,2020-07-17 00:00:00,ZIL/USDT,0.01803,0.01859,0.01770,0.01812,340985074,6175833.81826,31264
1594857600000,2020-07-16 00:00:00,ZIL/USDT,0.01912,0.01914,0.01719,0.01804,680338720,12302954.60205,64623
1594771200000,2020-07-15 00:00:00,ZIL/USDT,0.01987,0.02012,0.01906,0.01912,275359012,5387777.01931,31020
1594684800000,2020-07-14 00:00:00,ZIL/USDT,0.02003,0.02017,0.01924,0.01988,288750348,5695513.26156,36691
1594598400000,2020-07-13 00:00:00,ZIL/USDT,0.01950,0.02098,0.01910,0.02006,565578413,11433373.61531,77642
1594512000000,2020-07-12 00:00:00,ZIL/USDT,0.02004,0.02015,0.01919,0.01949,206333466,4077132.62972,26649
1594425600000,2020-07-11 00:00:00,ZIL/USDT,0.01970,0.02047,0.01945,0.02003,405053412,8071497.32424,39482
1594339200000,2020-07-10 00:00:00,ZIL/USDT,0.01988,0.01998,0.01875,0.01970,416118568,8066762.62408,46653
1594252800000,2020-07-09 00:00:00,ZIL/USDT,0.02095,0.02103,0.01923,0.01988,651822550,13085229.05938,77095
1594166400000,2020-07-08 00:00:00,ZIL/USDT,0.02049,0.02143,0.02017,0.02095,766842912,15975719.40240,89921
1594080000000,2020-07-07 00:00:00,ZIL/USDT,0.01905,0.02090,0.01867,0.02049,987477518,19703080.94962,91636
1593993600000,2020-07-06 00:00:00,ZIL/USDT,0.01874,0.01940,0.01853,0.01903,536766934,10197527.22982,64343
1593907200000,2020-07-05 00:00:00,ZIL/USDT,0.01918,0.01948,0.01764,0.01874,958186139,17915241.78432,101812
1593820800000,2020-07-04 00:00:00,ZIL/USDT,0.01704,0.01959,0.01695,0.01920,1052672771,19586464.52335,118117
1593734400000,2020-07-03 00:00:00,ZIL/USDT,0.01734,0.01750,0.01667,0.01704,311397926,5336205.73781,49406
1593648000000,2020-07-02 00:00:00,ZIL/USDT,0.01742,0.01810,0.01652,0.01734,431822495,7529052.88877,55574
1593561600000,2020-07-01 00:00:00,ZIL/USDT,0.01741,0.01784,0.01696,0.01741,394297442,6856403.35052,58775
1593475200000,2020-06-30 00:00:00,ZIL/USDT,0.01800,0.01805,0.01721,0.01741,427343297,7568437.48763,56415
1593388800000,2020-06-29 00:00:00,ZIL/USDT,0.01794,0.01837,0.01690,0.01799,828402531,14547860.09381,126618
1593302400000,2020-06-28 00:00:00,ZIL/USDT,0.01580,0.01850,0.01570,0.01794,1411453566,24662136.35058,172774
1593216000000,2020-06-27 00:00:00,ZIL/USDT,0.01790,0.01793,0.01455,0.01580,888579264,14678956.05598,107328
1593129600000,2020-06-26 00:00:00,ZIL/USDT,0.01891,0.01904,0.01778,0.01789,468372549,8552490.73556,61161
1593043200000,2020-06-25 00:00:00,ZIL/USDT,0.01952,0.01977,0.01873,0.01891,341762955,6555737.62964,53967
1592956800000,2020-06-24 00:00:00,ZIL/USDT,0.01943,0.02050,0.01849,0.01953,643872599,12659634.86817,86639
1592870400000,2020-06-23 00:00:00,ZIL/USDT,0.02007,0.02028,0.01888,0.01943,497046487,9669929.86077,71210
1592784000000,2020-06-22 00:00:00,ZIL/USDT,0.01990,0.02060,0.01936,0.02006,650775513,12998670.74695,90221
1592697600000,2020-06-21 00:00:00,ZIL/USDT,0.01908,0.02097,0.01868,0.01990,1368315995,27568745.36189,139210
1592611200000,2020-06-20 00:00:00,ZIL/USDT,0.01871,0.01950,0.01755,0.01908,1069767141,19771042.94686,132506
1592524800000,2020-06-19 00:00:00,ZIL/USDT,0.02087,0.02190,0.01834,0.01871,829409796,16744076.24151,136598
1592438400000,2020-06-18 00:00:00,ZIL/USDT,0.02270,0.02270,0.02020,0.02084,565507291,12061323.28093,101112
