unix,date,symbol,open,high,low,close,Volume BAT,Volume USDT,tradecount
1606953600000,2020-12-03 00:00:00,BAT/USDT,0.24210000,0.24850000,0.23910000,0.24320000,15092969.14000000,3685026.72554300,14093
1606867200000,2020-12-02 00:00:00,BAT/USDT,0.23490000,0.24530000,0.23050000,0.24220000,15728131.68000000,3757255.67092100,17231
1606780800000,2020-12-01 00:00:00,BAT/USDT,0.24370000,0.26150000,0.23120000,0.23510000,35199786.63000000,8604931.67688600,35460
1606694400000,2020-11-30 00:00:00,BAT/USDT,0.23650000,0.24480000,0.22980000,0.24380000,21149414.00000000,5036201.69796000,23006
1606608000000,2020-11-29 00:00:00,BAT/USDT,0.22950000,0.23670000,0.22320000,0.23630000,13019509.28000000,3003173.98519900,14539
1606521600000,2020-11-28 00:00:00,BAT/USDT,0.22470000,0.23420000,0.21660000,0.22950000,18632153.07000000,4233113.34497500,18702
1606435200000,2020-11-27 00:00:00,BAT/USDT,0.22480000,0.23050000,0.21260000,0.22500000,21968116.95000000,4866958.39836000,24794
1606348800000,2020-11-26 00:00:00,BAT/USDT,0.25620000,0.26200000,0.20780000,0.22470000,67367624.86000000,15218282.83244400,69477
1606262400000,2020-11-25 00:00:00,BAT/USDT,0.26130000,0.28830000,0.24600000,0.25620000,51319294.87000000,13676347.85155800,55457
1606176000000,2020-11-24 00:00:00,BAT/USDT,0.25500000,0.27500000,0.24130000,0.26130000,61231491.79000000,15826720.00135900,67286
1606089600000,2020-11-23 00:00:00,BAT/USDT,0.21990000,0.26440000,0.21640000,0.25480000,63451589.77000000,15487517.09606800,59059
1606003200000,2020-11-22 00:00:00,BAT/USDT,0.23370000,0.23720000,0.20640000,0.22000000,35261758.34000000,7795701.77168100,34641
1605916800000,2020-11-21 00:00:00,BAT/USDT,0.20230000,0.23490000,0.20090000,0.23370000,47833486.99000000,10375539.85525600,41031
1605830400000,2020-11-20 00:00:00,BAT/USDT,0.19670000,0.20400000,0.19490000,0.20240000,24429269.77000000,4866774.40692100,18040
1605744000000,2020-11-19 00:00:00,BAT/USDT,0.20010000,0.20420000,0.19430000,0.19670000,19966662.69000000,3981863.14391200,16627
1605657600000,2020-11-18 00:00:00,BAT/USDT,0.20510000,0.20670000,0.18910000,0.20000000,20856071.39000000,4137062.88859300,19841
1605571200000,2020-11-17 00:00:00,BAT/USDT,0.19750000,0.20820000,0.19730000,0.20510000,21185914.52000000,4307394.59735300,18416
1605484800000,2020-11-16 00:00:00,BAT/USDT,0.19350000,0.20070000,0.19190000,0.19770000,12298814.03000000,2423768.58053800,12259
1605398400000,2020-11-15 00:00:00,BAT/USDT,0.19660000,0.20120000,0.18870000,0.19360000,14750593.45000000,2871117.60359000,14067
1605312000000,2020-11-14 00:00:00,BAT/USDT,0.20260000,0.20410000,0.19280000,0.19660000,12021403.42000000,2373197.67985000,11463
1605225600000,2020-11-13 00:00:00,BAT/USDT,0.19550000,0.20450000,0.19490000,0.20260000,9357003.45000000,1876697.62715100,10532
1605139200000,2020-11-12 00:00:00,BAT/USDT,0.19940000,0.20650000,0.19350000,0.19560000,10456144.78000000,2091473.10815700,12270
1605052800000,2020-11-11 00:00:00,BAT/USDT,0.20140000,0.20790000,0.19910000,0.19960000,10856672.20000000,2203235.69083400,9635
1604966400000,2020-11-10 00:00:00,BAT/USDT,0.19420000,0.20650000,0.19270000,0.20160000,17346395.05000000,3490277.39841400,15976
1604880000000,2020-11-09 00:00:00,BAT/USDT,0.19830000,0.19910000,0.18870000,0.19400000,13854973.34000000,2679696.29882400,13201
1604793600000,2020-11-08 00:00:00,BAT/USDT,0.19250000,0.20370000,0.19030000,0.19840000,14265541.04000000,2814908.00850500,13462
1604707200000,2020-11-07 00:00:00,BAT/USDT,0.20410000,0.21180000,0.18560000,0.19240000,28457691.16000000,5668599.33360700,26275
1604620800000,2020-11-06 00:00:00,BAT/USDT,0.19090000,0.20500000,0.18880000,0.20430000,22654871.97000000,4469032.35121400,19468
1604534400000,2020-11-05 00:00:00,BAT/USDT,0.18540000,0.19170000,0.18100000,0.19090000,11615587.30000000,2175073.26274200,10590
1604448000000,2020-11-04 00:00:00,BAT/USDT,0.18070000,0.18550000,0.17600000,0.18530000,8429224.87000000,1524039.21856600,6878
1604361600000,2020-11-03 00:00:00,BAT/USDT,0.18330000,0.18470000,0.17520000,0.18070000,9569563.76000000,1723098.29531600,7909
1604275200000,2020-11-02 00:00:00,BAT/USDT,0.19090000,0.19300000,0.18140000,0.18340000,7537073.80000000,1411638.44246700,6669
1604188800000,2020-11-01 00:00:00,BAT/USDT,0.18520000,0.19090000,0.18380000,0.19070000,5322187.45000000,992831.66204200,4414
1604102400000,2020-10-31 00:00:00,BAT/USDT,0.18720000,0.19050000,0.18460000,0.18530000,7284868.41000000,1368205.64186000,5670
1604016000000,2020-10-30 00:00:00,BAT/USDT,0.18940000,0.19050000,0.17670000,0.18700000,16609734.42000000,3049056.48331500,12052
1603929600000,2020-10-29 00:00:00,BAT/USDT,0.19490000,0.19880000,0.18720000,0.18940000,13843681.44000000,2679247.25572600,10098
1603843200000,2020-10-28 00:00:00,BAT/USDT,0.21330000,0.21360000,0.18960000,0.19490000,22552920.04000000,4516535.66981500,17393
1603756800000,2020-10-27 00:00:00,BAT/USDT,0.21330000,0.21660000,0.20850000,0.21350000,11169723.61000000,2377534.10298500,10129
1603670400000,2020-10-26 00:00:00,BAT/USDT,0.21490000,0.22200000,0.20890000,0.21340000,10655154.76000000,2303816.92725600,11176
1603584000000,2020-10-25 00:00:00,BAT/USDT,0.21890000,0.22080000,0.21350000,0.21510000,6257333.00000000,1356328.15918200,6978
1603497600000,2020-10-24 00:00:00,BAT/USDT,0.22180000,0.22220000,0.21710000,0.21900000,5482859.35000000,1206129.56403000,5673
1603411200000,2020-10-23 00:00:00,BAT/USDT,0.22310000,0.22540000,0.21560000,0.22160000,8271020.43000000,1827057.05475800,9123
1603324800000,2020-10-22 00:00:00,BAT/USDT,0.21520000,0.22750000,0.21510000,0.22320000,14202241.11000000,3158295.82709600,13921
1603238400000,2020-10-21 00:00:00,BAT/USDT,0.20850000,0.21990000,0.20770000,0.21520000,10776882.79000000,2318525.17899400,11542
1603152000000,2020-10-20 00:00:00,BAT/USDT,0.21420000,0.21490000,0.20120000,0.20830000,12640614.86000000,2631686.55200800,10979
1603065600000,2020-10-19 00:00:00,BAT/USDT,0.21400000,0.21690000,0.20950000,0.21410000,6490515.86000000,1385514.37763100,5881
1602979200000,2020-10-18 00:00:00,BAT/USDT,0.21440000,0.21830000,0.21330000,0.21400000,4298250.89000000,925552.37004400,4371
1602892800000,2020-10-17 00:00:00,BAT/USDT,0.20710000,0.21640000,0.20500000,0.21450000,8585644.08000000,1826585.53997700,6841
1602806400000,2020-10-16 00:00:00,BAT/USDT,0.21330000,0.21380000,0.20400000,0.20700000,7318792.57000000,1527478.71914200,7460
1602720000000,2020-10-15 00:00:00,BAT/USDT,0.21480000,0.21520000,0.20910000,0.21320000,5876542.61000000,1248448.64865800,5930
1602633600000,2020-10-14 00:00:00,BAT/USDT,0.21710000,0.21950000,0.21110000,0.21470000,5976781.66000000,1283343.68466800,6614
1602547200000,2020-10-13 00:00:00,BAT/USDT,0.22010000,0.22300000,0.21400000,0.21710000,7797854.02000000,1706407.71538800,7622
1602460800000,2020-10-12 00:00:00,BAT/USDT,0.22170000,0.22500000,0.21360000,0.22030000,13335114.59000000,2932659.18043200,11395
1602374400000,2020-10-11 00:00:00,BAT/USDT,0.22000000,0.22330000,0.21560000,0.22160000,11167992.36000000,2452218.08956700,8565
1602288000000,2020-10-10 00:00:00,BAT/USDT,0.22180000,0.22850000,0.21930000,0.22030000,9029833.86000000,2027106.88146700,7623
1602201600000,2020-10-09 00:00:00,BAT/USDT,0.21790000,0.22540000,0.21390000,0.22210000,8171956.68000000,1801414.20269500,8263
1602115200000,2020-10-08 00:00:00,BAT/USDT,0.21460000,0.21950000,0.20510000,0.21740000,7646447.71000000,1631433.31868700,7084
1602028800000,2020-10-07 00:00:00,BAT/USDT,0.21090000,0.21540000,0.20530000,0.21460000,6976997.61000000,1476204.16888000,6829
1601942400000,2020-10-06 00:00:00,BAT/USDT,0.22180000,0.22210000,0.20640000,0.21070000,9474894.05000000,2033100.09056100,8714
1601856000000,2020-10-05 00:00:00,BAT/USDT,0.22330000,0.22650000,0.21710000,0.22150000,6707232.22000000,1484068.74028500,5815
1601769600000,2020-10-04 00:00:00,BAT/USDT,0.22030000,0.22450000,0.21630000,0.22350000,4556051.05000000,1007348.96130800,4563
1601683200000,2020-10-03 00:00:00,BAT/USDT,0.22400000,0.22520000,0.22000000,0.22040000,4392556.18000000,978392.78358400,4432
1601596800000,2020-10-02 00:00:00,BAT/USDT,0.23020000,0.23320000,0.21130000,0.22390000,12547069.20000000,2768015.52132400,10870
1601510400000,2020-10-01 00:00:00,BAT/USDT,0.23960000,0.24770000,0.22400000,0.23030000,12168409.89000000,2863024.66385900,12728
1601424000000,2020-09-30 00:00:00,BAT/USDT,0.23760000,0.24310000,0.23370000,0.23940000,11163284.86000000,2656228.03830600,9809
1601337600000,2020-09-29 00:00:00,BAT/USDT,0.23410000,0.23830000,0.22810000,0.23760000,10049300.39000000,2346868.62951700,9863
1601251200000,2020-09-28 00:00:00,BAT/USDT,0.22960000,0.24310000,0.22920000,0.23410000,12486739.36000000,2951652.05660300,12973
1601164800000,2020-09-27 00:00:00,BAT/USDT,0.23260000,0.23640000,0.22130000,0.22940000,6171196.86000000,1414245.01971100,6734
1601078400000,2020-09-26 00:00:00,BAT/USDT,0.23270000,0.23760000,0.22920000,0.23280000,6543943.77000000,1521503.80087400,6988
1600992000000,2020-09-25 00:00:00,BAT/USDT,0.22590000,0.23560000,0.21910000,0.23230000,10677126.60000000,2430863.95450200,9928
1600905600000,2020-09-24 00:00:00,BAT/USDT,0.21310000,0.22850000,0.21070000,0.22590000,11679694.71000000,2569457.12887600,9607
1600819200000,2020-09-23 00:00:00,BAT/USDT,0.22870000,0.23240000,0.21130000,0.21300000,14414440.19000000,3223539.09972900,11847
1600732800000,2020-09-22 00:00:00,BAT/USDT,0.21320000,0.22920000,0.21120000,0.22870000,12070884.77000000,2677972.27747100,11480
1600646400000,2020-09-21 00:00:00,BAT/USDT,0.23760000,0.24350000,0.20610000,0.21310000,23617072.07000000,5267911.66983100,19578
1600560000000,2020-09-20 00:00:00,BAT/USDT,0.24270000,0.24310000,0.22910000,0.23760000,11810764.80000000,2796421.36116100,10933
1600473600000,2020-09-19 00:00:00,BAT/USDT,0.24350000,0.24760000,0.24110000,0.24260000,8154373.96000000,1989566.93990700,7052
1600387200000,2020-09-18 00:00:00,BAT/USDT,0.24960000,0.25540000,0.23890000,0.24350000,14010075.33000000,3474991.89285300,11962
1600300800000,2020-09-17 00:00:00,BAT/USDT,0.25130000,0.25770000,0.24570000,0.24960000,12524126.50000000,3126565.54452100,10476
1600214400000,2020-09-16 00:00:00,BAT/USDT,0.24640000,0.25600000,0.23740000,0.25080000,10475180.98000000,2612960.71598700,10924
1600128000000,2020-09-15 00:00:00,BAT/USDT,0.25670000,0.25880000,0.24250000,0.24620000,8145724.31000000,2044308.29420700,9268
1600041600000,2020-09-14 00:00:00,BAT/USDT,0.25820000,0.26310000,0.24970000,0.25650000,9263836.97000000,2372597.82628600,9776
1599955200000,2020-09-13 00:00:00,BAT/USDT,0.27400000,0.27420000,0.24850000,0.25790000,13169866.04000000,3434129.94903800,13355
1599868800000,2020-09-12 00:00:00,BAT/USDT,0.26410000,0.27720000,0.26050000,0.27390000,12713628.06000000,3426433.88932200,12594
1599782400000,2020-09-11 00:00:00,BAT/USDT,0.26560000,0.26800000,0.25570000,0.26390000,9133839.01000000,2378072.87278500,9711
1599696000000,2020-09-10 00:00:00,BAT/USDT,0.25740000,0.26980000,0.25410000,0.26560000,14490546.71000000,3809194.75187600,14130
1599609600000,2020-09-09 00:00:00,BAT/USDT,0.25110000,0.26390000,0.24080000,0.25670000,14743501.48000000,3735540.49793800,14083
1599523200000,2020-09-08 00:00:00,BAT/USDT,0.25300000,0.26470000,0.24360000,0.25100000,14179535.12000000,3591490.85673000,16067
1599436800000,2020-09-07 00:00:00,BAT/USDT,0.25820000,0.26210000,0.23650000,0.25280000,16348895.10000000,4063849.64028600,19424
1599350400000,2020-09-06 00:00:00,BAT/USDT,0.23730000,0.26080000,0.22530000,0.25820000,18820440.98000000,4609939.24370000,21869
1599264000000,2020-09-05 00:00:00,BAT/USDT,0.26450000,0.27140000,0.22320000,0.23720000,26814035.86000000,6641172.40695900,30205
1599177600000,2020-09-04 00:00:00,BAT/USDT,0.25080000,0.27490000,0.24450000,0.26460000,36905057.90000000,9642778.59023300,40039
1599091200000,2020-09-03 00:00:00,BAT/USDT,0.31710000,0.32050000,0.23320000,0.25080000,38043795.23000000,10739493.21271800,46719
1599004800000,2020-09-02 00:00:00,BAT/USDT,0.33490000,0.33900000,0.30080000,0.31650000,26053341.11000000,8284521.69710500,33208
1598918400000,2020-09-01 00:00:00,BAT/USDT,0.34820000,0.35210000,0.33120000,0.33470000,25892622.65000000,8835425.68693200,28793
1598832000000,2020-08-31 00:00:00,BAT/USDT,0.34590000,0.35750000,0.33640000,0.34780000,18100574.92000000,6315184.96783700,23570
1598745600000,2020-08-30 00:00:00,BAT/USDT,0.35150000,0.36380000,0.34400000,0.34570000,20731274.99000000,7343337.92916500,21281
1598659200000,2020-08-29 00:00:00,BAT/USDT,0.34910000,0.36810000,0.34650000,0.35170000,30433313.15000000,10929419.24109300,34401
1598572800000,2020-08-28 00:00:00,BAT/USDT,0.32680000,0.35340000,0.31950000,0.34910000,28471338.82000000,9691087.78588100,29327
1598486400000,2020-08-27 00:00:00,BAT/USDT,0.35140000,0.35500000,0.31630000,0.32650000,40634551.56000000,13581180.47052900,42597
1598400000000,2020-08-26 00:00:00,BAT/USDT,0.34530000,0.36890000,0.34170000,0.35140000,44188404.13000000,15671736.96424500,48188
1598313600000,2020-08-25 00:00:00,BAT/USDT,0.39650000,0.39860000,0.32970000,0.34510000,59665071.57000000,21835079.92336100,68060
1598227200000,2020-08-24 00:00:00,BAT/USDT,0.40250000,0.43620000,0.38300000,0.39660000,53428775.34000000,21936616.28323100,61924
1598140800000,2020-08-23 00:00:00,BAT/USDT,0.39790000,0.42640000,0.36860000,0.40240000,58492146.96000000,23445372.99696100,71146
1598054400000,2020-08-22 00:00:00,BAT/USDT,0.37700000,0.40740000,0.34040000,0.39770000,70701844.33000000,26395096.35357600,75374
1597968000000,2020-08-21 00:00:00,BAT/USDT,0.36120000,0.44340000,0.34530000,0.37720000,209127448.90000000,83422357.40994300,192057
1597881600000,2020-08-20 00:00:00,BAT/USDT,0.31820000,0.37210000,0.31780000,0.36090000,77669076.03000000,27173525.04479100,68001
1597795200000,2020-08-19 00:00:00,BAT/USDT,0.34960000,0.35740000,0.30960000,0.31810000,73131373.50000000,24431443.43627700,76022
1597708800000,2020-08-18 00:00:00,BAT/USDT,0.31640000,0.37860000,0.31580000,0.34960000,117311855.05000000,41240038.16497400,123305
1597622400000,2020-08-17 00:00:00,BAT/USDT,0.32450000,0.33960000,0.29870000,0.31680000,71009444.64000000,22666368.15043900,92218
1597536000000,2020-08-16 00:00:00,BAT/USDT,0.27420000,0.33980000,0.27010000,0.32440000,68821077.71000000,21060914.63608700,64602
1597449600000,2020-08-15 00:00:00,BAT/USDT,0.27870000,0.28240000,0.27150000,0.27390000,19620001.19000000,5428309.42155100,18022
1597363200000,2020-08-14 00:00:00,BAT/USDT,0.26920000,0.28000000,0.26340000,0.27870000,18416148.11000000,5035010.55807800,19344
1597276800000,2020-08-13 00:00:00,BAT/USDT,0.27160000,0.27400000,0.25660000,0.26910000,15080443.99000000,4007687.51505700,15986
1597190400000,2020-08-12 00:00:00,BAT/USDT,0.26180000,0.27410000,0.25090000,0.27160000,16374734.29000000,4353293.40325600,16388
1597104000000,2020-08-11 00:00:00,BAT/USDT,0.28670000,0.28790000,0.24940000,0.26170000,27072568.31000000,7245751.09419700,25923
1597017600000,2020-08-10 00:00:00,BAT/USDT,0.26700000,0.28920000,0.25840000,0.28660000,32741215.94000000,9025723.87789300,34214
1596931200000,2020-08-09 00:00:00,BAT/USDT,0.26110000,0.27160000,0.26070000,0.26690000,17294736.65000000,4607216.81045300,16846
1596844800000,2020-08-08 00:00:00,BAT/USDT,0.25300000,0.26170000,0.25170000,0.26140000,8642818.39000000,2228876.17486800,8750
1596758400000,2020-08-07 00:00:00,BAT/USDT,0.25880000,0.26500000,0.24500000,0.25300000,16688933.40000000,4272210.51686900,14314
1596672000000,2020-08-06 00:00:00,BAT/USDT,0.25760000,0.26000000,0.25470000,0.25880000,13329637.22000000,3422987.55834000,9296
1596585600000,2020-08-05 00:00:00,BAT/USDT,0.26210000,0.26370000,0.25330000,0.25750000,16607550.97000000,4290045.62879900,12112
1596499200000,2020-08-04 00:00:00,BAT/USDT,0.25110000,0.26220000,0.25060000,0.26200000,12078904.59000000,3094227.57648300,11752
1596412800000,2020-08-03 00:00:00,BAT/USDT,0.24310000,0.25580000,0.23990000,0.25080000,13051249.35000000,3267094.83219200,12788
1596326400000,2020-08-02 00:00:00,BAT/USDT,0.25920000,0.26370000,0.22000000,0.24290000,27844732.84000000,6865393.11968600,29594
1596240000000,2020-08-01 00:00:00,BAT/USDT,0.25270000,0.25980000,0.24900000,0.25860000,14887045.74000000,3788905.36297800,11786
1596153600000,2020-07-31 00:00:00,BAT/USDT,0.24710000,0.25330000,0.24620000,0.25250000,8791067.15000000,2197121.93592300,6952
1596067200000,2020-07-30 00:00:00,BAT/USDT,0.24780000,0.25190000,0.24610000,0.24710000,12943397.75000000,3224343.54472000,8228
1595980800000,2020-07-29 00:00:00,BAT/USDT,0.25120000,0.25560000,0.24610000,0.24760000,13001661.90000000,3278209.47976000,10597
1595894400000,2020-07-28 00:00:00,BAT/USDT,0.24840000,0.25600000,0.24140000,0.25110000,24397920.74000000,6097738.70095000,21585
1595808000000,2020-07-27 00:00:00,BAT/USDT,0.25430000,0.25770000,0.22880000,0.24820000,45269196.28000000,11075580.69885600,33127
1595721600000,2020-07-26 00:00:00,BAT/USDT,0.26380000,0.26720000,0.25270000,0.25420000,21239423.45000000,5509710.01623700,15867
1595635200000,2020-07-25 00:00:00,BAT/USDT,0.25770000,0.26550000,0.25650000,0.26370000,19476076.66000000,5090420.24351700,13660
1595548800000,2020-07-24 00:00:00,BAT/USDT,0.26480000,0.26480000,0.25640000,0.25770000,16636049.81000000,4314930.72798900,12505
1595462400000,2020-07-23 00:00:00,BAT/USDT,0.26200000,0.26940000,0.26010000,0.26460000,11046994.12000000,2920927.85794800,11320
1595376000000,2020-07-22 00:00:00,BAT/USDT,0.26060000,0.26860000,0.25600000,0.26210000,10795474.34000000,2829982.87839600,11577
1595289600000,2020-07-21 00:00:00,BAT/USDT,0.25850000,0.26580000,0.25440000,0.26040000,17508809.00000000,4541794.79817800,15281
1595203200000,2020-07-20 00:00:00,BAT/USDT,0.27460000,0.27590000,0.25690000,0.25850000,17110783.45000000,4551898.22211700,13207
1595116800000,2020-07-19 00:00:00,BAT/USDT,0.26980000,0.28020000,0.26800000,0.27450000,21262410.29000000,5835658.94442600,18861
1595030400000,2020-07-18 00:00:00,BAT/USDT,0.26550000,0.27120000,0.25810000,0.26950000,13163443.29000000,3490805.55185300,11282
1594944000000,2020-07-17 00:00:00,BAT/USDT,0.26070000,0.27770000,0.25950000,0.26540000,34272821.74000000,9216925.64481800,30073
1594857600000,2020-07-16 00:00:00,BAT/USDT,0.26010000,0.28000000,0.23520000,0.26030000,43216446.40000000,11093573.46844100,38466
1594771200000,2020-07-15 00:00:00,BAT/USDT,0.26250000,0.26500000,0.25460000,0.25970000,13524584.62000000,3512574.79030800,9436
1594684800000,2020-07-14 00:00:00,BAT/USDT,0.26370000,0.26820000,0.25560000,0.26240000,14137351.92000000,3702210.89831700,12052
1594598400000,2020-07-13 00:00:00,BAT/USDT,0.26010000,0.27930000,0.25420000,0.26340000,33197599.53000000,8885710.25340400,30982
1594512000000,2020-07-12 00:00:00,BAT/USDT,0.25810000,0.26300000,0.25200000,0.26000000,8666821.13000000,2233751.84446800,7824
1594425600000,2020-07-11 00:00:00,BAT/USDT,0.25490000,0.26000000,0.25220000,0.25780000,8833983.34000000,2263392.83290000,7489
1594339200000,2020-07-10 00:00:00,BAT/USDT,0.26170000,0.26200000,0.24580000,0.25450000,13619889.07000000,3425906.75021100,10852
1594252800000,2020-07-09 00:00:00,BAT/USDT,0.26440000,0.27200000,0.25230000,0.26200000,25939402.20000000,6810743.28931700,20709
1594166400000,2020-07-08 00:00:00,BAT/USDT,0.25500000,0.27050000,0.25120000,0.26440000,23541601.25000000,6160728.28305500,19962
1594080000000,2020-07-07 00:00:00,BAT/USDT,0.26120000,0.26430000,0.25280000,0.25490000,16182139.43000000,4169458.04554600,13193
1593993600000,2020-07-06 00:00:00,BAT/USDT,0.24640000,0.26260000,0.24390000,0.26080000,20202506.12000000,5122292.95154800,14690
1593907200000,2020-07-05 00:00:00,BAT/USDT,0.24960000,0.25010000,0.24120000,0.24620000,16257056.77000000,3993541.98557800,11573
1593820800000,2020-07-04 00:00:00,BAT/USDT,0.24170000,0.25480000,0.24090000,0.24970000,17124527.65000000,4270647.95484200,12188
1593734400000,2020-07-03 00:00:00,BAT/USDT,0.24220000,0.24880000,0.24010000,0.24160000,23186863.85000000,5664503.38768000,16608
1593648000000,2020-07-02 00:00:00,BAT/USDT,0.25640000,0.25990000,0.24170000,0.24210000,27285461.05000000,6823708.32033900,20043
1593561600000,2020-07-01 00:00:00,BAT/USDT,0.25140000,0.26360000,0.25010000,0.25640000,16821191.40000000,4302071.20068300,13356
1593475200000,2020-06-30 00:00:00,BAT/USDT,0.26210000,0.26420000,0.25010000,0.25140000,13674837.83000000,3511960.43758700,11502
1593388800000,2020-06-29 00:00:00,BAT/USDT,0.26410000,0.26900000,0.25310000,0.26170000,25791471.39000000,6681881.84327800,20067
1593302400000,2020-06-28 00:00:00,BAT/USDT,0.27100000,0.27340000,0.25700000,0.26350000,45766044.14000000,12091729.37347900,34528
1593216000000,2020-06-27 00:00:00,BAT/USDT,0.27200000,0.29890000,0.26600000,0.27090000,81472206.21000000,22872056.30869100,73515
1593129600000,2020-06-26 00:00:00,BAT/USDT,0.27040000,0.27370000,0.25580000,0.27200000,18847932.68000000,4973066.04804100,15191
1593043200000,2020-06-25 00:00:00,BAT/USDT,0.24950000,0.27080000,0.24020000,0.27050000,25318867.96000000,6529738.99012100,21993
1592956800000,2020-06-24 00:00:00,BAT/USDT,0.25830000,0.26550000,0.24210000,0.24910000,21737382.02000000,5517880.37560900,20311
1592870400000,2020-06-23 00:00:00,BAT/USDT,0.24480000,0.26300000,0.24250000,0.25820000,25275961.13000000,6388390.59084000,24393
1592784000000,2020-06-22 00:00:00,BAT/USDT,0.24230000,0.25090000,0.24030000,0.24440000,25927489.32000000,6350325.48542200,21977
1592697600000,2020-06-21 00:00:00,BAT/USDT,0.23090000,0.25030000,0.23000000,0.24230000,29464548.86000000,7077275.18252900,26134
1592611200000,2020-06-20 00:00:00,BAT/USDT,0.21760000,0.23340000,0.21610000,0.23080000,24284851.33000000,5467892.99160200,17521
1592524800000,2020-06-19 00:00:00,BAT/USDT,0.21800000,0.22300000,0.21390000,0.21770000,7109626.25000000,1554457.90878500,5396
1592438400000,2020-06-18 00:00:00,BAT/USDT,0.22360000,0.22460000,0.21450000,0.21780000,6891603.04000000,1512380.31723000,5049
1592352000000,2020-06-17 00:00:00,BAT/USDT,0.22540000,0.22740000,0.21670000,0.22370000,9094164.66000000,2021841.75563500,7709
1592265600000,2020-06-16 00:00:00,BAT/USDT,0.22200000,0.22830000,0.21980000,0.22500000,6000275.75000000,1347099.13570300,6142
1592179200000,2020-06-15 00:00:00,BAT/USDT,0.22370000,0.22550000,0.20670000,0.22220000,18261381.16000000,3963621.30197400,15626
1592092800000,2020-06-14 00:00:00,BAT/USDT,0.23270000,0.23900000,0.22310000,0.22360000,12056975.18000000,2797028.98671800,9861
1592006400000,2020-06-13 00:00:00,BAT/USDT,0.22930000,0.23420000,0.22390000,0.23240000,7820621.67000000,1791061.42327800,6766
1591920000000,2020-06-12 00:00:00,BAT/USDT,0.22240000,0.23550000,0.20710000,0.22950000,17826449.78000000,4015351.59562300,15931
1591833600000,2020-06-11 00:00:00,BAT/USDT,0.25030000,0.25530000,0.21900000,0.22200000,22575571.25000000,5387815.53240500,19159
1591747200000,2020-06-10 00:00:00,BAT/USDT,0.25150000,0.25240000,0.24450000,0.25020000,17237531.84000000,4279509.54093600,13640
1591660800000,2020-06-09 00:00:00,BAT/USDT,0.25750000,0.25960000,0.24800000,0.25120000,24096984.10000000,6130006.67636400,19861
1591574400000,2020-06-08 00:00:00,BAT/USDT,0.23460000,0.25810000,0.23270000,0.25740000,29395421.05000000,7281006.58507900,23868
1591488000000,2020-06-07 00:00:00,BAT/USDT,0.23680000,0.24000000,0.22670000,0.23460000,10520395.97000000,2447052.94956600,9446
1591401600000,2020-06-06 00:00:00,BAT/USDT,0.24410000,0.24520000,0.23500000,0.23700000,11850969.19000000,2834828.04554000,10453
1591315200000,2020-06-05 00:00:00,BAT/USDT,0.24160000,0.24800000,0.23700000,0.24430000,24392610.95000000,5924504.44297800,21020
1591228800000,2020-06-04 00:00:00,BAT/USDT,0.22460000,0.24500000,0.22200000,0.24140000,31084926.18000000,7262112.85723600,26731
1591142400000,2020-06-03 00:00:00,BAT/USDT,0.21520000,0.22520000,0.21000000,0.22440000,10086631.64000000,2202785.32233300,9443
1591056000000,2020-06-02 00:00:00,BAT/USDT,0.22450000,0.23040000,0.20120000,0.21530000,18516470.17000000,4057232.64046900,18003
1590969600000,2020-06-01 00:00:00,BAT/USDT,0.21100000,0.22550000,0.20960000,0.22390000,13817043.38000000,3038780.91736000,14998
1590883200000,2020-05-31 00:00:00,BAT/USDT,0.22050000,0.23000000,0.20800000,0.21130000,21476692.42000000,4723347.19105600,20009
1590796800000,2020-05-30 00:00:00,BAT/USDT,0.20930000,0.22130000,0.20670000,0.22040000,15587510.82000000,3340836.14197400,13822
1590710400000,2020-05-29 00:00:00,BAT/USDT,0.21290000,0.21530000,0.20750000,0.20920000,11923532.16000000,2512111.75444000,9639
1590624000000,2020-05-28 00:00:00,BAT/USDT,0.20730000,0.21410000,0.20450000,0.21280000,15334993.75000000,3218622.57868600,11713
1590537600000,2020-05-27 00:00:00,BAT/USDT,0.20340000,0.20780000,0.20040000,0.20740000,12283348.69000000,2513243.54004800,8979
1590451200000,2020-05-26 00:00:00,BAT/USDT,0.20510000,0.20920000,0.19990000,0.20350000,16204008.29000000,3309420.97496500,10191
1590364800000,2020-05-25 00:00:00,BAT/USDT,0.19290000,0.20610000,0.19150000,0.20500000,14662477.44000000,2932549.04380000,10643
1590278400000,2020-05-24 00:00:00,BAT/USDT,0.20270000,0.20820000,0.19290000,0.19310000,12459901.10000000,2517875.37019500,9608
1590192000000,2020-05-23 00:00:00,BAT/USDT,0.20600000,0.21100000,0.20050000,0.20280000,10852790.46000000,2222421.60314400,8004
1590105600000,2020-05-22 00:00:00,BAT/USDT,0.19530000,0.20910000,0.19230000,0.20570000,14078376.92000000,2851134.10305200,12009
1590019200000,2020-05-21 00:00:00,BAT/USDT,0.20400000,0.20580000,0.18780000,0.19540000,17935698.20000000,3569750.30157300,13491
1589932800000,2020-05-20 00:00:00,BAT/USDT,0.20660000,0.21210000,0.19850000,0.20390000,16054933.23000000,3318424.70331200,11189
1589846400000,2020-05-19 00:00:00,BAT/USDT,0.21020000,0.21020000,0.20320000,0.20670000,12541969.55000000,2584606.43263300,8984
