pair,cmo_period,oversold_value,overbought_value,entry_size,poloniex_period,starting_capital,final_equity,net_profit,max_drawdown,sharpe_ratio,sortino_ratio,alpha,beta,fees_paid,starting_capital,final_benchmark_equity,final_benchmark_profit,benchmark_max_drawdown,longs,sells,shorts,covers,total_trades
AMP_USDT,8,-50,50,5.0,14400,10,7.438334869338239,-2.561665130661761,-53.8496713706129,-0.058460295800783706,-0.08323373810777347,-0.1479170518373499,0.3427586684154843,0.059294040000000006,10,17.64787365677062,7.647873656770621,-67.76107977265599,5,5,0,0,10
AMP_USDT,9,-50,50,1.0,14400,10,12.666533667998213,2.6665336679982126,-56.59119973053591,0.35807329248391123,0.5519976316151644,-0.0417888510384643,0.5826515575930485,0.09718382000000003,10,17.64787365677062,7.647873656770621,-67.76107977265599,41,33,0,0,74
AMP_USDT,9,-50,50,1.5,14400,10,12.504620530661443,2.504620530661443,-58.87326616939282,0.3537926137880726,0.5466263288841321,-0.04666798573565668,0.5961233165887702,0.11765578999999995,10,17.64787365677062,7.647873656770621,-67.76107977265599,32,29,0,0,61
AMP_USDT,9,-50,50,2.0,14400,10,13.109577819589685,3.109577819589685,-56.42706047048556,0.37018257597749904,0.5717444336434139,-0.037571592431770426,0.5715976875493306,0.14638020000000002,10,17.64787365677062,7.647873656770621,-67.76107977265599,29,28,0,0,57
AMP_USDT,9,-50,50,2.5,14400,10,13.551040744231777,3.551040744231777,-56.073476836510274,0.38259107400952586,0.5880332154268535,-0.028982438061639478,0.5405435906681899,0.16694479000000004,10,17.64787365677062,7.647873656770621,-67.76107977265599,26,26,0,0,52
AMP_USDT,9,-50,50,3.0,14400,10,10.003785723273664,0.003785723273663777,-59.29642229254342,0.22452021173217043,0.33571505064692164,-0.09521767543096102,0.5192493115988248,0.15000509999999995,10,17.64787365677062,7.647873656770621,-67.76107977265599,20,20,0,0,40
AMP_USDT,9,-50,50,3.5,14400,10,7.736463953825615,-2.2635360461743854,-59.03465348943253,0.08383026827707156,0.12338230515778584,-0.14971226155832393,0.49424323562686723,0.12841734,10,17.64787365677062,7.647873656770621,-67.76107977265599,15,15,0,0,30
AMP_USDT,9,-50,50,4.0,14400,10,9.806186243465277,-0.19381375653472332,-47.04671478756202,0.16683661210354908,0.25227283317399307,-0.0914724618822832,0.401901154896636,0.14975776000000002,10,17.64787365677062,7.647873656770621,-67.76107977265599,15,15,0,0,30
AMP_USDT,9,-50,50,4.5,14400,10,9.781959519495704,-0.21804048050429614,-51.084074723229634,0.18987351955013765,0.28797317836520947,-0.09407773109462592,0.45421265401355954,0.16847747,10,17.64787365677062,7.647873656770621,-67.76107977265599,15,15,0,0,30
AMP_USDT,9,-50,50,5.0,14400,10,8.872071383482936,-1.1279286165170639,-53.455051561660525,0.11468170917548846,0.17199809889958004,-0.11063740101142848,0.40810480254160003,0.13608861,10,17.64787365677062,7.647873656770621,-67.76107977265599,11,11,0,0,22
AMP_USDT,10,-50,50,1.0,14400,10,11.981984829157867,1.9819848291578666,-54.534506252046754,0.33339322951221373,0.5163882353123774,-0.048531373155305514,0.5731142854288583,0.06847245,10,17.64787365677062,7.647873656770621,-67.76107977265599,29,23,0,0,52
AMP_USDT,10,-50,50,1.5,14400,10,11.683176296076939,1.6831762960769385,-56.89308352491105,0.3253476768301951,0.5036241133620185,-0.05613680734651786,0.5912659134217004,0.07895769999999996,10,17.64787365677062,7.647873656770621,-67.76107977265599,21,20,0,0,41
AMP_USDT,10,-50,50,2.0,14400,10,11.276629901696793,1.2766299016967935,-54.011671104614614,0.29128335614067,0.44927831522158823,-0.06833142704927528,0.5406868394210532,0.08159802000000001,10,17.64787365677062,7.647873656770621,-67.76107977265599,16,16,0,0,32
AMP_USDT,10,-50,50,2.5,14400,10,11.187409534340379,1.1874095343403788,-52.87322482503214,0.28646028742291535,0.44111990681229724,-0.07096775358705963,0.5400850149823206,0.08898634000000001,10,17.64787365677062,7.647873656770621,-67.76107977265599,14,14,0,0,28
